Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
NICO,Entropy,val_optimal,outdoor,ind_val,noise_0.42500000000000004,ind_val,noise,0.42500000000000004,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,noise_0.45,ind_val,noise,0.45,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,noise_0.47500000000000003,ind_val,noise,0.47500000000000003,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,noise_0.5,ind_val,noise,0.5,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.025,ind_val,hue,0.025,0.17708333333333334,0.8461538461538461,0.5116185897435898
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.05,ind_val,hue,0.05,0.24118589743589744,0.8461538461538461,0.5436698717948718
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.07500000000000001,ind_val,hue,0.07500000000000001,0.32211538461538464,0.8461538461538461,0.5841346153846154
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.1,ind_val,hue,0.1,0.3838141025641026,0.8461538461538461,0.6149839743589743
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.125,ind_val,hue,0.125,0.43189102564102566,0.8461538461538461,0.6390224358974359
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.15000000000000002,ind_val,hue,0.15000000000000002,0.4671474358974359,0.8461538461538461,0.656650641025641
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.17500000000000002,ind_val,hue,0.17500000000000002,0.500801282051282,0.8461538461538461,0.6734775641025641
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.2,ind_val,hue,0.2,0.5024038461538461,0.8461538461538461,0.6742788461538461
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.225,ind_val,hue,0.225,0.5056089743589743,0.8461538461538461,0.6758814102564102
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.25,ind_val,hue,0.25,0.5128205128205128,0.8461538461538461,0.6794871794871795
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.275,ind_val,hue,0.275,0.4967948717948718,0.8461538461538461,0.671474358974359
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.30000000000000004,ind_val,hue,0.30000000000000004,0.4879807692307692,0.8461538461538461,0.6670673076923077
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.325,ind_val,hue,0.325,0.4775641025641026,0.8461538461538461,0.6618589743589743
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.35000000000000003,ind_val,hue,0.35000000000000003,0.4719551282051282,0.8461538461538461,0.6590544871794872
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.375,ind_val,hue,0.375,0.46474358974358976,0.8461538461538461,0.655448717948718
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.4,ind_val,hue,0.4,0.45032051282051283,0.8461538461538461,0.6482371794871795
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.42500000000000004,ind_val,hue,0.42500000000000004,0.44871794871794873,0.8461538461538461,0.6474358974358975
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.45,ind_val,hue,0.45,0.4567307692307692,0.8461538461538461,0.6514423076923077
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.47500000000000003,ind_val,hue,0.47500000000000003,0.46153846153846156,0.8461538461538461,0.6538461538461539
NICO,Entropy,val_optimal,outdoor,ind_val,hue_0.5,ind_val,hue,0.5,0.47275641025641024,0.8461538461538461,0.6594551282051282
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.025,ind_val,brightness,0.025,0.17467948717948717,0.8461538461538461,0.5104166666666666
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.05,ind_val,brightness,0.05,0.1858974358974359,0.8461538461538461,0.516025641025641
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.07500000000000001,ind_val,brightness,0.07500000000000001,0.19471153846153846,0.8461538461538461,0.5204326923076923
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.1,ind_val,brightness,0.1,0.20512820512820512,0.8461538461538461,0.5256410256410257
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.125,ind_val,brightness,0.125,0.21394230769230768,0.8461538461538461,0.5300480769230769
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.15000000000000002,ind_val,brightness,0.15000000000000002,0.22756410256410256,0.8461538461538461,0.5368589743589743
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.17500000000000002,ind_val,brightness,0.17500000000000002,0.24439102564102563,0.8461538461538461,0.5452724358974359
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.2,ind_val,brightness,0.2,0.26121794871794873,0.8461538461538461,0.5536858974358975
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.225,ind_val,brightness,0.225,0.2724358974358974,0.8461538461538461,0.5592948717948718
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.25,ind_val,brightness,0.25,0.28525641025641024,0.8461538461538461,0.5657051282051282
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.275,ind_val,brightness,0.275,0.30288461538461536,0.8461538461538461,0.5745192307692307
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.30000000000000004,ind_val,brightness,0.30000000000000004,0.3173076923076923,0.8461538461538461,0.5817307692307692
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.325,ind_val,brightness,0.325,0.3301282051282051,0.8461538461538461,0.5881410256410257
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.35000000000000003,ind_val,brightness,0.35000000000000003,0.3092948717948718,0.8461538461538461,0.577724358974359
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.375,ind_val,brightness,0.375,0.27163461538461536,0.8461538461538461,0.5588942307692307
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.4,ind_val,brightness,0.4,0.23157051282051283,0.8461538461538461,0.5388621794871795
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.42500000000000004,ind_val,brightness,0.42500000000000004,0.19951923076923078,0.8461538461538461,0.5228365384615384
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.45,ind_val,brightness,0.45,0.17467948717948717,0.8461538461538461,0.5104166666666666
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.47500000000000003,ind_val,brightness,0.47500000000000003,0.1594551282051282,0.8461538461538461,0.5028044871794872
NICO,Entropy,val_optimal,outdoor,ind_val,brightness_0.5,ind_val,brightness,0.5,0.16105769230769232,0.8461538461538461,0.5036057692307693
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.025,ind_val,contrast,0.025,0.18108974358974358,0.8461538461538461,0.5136217948717948
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.05,ind_val,contrast,0.05,0.203125,0.8461538461538461,0.5246394230769231
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.07500000000000001,ind_val,contrast,0.07500000000000001,0.22435897435897437,0.8461538461538461,0.5352564102564102
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.1,ind_val,contrast,0.1,0.2640224358974359,0.8461538461538461,0.555088141025641
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.125,ind_val,contrast,0.125,0.30448717948717946,0.8461538461538461,0.5753205128205128
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.15000000000000002,ind_val,contrast,0.15000000000000002,0.3369391025641026,0.8461538461538461,0.5915464743589743
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.17500000000000002,ind_val,contrast,0.17500000000000002,0.3729967948717949,0.8461538461538461,0.6095753205128205
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.2,ind_val,contrast,0.2,0.4046474358974359,0.8461538461538461,0.625400641025641
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.225,ind_val,contrast,0.225,0.4338942307692308,0.8461538461538461,0.6400240384615384
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.25,ind_val,contrast,0.25,0.4583333333333333,0.8461538461538461,0.6522435897435898
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.275,ind_val,contrast,0.275,0.4751602564102564,0.8461538461538461,0.6606570512820513
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.30000000000000004,ind_val,contrast,0.30000000000000004,0.4935897435897436,0.8461538461538461,0.6698717948717949
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.325,ind_val,contrast,0.325,0.5140224358974359,0.8461538461538461,0.680088141025641
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.35000000000000003,ind_val,contrast,0.35000000000000003,0.5152243589743589,0.8461538461538461,0.6806891025641025
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.375,ind_val,contrast,0.375,0.5052083333333334,0.8461538461538461,0.6756810897435898
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.4,ind_val,contrast,0.4,0.49439102564102566,0.8461538461538461,0.6702724358974359
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.42500000000000004,ind_val,contrast,0.42500000000000004,0.4831730769230769,0.8461538461538461,0.6646634615384616
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.45,ind_val,contrast,0.45,0.47716346153846156,0.8461538461538461,0.6616586538461539
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.47500000000000003,ind_val,contrast,0.47500000000000003,0.4723557692307692,0.8461538461538461,0.6592548076923077
NICO,Entropy,val_optimal,outdoor,ind_val,contrast_0.5,ind_val,contrast,0.5,0.4639423076923077,0.8461538461538461,0.6550480769230769
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.025,ind_val,multnoise,0.025,0.3886217948717949,0.8461538461538461,0.6173878205128205
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.05,ind_val,multnoise,0.05,0.41907051282051283,0.8461538461538461,0.6326121794871795
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.07500000000000001,ind_val,multnoise,0.07500000000000001,0.3333333333333333,0.8461538461538461,0.5897435897435898
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.1,ind_val,multnoise,0.1,0.24358974358974358,0.8461538461538461,0.5448717948717948
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.125,ind_val,multnoise,0.125,0.14182692307692307,0.8461538461538461,0.4939903846153846
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.15000000000000002,ind_val,multnoise,0.15000000000000002,0.07692307692307693,0.8461538461538461,0.46153846153846156
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.17500000000000002,ind_val,multnoise,0.17500000000000002,0.03685897435897436,0.8461538461538461,0.44150641025641024
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.2,ind_val,multnoise,0.2,0.022435897435897436,0.8461538461538461,0.4342948717948718
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.225,ind_val,multnoise,0.225,0.01201923076923077,0.8461538461538461,0.42908653846153844
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.25,ind_val,multnoise,0.25,0.009615384615384616,0.8461538461538461,0.42788461538461536
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.275,ind_val,multnoise,0.275,0.00641025641025641,0.8461538461538461,0.42628205128205127
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.30000000000000004,ind_val,multnoise,0.30000000000000004,0.00641025641025641,0.8461538461538461,0.42628205128205127
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.325,ind_val,multnoise,0.325,0.00641025641025641,0.8461538461538461,0.42628205128205127
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.35000000000000003,ind_val,multnoise,0.35000000000000003,0.00641025641025641,0.8461538461538461,0.42628205128205127
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.375,ind_val,multnoise,0.375,0.004807692307692308,0.8461538461538461,0.4254807692307692
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.4,ind_val,multnoise,0.4,0.004807692307692308,0.8461538461538461,0.4254807692307692
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.42500000000000004,ind_val,multnoise,0.42500000000000004,0.004006410256410256,0.8461538461538461,0.4250801282051282
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.45,ind_val,multnoise,0.45,0.004006410256410256,0.8461538461538461,0.4250801282051282
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.47500000000000003,ind_val,multnoise,0.47500000000000003,0.004006410256410256,0.8461538461538461,0.4250801282051282
NICO,Entropy,val_optimal,outdoor,ind_val,multnoise_0.5,ind_val,multnoise,0.5,0.004006410256410256,0.8461538461538461,0.4250801282051282
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.025,ind_val,saltpepper,0.025,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.05,ind_val,saltpepper,0.05,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.1,ind_val,saltpepper,0.1,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.125,ind_val,saltpepper,0.125,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.2,ind_val,saltpepper,0.2,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.225,ind_val,saltpepper,0.225,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.25,ind_val,saltpepper,0.25,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.275,ind_val,saltpepper,0.275,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.30000000000000004,ind_val,saltpepper,0.30000000000000004,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.325,ind_val,saltpepper,0.325,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.35000000000000003,ind_val,saltpepper,0.35000000000000003,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.375,ind_val,saltpepper,0.375,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.4,ind_val,saltpepper,0.4,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.42500000000000004,ind_val,saltpepper,0.42500000000000004,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.45,ind_val,saltpepper,0.45,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.47500000000000003,ind_val,saltpepper,0.47500000000000003,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,saltpepper_0.5,ind_val,saltpepper,0.5,0.0,0.8461538461538461,0.4230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.025,ind_val,fog,0.025,0.16025641025641027,0.8461538461538461,0.5032051282051282
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.05,ind_val,fog,0.05,0.16185897435897437,0.8461538461538461,0.5040064102564102
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.07500000000000001,ind_val,fog,0.07500000000000001,0.16346153846153846,0.8461538461538461,0.5048076923076923
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.1,ind_val,fog,0.1,0.16266025641025642,0.8461538461538461,0.5044070512820513
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.125,ind_val,fog,0.125,0.1642628205128205,0.8461538461538461,0.5052083333333334
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.15000000000000002,ind_val,fog,0.15000000000000002,0.1642628205128205,0.8461538461538461,0.5052083333333334
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.17500000000000002,ind_val,fog,0.17500000000000002,0.16346153846153846,0.8461538461538461,0.5048076923076923
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.2,ind_val,fog,0.2,0.16346153846153846,0.8461538461538461,0.5048076923076923
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.225,ind_val,fog,0.225,0.16105769230769232,0.8461538461538461,0.5036057692307693
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.25,ind_val,fog,0.25,0.1658653846153846,0.8461538461538461,0.5060096153846154
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.275,ind_val,fog,0.275,0.1658653846153846,0.8461538461538461,0.5060096153846154
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.30000000000000004,ind_val,fog,0.30000000000000004,0.49599358974358976,0.8461538461538461,0.671073717948718
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.325,ind_val,fog,0.325,0.49599358974358976,0.8461538461538461,0.671073717948718
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.35000000000000003,ind_val,fog,0.35000000000000003,0.4895833333333333,0.8461538461538461,0.6678685897435898
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.375,ind_val,fog,0.375,0.49038461538461536,0.8461538461538461,0.6682692307692307
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.4,ind_val,fog,0.4,0.4967948717948718,0.8461538461538461,0.671474358974359
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.42500000000000004,ind_val,fog,0.42500000000000004,0.49599358974358976,0.8461538461538461,0.671073717948718
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.45,ind_val,fog,0.45,0.4967948717948718,0.8461538461538461,0.671474358974359
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.47500000000000003,ind_val,fog,0.47500000000000003,0.49759615384615385,0.8461538461538461,0.671875
NICO,Entropy,val_optimal,outdoor,ind_val,fog_0.5,ind_val,fog,0.5,0.5,0.8461538461538461,0.6730769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,outdoor,ind_val,outdoor,Organic,0.7137464046021093,0.8461538461538461,0.7799501253779777
NICO,Entropy,val_optimal,outdoor,ind_val,water,ind_val,water,Organic,0.741232827187274,0.8461538461538461,0.7936933366705601
NICO,Entropy,val_optimal,outdoor,ind_val,rock,ind_val,rock,Organic,0.7383854166666667,0.8461538461538461,0.7922696314102564
NICO,Entropy,val_optimal,outdoor,ind_val,grass,ind_val,grass,Organic,0.5529035433070866,0.8461538461538461,0.6995286947304664
NICO,Entropy,val_optimal,outdoor,ind_val,autumn,ind_val,autumn,Organic,0.7320642605633803,0.8461538461538461,0.7891090533586131
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.025,ind_val,smear,0.025,0.32211538461538464,0.8461538461538461,0.5841346153846154
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.05,ind_val,smear,0.05,0.34615384615384615,0.8461538461538461,0.5961538461538461
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.07500000000000001,ind_val,smear,0.07500000000000001,0.3269230769230769,0.8461538461538461,0.5865384615384616
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.1,ind_val,smear,0.1,0.3629807692307692,0.8461538461538461,0.6045673076923077
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.125,ind_val,smear,0.125,0.3733974358974359,0.8461538461538461,0.609775641025641
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.15000000000000002,ind_val,smear,0.15000000000000002,0.39503205128205127,0.8461538461538461,0.6205929487179487
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.17500000000000002,ind_val,smear,0.17500000000000002,0.4094551282051282,0.8461538461538461,0.6278044871794872
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.2,ind_val,smear,0.2,0.4078525641025641,0.8461538461538461,0.6270032051282051
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.225,ind_val,smear,0.225,0.4463141025641026,0.8461538461538461,0.6462339743589743
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.25,ind_val,smear,0.25,0.4543269230769231,0.8461538461538461,0.6502403846153846
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.275,ind_val,smear,0.275,0.483974358974359,0.8461538461538461,0.6650641025641025
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.30000000000000004,ind_val,smear,0.30000000000000004,0.49919871794871795,0.8461538461538461,0.672676282051282
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.325,ind_val,smear,0.325,0.5152243589743589,0.8461538461538461,0.6806891025641025
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.35000000000000003,ind_val,smear,0.35000000000000003,0.5528846153846154,0.8461538461538461,0.6995192307692308
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.375,ind_val,smear,0.375,0.5641025641025641,0.8461538461538461,0.7051282051282051
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.4,ind_val,smear,0.4,0.5785256410256411,0.8461538461538461,0.7123397435897436
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.42500000000000004,ind_val,smear,0.42500000000000004,0.6081730769230769,0.8461538461538461,0.7271634615384615
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.45,ind_val,smear,0.45,0.6209935897435898,0.8461538461538461,0.733573717948718
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.47500000000000003,ind_val,smear,0.47500000000000003,0.6514423076923077,0.8461538461538461,0.7487980769230769
NICO,Entropy,val_optimal,outdoor,ind_val,smear_0.5,ind_val,smear,0.5,0.6738782051282052,0.8461538461538461,0.7600160256410257
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.025,ind_val,adv,0.025,1.0,0.8461538461538461,0.9230769230769231
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.05,ind_val,adv,0.05,0.999198717948718,0.8461538461538461,0.922676282051282
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.07500000000000001,ind_val,adv,0.07500000000000001,0.9983974358974359,0.8461538461538461,0.922275641025641
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.1,ind_val,adv,0.1,0.9967948717948718,0.8461538461538461,0.921474358974359
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.125,ind_val,adv,0.125,0.967948717948718,0.8461538461538461,0.907051282051282
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.15000000000000002,ind_val,adv,0.15000000000000002,0.9190705128205128,0.8461538461538461,0.8826121794871795
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.17500000000000002,ind_val,adv,0.17500000000000002,0.8830128205128205,0.8461538461538461,0.8645833333333333
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.2,ind_val,adv,0.2,0.8637820512820513,0.8461538461538461,0.8549679487179487
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.225,ind_val,adv,0.225,0.8509615384615384,0.8461538461538461,0.8485576923076923
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.25,ind_val,adv,0.25,0.7844551282051282,0.8461538461538461,0.8153044871794872
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.275,ind_val,adv,0.275,0.6931089743589743,0.8461538461538461,0.7696314102564102
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.30000000000000004,ind_val,adv,0.30000000000000004,0.5440705128205128,0.8461538461538461,0.6951121794871795
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.325,ind_val,adv,0.325,0.3766025641025641,0.8461538461538461,0.6113782051282051
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.35000000000000003,ind_val,adv,0.35000000000000003,0.24519230769230768,0.8461538461538461,0.5456730769230769
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.375,ind_val,adv,0.375,0.14583333333333334,0.8461538461538461,0.49599358974358976
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.4,ind_val,adv,0.4,0.06169871794871795,0.8461538461538461,0.45392628205128205
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.42500000000000004,ind_val,adv,0.42500000000000004,0.03205128205128205,0.8461538461538461,0.4391025641025641
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.45,ind_val,adv,0.45,0.011217948717948718,0.8461538461538461,0.4286858974358974
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.47500000000000003,ind_val,adv,0.47500000000000003,0.003205128205128205,0.8461538461538461,0.42467948717948717
NICO,Entropy,val_optimal,outdoor,ind_val,adv_0.5,ind_val,adv,0.5,0.0016025641025641025,0.8461538461538461,0.4238782051282051
