,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set,Model
0,Base Tree,350.5,3822.125437214914,3930.9874686716794,0.47752042012870255,0.4596741854636591,0.6955889724310778,0.7054636591478697,0.6301299294748497,0.7152777777777779,0.33796296296296297,0.3726851851851852,0.8078703703703703,0.4907407407407407,0.10444534592294699,0.041857639145236054,kNN,0.7000000000000001,saltpepper_0.05,Clipart,vit
1,Detector Tree,350.5,2323.9836323940444,2389.7513784461153,0.4771026010419312,0.4596741854636591,0.6955889724310778,0.7054636591478697,0.6301299294748497,0.7152777777777779,0.33796296296296297,0.3726851851851852,0.8078703703703703,0.4907407407407407,0.10444534592294699,0.04061021766658572,kNN,0.7000000000000001,saltpepper_0.05,Clipart,vit
0,Base Tree,350.5,4069.5152979131713,4212.443609022556,0.4369647052601358,0.41353383458646614,0.7267669172932332,0.815889724310777,0.7376150142798855,0.7152777777777779,0.33796296296296297,0.3726851851851852,0.8078703703703703,0.4907407407407407,0.07740367974199075,0.03710576102904408,kNN,0.8,saltpepper_0.05,Clipart,vit
1,Detector Tree,350.5,2347.2229638741414,2381.465162907268,0.43851538753372055,0.41353383458646614,0.7267669172932332,0.815889724310777,0.7376150142798855,0.7152777777777779,0.33796296296296297,0.3726851851851852,0.8078703703703703,0.4907407407407407,0.07740367974199075,0.03715132760262781,kNN,0.8,saltpepper_0.05,Clipart,vit
0,Base Tree,350.5,4142.669576564868,4384.894736842105,0.4249722005631363,0.38526315789473686,0.7410025062656642,0.9209523809523809,0.7693988304093565,0.7152777777777779,0.33796296296296297,0.3726851851851852,0.8078703703703703,0.4907407407407407,0.13060116959064355,0.04459897367593551,kNN,0.9,saltpepper_0.05,Clipart,vit
1,Detector Tree,350.5,2354.0949372281657,2390.7298245614033,0.42710497741664954,0.38526315789473686,0.7410025062656642,0.9209523809523809,0.7693988304093565,0.7152777777777779,0.33796296296296297,0.3726851851851852,0.8078703703703703,0.4907407407407407,0.13060116959064355,0.04542641203708553,kNN,0.9,saltpepper_0.05,Clipart,vit
0,Base Tree,350.5,4315.234166392779,4560.862155388471,0.39668292354216733,0.35641604010025063,0.7640852130325815,1.0,0.8443740922072621,0.7152777777777779,0.33796296296296297,0.3726851851851852,0.8078703703703703,0.4907407407407407,0.15562590779273786,0.04291089787974825,kNN,1.0,saltpepper_0.05,Clipart,vit
1,Detector Tree,350.5,2370.305325533567,2416.1388471177947,0.40018881095432174,0.35641604010025063,0.7640852130325815,1.0,0.8443740922072621,0.7152777777777779,0.33796296296296297,0.3726851851851852,0.8078703703703703,0.4907407407407407,0.15562590779273786,0.04583325413733117,kNN,1.0,saltpepper_0.05,Clipart,vit
0,Base Tree,350.5,3003.130221217252,2558.4110275689222,0.6117819309479916,0.6846867167919799,0.5168671679197996,0.0,0.2742957412912125,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.2742957412912125,0.07913592466577725,kNN,0.0,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2247.048784492585,2336.364912280702,0.6048472999261387,0.6846867167919799,0.5168671679197996,0.0,0.2742957412912125,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.2742957412912125,0.08399106869760807,kNN,0.0,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,2896.0692704485878,2683.0100250626565,0.6293329064838381,0.6642606516290728,0.5372681704260652,0.07904761904761905,0.22778027238639223,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.12778027238639225,0.05038028947620269,kNN,0.1,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2236.991683055748,2326.2441102756893,0.6215463827181424,0.6642606516290728,0.5372681704260652,0.07904761904761905,0.22778027238639223,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.12778027238639225,0.05405073895722964,kNN,0.1,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,2870.1108061227574,2969.0526315789475,0.6335883924388923,0.6173684210526316,0.5594987468671679,0.18411027568922309,0.21650192924170875,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.03890324260263053,0.04270059973541378,kNN,0.2,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2234.553194447203,2321.718796992481,0.6255953150489133,0.6173684210526316,0.5594987468671679,0.18411027568922309,0.21650192924170875,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.03890324260263053,0.04101733015976381,kNN,0.2,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,3057.6016215999366,3184.9223057644112,0.6028521931803382,0.5819799498746867,0.5929573934837092,0.2945363408521303,0.2979622855588582,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.07913069495444033,0.03370025772333507,kNN,0.30000000000000004,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2252.165723910011,2340.8290726817045,0.5963509955475951,0.5819799498746867,0.5929573934837092,0.2945363408521303,0.2979622855588582,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.07913069495444033,0.029583987842525854,kNN,0.30000000000000004,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,3149.8414044586048,3373.1203007518798,0.587730917301868,0.5511278195488722,0.616516290726817,0.38654135338345863,0.3380383050649879,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.099512253501972,0.05013854950324421,kNN,0.4,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2260.8305531130127,2394.337844611529,0.5819636791673991,0.5511278195488722,0.616516290726817,0.38654135338345863,0.3380383050649879,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.099512253501972,0.04632812162886884,kNN,0.4,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,3349.1186662176538,3621.8596491228072,0.5550625137348109,0.5103508771929824,0.640125313283208,0.49270676691729326,0.42461959550037864,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.07690940529618634,0.05588596872600685,kNN,0.5,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2279.5502788503304,2460.596992481203,0.550880941074883,0.5103508771929824,0.640125313283208,0.49270676691729326,0.42461959550037864,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.07690940529618634,0.052793626899277406,kNN,0.5,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,3538.6830014744005,3715.8822055137844,0.523986393200918,0.49493734335839595,0.6630576441102757,0.6134586466165414,0.5069808474675057,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.09301915253249432,0.032554151960435165,kNN,0.6000000000000001,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2297.3575908048374,2378.8050125313284,0.521313199464745,0.49493734335839595,0.6630576441102757,0.6134586466165414,0.5069808474675057,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.09301915253249432,0.030612794827535737,kNN,0.6000000000000001,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,3699.1240113634635,3904.0802005012533,0.49768458830107143,0.46408521303258143,0.6866165413533835,0.7054636591478697,0.5766886984904118,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.12331130150958826,0.03521777829586895,kNN,0.7000000000000001,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2312.4291131432615,2432.313784461153,0.49628803680614514,0.46408521303258143,0.6866165413533835,0.7054636591478697,0.5766886984904118,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.12331130150958826,0.03429468142522135,kNN,0.7000000000000001,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,3972.623640280718,4119.949874686717,0.452848583560538,0.42869674185463663,0.7200751879699249,0.815889724310777,0.6955178644285128,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.10448213557148722,0.03618924629978628,kNN,0.8,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2338.1211464309317,2451.4240601503757,0.453628290987707,0.42869674185463663,0.7200751879699249,0.815889724310777,0.6955178644285128,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.10448213557148722,0.036799680628093294,kNN,0.8,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,4119.555523476181,4405.992481203008,0.42876138959406856,0.3818045112781955,0.7423057644110276,0.9209523809523809,0.7593563171494625,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.14064368285053752,0.04794493908651915,kNN,0.9,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2351.92364718394,2446.898746867168,0.43071024603621166,0.3818045112781955,0.7423057644110276,0.9209523809523809,0.7593563171494625,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.14064368285053752,0.04966664631753781,kNN,0.9,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,4296.837735244837,4530.591478696741,0.39969873192707595,0.3613784461152882,0.7627067669172932,1.0,0.8363812748926578,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.16361872510734224,0.04256766475656561,kNN,1.0,saltpepper_0.07500000000000001,Clipart,vit
1,Detector Tree,350.5,2368.5771998929645,2436.7779448621554,0.40305823743158775,0.3613784461152882,0.7627067669172932,1.0,0.8363812748926578,0.7152777777777779,0.33796296296296297,0.375,0.8078703703703703,0.4907407407407407,0.16361872510734224,0.04489310603297275,kNN,1.0,saltpepper_0.07500000000000001,Clipart,vit
0,Base Tree,350.5,3003.130221217252,2558.4110275689222,0.6117819309479916,0.6846867167919799,0.5168671679197996,0.0,0.2742957412912125,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.2742957412912125,0.07913592466577725,kNN,0.0,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2247.048784492585,2336.364912280702,0.6048472999261387,0.6846867167919799,0.5168671679197996,0.0,0.2742957412912125,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.2742957412912125,0.08399106869760807,kNN,0.0,saltpepper_0.1,Clipart,vit
0,Base Tree,350.5,3020.241798986322,2692.9473684210525,0.6089767542645373,0.6626315789473683,0.5440601503759398,0.07904761904761905,0.2817303199860114,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.1817303199860114,0.06281820466415101,kNN,0.1,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2248.65621345835,2303.801002506266,0.6021782814668784,0.6626315789473683,0.5440601503759398,0.07904761904761905,0.2817303199860114,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.1817303199860114,0.06746773051992046,kNN,0.1,saltpepper_0.1,Clipart,vit
0,Base Tree,350.5,2983.131746743222,2896.4335839599,0.6150603693863572,0.6292731829573935,0.5601503759398496,0.18411027568922309,0.26560687377358105,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.07950459093470101,0.06521925881312528,kNN,0.2,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2245.1701659587193,2282.4586466165415,0.6079666088670541,0.6292731829573935,0.5601503759398496,0.18411027568922309,0.26560687377358105,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.07950459093470101,0.06594228313127294,kNN,0.2,saltpepper_0.1,Clipart,vit
0,Base Tree,350.5,3155.7503947566297,3152.0526315789475,0.5867622303677655,0.5873684210526317,0.5856641604010026,0.2945363408521303,0.34060562258359056,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.061091158127877764,0.06346197187089171,kNN,0.30000000000000004,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2261.38563238692,2299.367418546366,0.5810420105525081,0.5873684210526317,0.5856641604010026,0.2945363408521303,0.34060562258359056,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.061091158127877764,0.06425519506980269,kNN,0.30000000000000004,saltpepper_0.1,Clipart,vit
0,Base Tree,350.5,3170.9512578100425,3326.9498746867166,0.584270285604911,0.5586967418546366,0.5973684210526315,0.38654135338345863,0.3472100406053893,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.07755251695129302,0.05448597756773505,kNN,0.4,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2262.813572458048,2358.74686716792,0.5786710203005409,0.5586967418546366,0.5973684210526315,0.38654135338345863,0.3472100406053893,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.07755251695129302,0.051695114157227114,kNN,0.4,saltpepper_0.1,Clipart,vit
0,Base Tree,350.5,3173.549985795669,3637.7593984962405,0.5838442646236609,0.5077443609022556,0.6215538847117794,0.49270676691729326,0.3483391268869847,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.16346007654795913,0.10319270175150771,kNN,0.5,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2263.0576920064973,2420.96992481203,0.5782656776104723,0.5077443609022556,0.6215538847117794,0.49270676691729326,0.3483391268869847,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.16346007654795913,0.09846783849977969,kNN,0.5,saltpepper_0.1,Clipart,vit
0,Base Tree,350.5,3716.8383184490067,3853.934837092732,0.49478060353294956,0.47230576441102756,0.6824060150375939,0.6134586466165414,0.5843851489188084,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.10409502826834524,0.049048003874170104,kNN,0.6000000000000001,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2314.0931613509742,2354.710776942356,0.49352500622869716,0.47230576441102756,0.6824060150375939,0.6134586466165414,0.5843851489188084,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.10409502826834524,0.047513815301042164,kNN,0.6000000000000001,saltpepper_0.1,Clipart,vit
0,Base Tree,350.5,3804.203661887635,4028.8320802005014,0.48045841608399414,0.44363408521303255,0.694110275689223,0.7054636591478697,0.6223433389675738,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.11916701054963003,0.05162793026385953,kNN,0.7000000000000001,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2322.3000950155647,2414.09022556391,0.47989799196477656,0.44363408521303255,0.694110275689223,0.7054636591478697,0.6223433389675738,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.11916701054963003,0.05043402993344459,kNN,0.7000000000000001,saltpepper_0.1,Clipart,vit
0,Base Tree,350.5,4007.664631013004,4284.451127819549,0.44710415885032717,0.40172932330827066,0.7196240601503759,0.815889724310777,0.7107423520040409,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.09566973635639507,0.05160484767762077,kNN,0.8,saltpepper_0.1,Clipart,vit
1,Detector Tree,350.5,2341.412830240123,2430.9989974937344,0.44816269030743033,0.40172932330827066,0.7196240601503759,0.815889724310777,0.7107423520040409,0.7152777777777779,0.33796296296296297,0.36111111111111105,0.8078703703703703,0.4907407407407407,0.09566973635639507,0.0518840697502276,kNN,0.8,saltpepper_0.1,Clipart,vit
