,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set,Model
0,Base Tree,350.5,2516.4906935817803,1458.576441102757,0.6915589026915114,0.8649874686716792,0.3614786967418546,0.282531328320802,0.37468819875776394,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.07468819875776388,0.1734285659801678,Entropy,0.30000000000000004,CVC-ClinicDB,EtisLaribDB,segformer
1,Detector Tree,350.5,1605.733230531401,1447.8135338345865,0.6868326246033934,0.8649874686716792,0.3614786967418546,0.282531328320802,0.37468819875776394,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.07468819875776388,0.17815484406828574,Entropy,0.30000000000000004,CVC-ClinicDB,EtisLaribDB,segformer
0,Base Tree,350.5,2716.2114370164536,1534.2531328320802,0.6588177972104173,0.8525814536340852,0.41794486215538845,0.39017543859649123,0.4415636482510623,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.0472606734226871,0.1937636564236678,Entropy,0.4,CVC-ClinicDB,EtisLaribDB,segformer
1,Detector Tree,350.5,1645.0768005288583,1551.1007518796991,0.6528909932662647,0.8525814536340852,0.41794486215538845,0.39017543859649123,0.4415636482510623,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.0472606734226871,0.19969046036782057,Entropy,0.4,CVC-ClinicDB,EtisLaribDB,segformer
0,Base Tree,350.5,3040.2664757001194,1649.6791979949874,0.6056940203770296,0.8336591478696742,0.5250125313283208,0.5140601503759399,0.5500717881660673,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.05007178816606728,0.2279651274926446,Entropy,0.5,CVC-ClinicDB,EtisLaribDB,segformer
1,Detector Tree,350.5,1708.9133448868547,1569.5077694235588,0.5978193143470559,0.8336591478696742,0.5250125313283208,0.5140601503759399,0.5500717881660673,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.05007178816606728,0.23583983352261828,Entropy,0.5,CVC-ClinicDB,EtisLaribDB,segformer
0,Base Tree,350.5,3189.5030887000103,1640.3533834586467,0.5812290018524573,0.835187969924812,0.578671679197995,0.6098245614035087,0.6000428898332788,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.020265969271003634,0.2539589680723548,Entropy,0.6000000000000001,CVC-ClinicDB,EtisLaribDB,segformer
1,Detector Tree,350.5,1738.311899232138,1673.3453634085215,0.5724572312036948,0.835187969924812,0.578671679197995,0.6098245614035087,0.6000428898332788,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.020265969271003634,0.2627307387211172,Entropy,0.6000000000000001,CVC-ClinicDB,EtisLaribDB,segformer
0,Base Tree,350.5,3428.495515146561,1786.814536340852,0.542049915549744,0.8111779448621553,0.6495238095238096,0.7174686716791979,0.6800682576005229,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.03594028549634961,0.26912802931241137,Entropy,0.7000000000000001,CVC-ClinicDB,EtisLaribDB,segformer
1,Detector Tree,350.5,1785.3917122603611,1811.459147869674,0.5318415560799539,0.8111779448621553,0.6495238095238096,0.7174686716791979,0.6800682576005229,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.03594028549634961,0.27933638878220146,Entropy,0.7000000000000001,CVC-ClinicDB,EtisLaribDB,segformer
0,Base Tree,350.5,3641.636674022011,2047.937343358396,0.5071087419636048,0.7683709273182957,0.7138095238095238,0.8095739348370927,0.7514374632232754,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.04865860302931256,0.261262185354691,Entropy,0.8,CVC-ClinicDB,EtisLaribDB,segformer
1,Detector Tree,350.5,1827.3790089193997,1818.9503759398494,0.4956191862203845,0.7683709273182957,0.7138095238095238,0.8095739348370927,0.7514374632232754,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.04865860302931256,0.2727517410979112,Entropy,0.8,CVC-ClinicDB,EtisLaribDB,segformer
0,Base Tree,350.5,3787.198547183175,1972.8721804511279,0.483246139806037,0.7806766917293233,0.7671679197994988,0.8925313283208021,0.8001780974174566,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.09982190258254346,0.2974305519232864,Entropy,0.9,CVC-ClinicDB,EtisLaribDB,segformer
1,Detector Tree,350.5,1856.0536655784385,1843.8395989974938,0.4708816083873931,0.7806766917293233,0.7671679197994988,0.8925313283208021,0.8001780974174566,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.09982190258254346,0.3097950833419302,Entropy,0.9,CVC-ClinicDB,EtisLaribDB,segformer
0,Base Tree,350.5,3998.275447313936,2194.8571428571427,0.4486433692927973,0.7442857142857143,0.8302756892230576,1.0,0.8708560967636482,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.12914390323635191,0.29564234499291697,Entropy,1.0,CVC-ClinicDB,EtisLaribDB,segformer
1,Detector Tree,350.5,1897.6343179049072,1985.1944862155387,0.43501004990620995,0.7442857142857143,0.8302756892230576,1.0,0.8708560967636482,0.875,0.38541666666666674,0.7697368421052632,0.9583333333333335,1.0,0.12914390323635191,0.3092756643795043,Entropy,1.0,CVC-ClinicDB,EtisLaribDB,segformer
0,Base Tree,350.5,1909.7079666557697,1294.3809523809523,0.7910314808761033,0.8919047619047619,0.1631829573934837,0.0,0.17151016672115066,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.17151016672115066,0.1008732810286586,Entropy,0.0,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1486.201336750572,1319.7899749373432,0.7899525873317359,0.8919047619047619,0.1631829573934837,0.0,0.17151016672115066,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.17151016672115066,0.10195217457302598,Entropy,0.0,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,1974.2349923722347,1409.9598997493733,0.7804532799389778,0.8729573934837093,0.19035087719298247,0.107468671679198,0.19311670480549198,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.09311670480549196,0.09402046965239184,Entropy,0.1,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1498.9127031782355,1443.8997493734337,0.7789865129997221,0.8729573934837093,0.19035087719298247,0.107468671679198,0.19311670480549198,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.09311670480549196,0.09544199723090548,Entropy,0.1,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,1905.4201193200392,1606.719298245614,0.791734406668846,0.840701754385965,0.15914786967418545,0.19042606516290728,0.17007440339980384,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.029925596600196176,0.05790020703933746,Entropy,0.2,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1485.3566612356976,1603.203007518797,0.790681287470722,0.840701754385965,0.15914786967418545,0.19042606516290728,0.17007440339980384,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.029925596600196176,0.05862130282036861,Entropy,0.2,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,1908.1232595074641,1488.8471177944862,0.7912912689332026,0.8600250626566416,0.16596491228070176,0.282531328320802,0.17097953579601174,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.1290204642039883,0.0690309605535578,Entropy,0.30000000000000004,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1485.8891606814136,1425.3092731829574,0.7902219010989496,0.8600250626566416,0.16596491228070176,0.282531328320802,0.17097953579601174,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.1290204642039883,0.07006084654953251,Entropy,0.30000000000000004,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,2007.9184153318074,1718.170426065163,0.7749314073226545,0.8224310776942355,0.21789473684210525,0.39017543859649123,0.20439542334096109,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.19560457665903894,0.04890503704914457,Entropy,0.4,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1505.5480986117466,1647.6611528822057,0.7732621685745754,0.8224310776942355,0.21789473684210525,0.39017543859649123,0.20439542334096109,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.19560457665903894,0.0503755301384263,Entropy,0.4,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,2083.7750427699684,1798.1278195488721,0.7624958946278739,0.8093233082706768,0.22696741854636593,0.5140601503759399,0.2297956194834913,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.2702043805165087,0.052143322981366445,Entropy,0.5,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1520.491316226799,1762.689724310777,0.7603706799955431,0.8093233082706768,0.22696741854636593,0.5140601503759399,0.2297956194834913,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.2702043805165087,0.053854925271846134,Entropy,0.5,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,2031.0110896807234,1827.4812030075188,0.77114572300316,0.8045112781954887,0.19,0.6098245614035087,0.21212788492971554,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.3878721150702845,0.04707421270567723,Entropy,0.6000000000000001,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1510.0971916806507,1728.1383458646615,0.7693376736730448,0.8045112781954887,0.19,0.6098245614035087,0.21212788492971554,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.3878721150702845,0.048046962795351277,Entropy,0.6000000000000001,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,1997.5838441211724,1845.2155388471178,0.7766255993243979,0.8016040100250625,0.19644110275689222,0.7174686716791979,0.20093494606080414,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.4990650539391959,0.036491307072027884,Entropy,0.7000000000000001,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1503.512261378083,1800.6656641604009,0.7750184819150244,0.8016040100250625,0.19644110275689222,0.7174686716791979,0.20093494606080414,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.4990650539391959,0.03727363824651864,Entropy,0.7000000000000001,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,2001.3577745995422,1803.172932330827,0.7760069221967963,0.8084962406015037,0.19922305764411027,0.8095739348370927,0.2021986270022883,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.5978013729977117,0.0386651056990302,Entropy,0.8,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1504.2556989168575,1758.9593984962407,0.774377119606904,0.8084962406015037,0.19922305764411027,0.8095739348370927,0.2021986270022883,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.5978013729977117,0.03982221956782448,Entropy,0.8,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,1915.4571186117466,1944.1303258145363,0.7900889969488939,0.7853884711779449,0.17205513784461154,0.8925313283208021,0.17343524027459953,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.7265647597254005,0.0292620110057753,Entropy,0.9,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1487.333878911772,1895.2080200501252,0.7889755451235252,0.7853884711779449,0.17205513784461154,0.8925313283208021,0.17343524027459953,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.7265647597254005,0.02933452307562116,Entropy,0.9,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,2071.6394194725945,2022.7117794486217,0.7644853410700664,0.7725062656641605,0.2138095238095238,1.0,0.225732069303694,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.774267930696306,0.0387170398823145,Entropy,1.0,EndoCV2020,EtisLaribDB,segformer
1,Detector Tree,350.5,1518.1006845054667,1906.0932330827065,0.7624330739408193,0.7725062656641605,0.2138095238095238,1.0,0.225732069303694,0.875,0.38541666666666674,0.775,0.9583333333333335,1.0,0.774267930696306,0.03927538691840981,Entropy,1.0,EndoCV2020,EtisLaribDB,segformer
0,Base Tree,350.5,1909.7079666557697,1294.3809523809523,0.7910314808761033,0.8919047619047619,0.1631829573934837,0.0,0.17151016672115066,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.17151016672115066,0.1008732810286586,Entropy,0.0,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1486.201336750572,1319.7899749373432,0.7899525873317359,0.8919047619047619,0.1631829573934837,0.0,0.17151016672115066,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.17151016672115066,0.10195217457302598,Entropy,0.0,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1934.0206077694233,1319.7593984962407,0.7870458020050125,0.8877443609022556,0.17213032581453636,0.107468671679198,0.17965112781954884,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.07965112781954885,0.1006985588972431,Entropy,0.1,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1490.9907546198829,1340.7959899749374,0.7858207646310985,0.8877443609022556,0.17213032581453636,0.107468671679198,0.17965112781954884,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.07965112781954885,0.10192359627115709,Entropy,0.1,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1931.0238008063636,1322.2055137844611,0.7875370818350222,0.88734335839599,0.16827067669172932,0.19042606516290728,0.17864766263484796,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.04046795248992046,0.09980627656096762,Entropy,0.2,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1490.4004049021103,1327.525814536341,0.7863300583347943,0.88734335839599,0.16827067669172932,0.19042606516290728,0.17864766263484796,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.04046795248992046,0.10101330006119566,Entropy,0.2,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1953.5346088046201,1322.358395989975,0.7838467854418655,0.8873182957393484,0.1749624060150376,0.282531328320802,0.18618528931023207,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.11381471068976798,0.10347151029748283,Entropy,0.30000000000000004,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1494.8348744266464,1306.7949874686717,0.78250444897125,0.8873182957393484,0.1749624060150376,0.282531328320802,0.18618528931023207,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.11381471068976798,0.10481384676809834,Entropy,0.30000000000000004,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1929.2368072354798,1347.2781954887218,0.7878300316007409,0.8832330827067669,0.1674436090225564,0.39017543859649123,0.17804929715593326,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.22195070284406676,0.09540305110602594,Entropy,0.4,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1490.0483798423595,1335.8426065162905,0.7866337497588382,0.8832330827067669,0.1674436090225564,0.39017543859649123,0.17804929715593326,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.22195070284406676,0.09659933294792881,Entropy,0.4,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1920.2502914895933,1393.7543859649122,0.7893032309033453,0.8756140350877193,0.16536340852130327,0.5140601503759399,0.1750402092186989,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.32495979078130105,0.08631080418437398,Entropy,0.5,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1488.278099974574,1419.3774436090225,0.7881609672085967,0.8756140350877193,0.16536340852130327,0.5140601503759399,0.1750402092186989,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.32495979078130105,0.08745306787912267,Entropy,0.5,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1917.9251691729323,1193.3258145363409,0.7896843984962406,0.9084711779448622,0.16904761904761906,0.6098245614035087,0.1742616541353383,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.42573834586466175,0.11878677944862155,Entropy,0.6000000000000001,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1487.820067368421,1292.546365914787,0.7885561111637445,0.9084711779448622,0.16904761904761906,0.6098245614035087,0.1742616541353383,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.42573834586466175,0.11991506678111769,Entropy,0.6000000000000001,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1893.6273676037918,1218.2456140350878,0.7936676446551161,0.9043859649122807,0.16152882205513786,0.7174686716791979,0.1661256619810395,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.5338743380189606,0.11071832025716469,Entropy,0.7000000000000001,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1483.0335727841343,1321.593984962406,0.7926854119513326,0.9043859649122807,0.16152882205513786,0.7174686716791979,0.1661256619810395,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.5338743380189606,0.11170055296094818,Entropy,0.7000000000000001,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1916.1381756020485,1218.3984962406016,0.7899773482619592,0.9043609022556391,0.16822055137844613,0.8095739348370927,0.17366328865642364,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.6263367113435764,0.11438355399367986,Entropy,0.8,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1487.46804230867,1300.8631578947368,0.7888598025877882,0.9043609022556391,0.16822055137844613,0.8095739348370927,0.17366328865642364,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.6263367113435764,0.11550109966785088,Entropy,0.8,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1913.1413686389888,1220.844611528822,0.7904686280919689,0.9039598997493734,0.1643609022556391,0.8925313283208021,0.17265982347172276,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.7273401765282773,0.1134912716574044,Entropy,0.9,fog_0.025,EtisLaribDB,segformer
1,Detector Tree,350.5,1486.8776925908974,1287.5929824561404,0.7893690962914839,0.9039598997493734,0.1643609022556391,0.8925313283208021,0.17265982347172276,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.7273401765282773,0.11459080345788945,Entropy,0.9,fog_0.025,EtisLaribDB,segformer
0,Base Tree,350.5,1937.4540097526424,1246.2230576441102,0.7864829492208782,0.8997994987468672,0.17330827067669174,1.0,0.18080078457012091,0.875,0.38541666666666674,0.8958333333333335,0.9583333333333335,1.0,0.8191992154298791,0.11331654952598888,Entropy,1.0,fog_0.025,EtisLaribDB,segformer
