Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
Office31,Entropy,val_optimal,dslr,ind_val,contrast_0.375,ind_val,contrast,0.375,0.4035714285714286,0.6214285714285714,0.5125
Office31,Entropy,val_optimal,dslr,ind_val,contrast_0.4,ind_val,contrast,0.4,0.4625,0.6214285714285714,0.5419642857142857
Office31,Entropy,val_optimal,dslr,ind_val,contrast_0.42500000000000004,ind_val,contrast,0.42500000000000004,0.4446428571428571,0.6214285714285714,0.5330357142857143
Office31,Entropy,val_optimal,dslr,ind_val,contrast_0.45,ind_val,contrast,0.45,0.39285714285714285,0.6214285714285714,0.5071428571428571
Office31,Entropy,val_optimal,dslr,ind_val,contrast_0.47500000000000003,ind_val,contrast,0.47500000000000003,0.4107142857142857,0.6214285714285714,0.5160714285714285
Office31,Entropy,val_optimal,dslr,ind_val,contrast_0.5,ind_val,contrast,0.5,0.4160714285714286,0.6214285714285714,0.51875
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.025,ind_val,hue,0.025,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.05,ind_val,hue,0.05,0.375,0.6214285714285714,0.4982142857142857
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.07500000000000001,ind_val,hue,0.07500000000000001,0.4035714285714286,0.6214285714285714,0.5125
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.1,ind_val,hue,0.1,0.3964285714285714,0.6214285714285714,0.5089285714285714
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.125,ind_val,hue,0.125,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.15000000000000002,ind_val,hue,0.15000000000000002,0.4,0.6214285714285714,0.5107142857142857
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.17500000000000002,ind_val,hue,0.17500000000000002,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.2,ind_val,hue,0.2,0.425,0.6214285714285714,0.5232142857142857
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.225,ind_val,hue,0.225,0.4357142857142857,0.6214285714285714,0.5285714285714286
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.25,ind_val,hue,0.25,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.275,ind_val,hue,0.275,0.4142857142857143,0.6214285714285714,0.5178571428571429
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.30000000000000004,ind_val,hue,0.30000000000000004,0.4357142857142857,0.6214285714285714,0.5285714285714286
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.325,ind_val,hue,0.325,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.35000000000000003,ind_val,hue,0.35000000000000003,0.4392857142857143,0.6214285714285714,0.5303571428571429
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.375,ind_val,hue,0.375,0.4035714285714286,0.6214285714285714,0.5125
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.4,ind_val,hue,0.4,0.4,0.6214285714285714,0.5107142857142857
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.42500000000000004,ind_val,hue,0.42500000000000004,0.4035714285714286,0.6214285714285714,0.5125
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.45,ind_val,hue,0.45,0.4107142857142857,0.6214285714285714,0.5160714285714285
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.47500000000000003,ind_val,hue,0.47500000000000003,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,hue_0.5,ind_val,hue,0.5,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.025,ind_val,brightness,0.025,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.05,ind_val,brightness,0.05,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.07500000000000001,ind_val,brightness,0.07500000000000001,0.4035714285714286,0.6214285714285714,0.5125
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.1,ind_val,brightness,0.1,0.39285714285714285,0.6214285714285714,0.5071428571428571
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.125,ind_val,brightness,0.125,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.15000000000000002,ind_val,brightness,0.15000000000000002,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.17500000000000002,ind_val,brightness,0.17500000000000002,0.41785714285714287,0.6214285714285714,0.5196428571428572
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.2,ind_val,brightness,0.2,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.225,ind_val,brightness,0.225,0.45714285714285713,0.6214285714285714,0.5392857142857143
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.25,ind_val,brightness,0.25,0.4607142857142857,0.6214285714285714,0.5410714285714285
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.275,ind_val,brightness,0.275,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.30000000000000004,ind_val,brightness,0.30000000000000004,0.4642857142857143,0.6214285714285714,0.5428571428571429
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.325,ind_val,brightness,0.325,0.4714285714285714,0.6214285714285714,0.5464285714285715
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.35000000000000003,ind_val,brightness,0.35000000000000003,0.45,0.6214285714285714,0.5357142857142857
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.375,ind_val,brightness,0.375,0.425,0.6214285714285714,0.5232142857142857
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.4,ind_val,brightness,0.4,0.44642857142857145,0.6214285714285714,0.5339285714285714
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.42500000000000004,ind_val,brightness,0.42500000000000004,0.4857142857142857,0.6214285714285714,0.5535714285714286
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.45,ind_val,brightness,0.45,0.4785714285714286,0.6214285714285714,0.55
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.47500000000000003,ind_val,brightness,0.47500000000000003,0.4642857142857143,0.6214285714285714,0.5428571428571429
Office31,Entropy,val_optimal,dslr,ind_val,brightness_0.5,ind_val,brightness,0.5,0.44285714285714284,0.6214285714285714,0.5321428571428571
Office31,Entropy,val_optimal,dslr,ind_val,dslr,ind_val,dslr,Organic,0.6633064516129032,0.6214285714285714,0.6423675115207373
Office31,Entropy,val_optimal,dslr,ind_val,webcam,ind_val,webcam,Organic,0.7613636363636364,0.6214285714285714,0.6913961038961038
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.025,ind_val,saltpepper,0.025,0.3464285714285714,0.6214285714285714,0.48392857142857143
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.05,ind_val,saltpepper,0.05,0.375,0.6214285714285714,0.4982142857142857
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.1,ind_val,saltpepper,0.1,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.125,ind_val,saltpepper,0.125,0.37142857142857144,0.6214285714285714,0.49642857142857144
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,0.3678571428571429,0.6214285714285714,0.49464285714285716
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.2,ind_val,saltpepper,0.2,0.37142857142857144,0.6214285714285714,0.49642857142857144
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.225,ind_val,saltpepper,0.225,0.3821428571428571,0.6214285714285714,0.5017857142857143
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.25,ind_val,saltpepper,0.25,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.275,ind_val,saltpepper,0.275,0.4035714285714286,0.6214285714285714,0.5125
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.30000000000000004,ind_val,saltpepper,0.30000000000000004,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.325,ind_val,saltpepper,0.325,0.41785714285714287,0.6214285714285714,0.5196428571428572
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.35000000000000003,ind_val,saltpepper,0.35000000000000003,0.42857142857142855,0.6214285714285714,0.525
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.375,ind_val,saltpepper,0.375,0.44285714285714284,0.6214285714285714,0.5321428571428571
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.4,ind_val,saltpepper,0.4,0.44285714285714284,0.6214285714285714,0.5321428571428571
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.42500000000000004,ind_val,saltpepper,0.42500000000000004,0.46785714285714286,0.6214285714285714,0.5446428571428572
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.45,ind_val,saltpepper,0.45,0.48214285714285715,0.6214285714285714,0.5517857142857143
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.47500000000000003,ind_val,saltpepper,0.47500000000000003,0.5107142857142857,0.6214285714285714,0.5660714285714286
Office31,Entropy,val_optimal,dslr,ind_val,saltpepper_0.5,ind_val,saltpepper,0.5,0.5178571428571429,0.6214285714285714,0.5696428571428571
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.025,ind_val,fog,0.025,0.4107142857142857,0.6214285714285714,0.5160714285714285
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.05,ind_val,fog,0.05,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.07500000000000001,ind_val,fog,0.07500000000000001,0.4107142857142857,0.6214285714285714,0.5160714285714285
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.1,ind_val,fog,0.1,0.41785714285714287,0.6214285714285714,0.5196428571428572
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.125,ind_val,fog,0.125,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.15000000000000002,ind_val,fog,0.15000000000000002,0.4142857142857143,0.6214285714285714,0.5178571428571429
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.17500000000000002,ind_val,fog,0.17500000000000002,0.4142857142857143,0.6214285714285714,0.5178571428571429
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.2,ind_val,fog,0.2,0.4107142857142857,0.6214285714285714,0.5160714285714285
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.225,ind_val,fog,0.225,0.41785714285714287,0.6214285714285714,0.5196428571428572
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.25,ind_val,fog,0.25,0.4,0.6214285714285714,0.5107142857142857
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.275,ind_val,fog,0.275,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.30000000000000004,ind_val,fog,0.30000000000000004,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.325,ind_val,fog,0.325,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.35000000000000003,ind_val,fog,0.35000000000000003,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.375,ind_val,fog,0.375,0.425,0.6214285714285714,0.5232142857142857
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.4,ind_val,fog,0.4,0.41785714285714287,0.6214285714285714,0.5196428571428572
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.42500000000000004,ind_val,fog,0.42500000000000004,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.45,ind_val,fog,0.45,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.47500000000000003,ind_val,fog,0.47500000000000003,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,fog_0.5,ind_val,fog,0.5,0.40714285714285714,0.6214285714285714,0.5142857142857142
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.025,ind_val,jpeg,0.025,0.37142857142857144,0.6214285714285714,0.49642857142857144
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.05,ind_val,jpeg,0.05,0.375,0.6214285714285714,0.4982142857142857
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.07500000000000001,ind_val,jpeg,0.07500000000000001,0.375,0.6214285714285714,0.4982142857142857
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.1,ind_val,jpeg,0.1,0.37142857142857144,0.6214285714285714,0.49642857142857144
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.125,ind_val,jpeg,0.125,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.15000000000000002,ind_val,jpeg,0.15000000000000002,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.17500000000000002,ind_val,jpeg,0.17500000000000002,0.3821428571428571,0.6214285714285714,0.5017857142857143
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.2,ind_val,jpeg,0.2,0.37142857142857144,0.6214285714285714,0.49642857142857144
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.225,ind_val,jpeg,0.225,0.37142857142857144,0.6214285714285714,0.49642857142857144
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.25,ind_val,jpeg,0.25,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.275,ind_val,jpeg,0.275,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.30000000000000004,ind_val,jpeg,0.30000000000000004,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.325,ind_val,jpeg,0.325,0.39285714285714285,0.6214285714285714,0.5071428571428571
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.35000000000000003,ind_val,jpeg,0.35000000000000003,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.375,ind_val,jpeg,0.375,0.39285714285714285,0.6214285714285714,0.5071428571428571
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.4,ind_val,jpeg,0.4,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.42500000000000004,ind_val,jpeg,0.42500000000000004,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.45,ind_val,jpeg,0.45,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.47500000000000003,ind_val,jpeg,0.47500000000000003,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,jpeg_0.5,ind_val,jpeg,0.5,0.39285714285714285,0.6214285714285714,0.5071428571428571
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.025,ind_val,noise,0.025,0.3821428571428571,0.6214285714285714,0.5017857142857143
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.05,ind_val,noise,0.05,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.07500000000000001,ind_val,noise,0.07500000000000001,0.4035714285714286,0.6214285714285714,0.5125
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.1,ind_val,noise,0.1,0.4,0.6214285714285714,0.5107142857142857
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.125,ind_val,noise,0.125,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.15000000000000002,ind_val,noise,0.15000000000000002,0.45357142857142857,0.6214285714285714,0.5375
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.17500000000000002,ind_val,noise,0.17500000000000002,0.44642857142857145,0.6214285714285714,0.5339285714285714
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.2,ind_val,noise,0.2,0.4857142857142857,0.6214285714285714,0.5535714285714286
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.225,ind_val,noise,0.225,0.475,0.6214285714285714,0.5482142857142858
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.25,ind_val,noise,0.25,0.5178571428571429,0.6214285714285714,0.5696428571428571
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.275,ind_val,noise,0.275,0.5321428571428571,0.6214285714285714,0.5767857142857142
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.30000000000000004,ind_val,noise,0.30000000000000004,0.5642857142857143,0.6214285714285714,0.5928571428571429
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.325,ind_val,noise,0.325,0.5964285714285714,0.6214285714285714,0.6089285714285715
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.35000000000000003,ind_val,noise,0.35000000000000003,0.5928571428571429,0.6214285714285714,0.6071428571428572
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.375,ind_val,noise,0.375,0.6107142857142858,0.6214285714285714,0.6160714285714286
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.4,ind_val,noise,0.4,0.6392857142857142,0.6214285714285714,0.6303571428571428
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.42500000000000004,ind_val,noise,0.42500000000000004,0.6678571428571428,0.6214285714285714,0.6446428571428571
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.45,ind_val,noise,0.45,0.6964285714285714,0.6214285714285714,0.6589285714285714
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.47500000000000003,ind_val,noise,0.47500000000000003,0.7285714285714285,0.6214285714285714,0.675
Office31,Entropy,val_optimal,dslr,ind_val,noise_0.5,ind_val,noise,0.5,0.7642857142857142,0.6214285714285714,0.6928571428571428
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.025,ind_val,multnoise,0.025,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.05,ind_val,multnoise,0.05,0.4107142857142857,0.6214285714285714,0.5160714285714285
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.07500000000000001,ind_val,multnoise,0.07500000000000001,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.1,ind_val,multnoise,0.1,0.43214285714285716,0.6214285714285714,0.5267857142857143
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.125,ind_val,multnoise,0.125,0.475,0.6214285714285714,0.5482142857142858
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.15000000000000002,ind_val,multnoise,0.15000000000000002,0.5071428571428571,0.6214285714285714,0.5642857142857143
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.17500000000000002,ind_val,multnoise,0.17500000000000002,0.5357142857142857,0.6214285714285714,0.5785714285714285
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.2,ind_val,multnoise,0.2,0.6107142857142858,0.6214285714285714,0.6160714285714286
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.225,ind_val,multnoise,0.225,0.6607142857142857,0.6214285714285714,0.6410714285714285
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.25,ind_val,multnoise,0.25,0.7571428571428571,0.6214285714285714,0.6892857142857143
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.275,ind_val,multnoise,0.275,0.7892857142857143,0.6214285714285714,0.7053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.30000000000000004,ind_val,multnoise,0.30000000000000004,0.7964285714285714,0.6214285714285714,0.7089285714285714
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.325,ind_val,multnoise,0.325,0.7892857142857143,0.6214285714285714,0.7053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.35000000000000003,ind_val,multnoise,0.35000000000000003,0.7678571428571429,0.6214285714285714,0.6946428571428571
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.375,ind_val,multnoise,0.375,0.7714285714285715,0.6214285714285714,0.6964285714285714
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.4,ind_val,multnoise,0.4,0.7642857142857142,0.6214285714285714,0.6928571428571428
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.42500000000000004,ind_val,multnoise,0.42500000000000004,0.7535714285714286,0.6214285714285714,0.6875
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.45,ind_val,multnoise,0.45,0.7535714285714286,0.6214285714285714,0.6875
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.47500000000000003,ind_val,multnoise,0.47500000000000003,0.75,0.6214285714285714,0.6857142857142857
Office31,Entropy,val_optimal,dslr,ind_val,multnoise_0.5,ind_val,multnoise,0.5,0.7535714285714286,0.6214285714285714,0.6875
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.025,ind_val,smear,0.025,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.05,ind_val,smear,0.05,0.3821428571428571,0.6214285714285714,0.5017857142857143
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.07500000000000001,ind_val,smear,0.07500000000000001,0.375,0.6214285714285714,0.4982142857142857
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.1,ind_val,smear,0.1,0.3964285714285714,0.6214285714285714,0.5089285714285714
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.125,ind_val,smear,0.125,0.375,0.6214285714285714,0.4982142857142857
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.15000000000000002,ind_val,smear,0.15000000000000002,0.38571428571428573,0.6214285714285714,0.5035714285714286
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.17500000000000002,ind_val,smear,0.17500000000000002,0.36428571428571427,0.6214285714285714,0.4928571428571429
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.2,ind_val,smear,0.2,0.3535714285714286,0.6214285714285714,0.48750000000000004
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.225,ind_val,smear,0.225,0.4,0.6214285714285714,0.5107142857142857
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.25,ind_val,smear,0.25,0.3678571428571429,0.6214285714285714,0.49464285714285716
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.275,ind_val,smear,0.275,0.4142857142857143,0.6214285714285714,0.5178571428571429
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.30000000000000004,ind_val,smear,0.30000000000000004,0.40714285714285714,0.6214285714285714,0.5142857142857142
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.325,ind_val,smear,0.325,0.3892857142857143,0.6214285714285714,0.5053571428571428
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.35000000000000003,ind_val,smear,0.35000000000000003,0.3678571428571429,0.6214285714285714,0.49464285714285716
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.375,ind_val,smear,0.375,0.4142857142857143,0.6214285714285714,0.5178571428571429
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.4,ind_val,smear,0.4,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.42500000000000004,ind_val,smear,0.42500000000000004,0.4392857142857143,0.6214285714285714,0.5303571428571429
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.45,ind_val,smear,0.45,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.47500000000000003,ind_val,smear,0.47500000000000003,0.3964285714285714,0.6214285714285714,0.5089285714285714
Office31,Entropy,val_optimal,dslr,ind_val,smear_0.5,ind_val,smear,0.5,0.42142857142857143,0.6214285714285714,0.5214285714285715
Office31,Entropy,val_optimal,webcam,ind_val,contrast_0.025,ind_val,contrast,0.025,0.37857142857142856,0.6214285714285714,0.5
Office31,Entropy,val_optimal,webcam,ind_val,contrast_0.05,ind_val,contrast,0.05,0.39107142857142857,0.6214285714285714,0.50625
Office31,Entropy,val_optimal,webcam,ind_val,contrast_0.07500000000000001,ind_val,contrast,0.07500000000000001,0.39464285714285713,0.6214285714285714,0.5080357142857143
Office31,Entropy,val_optimal,webcam,ind_val,contrast_0.1,ind_val,contrast,0.1,0.4142857142857143,0.6214285714285714,0.5178571428571429
