Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.2,ind_val,smear,0.2,0.7453703703703703,0.32638888888888884,0.5358796296296295
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.225,ind_val,smear,0.225,0.7361111111111112,0.32638888888888884,0.53125
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.25,ind_val,smear,0.25,0.7523148148148148,0.32638888888888884,0.5393518518518519
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.275,ind_val,smear,0.275,0.7453703703703703,0.32638888888888884,0.5358796296296295
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.30000000000000004,ind_val,smear,0.30000000000000004,0.7453703703703703,0.32638888888888884,0.5358796296296295
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.325,ind_val,smear,0.325,0.7361111111111112,0.32638888888888884,0.53125
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.35000000000000003,ind_val,smear,0.35000000000000003,0.7569444444444444,0.32638888888888884,0.5416666666666666
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.375,ind_val,smear,0.375,0.75,0.32638888888888884,0.5381944444444444
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.4,ind_val,smear,0.4,0.7476851851851852,0.32638888888888884,0.537037037037037
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.42500000000000004,ind_val,smear,0.42500000000000004,0.7569444444444444,0.32638888888888884,0.5416666666666666
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.45,ind_val,smear,0.45,0.7662037037037037,0.32638888888888884,0.5462962962962963
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.47500000000000003,ind_val,smear,0.47500000000000003,0.7662037037037037,0.32638888888888884,0.5462962962962963
OfficeHome,Softmax,val_optimal,Art,ind_val,smear_0.5,ind_val,smear,0.5,0.7847222222222222,0.32638888888888884,0.5555555555555556
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.025,ind_val,contrast,0.025,0.7199074074074074,0.32638888888888884,0.5231481481481481
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.05,ind_val,contrast,0.05,0.7199074074074074,0.32638888888888884,0.5231481481481481
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.07500000000000001,ind_val,contrast,0.07500000000000001,0.7314814814814815,0.32638888888888884,0.5289351851851851
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.1,ind_val,contrast,0.1,0.7233796296296297,0.32638888888888884,0.5248842592592593
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.125,ind_val,contrast,0.125,0.7233796296296297,0.32638888888888884,0.5248842592592593
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.15000000000000002,ind_val,contrast,0.15000000000000002,0.7256944444444444,0.32638888888888884,0.5260416666666666
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.17500000000000002,ind_val,contrast,0.17500000000000002,0.7361111111111112,0.32638888888888884,0.53125
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.2,ind_val,contrast,0.2,0.7372685185185185,0.32638888888888884,0.5318287037037037
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.225,ind_val,contrast,0.225,0.7453703703703703,0.32638888888888884,0.5358796296296295
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.25,ind_val,contrast,0.25,0.7650462962962963,0.32638888888888884,0.5457175925925926
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.275,ind_val,contrast,0.275,0.7604166666666666,0.32638888888888884,0.5434027777777777
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.30000000000000004,ind_val,contrast,0.30000000000000004,0.7569444444444444,0.32638888888888884,0.5416666666666666
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.325,ind_val,contrast,0.325,0.7662037037037037,0.32638888888888884,0.5462962962962963
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.35000000000000003,ind_val,contrast,0.35000000000000003,0.7662037037037037,0.32638888888888884,0.5462962962962963
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.375,ind_val,contrast,0.375,0.7534722222222222,0.32638888888888884,0.5399305555555556
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.4,ind_val,contrast,0.4,0.75,0.32638888888888884,0.5381944444444444
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.42500000000000004,ind_val,contrast,0.42500000000000004,0.7488425925925926,0.32638888888888884,0.5376157407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.45,ind_val,contrast,0.45,0.7581018518518519,0.32638888888888884,0.5422453703703703
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.47500000000000003,ind_val,contrast,0.47500000000000003,0.7569444444444444,0.32638888888888884,0.5416666666666666
OfficeHome,Softmax,val_optimal,Art,ind_val,contrast_0.5,ind_val,contrast,0.5,0.7604166666666666,0.32638888888888884,0.5434027777777777
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.025,ind_val,fog,0.025,0.7083333333333334,0.32638888888888884,0.5173611111111112
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.05,ind_val,fog,0.05,0.7083333333333334,0.32638888888888884,0.5173611111111112
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.07500000000000001,ind_val,fog,0.07500000000000001,0.7037037037037037,0.32638888888888884,0.5150462962962963
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.1,ind_val,fog,0.1,0.7060185185185185,0.32638888888888884,0.5162037037037037
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.125,ind_val,fog,0.125,0.7106481481481481,0.32638888888888884,0.5185185185185185
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.15000000000000002,ind_val,fog,0.15000000000000002,0.7129629629629629,0.32638888888888884,0.5196759259259258
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.17500000000000002,ind_val,fog,0.17500000000000002,0.7175925925925926,0.32638888888888884,0.5219907407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.2,ind_val,fog,0.2,0.7175925925925926,0.32638888888888884,0.5219907407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.225,ind_val,fog,0.225,0.7129629629629629,0.32638888888888884,0.5196759259259258
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.25,ind_val,fog,0.25,0.7083333333333334,0.32638888888888884,0.5173611111111112
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.275,ind_val,fog,0.275,0.7106481481481481,0.32638888888888884,0.5185185185185185
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.30000000000000004,ind_val,fog,0.30000000000000004,0.7407407407407407,0.32638888888888884,0.5335648148148148
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.325,ind_val,fog,0.325,0.7384259259259259,0.32638888888888884,0.5324074074074074
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.35000000000000003,ind_val,fog,0.35000000000000003,0.7268518518518519,0.32638888888888884,0.5266203703703703
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.375,ind_val,fog,0.375,0.7268518518518519,0.32638888888888884,0.5266203703703703
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.4,ind_val,fog,0.4,0.7384259259259259,0.32638888888888884,0.5324074074074074
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.42500000000000004,ind_val,fog,0.42500000000000004,0.7384259259259259,0.32638888888888884,0.5324074074074074
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.45,ind_val,fog,0.45,0.7361111111111112,0.32638888888888884,0.53125
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.47500000000000003,ind_val,fog,0.47500000000000003,0.7361111111111112,0.32638888888888884,0.53125
OfficeHome,Softmax,val_optimal,Art,ind_val,fog_0.5,ind_val,fog,0.5,0.7476851851851852,0.32638888888888884,0.537037037037037
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.025,ind_val,saltpepper,0.025,0.20601851851851852,0.32638888888888884,0.26620370370370366
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.05,ind_val,saltpepper,0.05,0.19907407407407407,0.32638888888888884,0.26273148148148145
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,0.18981481481481483,0.32638888888888884,0.25810185185185186
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.1,ind_val,saltpepper,0.1,0.19212962962962962,0.32638888888888884,0.25925925925925924
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.125,ind_val,saltpepper,0.125,0.1712962962962963,0.32638888888888884,0.24884259259259256
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,0.1574074074074074,0.32638888888888884,0.24189814814814814
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,0.1550925925925926,0.32638888888888884,0.2407407407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.2,ind_val,saltpepper,0.2,0.15046296296296297,0.32638888888888884,0.2384259259259259
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.225,ind_val,saltpepper,0.225,0.125,0.32638888888888884,0.22569444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.25,ind_val,saltpepper,0.25,0.10648148148148148,0.32638888888888884,0.21643518518518517
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.275,ind_val,saltpepper,0.275,0.06018518518518518,0.32638888888888884,0.193287037037037
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.30000000000000004,ind_val,saltpepper,0.30000000000000004,0.016203703703703703,0.32638888888888884,0.17129629629629628
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.325,ind_val,saltpepper,0.325,0.0023148148148148147,0.32638888888888884,0.16435185185185183
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.35000000000000003,ind_val,saltpepper,0.35000000000000003,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.375,ind_val,saltpepper,0.375,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.4,ind_val,saltpepper,0.4,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.42500000000000004,ind_val,saltpepper,0.42500000000000004,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.45,ind_val,saltpepper,0.45,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.47500000000000003,ind_val,saltpepper,0.47500000000000003,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,saltpepper_0.5,ind_val,saltpepper,0.5,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.025,ind_val,adv,0.025,0.6620370370370371,0.32638888888888884,0.49421296296296297
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.05,ind_val,adv,0.05,0.5995370370370371,0.32638888888888884,0.46296296296296297
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.07500000000000001,ind_val,adv,0.07500000000000001,0.5,0.32638888888888884,0.4131944444444444
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.1,ind_val,adv,0.1,0.48148148148148145,0.32638888888888884,0.4039351851851851
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.125,ind_val,adv,0.125,0.4074074074074074,0.32638888888888884,0.36689814814814814
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.15000000000000002,ind_val,adv,0.15000000000000002,0.37962962962962965,0.32638888888888884,0.35300925925925924
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.17500000000000002,ind_val,adv,0.17500000000000002,0.3263888888888889,0.32638888888888884,0.32638888888888884
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.2,ind_val,adv,0.2,0.2662037037037037,0.32638888888888884,0.2962962962962963
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.225,ind_val,adv,0.225,0.20601851851851852,0.32638888888888884,0.26620370370370366
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.25,ind_val,adv,0.25,0.16666666666666666,0.32638888888888884,0.24652777777777773
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.275,ind_val,adv,0.275,0.19907407407407407,0.32638888888888884,0.26273148148148145
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.30000000000000004,ind_val,adv,0.30000000000000004,0.2175925925925926,0.32638888888888884,0.2719907407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.325,ind_val,adv,0.325,0.2569444444444444,0.32638888888888884,0.29166666666666663
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.35000000000000003,ind_val,adv,0.35000000000000003,0.22916666666666666,0.32638888888888884,0.27777777777777773
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.375,ind_val,adv,0.375,0.2037037037037037,0.32638888888888884,0.2650462962962963
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.4,ind_val,adv,0.4,0.20833333333333334,0.32638888888888884,0.2673611111111111
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.42500000000000004,ind_val,adv,0.42500000000000004,0.19907407407407407,0.32638888888888884,0.26273148148148145
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.45,ind_val,adv,0.45,0.1574074074074074,0.32638888888888884,0.24189814814814814
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.47500000000000003,ind_val,adv,0.47500000000000003,0.1412037037037037,0.32638888888888884,0.23379629629629628
OfficeHome,Softmax,val_optimal,Art,ind_val,adv_0.5,ind_val,adv,0.5,0.15046296296296297,0.32638888888888884,0.2384259259259259
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.025,ind_val,noise,0.025,0.7476851851851852,0.32638888888888884,0.537037037037037
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.05,ind_val,noise,0.05,0.7407407407407407,0.32638888888888884,0.5335648148148148
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.07500000000000001,ind_val,noise,0.07500000000000001,0.7546296296296297,0.32638888888888884,0.5405092592592593
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.1,ind_val,noise,0.1,0.7083333333333334,0.32638888888888884,0.5173611111111112
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.125,ind_val,noise,0.125,0.6296296296296297,0.32638888888888884,0.47800925925925924
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.15000000000000002,ind_val,noise,0.15000000000000002,0.5671296296296297,0.32638888888888884,0.44675925925925924
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.17500000000000002,ind_val,noise,0.17500000000000002,0.5625,0.32638888888888884,0.4444444444444444
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.2,ind_val,noise,0.2,0.5486111111111112,0.32638888888888884,0.4375
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.225,ind_val,noise,0.225,0.4675925925925926,0.32638888888888884,0.3969907407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.25,ind_val,noise,0.25,0.3402777777777778,0.32638888888888884,0.3333333333333333
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.275,ind_val,noise,0.275,0.2800925925925926,0.32638888888888884,0.3032407407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.30000000000000004,ind_val,noise,0.30000000000000004,0.1875,0.32638888888888884,0.2569444444444444
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.325,ind_val,noise,0.325,0.10185185185185185,0.32638888888888884,0.21412037037037035
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.35000000000000003,ind_val,noise,0.35000000000000003,0.06712962962962964,0.32638888888888884,0.19675925925925924
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.375,ind_val,noise,0.375,0.027777777777777776,0.32638888888888884,0.17708333333333331
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.4,ind_val,noise,0.4,0.023148148148148147,0.32638888888888884,0.1747685185185185
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.42500000000000004,ind_val,noise,0.42500000000000004,0.004629629629629629,0.32638888888888884,0.16550925925925924
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.45,ind_val,noise,0.45,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.47500000000000003,ind_val,noise,0.47500000000000003,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,noise_0.5,ind_val,noise,0.5,0.0,0.32638888888888884,0.16319444444444442
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.025,ind_val,hue,0.025,0.7152777777777778,0.32638888888888884,0.5208333333333333
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.05,ind_val,hue,0.05,0.7222222222222222,0.32638888888888884,0.5243055555555556
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.07500000000000001,ind_val,hue,0.07500000000000001,0.7222222222222222,0.32638888888888884,0.5243055555555556
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.1,ind_val,hue,0.1,0.7175925925925926,0.32638888888888884,0.5219907407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.125,ind_val,hue,0.125,0.7337962962962963,0.32638888888888884,0.5300925925925926
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.15000000000000002,ind_val,hue,0.15000000000000002,0.7268518518518519,0.32638888888888884,0.5266203703703703
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.17500000000000002,ind_val,hue,0.17500000000000002,0.7361111111111112,0.32638888888888884,0.53125
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.2,ind_val,hue,0.2,0.7361111111111112,0.32638888888888884,0.53125
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.225,ind_val,hue,0.225,0.7291666666666666,0.32638888888888884,0.5277777777777777
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.25,ind_val,hue,0.25,0.7337962962962963,0.32638888888888884,0.5300925925925926
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.275,ind_val,hue,0.275,0.7384259259259259,0.32638888888888884,0.5324074074074074
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.30000000000000004,ind_val,hue,0.30000000000000004,0.7291666666666666,0.32638888888888884,0.5277777777777777
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.325,ind_val,hue,0.325,0.7222222222222222,0.32638888888888884,0.5243055555555556
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.35000000000000003,ind_val,hue,0.35000000000000003,0.7314814814814815,0.32638888888888884,0.5289351851851851
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.375,ind_val,hue,0.375,0.7430555555555556,0.32638888888888884,0.5347222222222222
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.4,ind_val,hue,0.4,0.7337962962962963,0.32638888888888884,0.5300925925925926
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.42500000000000004,ind_val,hue,0.42500000000000004,0.7384259259259259,0.32638888888888884,0.5324074074074074
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.45,ind_val,hue,0.45,0.7430555555555556,0.32638888888888884,0.5347222222222222
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.47500000000000003,ind_val,hue,0.47500000000000003,0.7615740740740741,0.32638888888888884,0.5439814814814814
OfficeHome,Softmax,val_optimal,Art,ind_val,hue_0.5,ind_val,hue,0.5,0.7615740740740741,0.32638888888888884,0.5439814814814814
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.025,ind_val,jpeg,0.025,0.7083333333333334,0.32638888888888884,0.5173611111111112
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.05,ind_val,jpeg,0.05,0.7129629629629629,0.32638888888888884,0.5196759259259258
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.07500000000000001,ind_val,jpeg,0.07500000000000001,0.7106481481481481,0.32638888888888884,0.5185185185185185
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.1,ind_val,jpeg,0.1,0.7129629629629629,0.32638888888888884,0.5196759259259258
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.125,ind_val,jpeg,0.125,0.7175925925925926,0.32638888888888884,0.5219907407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.15000000000000002,ind_val,jpeg,0.15000000000000002,0.7152777777777778,0.32638888888888884,0.5208333333333333
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.17500000000000002,ind_val,jpeg,0.17500000000000002,0.7175925925925926,0.32638888888888884,0.5219907407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.2,ind_val,jpeg,0.2,0.7129629629629629,0.32638888888888884,0.5196759259259258
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.225,ind_val,jpeg,0.225,0.7106481481481481,0.32638888888888884,0.5185185185185185
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.25,ind_val,jpeg,0.25,0.7199074074074074,0.32638888888888884,0.5231481481481481
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.275,ind_val,jpeg,0.275,0.7199074074074074,0.32638888888888884,0.5231481481481481
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.30000000000000004,ind_val,jpeg,0.30000000000000004,0.7199074074074074,0.32638888888888884,0.5231481481481481
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.325,ind_val,jpeg,0.325,0.7199074074074074,0.32638888888888884,0.5231481481481481
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.35000000000000003,ind_val,jpeg,0.35000000000000003,0.7175925925925926,0.32638888888888884,0.5219907407407407
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.375,ind_val,jpeg,0.375,0.7013888888888888,0.32638888888888884,0.5138888888888888
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.4,ind_val,jpeg,0.4,0.7083333333333334,0.32638888888888884,0.5173611111111112
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.42500000000000004,ind_val,jpeg,0.42500000000000004,0.7037037037037037,0.32638888888888884,0.5150462962962963
OfficeHome,Softmax,val_optimal,Art,ind_val,jpeg_0.45,ind_val,jpeg,0.45,0.7083333333333334,0.32638888888888884,0.5173611111111112
