Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
Office31,kNN,ind_span,False,False,webcam,ind_val,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,hue_0.1,ind_test,hue,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,hue_0.125,ind_test,hue,0.125,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,hue_0.2,ind_test,hue,0.2,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,hue_0.225,ind_test,hue,0.225,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,hue_0.25,ind_test,hue,0.25,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.05,ind_test,saltpepper,0.05,0.007352941176470588,0.9963235294117647,0.5018382352941176
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.07500000000000001,ind_test,saltpepper,0.07500000000000001,0.01838235294117647,0.9963235294117647,0.5073529411764706
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.1,ind_test,saltpepper,0.1,0.07352941176470588,0.9963235294117647,0.5349264705882353
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.125,ind_test,saltpepper,0.125,0.19117647058823528,0.9963235294117647,0.59375
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.15000000000000002,ind_test,saltpepper,0.15000000000000002,0.46691176470588236,0.9963235294117647,0.7316176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.17500000000000002,ind_test,saltpepper,0.17500000000000002,0.5294117647058824,0.9963235294117647,0.7628676470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.2,ind_test,saltpepper,0.2,0.5441176470588235,0.9963235294117647,0.7702205882352942
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.225,ind_test,saltpepper,0.225,0.6727941176470589,0.9963235294117647,0.8345588235294118
Office31,kNN,ind_span,False,False,webcam,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,0.8161764705882353,0.9963235294117647,0.90625
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.025,ind_test,smear,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.05,ind_test,smear,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.07500000000000001,ind_test,smear,0.07500000000000001,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.1,ind_test,smear,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.125,ind_test,smear,0.125,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.17500000000000002,ind_test,smear,0.17500000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.2,ind_test,smear,0.2,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.225,ind_test,smear,0.225,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,smear_0.25,ind_test,smear,0.25,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.025,ind_test,brightness,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.05,ind_test,brightness,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.07500000000000001,ind_test,brightness,0.07500000000000001,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.1,ind_test,brightness,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.125,ind_test,brightness,0.125,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.15000000000000002,ind_test,brightness,0.15000000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.17500000000000002,ind_test,brightness,0.17500000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.2,ind_test,brightness,0.2,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.225,ind_test,brightness,0.225,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,brightness_0.25,ind_test,brightness,0.25,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.025,ind_test,contrast,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.05,ind_test,contrast,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.07500000000000001,ind_test,contrast,0.07500000000000001,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.1,ind_test,contrast,0.1,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.125,ind_test,contrast,0.125,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.15000000000000002,ind_test,contrast,0.15000000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.17500000000000002,ind_test,contrast,0.17500000000000002,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.2,ind_test,contrast,0.2,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.225,ind_test,contrast,0.225,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,contrast_0.25,ind_test,contrast,0.25,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.025,ind_test,noise,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.05,ind_test,noise,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.1,ind_test,noise,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.125,ind_test,noise,0.125,0.011029411764705883,0.9963235294117647,0.5036764705882353
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,0.01838235294117647,0.9963235294117647,0.5073529411764706
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,0.01838235294117647,0.9963235294117647,0.5073529411764706
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.2,ind_test,noise,0.2,0.03308823529411765,0.9963235294117647,0.5147058823529412
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.225,ind_test,noise,0.225,0.04044117647058824,0.9963235294117647,0.5183823529411765
Office31,kNN,ind_span,False,False,webcam,ind_val,noise_0.25,ind_test,noise,0.25,0.04779411764705882,0.9963235294117647,0.5220588235294118
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.025,ind_test,multnoise,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.05,ind_test,multnoise,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.07500000000000001,ind_test,multnoise,0.07500000000000001,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.1,ind_test,multnoise,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.125,ind_test,multnoise,0.125,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.2,ind_test,multnoise,0.2,0.07720588235294118,0.9963235294117647,0.5367647058823529
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.225,ind_test,multnoise,0.225,0.15441176470588236,0.9963235294117647,0.5753676470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.2647058823529412,0.9963235294117647,0.6305147058823529
Office31,kNN,ind_span,False,False,dslr,ind_val,webcam,ind_test,webcam,Organic,0.00701530612244898,0.9963235294117647,0.5016694177671068
Office31,kNN,ind_span,False,False,dslr,ind_val,dslr,ind_test,dslr,Organic,0.046370967741935484,0.9963235294117647,0.5213472485768501
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.025,ind_test,hue,0.025,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.05,ind_test,hue,0.05,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.1,ind_test,hue,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.125,ind_test,hue,0.125,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.2,ind_test,hue,0.2,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.225,ind_test,hue,0.225,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,hue_0.25,ind_test,hue,0.25,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.05,ind_test,saltpepper,0.05,0.007352941176470588,0.9963235294117647,0.5018382352941176
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.07500000000000001,ind_test,saltpepper,0.07500000000000001,0.01838235294117647,0.9963235294117647,0.5073529411764706
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.1,ind_test,saltpepper,0.1,0.07352941176470588,0.9963235294117647,0.5349264705882353
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.125,ind_test,saltpepper,0.125,0.19117647058823528,0.9963235294117647,0.59375
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.15000000000000002,ind_test,saltpepper,0.15000000000000002,0.46691176470588236,0.9963235294117647,0.7316176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.17500000000000002,ind_test,saltpepper,0.17500000000000002,0.5294117647058824,0.9963235294117647,0.7628676470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.2,ind_test,saltpepper,0.2,0.5441176470588235,0.9963235294117647,0.7702205882352942
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.225,ind_test,saltpepper,0.225,0.6727941176470589,0.9963235294117647,0.8345588235294118
Office31,kNN,ind_span,False,False,dslr,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,0.8161764705882353,0.9963235294117647,0.90625
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.025,ind_test,smear,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.05,ind_test,smear,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.07500000000000001,ind_test,smear,0.07500000000000001,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.1,ind_test,smear,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.125,ind_test,smear,0.125,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.17500000000000002,ind_test,smear,0.17500000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.2,ind_test,smear,0.2,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.225,ind_test,smear,0.225,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,smear_0.25,ind_test,smear,0.25,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.025,ind_test,brightness,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.05,ind_test,brightness,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.07500000000000001,ind_test,brightness,0.07500000000000001,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.1,ind_test,brightness,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.125,ind_test,brightness,0.125,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.15000000000000002,ind_test,brightness,0.15000000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.17500000000000002,ind_test,brightness,0.17500000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.2,ind_test,brightness,0.2,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.225,ind_test,brightness,0.225,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,brightness_0.25,ind_test,brightness,0.25,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.025,ind_test,contrast,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.05,ind_test,contrast,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.07500000000000001,ind_test,contrast,0.07500000000000001,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.1,ind_test,contrast,0.1,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.125,ind_test,contrast,0.125,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.15000000000000002,ind_test,contrast,0.15000000000000002,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.17500000000000002,ind_test,contrast,0.17500000000000002,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.2,ind_test,contrast,0.2,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.225,ind_test,contrast,0.225,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,contrast_0.25,ind_test,contrast,0.25,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.025,ind_test,noise,0.025,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.05,ind_test,noise,0.05,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,0.003676470588235294,0.9963235294117647,0.5
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.1,ind_test,noise,0.1,0.0,0.9963235294117647,0.49816176470588236
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.125,ind_test,noise,0.125,0.011029411764705883,0.9963235294117647,0.5036764705882353
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,0.01838235294117647,0.9963235294117647,0.5073529411764706
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,0.01838235294117647,0.9963235294117647,0.5073529411764706
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.2,ind_test,noise,0.2,0.03308823529411765,0.9963235294117647,0.5147058823529412
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.225,ind_test,noise,0.225,0.04044117647058824,0.9963235294117647,0.5183823529411765
Office31,kNN,ind_span,False,False,dslr,ind_val,noise_0.25,ind_test,noise,0.25,0.04779411764705882,0.9963235294117647,0.5220588235294118
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.025,ind_val,multnoise,0.025,0.007352941176470588,0.9705882352941176,0.4889705882352941
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.05,ind_val,multnoise,0.05,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.07500000000000001,ind_val,multnoise,0.07500000000000001,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.1,ind_val,multnoise,0.1,0.051470588235294115,0.9705882352941176,0.5110294117647058
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.125,ind_val,multnoise,0.125,0.10661764705882353,0.9705882352941176,0.5386029411764706
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.15000000000000002,ind_val,multnoise,0.15000000000000002,0.18382352941176472,0.9705882352941176,0.5772058823529411
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.17500000000000002,ind_val,multnoise,0.17500000000000002,0.3602941176470588,0.9705882352941176,0.6654411764705882
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.2,ind_val,multnoise,0.2,0.5919117647058824,0.9705882352941176,0.78125
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.225,ind_val,multnoise,0.225,0.7279411764705882,0.9705882352941176,0.8492647058823529
Office31,kNN,ind_span,False,False,webcam,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.8566176470588235,0.9705882352941176,0.9136029411764706
Office31,kNN,ind_span,False,False,webcam,ind_test,webcam,ind_val,webcam,Organic,0.2927295918367347,0.9705882352941176,0.6316589135654261
Office31,kNN,ind_span,False,False,webcam,ind_test,dslr,ind_val,dslr,Organic,0.4637096774193548,0.9705882352941176,0.7171489563567363
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.025,ind_val,hue,0.025,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.05,ind_val,hue,0.05,0.007352941176470588,0.9705882352941176,0.4889705882352941
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.07500000000000001,ind_val,hue,0.07500000000000001,0.014705882352941176,0.9705882352941176,0.4926470588235294
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.1,ind_val,hue,0.1,0.014705882352941176,0.9705882352941176,0.4926470588235294
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.125,ind_val,hue,0.125,0.014705882352941176,0.9705882352941176,0.4926470588235294
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.15000000000000002,ind_val,hue,0.15000000000000002,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.17500000000000002,ind_val,hue,0.17500000000000002,0.014705882352941176,0.9705882352941176,0.4926470588235294
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.2,ind_val,hue,0.2,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.225,ind_val,hue,0.225,0.014705882352941176,0.9705882352941176,0.4926470588235294
Office31,kNN,ind_span,False,False,webcam,ind_test,hue_0.25,ind_val,hue,0.25,0.01838235294117647,0.9705882352941176,0.4944852941176471
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.025,ind_val,saltpepper,0.025,0.0625,0.9705882352941176,0.5165441176470589
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.05,ind_val,saltpepper,0.05,0.16544117647058823,0.9705882352941176,0.5680147058823529
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,0.36764705882352944,0.9705882352941176,0.6691176470588236
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.1,ind_val,saltpepper,0.1,0.6875,0.9705882352941176,0.8290441176470589
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.125,ind_val,saltpepper,0.125,0.9485294117647058,0.9705882352941176,0.9595588235294117
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,0.8676470588235294,0.9705882352941176,0.9191176470588236
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,0.8088235294117647,0.9705882352941176,0.8897058823529411
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.2,ind_val,saltpepper,0.2,0.8823529411764706,0.9705882352941176,0.9264705882352942
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.225,ind_val,saltpepper,0.225,1.0,0.9705882352941176,0.9852941176470589
Office31,kNN,ind_span,False,False,webcam,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,1.0,0.9705882352941176,0.9852941176470589
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.025,ind_val,smear,0.025,0.007352941176470588,0.9705882352941176,0.4889705882352941
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.05,ind_val,smear,0.05,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.07500000000000001,ind_val,smear,0.07500000000000001,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.1,ind_val,smear,0.1,0.014705882352941176,0.9705882352941176,0.4926470588235294
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.125,ind_val,smear,0.125,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.15000000000000002,ind_val,smear,0.15000000000000002,0.01838235294117647,0.9705882352941176,0.4944852941176471
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.17500000000000002,ind_val,smear,0.17500000000000002,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.2,ind_val,smear,0.2,0.014705882352941176,0.9705882352941176,0.4926470588235294
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.225,ind_val,smear,0.225,0.011029411764705883,0.9705882352941176,0.49080882352941174
Office31,kNN,ind_span,False,False,webcam,ind_test,smear_0.25,ind_val,smear,0.25,0.007352941176470588,0.9705882352941176,0.4889705882352941
