Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.05,ind_test,hue,0.05,0.0,0.9390862944162437,0.46954314720812185
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,0.0,0.9333333333333333,0.4666666666666667
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.1,ind_test,hue,0.1,0.0,0.8737373737373737,0.43686868686868685
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.125,ind_test,hue,0.125,0.25,0.898936170212766,0.574468085106383
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,0.4444444444444444,0.9057591623036649,0.6751018033740547
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,0.3333333333333333,0.9042553191489362,0.6187943262411347
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.2,ind_test,hue,0.2,0.4444444444444444,0.9214659685863874,0.6829552065154159
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.225,ind_test,hue,0.225,0.2,0.882051282051282,0.541025641025641
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.25,ind_test,hue,0.25,0.2,0.9157894736842105,0.5578947368421052
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.275,ind_test,hue,0.275,0.1111111111111111,0.8586387434554974,0.4848749272833043
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.30000000000000004,ind_test,hue,0.30000000000000004,0.0,0.8556701030927836,0.4278350515463918
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.325,ind_test,hue,0.325,0.6,0.882051282051282,0.7410256410256411
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.35000000000000003,ind_test,hue,0.35000000000000003,0.0,0.8756476683937824,0.4378238341968912
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.375,ind_test,hue,0.375,0.14285714285714285,0.9032258064516129,0.5230414746543779
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.4,ind_test,hue,0.4,0.25,0.8958333333333334,0.5729166666666667
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.42500000000000004,ind_test,hue,0.42500000000000004,0.4,0.8736842105263158,0.6368421052631579
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.45,ind_test,hue,0.45,0.5,0.9,0.7
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.47500000000000003,ind_test,hue,0.47500000000000003,0.3,0.8578947368421053,0.5789473684210527
CCT,kNN,ind_span,True,True,OoD Test,ind_val,hue_0.5,ind_test,hue,0.5,0.125,0.8802083333333334,0.5026041666666667
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.025,ind_test,multnoise,0.025,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.05,ind_test,multnoise,0.05,1.0,0.985,0.9924999999999999
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.07500000000000001,ind_test,multnoise,0.07500000000000001,1.0,0.985,0.9924999999999999
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.1,ind_test,multnoise,0.1,1.0,0.905,0.9525
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.125,ind_test,multnoise,0.125,1.0,0.835,0.9175
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,1.0,0.6,0.8
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,1.0,0.51,0.755
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.2,ind_test,multnoise,0.2,1.0,0.495,0.7475
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.225,ind_test,multnoise,0.225,1.0,0.495,0.7475
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.25,ind_test,multnoise,0.25,1.0,0.495,0.7475
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.275,ind_test,multnoise,0.275,1.0,0.495,0.7475
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.30000000000000004,ind_test,multnoise,0.30000000000000004,1.0,0.4974874371859297,0.7487437185929648
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.325,ind_test,multnoise,0.325,1.0,0.5051020408163265,0.7525510204081632
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.35000000000000003,ind_test,multnoise,0.35000000000000003,1.0,0.5,0.75
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.375,ind_test,multnoise,0.375,1.0,0.5051020408163265,0.7525510204081632
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.4,ind_test,multnoise,0.4,1.0,0.5210526315789474,0.7605263157894737
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.42500000000000004,ind_test,multnoise,0.42500000000000004,1.0,0.532258064516129,0.7661290322580645
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.45,ind_test,multnoise,0.45,1.0,0.5238095238095238,0.7619047619047619
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.47500000000000003,ind_test,multnoise,0.47500000000000003,1.0,0.5351351351351351,0.7675675675675675
CCT,kNN,ind_span,True,True,OoD Test,ind_val,multnoise_0.5,ind_test,multnoise,0.5,1.0,0.5380434782608696,0.7690217391304348
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.025,ind_test,noise,0.025,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.05,ind_test,noise,0.05,1.0,0.94,0.97
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,1.0,0.655,0.8275
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.1,ind_test,noise,0.1,1.0,0.495,0.7475
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.125,ind_test,noise,0.125,1.0,0.5051020408163265,0.7525510204081632
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,1.0,0.532258064516129,0.7661290322580645
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,1.0,0.55,0.775
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.2,ind_test,noise,0.2,1.0,0.543956043956044,0.771978021978022
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.225,ind_test,noise,0.225,1.0,0.6111111111111112,0.8055555555555556
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.25,ind_test,noise,0.25,1.0,0.7122302158273381,0.8561151079136691
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.275,ind_test,noise,0.275,1.0,0.7734375,0.88671875
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.30000000000000004,ind_test,noise,0.30000000000000004,1.0,0.853448275862069,0.9267241379310345
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.325,ind_test,noise,0.325,1.0,0.825,0.9125
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.35000000000000003,ind_test,noise,0.35000000000000003,1.0,0.8461538461538461,0.9230769230769231
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.375,ind_test,noise,0.375,1.0,0.8761061946902655,0.9380530973451328
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.4,ind_test,noise,0.4,1.0,0.9166666666666666,0.9583333333333333
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.42500000000000004,ind_test,noise,0.42500000000000004,1.0,0.9,0.95
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.45,ind_test,noise,0.45,1.0,0.8461538461538461,0.9230769230769231
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.47500000000000003,ind_test,noise,0.47500000000000003,1.0,0.7795275590551181,0.889763779527559
CCT,kNN,ind_span,True,True,OoD Test,ind_val,noise_0.5,ind_test,noise,0.5,1.0,0.8319327731092436,0.9159663865546218
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,1.0,0.515625,0.7578125
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.05,ind_test,saltpepper,0.05,1.0,0.5210526315789474,0.7605263157894737
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.07500000000000001,ind_test,saltpepper,0.07500000000000001,1.0,0.5265957446808511,0.7632978723404256
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.1,ind_test,saltpepper,0.1,1.0,0.5210526315789474,0.7605263157894737
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.125,ind_test,saltpepper,0.125,1.0,0.5238095238095238,0.7619047619047619
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.15000000000000002,ind_test,saltpepper,0.15000000000000002,1.0,0.5265957446808511,0.7632978723404256
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.17500000000000002,ind_test,saltpepper,0.17500000000000002,1.0,0.5210526315789474,0.7605263157894737
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.2,ind_test,saltpepper,0.2,1.0,0.532258064516129,0.7661290322580645
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.225,ind_test,saltpepper,0.225,1.0,0.5294117647058824,0.7647058823529411
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,0.5380434782608696,0.7690217391304348
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.275,ind_test,saltpepper,0.275,1.0,0.5265957446808511,0.7632978723404256
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.30000000000000004,ind_test,saltpepper,0.30000000000000004,1.0,0.5380434782608696,0.7690217391304348
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.325,ind_test,saltpepper,0.325,1.0,0.5210526315789474,0.7605263157894737
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.35000000000000003,ind_test,saltpepper,0.35000000000000003,1.0,0.5294117647058824,0.7647058823529411
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.375,ind_test,saltpepper,0.375,1.0,0.5351351351351351,0.7675675675675675
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.4,ind_test,saltpepper,0.4,1.0,0.540983606557377,0.7704918032786885
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.42500000000000004,ind_test,saltpepper,0.42500000000000004,1.0,0.532258064516129,0.7661290322580645
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.45,ind_test,saltpepper,0.45,1.0,0.532258064516129,0.7661290322580645
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.47500000000000003,ind_test,saltpepper,0.47500000000000003,1.0,0.540983606557377,0.7704918032786885
CCT,kNN,ind_span,True,True,OoD Test,ind_val,saltpepper_0.5,ind_test,saltpepper,0.5,1.0,0.5351351351351351,0.7675675675675675
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.025,ind_test,smear,0.025,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.05,ind_test,smear,0.05,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.07500000000000001,ind_test,smear,0.07500000000000001,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.1,ind_test,smear,0.1,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.125,ind_test,smear,0.125,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.17500000000000002,ind_test,smear,0.17500000000000002,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.2,ind_test,smear,0.2,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.225,ind_test,smear,0.225,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.25,ind_test,smear,0.25,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.275,ind_test,smear,0.275,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.30000000000000004,ind_test,smear,0.30000000000000004,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.325,ind_test,smear,0.325,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.35000000000000003,ind_test,smear,0.35000000000000003,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.375,ind_test,smear,0.375,1.0,0.985,0.9924999999999999
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.4,ind_test,smear,0.4,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.42500000000000004,ind_test,smear,0.42500000000000004,1.0,0.975,0.9875
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.45,ind_test,smear,0.45,1.0,0.98,0.99
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.47500000000000003,ind_test,smear,0.47500000000000003,1.0,0.975,0.9875
CCT,kNN,ind_span,True,True,OoD Test,ind_val,smear_0.5,ind_test,smear,0.5,1.0,0.965,0.9824999999999999
CCT,kNN,ind_span,True,True,OoD Val,ind_val,OoD Test,ind_test,OoD Test,Organic,1.0,0.5879396984924623,0.7939698492462312
CCT,kNN,ind_span,True,True,OoD Val,ind_val,OoD Val,ind_test,OoD Val,Organic,1.0,0.5900000000000001,0.795
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.025,ind_test,brightness,0.025,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.05,ind_test,brightness,0.05,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.07500000000000001,ind_test,brightness,0.07500000000000001,1.0,0.975,0.9875
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.1,ind_test,brightness,0.1,1.0,0.97,0.985
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.125,ind_test,brightness,0.125,1.0,0.975,0.9875
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.15000000000000002,ind_test,brightness,0.15000000000000002,1.0,0.935,0.9675
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.17500000000000002,ind_test,brightness,0.17500000000000002,1.0,0.955,0.9775
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.2,ind_test,brightness,0.2,1.0,0.96,0.98
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.225,ind_test,brightness,0.225,1.0,0.9299999999999999,0.965
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.25,ind_test,brightness,0.25,1.0,0.91,0.9550000000000001
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.275,ind_test,brightness,0.275,1.0,0.9299999999999999,0.965
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.30000000000000004,ind_test,brightness,0.30000000000000004,1.0,0.92,0.96
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.325,ind_test,brightness,0.325,1.0,0.895,0.9475
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.35000000000000003,ind_test,brightness,0.35000000000000003,1.0,0.91,0.9550000000000001
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.375,ind_test,brightness,0.375,1.0,0.89,0.9450000000000001
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.4,ind_test,brightness,0.4,1.0,0.92,0.96
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.42500000000000004,ind_test,brightness,0.42500000000000004,1.0,0.87,0.935
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.45,ind_test,brightness,0.45,1.0,0.885,0.9425
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.47500000000000003,ind_test,brightness,0.47500000000000003,1.0,0.885,0.9425
CCT,kNN,ind_span,True,True,OoD Val,ind_val,brightness_0.5,ind_test,brightness,0.5,1.0,0.85,0.925
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.025,ind_test,contrast,0.025,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.05,ind_test,contrast,0.05,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.07500000000000001,ind_test,contrast,0.07500000000000001,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.1,ind_test,contrast,0.1,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.125,ind_test,contrast,0.125,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.15000000000000002,ind_test,contrast,0.15000000000000002,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.17500000000000002,ind_test,contrast,0.17500000000000002,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.2,ind_test,contrast,0.2,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.225,ind_test,contrast,0.225,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.25,ind_test,contrast,0.25,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.275,ind_test,contrast,0.275,1.0,0.99,0.995
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.30000000000000004,ind_test,contrast,0.30000000000000004,1.0,0.985,0.9924999999999999
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.325,ind_test,contrast,0.325,0.0,0.9798994974874372,0.4899497487437186
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.35000000000000003,ind_test,contrast,0.35000000000000003,1.0,0.97,0.985
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.375,ind_test,contrast,0.375,1.0,0.98,0.99
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.4,ind_test,contrast,0.4,0.0,0.9597989949748744,0.4798994974874372
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.42500000000000004,ind_test,contrast,0.42500000000000004,1.0,0.98,0.99
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.45,ind_test,contrast,0.45,1.0,0.985,0.9924999999999999
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.47500000000000003,ind_test,contrast,0.47500000000000003,1.0,0.95,0.975
CCT,kNN,ind_span,True,True,OoD Val,ind_val,contrast_0.5,ind_test,contrast,0.5,0.0,0.964824120603015,0.4824120603015075
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.025,ind_test,hue,0.025,1.0,0.995,0.9975
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.05,ind_test,hue,0.05,0.0,0.9390862944162437,0.46954314720812185
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,0.0,0.9333333333333333,0.4666666666666667
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.1,ind_test,hue,0.1,0.0,0.8737373737373737,0.43686868686868685
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.125,ind_test,hue,0.125,0.25,0.898936170212766,0.574468085106383
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,0.4444444444444444,0.9057591623036649,0.6751018033740547
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,0.3333333333333333,0.9042553191489362,0.6187943262411347
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.2,ind_test,hue,0.2,0.4444444444444444,0.9214659685863874,0.6829552065154159
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.225,ind_test,hue,0.225,0.2,0.882051282051282,0.541025641025641
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.25,ind_test,hue,0.25,0.2,0.9157894736842105,0.5578947368421052
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.275,ind_test,hue,0.275,0.1111111111111111,0.8586387434554974,0.4848749272833043
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.30000000000000004,ind_test,hue,0.30000000000000004,0.0,0.8556701030927836,0.4278350515463918
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.325,ind_test,hue,0.325,0.6,0.882051282051282,0.7410256410256411
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.35000000000000003,ind_test,hue,0.35000000000000003,0.0,0.8756476683937824,0.4378238341968912
CCT,kNN,ind_span,True,True,OoD Val,ind_val,hue_0.375,ind_test,hue,0.375,0.14285714285714285,0.9032258064516129,0.5230414746543779
