Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_val,contrast_0.25,ind_test,ind_test,InD,0.3170731707317073,0.6681318681318682,0.4926025194317878
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_val,hue_0.25,ind_test,ind_test,InD,0.5490196078431373,0.5662921348314607,0.557655871337299
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.8130081300813008,0.6702412868632708,0.7416247084722858
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.8203125,0.6793478260869565,0.7498301630434783
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_val,noise_0.25,ind_test,ind_test,InD,0.8,0.6561679790026247,0.7280839895013124
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,EtisLaribDB,ind_test,ind_test,InD,0.9103448275862069,0.4322709163346613,0.6713078719604342
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,CVC-ClinicDB,ind_test,ind_test,InD,0.8842105263157894,0.22588424437299037,0.5550473853443899
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,EndoCV2020,ind_test,ind_test,InD,0.7021276595744681,0.4571428571428572,0.5796352583586626
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,smear_0.25,ind_test,ind_test,InD,0.3372093023255814,0.5797101449275363,0.45845972362655885
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,brightness_0.25,ind_test,ind_test,InD,0.42857142857142855,0.5938864628820961,0.5112289457267624
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,contrast_0.25,ind_test,ind_test,InD,0.4146341463414634,0.567032967032967,0.4908335566872152
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,hue_0.25,ind_test,ind_test,InD,0.6078431372549019,0.4876404494382023,0.547741793346552
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.8373983739837398,0.5764075067024128,0.7069029403430763
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.84375,0.5842391304347826,0.7139945652173914
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_val,noise_0.25,ind_test,ind_test,InD,0.8260869565217391,0.5643044619422573,0.6951957092319982
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.841726618705036,0.6498054474708171,0.7457660330879265
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.6902173913043478,0.4769108280254777,0.5835641096649127
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,EndoCV2020,ind_val,ind_val,InD,0.524390243902439,0.7167832167832168,0.6205867303428279
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,smear_0.25,ind_val,ind_val,InD,0.16216216216216217,0.8450704225352113,0.5036162923486867
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,brightness_0.25,ind_val,ind_val,InD,0.2,0.848936170212766,0.524468085106383
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,contrast_0.25,ind_val,ind_val,InD,0.2413793103448276,0.8265524625267666,0.5339658864357971
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,hue_0.25,ind_val,ind_val,InD,0.5897435897435898,0.7177242888402626,0.6537339392919261
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.8558558558558559,0.8441558441558441,0.85000585000585
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.8620689655172413,0.8552631578947368,0.8586660617059891
Polyp,kNN,val_optimal,True,True,EtisLaribDB,ind_test,noise_0.25,ind_val,ind_val,InD,0.8446601941747572,0.8269720101781171,0.8358161021764372
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.9136690647482014,0.5466926070038911,0.7301808358760462
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.8532608695652174,0.3176751592356688,0.5854680144004432
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,EndoCV2020,ind_val,ind_val,InD,0.6463414634146342,0.5856643356643356,0.6160028995394848
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,smear_0.25,ind_val,ind_val,InD,0.2972972972972973,0.7183098591549295,0.5078035782261134
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,brightness_0.25,ind_val,ind_val,InD,0.3,0.7276595744680852,0.5138297872340426
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,contrast_0.25,ind_val,ind_val,InD,0.3448275862068966,0.702355460385439,0.5235915232961678
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,hue_0.25,ind_val,ind_val,InD,0.6410256410256411,0.6105032822757112,0.6257644616506761
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.8738738738738738,0.7194805194805195,0.7966771966771966
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.8793103448275862,0.7289473684210526,0.8041288566243194
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,ind_test,noise_0.25,ind_val,ind_val,InD,0.8640776699029126,0.7048346055979644,0.7844561377504384
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.935251798561151,0.47470817120622566,0.7049799848836884
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.904891304347826,0.24283439490445857,0.5738628496261423
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,EndoCV2020,ind_val,ind_val,InD,0.7560975609756098,0.493006993006993,0.6245522769913014
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,smear_0.25,ind_val,ind_val,InD,0.33783783783783783,0.6244131455399061,0.481125491688872
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,brightness_0.25,ind_val,ind_val,InD,0.43333333333333335,0.6340425531914894,0.5336879432624113
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,contrast_0.25,ind_val,ind_val,InD,0.41379310344827586,0.6102783725910064,0.5120357380196411
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,hue_0.25,ind_val,ind_val,InD,0.6666666666666666,0.5339168490153172,0.6002917578409919
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.8828828828828829,0.6285714285714286,0.7557271557271557
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.8879310344827587,0.6368421052631579,0.7623865698729583
Polyp,kNN,val_optimal,True,True,EndoCV2020,ind_test,noise_0.25,ind_val,ind_val,InD,0.8737864077669902,0.6157760814249365,0.7447812445959634
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,EtisLaribDB,ind_test,ind_test,InD,0.43448275862068964,0.8346613545816733,0.6345720566011814
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,CVC-ClinicDB,ind_test,ind_test,InD,0.08421052631578947,0.9155948553054662,0.4999026908106279
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,EndoCV2020,ind_test,ind_test,InD,0.1595744680851064,0.8946428571428572,0.5271086626139818
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,smear_0.25,ind_test,ind_test,InD,0.09302325581395349,0.9420289855072463,0.5175261206605999
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,brightness_0.25,ind_test,ind_test,InD,0.11904761904761904,0.9519650655021834,0.5355063422749012
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,contrast_0.25,ind_test,ind_test,InD,0.0975609756097561,0.945054945054945,0.5213079603323506
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,hue_0.25,ind_test,ind_test,InD,0.35294117647058826,0.8561797752808988,0.6045604758757436
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.7723577235772358,0.9329758713136729,0.8526667974454543
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.78125,0.9456521739130435,0.8634510869565217
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_val,noise_0.25,ind_test,ind_test,InD,0.7565217391304347,0.9133858267716536,0.8349537829510442
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,EtisLaribDB,ind_test,ind_test,InD,0.43448275862068964,0.8346613545816733,0.6345720566011814
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,CVC-ClinicDB,ind_test,ind_test,InD,0.08421052631578947,0.9155948553054662,0.4999026908106279
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,EndoCV2020,ind_test,ind_test,InD,0.1595744680851064,0.8946428571428572,0.5271086626139818
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,smear_0.25,ind_test,ind_test,InD,0.09302325581395349,0.9420289855072463,0.5175261206605999
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,brightness_0.25,ind_test,ind_test,InD,0.11904761904761904,0.9519650655021834,0.5355063422749012
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,contrast_0.25,ind_test,ind_test,InD,0.0975609756097561,0.945054945054945,0.5213079603323506
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,hue_0.25,ind_test,ind_test,InD,0.35294117647058826,0.8561797752808988,0.6045604758757436
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.7723577235772358,0.9329758713136729,0.8526667974454543
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.78125,0.9456521739130435,0.8634510869565217
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_val,noise_0.25,ind_test,ind_test,InD,0.7565217391304347,0.9133858267716536,0.8349537829510442
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,EtisLaribDB,ind_test,ind_test,InD,0.43448275862068964,0.8346613545816733,0.6345720566011814
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,CVC-ClinicDB,ind_test,ind_test,InD,0.08421052631578947,0.9155948553054662,0.4999026908106279
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,EndoCV2020,ind_test,ind_test,InD,0.1595744680851064,0.8946428571428572,0.5271086626139818
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,smear_0.25,ind_test,ind_test,InD,0.09302325581395349,0.9420289855072463,0.5175261206605999
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,brightness_0.25,ind_test,ind_test,InD,0.11904761904761904,0.9519650655021834,0.5355063422749012
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,contrast_0.25,ind_test,ind_test,InD,0.0975609756097561,0.945054945054945,0.5213079603323506
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,hue_0.25,ind_test,ind_test,InD,0.35294117647058826,0.8561797752808988,0.6045604758757436
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.7723577235772358,0.9329758713136729,0.8526667974454543
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.78125,0.9456521739130435,0.8634510869565217
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_val,noise_0.25,ind_test,ind_test,InD,0.7565217391304347,0.9133858267716536,0.8349537829510442
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.15827338129496402,0.9474708171206225,0.5528720992077932
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.010869565217391304,0.9785031847133758,0.4946863749653836
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,EndoCV2020,ind_val,ind_val,InD,0.0975609756097561,0.958041958041958,0.527801466825857
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,smear_0.25,ind_val,ind_val,InD,0.013513513513513514,0.9788732394366197,0.4961933764750666
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,brightness_0.25,ind_val,ind_val,InD,0.03333333333333333,0.9851063829787234,0.5092198581560284
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,contrast_0.25,ind_val,ind_val,InD,0.0,0.9828693790149893,0.49143468950749464
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,hue_0.25,ind_val,ind_val,InD,0.20512820512820512,0.9431072210065645,0.5741177130673848
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.8198198198198198,0.9714285714285714,0.8956241956241956
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.8275862068965517,0.9842105263157894,0.9058983666061706
Polyp,kNN,ind_span,True,True,EtisLaribDB,ind_test,noise_0.25,ind_val,ind_val,InD,0.8058252427184466,0.9516539440203562,0.8787395933694013
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.15827338129496402,0.9474708171206225,0.5528720992077932
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.010869565217391304,0.9785031847133758,0.4946863749653836
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,EndoCV2020,ind_val,ind_val,InD,0.0975609756097561,0.958041958041958,0.527801466825857
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,smear_0.25,ind_val,ind_val,InD,0.013513513513513514,0.9788732394366197,0.4961933764750666
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,brightness_0.25,ind_val,ind_val,InD,0.03333333333333333,0.9851063829787234,0.5092198581560284
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,contrast_0.25,ind_val,ind_val,InD,0.0,0.9828693790149893,0.49143468950749464
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,hue_0.25,ind_val,ind_val,InD,0.20512820512820512,0.9431072210065645,0.5741177130673848
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.8198198198198198,0.9714285714285714,0.8956241956241956
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.8275862068965517,0.9842105263157894,0.9058983666061706
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,ind_test,noise_0.25,ind_val,ind_val,InD,0.8058252427184466,0.9516539440203562,0.8787395933694013
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.15827338129496402,0.9474708171206225,0.5528720992077932
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.010869565217391304,0.9785031847133758,0.4946863749653836
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,EndoCV2020,ind_val,ind_val,InD,0.0975609756097561,0.958041958041958,0.527801466825857
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,smear_0.25,ind_val,ind_val,InD,0.013513513513513514,0.9788732394366197,0.4961933764750666
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,brightness_0.25,ind_val,ind_val,InD,0.03333333333333333,0.9851063829787234,0.5092198581560284
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,contrast_0.25,ind_val,ind_val,InD,0.0,0.9828693790149893,0.49143468950749464
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,hue_0.25,ind_val,ind_val,InD,0.20512820512820512,0.9431072210065645,0.5741177130673848
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.8198198198198198,0.9714285714285714,0.8956241956241956
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.8275862068965517,0.9842105263157894,0.9058983666061706
Polyp,kNN,ind_span,True,True,EndoCV2020,ind_test,noise_0.25,ind_val,ind_val,InD,0.8058252427184466,0.9516539440203562,0.8787395933694013
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,EtisLaribDB,ind_test,ind_test,InD,0.7482758620689656,0.6254980079681275,0.6868869350185465
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,CVC-ClinicDB,ind_test,ind_test,InD,0.5052631578947369,0.5602893890675241,0.5327762734811305
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,EndoCV2020,ind_test,ind_test,InD,0.4148936170212766,0.7214285714285714,0.568161094224924
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,smear_0.25,ind_test,ind_test,InD,0.11627906976744186,0.8043478260869565,0.4603134479271992
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,brightness_0.25,ind_test,ind_test,InD,0.14285714285714285,0.814410480349345,0.4786338116032439
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,contrast_0.25,ind_test,ind_test,InD,0.1951219512195122,0.7934065934065935,0.4942642723130528
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,hue_0.25,ind_test,ind_test,InD,0.45098039215686275,0.6876404494382022,0.5693104207975325
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.7804878048780488,0.7935656836461126,0.7870267442620806
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.7890625,0.8043478260869565,0.7967051630434783
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_val,noise_0.25,ind_test,ind_test,InD,0.7652173913043478,0.7769028871391076,0.7710601392217278
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,EtisLaribDB,ind_test,ind_test,InD,0.8517241379310345,0.5318725099601593,0.6917983239455969
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,CVC-ClinicDB,ind_test,ind_test,InD,0.7421052631578947,0.37057877813504825,0.5563420206464715
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,EndoCV2020,ind_test,ind_test,InD,0.5531914893617021,0.5964285714285714,0.5748100303951368
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,smear_0.25,ind_test,ind_test,InD,0.20930232558139536,0.7101449275362319,0.45972362655881366
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,brightness_0.25,ind_test,ind_test,InD,0.23809523809523808,0.7270742358078602,0.48258473695154913
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,contrast_0.25,ind_test,ind_test,InD,0.2926829268292683,0.6989010989010989,0.4957920128651836
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,hue_0.25,ind_test,ind_test,InD,0.5294117647058824,0.5910112359550561,0.5602115003304693
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.8048780487804879,0.6997319034852547,0.7523049761328713
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.8125,0.7092391304347826,0.7608695652173914
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_val,noise_0.25,ind_test,ind_test,InD,0.7913043478260869,0.6850393700787402,0.7381718589524136
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,EtisLaribDB,ind_test,ind_test,InD,0.8517241379310345,0.5318725099601593,0.6917983239455969
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,CVC-ClinicDB,ind_test,ind_test,InD,0.7421052631578947,0.37057877813504825,0.5563420206464715
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,EndoCV2020,ind_test,ind_test,InD,0.5531914893617021,0.5964285714285714,0.5748100303951368
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,smear_0.25,ind_test,ind_test,InD,0.20930232558139536,0.7101449275362319,0.45972362655881366
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,brightness_0.25,ind_test,ind_test,InD,0.23809523809523808,0.7270742358078602,0.48258473695154913
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,contrast_0.25,ind_test,ind_test,InD,0.2926829268292683,0.6989010989010989,0.4957920128651836
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,hue_0.25,ind_test,ind_test,InD,0.5294117647058824,0.5910112359550561,0.5602115003304693
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.8048780487804879,0.6997319034852547,0.7523049761328713
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.8125,0.7092391304347826,0.7608695652173914
Polyp,kNN,logistic,True,True,EndoCV2020,ind_val,noise_0.25,ind_test,ind_test,InD,0.7913043478260869,0.6850393700787402,0.7381718589524136
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.737410071942446,0.7392996108949417,0.7383548414186938
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.44565217391304346,0.6624203821656052,0.5540362780393243
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,EndoCV2020,ind_val,ind_val,InD,0.3780487804878049,0.833916083916084,0.6059824322019445
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,smear_0.25,ind_val,ind_val,InD,0.0945945945945946,0.9342723004694835,0.514433447532039
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,brightness_0.25,ind_val,ind_val,InD,0.13333333333333333,0.9319148936170213,0.5326241134751774
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,contrast_0.25,ind_val,ind_val,InD,0.20689655172413793,0.9229122055674518,0.5649043786457949
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,hue_0.25,ind_val,ind_val,InD,0.5128205128205128,0.8161925601750547,0.6645065364977838
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.8468468468468469,0.9298701298701298,0.8883584883584883
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.853448275862069,0.9421052631578948,0.8977767695099819
Polyp,kNN,logistic,True,True,EtisLaribDB,ind_test,noise_0.25,ind_val,ind_val,InD,0.8349514563106796,0.910941475826972,0.8729464660688258
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.8561151079136691,0.6439688715953307,0.7500419897544999
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.7092391304347826,0.46178343949044587,0.5855112849626143
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,EndoCV2020,ind_val,ind_val,InD,0.5365853658536586,0.7062937062937062,0.6214395360736824
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,smear_0.25,ind_val,ind_val,InD,0.16216216216216217,0.8380281690140845,0.5000951655881234
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,brightness_0.25,ind_val,ind_val,InD,0.2,0.8404255319148937,0.5202127659574468
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,contrast_0.25,ind_val,ind_val,InD,0.2413793103448276,0.8179871520342612,0.5296832311895444
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,hue_0.25,ind_val,ind_val,InD,0.5897435897435898,0.711159737417943,0.6504516635807664
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.8558558558558559,0.8363636363636364,0.8461097461097462
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.8620689655172413,0.8473684210526315,0.8547186932849364
Polyp,kNN,logistic,True,True,CVC-ClinicDB,ind_test,noise_0.25,ind_val,ind_val,InD,0.8446601941747572,0.8193384223918575,0.8319993082833074
Polyp,kNN,logistic,True,True,EndoCV2020,ind_test,EtisLaribDB,ind_val,ind_val,InD,0.8309352517985612,0.6595330739299611,0.7452341628642611
Polyp,kNN,logistic,True,True,EndoCV2020,ind_test,CVC-ClinicDB,ind_val,ind_val,InD,0.6739130434782609,0.4896496815286624,0.5817813625034616
