Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Unbiased,-1,0.10930232558139535,0.8988235294117647,0.50406292749658
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Class,-1,0.28365384615384615,0.6697038724373576,0.4766788592956019
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Synthetic,-1,0.6923076923076923,0.5391923990498813,0.6157500456787868
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Temporal,-1,0.09090909090909091,0.9071207430340558,0.49901491697157335
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Unbiased,-1,0.09587217043941411,0.9615384615384616,0.5287053159889379
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Class,-1,0.2847058823529412,0.6767441860465117,0.48072503419972645
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Synthetic,-1,0.42857142857142855,0.5106132075471699,0.46959231805929924
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Temporal,-1,0.10822510822510822,0.9134615384615384,0.5108433233433234
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Unbiased,-1,0.10930232558139535,0.8988235294117647,0.50406292749658
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Class,-1,0.28365384615384615,0.6697038724373576,0.4766788592956019
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Synthetic,-1,0.6923076923076923,0.5391923990498813,0.6157500456787868
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Temporal,-1,0.09090909090909091,0.9071207430340558,0.49901491697157335
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Val,Unbiased,-1,0.8042609853528628,0.4423076923076923,0.6232843388302776
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Val,Class,-1,0.7376830892143809,0.33653846153846156,0.5371107753764213
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Val,Synthetic,-1,0.7057256990679095,0.3846153846153846,0.545170541841647
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Val,Temporal,-1,0.7802929427430093,0.4423076923076923,0.6113003175253509
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Test,Unbiased,-1,0.7989347536617842,0.4423076923076923,0.6206212229847383
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Test,Class,-1,0.7243675099866844,0.33653846153846156,0.530452985762573
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Test,Synthetic,-1,0.715046604527297,0.3846153846153846,0.5498309945713408
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Test,Temporal,-1,0.8029294274300932,0.4423076923076923,0.6226185598688927
CCT,GradNorm,val_optimal,False,False,OoD Test,OoD Val,Unbiased,-1,0.7909454061251664,0.46153846153846156,0.6262419338318139
CCT,GradNorm,val_optimal,False,False,OoD Test,OoD Val,Class,-1,0.729693741677763,0.34615384615384615,0.5379237939158046
CCT,GradNorm,val_optimal,False,False,OoD Test,OoD Val,Synthetic,-1,0.7043941411451398,0.3846153846153846,0.5445047628802622
CCT,GradNorm,val_optimal,False,False,OoD Test,OoD Val,Temporal,-1,0.7696404793608522,0.46153846153846156,0.615589470449657
CCT,GradNorm,val_optimal,False,False,OoD Test,OoD Test,Unbiased,-1,0.7936085219707057,0.46153846153846156,0.6275734917545837
CCT,GradNorm,val_optimal,False,False,OoD Test,OoD Test,Class,-1,0.7217043941411452,0.34615384615384615,0.5339291201474956
CCT,GradNorm,val_optimal,False,False,OoD Test,OoD Test,Synthetic,-1,0.7097203728362184,0.3846153846153846,0.5471678787258014
CCT,GradNorm,val_optimal,False,False,OoD Test,OoD Test,Temporal,-1,0.7976031957390146,0.46153846153846156,0.629570828638738
CCT,GradNorm,ind_span,False,False,OoD Val,OoD Val,Unbiased,-1,0.09587217043941411,0.9615384615384616,0.5287053159889379
CCT,GradNorm,ind_span,False,False,OoD Val,OoD Val,Class,-1,0.28894806924101196,0.5865384615384616,0.43774326538973674
CCT,GradNorm,ind_span,False,False,OoD Val,OoD Val,Synthetic,-1,0.49134487350199735,0.5288461538461539,0.5100955136740756
CCT,GradNorm,ind_span,False,False,OoD Val,OoD Val,Temporal,-1,0.10119840213049268,0.9711538461538461,0.5361761241421694
CCT,GradNorm,ind_span,False,False,OoD Val,OoD Test,Unbiased,-1,0.11451398135818908,0.9615384615384616,0.5380262214483253
CCT,GradNorm,ind_span,False,False,OoD Val,OoD Test,Class,-1,0.2929427430093209,0.5865384615384616,0.4397406022738912
CCT,GradNorm,ind_span,False,False,OoD Val,OoD Test,Synthetic,-1,0.4633821571238349,0.5288461538461539,0.4961141554849944
CCT,GradNorm,ind_span,False,False,OoD Val,OoD Test,Temporal,-1,0.10119840213049268,0.9711538461538461,0.5361761241421694
CCT,GradNorm,ind_span,False,False,OoD Test,OoD Val,Unbiased,-1,0.09587217043941411,0.9615384615384616,0.5287053159889379
CCT,GradNorm,ind_span,False,False,OoD Test,OoD Val,Class,-1,0.28894806924101196,0.5865384615384616,0.43774326538973674
CCT,GradNorm,ind_span,False,False,OoD Test,OoD Val,Synthetic,-1,0.49134487350199735,0.5288461538461539,0.5100955136740756
CCT,GradNorm,ind_span,False,False,OoD Test,OoD Val,Temporal,-1,0.10119840213049268,0.9711538461538461,0.5361761241421694
CCT,GradNorm,ind_span,False,False,OoD Test,OoD Test,Unbiased,-1,0.11451398135818908,0.9615384615384616,0.5380262214483253
CCT,GradNorm,ind_span,False,False,OoD Test,OoD Test,Class,-1,0.2929427430093209,0.5865384615384616,0.4397406022738912
CCT,GradNorm,ind_span,False,False,OoD Test,OoD Test,Synthetic,-1,0.4633821571238349,0.5288461538461539,0.4961141554849944
CCT,GradNorm,ind_span,False,False,OoD Test,OoD Test,Temporal,-1,0.10119840213049268,0.9711538461538461,0.5361761241421694
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Val,Unbiased,0,0.64,0.5662650602409638,0.603132530120482
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Val,Synthetic,0,0.0,0.9976415094339622,0.4988207547169811
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Test,Unbiased,0,0.38461538461538464,0.5633293124246079,0.47397234851999626
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Test,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,True,True,OoD Val,OoD Test,Synthetic,0,0.0,0.995249406175772,0.497624703087886
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Val,Unbiased,0,0.64,0.5662650602409638,0.603132530120482
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Val,Synthetic,0,0.0,0.9976415094339622,0.4988207547169811
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Test,Unbiased,0,0.38461538461538464,0.5633293124246079,0.47397234851999626
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Test,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,True,True,OoD Test,OoD Test,Synthetic,0,0.0,0.995249406175772,0.497624703087886
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Val,Unbiased,0,0.16,0.9156626506024097,0.5378313253012048
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Val,Synthetic,0,0.0,0.8266509433962264,0.4133254716981132
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Test,Unbiased,0,0.07692307692307693,0.9119420989143546,0.4944325879187158
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Test,Class,0,0.0,1.0,0.5
CCT,GradNorm,ind_span,True,True,OoD Val,OoD Test,Synthetic,0,0.15384615384615385,0.831353919239905,0.4926000365430294
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Val,Unbiased,0,0.16,0.9156626506024097,0.5378313253012048
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Val,Synthetic,0,0.0,0.8266509433962264,0.4133254716981132
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Test,Unbiased,0,0.07692307692307693,0.9119420989143546,0.4944325879187158
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Test,Class,0,0.0,1.0,0.5
CCT,GradNorm,ind_span,True,True,OoD Test,OoD Test,Synthetic,0,0.15384615384615385,0.831353919239905,0.4926000365430294
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Val,Unbiased,0,0.440745672436751,0.5673076923076923,0.5040266823722217
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Val,Synthetic,0,0.0,0.9976415094339622,0.4988207547169811
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Test,Unbiased,0,0.38461538461538464,0.5633293124246079,0.47397234851999626
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Test,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,True,False,OoD Val,OoD Test,Synthetic,0,0.0,0.995249406175772,0.497624703087886
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Val,Unbiased,0,0.440745672436751,0.5673076923076923,0.5040266823722217
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Val,Synthetic,0,0.0,0.9976415094339622,0.4988207547169811
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Test,Unbiased,0,0.38461538461538464,0.5633293124246079,0.47397234851999626
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Test,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,True,False,OoD Test,OoD Test,Synthetic,0,0.0,0.995249406175772,0.497624703087886
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Val,Unbiased,0,0.08388814913448735,0.8942307692307693,0.48905945918262833
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Val,Synthetic,0,0.0,0.8266509433962264,0.4133254716981132
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Unbiased,0,0.07692307692307693,0.9119420989143546,0.4944325879187158
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Class,0,0.0,1.0,0.5
CCT,GradNorm,ind_span,True,False,OoD Val,OoD Test,Synthetic,0,0.15384615384615385,0.831353919239905,0.4926000365430294
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Unbiased,0,0.08388814913448735,0.8942307692307693,0.48905945918262833
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Val,Synthetic,0,0.0,0.8266509433962264,0.4133254716981132
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Unbiased,0,0.07692307692307693,0.9119420989143546,0.4944325879187158
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Class,0,0.0,1.0,0.5
CCT,GradNorm,ind_span,True,False,OoD Test,OoD Test,Synthetic,0,0.15384615384615385,0.831353919239905,0.4926000365430294
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Val,Unbiased,0,0.440745672436751,0.5673076923076923,0.5040266823722217
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Val,Class,0,0.0,1.0,0.5
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Val,Synthetic,0,0.002663115845539281,1.0,0.5013315579227696
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Test,Unbiased,0,0.43541944074567246,0.5673076923076923,0.5013635665266823
CCT,GradNorm,val_optimal,False,False,OoD Val,OoD Test,Class,0,0.0,1.0,0.5
