Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
NICO,kNN,val_optimal,True,True,rock,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.9171648163962425,0.4741546832491256,0.695659749822684
NICO,kNN,val_optimal,True,True,rock,ind_val,contrast_0.25,ind_test,ind_test,InD,0.4904214559386973,0.5265575653172552,0.5084895106279762
NICO,kNN,val_optimal,True,True,rock,ind_val,noise_0.25,ind_test,ind_test,InD,0.9350152905198776,0.5004105090311988,0.7177128997755382
NICO,kNN,val_optimal,True,True,rock,ind_val,smear_0.25,ind_test,ind_test,InD,0.5241635687732342,0.5306474820143885,0.5274055253938114
NICO,kNN,val_optimal,True,True,rock,ind_val,brightness_0.25,ind_test,ind_test,InD,0.48616600790513836,0.5436837582354626,0.5149248830703005
NICO,kNN,val_optimal,True,True,rock,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.9403409090909091,0.521832191780822,0.7310865504358655
NICO,kNN,val_optimal,True,True,grass,ind_val,hue_0.25,ind_test,hue,0.25,0.7718309859154929,0.4571522742254449,0.6144916300704689
NICO,kNN,val_optimal,True,True,grass,ind_val,outdoor,ind_test,ind_test,InD,0.8282422646477946,0.2349482596425212,0.5315952621451578
NICO,kNN,val_optimal,True,True,grass,ind_val,water,ind_test,ind_test,InD,0.850760596662236,0.22628318584070795,0.538521891251472
NICO,kNN,val_optimal,True,True,grass,ind_val,rock,ind_test,ind_test,InD,0.8490000966090233,0.2478507024533445,0.5484253995311839
NICO,kNN,val_optimal,True,True,grass,ind_val,grass,ind_test,ind_test,InD,0.8693671246529509,0.27305660377358487,0.5712118642132679
NICO,kNN,val_optimal,True,True,grass,ind_val,autumn,ind_test,ind_test,InD,0.8462334080330978,0.24863845831587772,0.5474359331744878
NICO,kNN,val_optimal,True,True,grass,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.9094790777113578,0.49669646327244465,0.7030877704919012
NICO,kNN,val_optimal,True,True,grass,ind_val,contrast_0.25,ind_test,ind_test,InD,0.45977011494252873,0.549526270456503,0.5046481926995159
NICO,kNN,val_optimal,True,True,grass,ind_val,noise_0.25,ind_test,ind_test,InD,0.9311926605504587,0.5238095238095238,0.7275010921799913
NICO,kNN,val_optimal,True,True,grass,ind_val,smear_0.25,ind_test,ind_test,InD,0.4795539033457249,0.5597122302158273,0.519633066780776
NICO,kNN,val_optimal,True,True,grass,ind_val,brightness_0.25,ind_test,ind_test,InD,0.45454545454545453,0.566886279003151,0.5107158667743028
NICO,kNN,val_optimal,True,True,grass,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.9367897727272727,0.5462328767123288,0.7415113247198007
NICO,kNN,val_optimal,True,True,autumn,ind_val,hue_0.25,ind_test,hue,0.25,0.8070422535211268,0.4024390243902439,0.6047406389556853
NICO,kNN,val_optimal,True,True,autumn,ind_val,outdoor,ind_test,ind_test,InD,0.8897630019749836,0.17779868297271872,0.5337808424738512
NICO,kNN,val_optimal,True,True,autumn,ind_val,water,ind_test,ind_test,InD,0.908876089203958,0.16929203539823012,0.5390840623010941
NICO,kNN,val_optimal,True,True,autumn,ind_val,rock,ind_test,ind_test,InD,0.907448555695102,0.18871880897462778,0.5480836823348649
NICO,kNN,val_optimal,True,True,autumn,ind_val,grass,ind_test,ind_test,InD,0.9184879333665551,0.22173584905660382,0.5701118912115795
NICO,kNN,val_optimal,True,True,autumn,ind_val,autumn,ind_test,ind_test,InD,0.9086364419927598,0.19040636782572262,0.5495214049092412
NICO,kNN,val_optimal,True,True,autumn,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.92399658411614,0.44461717839098325,0.6843068812535616
NICO,kNN,val_optimal,True,True,autumn,ind_val,contrast_0.25,ind_test,ind_test,InD,0.5325670498084292,0.4952627045650302,0.5139148771867297
NICO,kNN,val_optimal,True,True,autumn,ind_val,noise_0.25,ind_test,ind_test,InD,0.9380733944954128,0.46921182266009853,0.7036426085777556
NICO,kNN,val_optimal,True,True,autumn,ind_val,smear_0.25,ind_test,ind_test,InD,0.5464684014869888,0.49726618705035974,0.5218672942686743
NICO,kNN,val_optimal,True,True,autumn,ind_val,brightness_0.25,ind_test,ind_test,InD,0.5138339920948617,0.5064451446576912,0.5101395683762764
NICO,kNN,val_optimal,True,True,autumn,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.9431818181818182,0.4892979452054794,0.7162398816936488
NICO,kNN,val_optimal,True,True,outdoor,ind_test,hue_0.25,ind_val,hue,0.25,0.768033946251768,0.4590055976292394,0.6135197719405037
NICO,kNN,val_optimal,True,True,outdoor,ind_test,outdoor,ind_val,ind_val,InD,0.8322744181453073,0.23254173524570887,0.5324080766955082
NICO,kNN,val_optimal,True,True,outdoor,ind_test,water,ind_val,ind_val,InD,0.8544736161884716,0.2232150756436344,0.538844345916053
NICO,kNN,val_optimal,True,True,outdoor,ind_test,rock,ind_val,ind_val,InD,0.8528914440311126,0.24494287810502047,0.5489171610680665
NICO,kNN,val_optimal,True,True,outdoor,ind_test,grass,ind_val,ind_val,InD,0.8728994588436343,0.27232951116475557,0.572614485004195
NICO,kNN,val_optimal,True,True,outdoor,ind_test,autumn,ind_val,ind_val,InD,0.8510840049997845,0.24604753428960313,0.5485657696446938
NICO,kNN,val_optimal,True,True,outdoor,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.9075342465753424,0.5007763975155279,0.7041553220454352
NICO,kNN,val_optimal,True,True,outdoor,ind_test,contrast_0.25,ind_val,ind_val,InD,0.44573643410852715,0.5513482501434308,0.498542342125979
NICO,kNN,val_optimal,True,True,outdoor,ind_test,noise_0.25,ind_val,ind_val,InD,0.9295019157088122,0.5280852808528085,0.7287935982808104
NICO,kNN,val_optimal,True,True,outdoor,ind_test,smear_0.25,ind_val,ind_val,InD,0.47368421052631576,0.5603795284646349,0.5170318694954753
NICO,kNN,val_optimal,True,True,outdoor,ind_test,brightness_0.25,ind_val,ind_val,InD,0.44,0.567830566685747,0.5039152833428735
NICO,kNN,val_optimal,True,True,outdoor,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.9352313167259787,0.5506626763574177,0.7429469965416982
NICO,kNN,val_optimal,True,True,water,ind_test,hue_0.25,ind_val,hue,0.25,0.7779349363507779,0.4372736252881133,0.6076042808194456
NICO,kNN,val_optimal,True,True,water,ind_test,outdoor,ind_val,ind_val,InD,0.8544622576291273,0.2118504584998825,0.5331563580645049
NICO,kNN,val_optimal,True,True,water,ind_test,water,ind_val,ind_val,InD,0.876223182304937,0.20215871892417947,0.5391909506145582
NICO,kNN,val_optimal,True,True,water,ind_test,rock,ind_val,ind_val,InD,0.8739552635393014,0.22377109317681587,0.5488631783580586
NICO,kNN,val_optimal,True,True,water,ind_test,grass,ind_val,ind_val,InD,0.8907718598689832,0.25286662643331326,0.5718192431511482
NICO,kNN,val_optimal,True,True,water,ind_test,autumn,ind_val,ind_val,InD,0.8740140511184863,0.22479321537011832,0.5494036332443023
NICO,kNN,val_optimal,True,True,water,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.9152397260273972,0.4786490683229814,0.6969443971751893
NICO,kNN,val_optimal,True,True,water,ind_test,contrast_0.25,ind_val,ind_val,InD,0.4728682170542636,0.5306942053930006,0.5017812112236321
NICO,kNN,val_optimal,True,True,water,ind_test,noise_0.25,ind_val,ind_val,InD,0.9333333333333333,0.5051250512505125,0.719229192291923
NICO,kNN,val_optimal,True,True,water,ind_test,smear_0.25,ind_val,ind_val,InD,0.5112781954887218,0.534502587694077,0.5228903915913994
NICO,kNN,val_optimal,True,True,water,ind_test,brightness_0.25,ind_val,ind_val,InD,0.472,0.548654836863194,0.510327418431597
NICO,kNN,val_optimal,True,True,water,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.9387900355871887,0.5267208208636169,0.7327554282254027
NICO,kNN,val_optimal,True,True,rock,ind_test,hue_0.25,ind_val,hue,0.25,0.7807637906647807,0.4343101745143233,0.607536982589552
NICO,kNN,val_optimal,True,True,rock,ind_test,outdoor,ind_val,ind_val,InD,0.8579188201599894,0.20879379261697628,0.5333563063884829
NICO,kNN,val_optimal,True,True,rock,ind_test,water,ind_val,ind_val,InD,0.8794357667737528,0.19870830752897461,0.5390720371513638
NICO,kNN,val_optimal,True,True,rock,ind_test,rock,ind_val,ind_val,InD,0.8777235615247113,0.22146525521433813,0.5495944083695248
NICO,kNN,val_optimal,True,True,rock,ind_test,grass,ind_val,ind_val,InD,0.894118484762176,0.25015087507543754,0.5721346799188067
NICO,kNN,val_optimal,True,True,rock,ind_test,autumn,ind_val,ind_val,InD,0.8773328735830352,0.22154748193906393,0.5494401777610496
NICO,kNN,val_optimal,True,True,rock,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.9152397260273972,0.47670807453416153,0.6959739002807794
NICO,kNN,val_optimal,True,True,rock,ind_test,contrast_0.25,ind_val,ind_val,InD,0.47674418604651164,0.5283993115318417,0.5025717487891767
NICO,kNN,val_optimal,True,True,rock,ind_test,noise_0.25,ind_val,ind_val,InD,0.9333333333333333,0.5030750307503076,0.7182041820418205
NICO,kNN,val_optimal,True,True,rock,ind_test,smear_0.25,ind_val,ind_val,InD,0.5112781954887218,0.5324899367452559,0.5218840661169888
NICO,kNN,val_optimal,True,True,rock,ind_test,brightness_0.25,ind_val,ind_val,InD,0.472,0.5455065827132226,0.5087532913566113
NICO,kNN,val_optimal,True,True,rock,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.9387900355871887,0.5245831551945276,0.7316865953908581
NICO,kNN,val_optimal,True,True,grass,ind_test,hue_0.25,ind_val,hue,0.25,0.7298444130127298,0.5126769838656569,0.6212606984391933
NICO,kNN,val_optimal,True,True,grass,ind_test,outdoor,ind_val,ind_val,InD,0.7702538104486948,0.29720197507641666,0.5337278927625557
NICO,kNN,val_optimal,True,True,grass,ind_test,water,ind_val,ind_val,InD,0.7884494664155681,0.2887728921525259,0.538611179284047
NICO,kNN,val_optimal,True,True,grass,ind_test,rock,ind_val,ind_val,InD,0.7857867529832359,0.3107640708521119,0.5482754119176738
NICO,kNN,val_optimal,True,True,grass,ind_test,grass,ind_val,ind_val,InD,0.8180005696382797,0.33011466505733256,0.5740576173478061
NICO,kNN,val_optimal,True,True,grass,ind_test,autumn,ind_val,ind_val,InD,0.783285203223999,0.31242801800858544,0.5478566106162922
NICO,kNN,val_optimal,True,True,grass,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.898972602739726,0.5551242236024845,0.7270484131711052
NICO,kNN,val_optimal,True,True,grass,ind_test,contrast_0.25,ind_val,ind_val,InD,0.4069767441860465,0.6110154905335627,0.5089961173598047
NICO,kNN,val_optimal,True,True,grass,ind_test,noise_0.25,ind_val,ind_val,InD,0.9256704980842911,0.5842558425584257,0.7549631703213584
NICO,kNN,val_optimal,True,True,grass,ind_test,smear_0.25,ind_val,ind_val,InD,0.424812030075188,0.6178838412880966,0.5213479356816423
NICO,kNN,val_optimal,True,True,grass,ind_test,brightness_0.25,ind_val,ind_val,InD,0.404,0.6296508299942759,0.516825414997138
NICO,kNN,val_optimal,True,True,grass,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.9316725978647686,0.609234715690466,0.7704536567776173
NICO,kNN,val_optimal,True,True,autumn,ind_test,hue_0.25,ind_val,hue,0.25,0.801980198019802,0.4059927560092196,0.6039864770145108
NICO,kNN,val_optimal,True,True,autumn,ind_test,outdoor,ind_val,ind_val,InD,0.8896533561576192,0.17869739007759233,0.5341753731176058
NICO,kNN,val_optimal,True,True,autumn,ind_test,water,ind_val,ind_val,InD,0.9087552158339796,0.1703087675838273,0.5395319917089034
NICO,kNN,val_optimal,True,True,autumn,ind_test,rock,ind_val,ind_val,InD,0.9072902072563892,0.18991719945498375,0.5486037033556865
NICO,kNN,val_optimal,True,True,autumn,ind_test,grass,ind_val,ind_val,InD,0.9182569068641413,0.22344598672299332,0.5708514467935673
NICO,kNN,val_optimal,True,True,autumn,ind_test,autumn,ind_val,ind_val,InD,0.9084953234774363,0.19160297351062716,0.5500491484940317
NICO,kNN,val_optimal,True,True,autumn,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.9212328767123288,0.4487577639751553,0.684995320343742
NICO,kNN,val_optimal,True,True,autumn,ind_test,contrast_0.25,ind_val,ind_val,InD,0.5155038759689923,0.49827882960413084,0.5068913527865615
NICO,kNN,val_optimal,True,True,autumn,ind_test,noise_0.25,ind_val,ind_val,InD,0.9356321839080459,0.4735547355473555,0.7045934597277007
NICO,kNN,val_optimal,True,True,autumn,ind_test,smear_0.25,ind_val,ind_val,InD,0.5300751879699248,0.5002875215641174,0.5151813547670211
NICO,kNN,val_optimal,True,True,autumn,ind_test,brightness_0.25,ind_val,ind_val,InD,0.496,0.5094447624499141,0.502722381224957
NICO,kNN,val_optimal,True,True,autumn,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.9409252669039145,0.4938007695596409,0.7173630182317777
NICO,kNN,ind_span,True,True,outdoor,ind_val,hue_0.25,ind_test,hue,0.25,0.10422535211267606,0.9706657877389585,0.5374455699258173
NICO,kNN,ind_span,True,True,outdoor,ind_val,outdoor,ind_test,ind_test,InD,0.039730085582620145,0.9673878958921291,0.5035589907373746
NICO,kNN,ind_span,True,True,outdoor,ind_val,water,ind_test,ind_test,InD,0.027063949195096738,0.9751327433628318,0.5010983462789643
NICO,kNN,ind_span,True,True,outdoor,ind_val,rock,ind_test,ind_test,InD,0.028741184426625446,0.9779828056196268,0.5033619950231262
NICO,kNN,ind_span,True,True,outdoor,ind_val,grass,ind_test,ind_test,InD,0.044564675731472915,0.9704150943396226,0.5074898850355477
NICO,kNN,ind_span,True,True,outdoor,ind_val,autumn,ind_test,ind_test,InD,0.02602999482847785,0.9769585253456221,0.50149426008705
NICO,kNN,ind_span,True,True,outdoor,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.39111870196413323,0.9448115040808395,0.6679651030224864
NICO,kNN,ind_span,True,True,outdoor,ind_val,contrast_0.25,ind_test,ind_test,InD,0.011494252873563218,0.9893769738730979,0.5004356133733305
NICO,kNN,ind_span,True,True,outdoor,ind_val,noise_0.25,ind_test,ind_test,InD,0.5565749235474006,0.9622331691297209,0.7594040463385607
NICO,kNN,ind_span,True,True,outdoor,ind_val,smear_0.25,ind_test,ind_test,InD,0.007434944237918215,0.9910791366906475,0.4992570404642829
NICO,kNN,ind_span,True,True,outdoor,ind_val,brightness_0.25,ind_test,ind_test,InD,0.007905138339920948,0.9916929246634202,0.49979903150167054
NICO,kNN,ind_span,True,True,outdoor,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.8785511363636364,0.9850171232876712,0.9317841298256537
NICO,kNN,ind_span,True,True,water,ind_val,hue_0.25,ind_test,hue,0.25,0.10422535211267606,0.9706657877389585,0.5374455699258173
NICO,kNN,ind_span,True,True,water,ind_val,outdoor,ind_test,ind_test,InD,0.039730085582620145,0.9673878958921291,0.5035589907373746
NICO,kNN,ind_span,True,True,water,ind_val,water,ind_test,ind_test,InD,0.027063949195096738,0.9751327433628318,0.5010983462789643
NICO,kNN,ind_span,True,True,water,ind_val,rock,ind_test,ind_test,InD,0.028741184426625446,0.9779828056196268,0.5033619950231262
NICO,kNN,ind_span,True,True,water,ind_val,grass,ind_test,ind_test,InD,0.044564675731472915,0.9704150943396226,0.5074898850355477
NICO,kNN,ind_span,True,True,water,ind_val,autumn,ind_test,ind_test,InD,0.02602999482847785,0.9769585253456221,0.50149426008705
NICO,kNN,ind_span,True,True,water,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.39111870196413323,0.9448115040808395,0.6679651030224864
NICO,kNN,ind_span,True,True,water,ind_val,contrast_0.25,ind_test,ind_test,InD,0.011494252873563218,0.9893769738730979,0.5004356133733305
NICO,kNN,ind_span,True,True,water,ind_val,noise_0.25,ind_test,ind_test,InD,0.5565749235474006,0.9622331691297209,0.7594040463385607
NICO,kNN,ind_span,True,True,water,ind_val,smear_0.25,ind_test,ind_test,InD,0.007434944237918215,0.9910791366906475,0.4992570404642829
NICO,kNN,ind_span,True,True,water,ind_val,brightness_0.25,ind_test,ind_test,InD,0.007905138339920948,0.9916929246634202,0.49979903150167054
NICO,kNN,ind_span,True,True,water,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.8785511363636364,0.9850171232876712,0.9317841298256537
NICO,kNN,ind_span,True,True,rock,ind_val,hue_0.25,ind_test,hue,0.25,0.10422535211267606,0.9706657877389585,0.5374455699258173
NICO,kNN,ind_span,True,True,rock,ind_val,outdoor,ind_test,ind_test,InD,0.039730085582620145,0.9673878958921291,0.5035589907373746
NICO,kNN,ind_span,True,True,rock,ind_val,water,ind_test,ind_test,InD,0.027063949195096738,0.9751327433628318,0.5010983462789643
NICO,kNN,ind_span,True,True,rock,ind_val,rock,ind_test,ind_test,InD,0.028741184426625446,0.9779828056196268,0.5033619950231262
NICO,kNN,ind_span,True,True,rock,ind_val,grass,ind_test,ind_test,InD,0.044564675731472915,0.9704150943396226,0.5074898850355477
NICO,kNN,ind_span,True,True,rock,ind_val,autumn,ind_test,ind_test,InD,0.02602999482847785,0.9769585253456221,0.50149426008705
NICO,kNN,ind_span,True,True,rock,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.39111870196413323,0.9448115040808395,0.6679651030224864
NICO,kNN,ind_span,True,True,rock,ind_val,contrast_0.25,ind_test,ind_test,InD,0.011494252873563218,0.9893769738730979,0.5004356133733305
NICO,kNN,ind_span,True,True,rock,ind_val,noise_0.25,ind_test,ind_test,InD,0.5565749235474006,0.9622331691297209,0.7594040463385607
NICO,kNN,ind_span,True,True,rock,ind_val,smear_0.25,ind_test,ind_test,InD,0.007434944237918215,0.9910791366906475,0.4992570404642829
NICO,kNN,ind_span,True,True,rock,ind_val,brightness_0.25,ind_test,ind_test,InD,0.007905138339920948,0.9916929246634202,0.49979903150167054
NICO,kNN,ind_span,True,True,rock,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.8785511363636364,0.9850171232876712,0.9317841298256537
NICO,kNN,ind_span,True,True,grass,ind_val,hue_0.25,ind_test,hue,0.25,0.10422535211267606,0.9706657877389585,0.5374455699258173
NICO,kNN,ind_span,True,True,grass,ind_val,outdoor,ind_test,ind_test,InD,0.039730085582620145,0.9673878958921291,0.5035589907373746
NICO,kNN,ind_span,True,True,grass,ind_val,water,ind_test,ind_test,InD,0.027063949195096738,0.9751327433628318,0.5010983462789643
NICO,kNN,ind_span,True,True,grass,ind_val,rock,ind_test,ind_test,InD,0.028741184426625446,0.9779828056196268,0.5033619950231262
NICO,kNN,ind_span,True,True,grass,ind_val,grass,ind_test,ind_test,InD,0.044564675731472915,0.9704150943396226,0.5074898850355477
NICO,kNN,ind_span,True,True,grass,ind_val,autumn,ind_test,ind_test,InD,0.02602999482847785,0.9769585253456221,0.50149426008705
NICO,kNN,ind_span,True,True,grass,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.39111870196413323,0.9448115040808395,0.6679651030224864
NICO,kNN,ind_span,True,True,grass,ind_val,contrast_0.25,ind_test,ind_test,InD,0.011494252873563218,0.9893769738730979,0.5004356133733305
NICO,kNN,ind_span,True,True,grass,ind_val,noise_0.25,ind_test,ind_test,InD,0.5565749235474006,0.9622331691297209,0.7594040463385607
NICO,kNN,ind_span,True,True,grass,ind_val,smear_0.25,ind_test,ind_test,InD,0.007434944237918215,0.9910791366906475,0.4992570404642829
NICO,kNN,ind_span,True,True,grass,ind_val,brightness_0.25,ind_test,ind_test,InD,0.007905138339920948,0.9916929246634202,0.49979903150167054
NICO,kNN,ind_span,True,True,grass,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.8785511363636364,0.9850171232876712,0.9317841298256537
NICO,kNN,ind_span,True,True,autumn,ind_val,hue_0.25,ind_test,hue,0.25,0.10422535211267606,0.9706657877389585,0.5374455699258173
NICO,kNN,ind_span,True,True,autumn,ind_val,outdoor,ind_test,ind_test,InD,0.039730085582620145,0.9673878958921291,0.5035589907373746
NICO,kNN,ind_span,True,True,autumn,ind_val,water,ind_test,ind_test,InD,0.027063949195096738,0.9751327433628318,0.5010983462789643
NICO,kNN,ind_span,True,True,autumn,ind_val,rock,ind_test,ind_test,InD,0.028741184426625446,0.9779828056196268,0.5033619950231262
NICO,kNN,ind_span,True,True,autumn,ind_val,grass,ind_test,ind_test,InD,0.044564675731472915,0.9704150943396226,0.5074898850355477
NICO,kNN,ind_span,True,True,autumn,ind_val,autumn,ind_test,ind_test,InD,0.02602999482847785,0.9769585253456221,0.50149426008705
NICO,kNN,ind_span,True,True,autumn,ind_val,multnoise_0.25,ind_test,ind_test,InD,0.39111870196413323,0.9448115040808395,0.6679651030224864
NICO,kNN,ind_span,True,True,autumn,ind_val,contrast_0.25,ind_test,ind_test,InD,0.011494252873563218,0.9893769738730979,0.5004356133733305
NICO,kNN,ind_span,True,True,autumn,ind_val,noise_0.25,ind_test,ind_test,InD,0.5565749235474006,0.9622331691297209,0.7594040463385607
NICO,kNN,ind_span,True,True,autumn,ind_val,smear_0.25,ind_test,ind_test,InD,0.007434944237918215,0.9910791366906475,0.4992570404642829
NICO,kNN,ind_span,True,True,autumn,ind_val,brightness_0.25,ind_test,ind_test,InD,0.007905138339920948,0.9916929246634202,0.49979903150167054
NICO,kNN,ind_span,True,True,autumn,ind_val,saltpepper_0.25,ind_test,ind_test,InD,0.8785511363636364,0.9850171232876712,0.9317841298256537
NICO,kNN,ind_span,True,True,outdoor,ind_test,hue_0.25,ind_val,hue,0.25,0.11456859971711457,0.9703654922621008,0.5424670459896077
NICO,kNN,ind_span,True,True,outdoor,ind_test,outdoor,ind_val,ind_val,InD,0.042235902162820554,0.9655929148052356,0.503914408484028
NICO,kNN,ind_span,True,True,outdoor,ind_test,water,ind_val,ind_val,InD,0.02946715409327573,0.9732814297089268,0.5013742919011013
NICO,kNN,ind_span,True,True,outdoor,ind_test,rock,ind_val,ind_val,InD,0.031112614135948596,0.9758935122104602,0.5035030631732044
NICO,kNN,ind_span,True,True,outdoor,ind_test,grass,ind_val,ind_val,InD,0.0487040729136998,0.968014484007242,0.5083592784604709
NICO,kNN,ind_span,True,True,outdoor,ind_test,autumn,ind_val,ind_val,InD,0.027929830610749537,0.9752905454926186,0.5016101880516841
NICO,kNN,ind_span,True,True,outdoor,ind_test,multnoise_0.25,ind_val,ind_val,InD,0.4075342465753425,0.9433229813664596,0.675428613970901
NICO,kNN,ind_span,True,True,outdoor,ind_test,contrast_0.25,ind_val,ind_val,InD,0.027131782945736434,0.9890992541594952,0.5081155185526158
NICO,kNN,ind_span,True,True,outdoor,ind_test,noise_0.25,ind_val,ind_val,InD,0.5862068965517241,0.9618696186961869,0.7740382576239555
NICO,kNN,ind_span,True,True,outdoor,ind_test,smear_0.25,ind_val,ind_val,InD,0.022556390977443608,0.9910868315123634,0.5068216112449035
NICO,kNN,ind_span,True,True,outdoor,ind_test,brightness_0.25,ind_val,ind_val,InD,0.024,0.9917000572409845,0.5078500286204922
NICO,kNN,ind_span,True,True,outdoor,ind_test,saltpepper_0.25,ind_val,ind_val,InD,0.8832740213523131,0.9850363403163745,0.9341551808343438
