Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,tpr,tnr,ba
OfficeHome,kNN,logistic,True,True,smear,smear,0.8769230769230769,0.674074074074074,0.7754985754985755
OfficeHome,kNN,val_optimal,True,False,Art,Art,0.81,0.61,0.71
OfficeHome,kNN,val_optimal,True,False,Art,Clipart,0.47706422018348627,0.6153846153846154,0.5462244177840508
OfficeHome,kNN,val_optimal,True,False,Art,Product,0.935064935064935,0.46341463414634143,0.6992397846056382
OfficeHome,kNN,val_optimal,True,False,Art,brightness,0.06060606060606061,0.7388059701492538,0.39970601537765715
OfficeHome,kNN,val_optimal,True,False,Art,multnoise,0.9541284403669725,0.6153846153846154,0.784756527875794
OfficeHome,kNN,val_optimal,True,False,Art,smear,0.06153846153846154,0.7407407407407407,0.4011396011396011
OfficeHome,kNN,val_optimal,True,False,Clipart,Art,0.02,0.9299999999999999,0.475
OfficeHome,kNN,val_optimal,True,False,Clipart,Clipart,0.1559633027522936,0.945054945054945,0.5505091239036193
OfficeHome,kNN,val_optimal,True,False,Clipart,Product,0.025974025974025976,0.959349593495935,0.49266180973498047
OfficeHome,kNN,val_optimal,True,False,Clipart,brightness,0.8939393939393939,0.6417910447761195,0.7678652193577566
OfficeHome,kNN,val_optimal,True,False,Clipart,multnoise,0.01834862385321101,0.945054945054945,0.481701784454078
OfficeHome,kNN,val_optimal,True,False,Clipart,smear,0.8923076923076924,0.6370370370370371,0.7646723646723648
OfficeHome,kNN,val_optimal,True,False,Product,Art,0.44,0.95,0.695
OfficeHome,kNN,val_optimal,True,False,Product,Clipart,0.1926605504587156,0.945054945054945,0.5688577477568303
OfficeHome,kNN,val_optimal,True,False,Product,Product,0.7792207792207793,0.7073170731707317,0.7432689261957555
OfficeHome,kNN,val_optimal,True,False,Product,brightness,0.0,0.9626865671641791,0.48134328358208955
OfficeHome,kNN,val_optimal,True,False,Product,multnoise,0.8256880733944955,0.945054945054945,0.8853715092247203
OfficeHome,kNN,val_optimal,True,False,Product,smear,0.0,0.962962962962963,0.4814814814814815
OfficeHome,kNN,val_optimal,True,False,brightness,Art,0.0,1.0,0.5
OfficeHome,kNN,val_optimal,True,False,brightness,Clipart,0.009174311926605505,1.0,0.5045871559633027
OfficeHome,kNN,val_optimal,True,False,brightness,Product,0.0,1.0,0.5
OfficeHome,kNN,val_optimal,True,False,brightness,brightness,0.8636363636363636,0.6791044776119404,0.7713704206241521
OfficeHome,kNN,val_optimal,True,False,brightness,multnoise,0.0,1.0,0.5
OfficeHome,kNN,val_optimal,True,False,brightness,smear,0.8615384615384616,0.6814814814814815,0.7715099715099716
OfficeHome,kNN,val_optimal,True,False,multnoise,Art,0.5,0.9299999999999999,0.715
OfficeHome,kNN,val_optimal,True,False,multnoise,Clipart,0.25688073394495414,0.9230769230769231,0.5899788285109386
OfficeHome,kNN,val_optimal,True,False,multnoise,Product,0.7922077922077922,0.6910569105691057,0.741632351388449
OfficeHome,kNN,val_optimal,True,False,multnoise,brightness,0.0,0.9477611940298507,0.47388059701492535
OfficeHome,kNN,val_optimal,True,False,multnoise,multnoise,0.8990825688073395,0.9230769230769231,0.9110797459421314
OfficeHome,kNN,val_optimal,True,False,multnoise,smear,0.0,0.9481481481481482,0.4740740740740741
OfficeHome,kNN,val_optimal,True,False,smear,Art,0.0,0.99,0.495
OfficeHome,kNN,val_optimal,True,False,smear,Clipart,0.045871559633027525,1.0,0.5229357798165137
OfficeHome,kNN,val_optimal,True,False,smear,Product,0.012987012987012988,1.0,0.5064935064935064
OfficeHome,kNN,val_optimal,True,False,smear,brightness,0.8787878787878788,0.6791044776119404,0.7789461781999096
OfficeHome,kNN,val_optimal,True,False,smear,multnoise,0.009174311926605505,1.0,0.5045871559633027
OfficeHome,kNN,val_optimal,True,False,smear,smear,0.8769230769230769,0.674074074074074,0.7754985754985755
OfficeHome,kNN,ind_span,True,False,Art,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,True,False,Art,Clipart,0.21100917431192662,0.9340659340659341,0.5725375541889304
OfficeHome,kNN,ind_span,True,False,Art,Product,0.5974025974025974,0.7235772357723578,0.6604899165874776
OfficeHome,kNN,ind_span,True,False,Art,brightness,0.8939393939393939,0.6343283582089552,0.7641338760741745
OfficeHome,kNN,ind_span,True,False,Art,multnoise,0.3486238532110092,0.9340659340659341,0.6413448936384716
OfficeHome,kNN,ind_span,True,False,Art,smear,0.8923076923076924,0.6296296296296297,0.760968660968661
OfficeHome,kNN,ind_span,True,False,Clipart,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,True,False,Clipart,Clipart,0.21100917431192662,0.9340659340659341,0.5725375541889304
OfficeHome,kNN,ind_span,True,False,Clipart,Product,0.5974025974025974,0.7235772357723578,0.6604899165874776
OfficeHome,kNN,ind_span,True,False,Clipart,brightness,0.8939393939393939,0.6343283582089552,0.7641338760741745
OfficeHome,kNN,ind_span,True,False,Clipart,multnoise,0.3486238532110092,0.9340659340659341,0.6413448936384716
OfficeHome,kNN,ind_span,True,False,Clipart,smear,0.8923076923076924,0.6296296296296297,0.760968660968661
OfficeHome,kNN,ind_span,True,False,Product,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,True,False,Product,Clipart,0.21100917431192662,0.9340659340659341,0.5725375541889304
OfficeHome,kNN,ind_span,True,False,Product,Product,0.5974025974025974,0.7235772357723578,0.6604899165874776
OfficeHome,kNN,ind_span,True,False,Product,brightness,0.8939393939393939,0.6343283582089552,0.7641338760741745
OfficeHome,kNN,ind_span,True,False,Product,multnoise,0.3486238532110092,0.9340659340659341,0.6413448936384716
OfficeHome,kNN,ind_span,True,False,Product,smear,0.8923076923076924,0.6296296296296297,0.760968660968661
OfficeHome,kNN,ind_span,True,False,brightness,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,True,False,brightness,Clipart,0.21100917431192662,0.9340659340659341,0.5725375541889304
OfficeHome,kNN,ind_span,True,False,brightness,Product,0.5974025974025974,0.7235772357723578,0.6604899165874776
OfficeHome,kNN,ind_span,True,False,brightness,brightness,0.8939393939393939,0.6343283582089552,0.7641338760741745
OfficeHome,kNN,ind_span,True,False,brightness,multnoise,0.3486238532110092,0.9340659340659341,0.6413448936384716
OfficeHome,kNN,ind_span,True,False,brightness,smear,0.8923076923076924,0.6296296296296297,0.760968660968661
OfficeHome,kNN,ind_span,True,False,multnoise,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,True,False,multnoise,Clipart,0.21100917431192662,0.9340659340659341,0.5725375541889304
OfficeHome,kNN,ind_span,True,False,multnoise,Product,0.5974025974025974,0.7235772357723578,0.6604899165874776
OfficeHome,kNN,ind_span,True,False,multnoise,brightness,0.8939393939393939,0.6343283582089552,0.7641338760741745
OfficeHome,kNN,ind_span,True,False,multnoise,multnoise,0.3486238532110092,0.9340659340659341,0.6413448936384716
OfficeHome,kNN,ind_span,True,False,multnoise,smear,0.8923076923076924,0.6296296296296297,0.760968660968661
OfficeHome,kNN,ind_span,True,False,smear,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,True,False,smear,Clipart,0.21100917431192662,0.9340659340659341,0.5725375541889304
OfficeHome,kNN,ind_span,True,False,smear,Product,0.5974025974025974,0.7235772357723578,0.6604899165874776
OfficeHome,kNN,ind_span,True,False,smear,brightness,0.8939393939393939,0.6343283582089552,0.7641338760741745
OfficeHome,kNN,ind_span,True,False,smear,multnoise,0.3486238532110092,0.9340659340659341,0.6413448936384716
OfficeHome,kNN,ind_span,True,False,smear,smear,0.8923076923076924,0.6296296296296297,0.760968660968661
OfficeHome,kNN,logistic,True,False,Art,Art,0.63,0.81,0.72
OfficeHome,kNN,logistic,True,False,Art,Clipart,0.3211009174311927,0.8021978021978022,0.5616493598144975
OfficeHome,kNN,logistic,True,False,Art,Product,0.8831168831168831,0.6016260162601625,0.7423714496885228
OfficeHome,kNN,logistic,True,False,Art,brightness,0.015151515151515152,0.8656716417910448,0.44041157847128
OfficeHome,kNN,logistic,True,False,Art,multnoise,0.926605504587156,0.8021978021978022,0.8644016533924791
OfficeHome,kNN,logistic,True,False,Art,smear,0.015384615384615385,0.8666666666666667,0.441025641025641
OfficeHome,kNN,logistic,True,False,Clipart,Art,0.16,0.43000000000000005,0.29500000000000004
OfficeHome,kNN,logistic,True,False,Clipart,Clipart,0.48623853211009177,0.4285714285714286,0.45740498034076016
OfficeHome,kNN,logistic,True,False,Clipart,Product,0.06493506493506493,0.5772357723577235,0.3210854186463942
OfficeHome,kNN,logistic,True,False,Clipart,brightness,0.9393939393939394,0.29104477611940294,0.6152193577566711
OfficeHome,kNN,logistic,True,False,Clipart,multnoise,0.045871559633027525,0.4285714285714286,0.23722149410222806
OfficeHome,kNN,logistic,True,False,Clipart,smear,0.9384615384615385,0.28888888888888886,0.6136752136752137
OfficeHome,kNN,logistic,True,False,Product,Art,0.44,0.95,0.695
OfficeHome,kNN,logistic,True,False,Product,Clipart,0.1926605504587156,0.945054945054945,0.5688577477568303
OfficeHome,kNN,logistic,True,False,Product,Product,0.7792207792207793,0.7073170731707317,0.7432689261957555
OfficeHome,kNN,logistic,True,False,Product,brightness,0.0,0.9626865671641791,0.48134328358208955
OfficeHome,kNN,logistic,True,False,Product,multnoise,0.8165137614678899,0.945054945054945,0.8807843532614175
OfficeHome,kNN,logistic,True,False,Product,smear,0.0,0.962962962962963,0.4814814814814815
OfficeHome,kNN,logistic,True,False,brightness,Art,0.0,1.0,0.5
OfficeHome,kNN,logistic,True,False,brightness,Clipart,0.009174311926605505,1.0,0.5045871559633027
OfficeHome,kNN,logistic,True,False,brightness,Product,0.0,1.0,0.5
OfficeHome,kNN,logistic,True,False,brightness,brightness,0.8636363636363636,0.6791044776119404,0.7713704206241521
OfficeHome,kNN,logistic,True,False,brightness,multnoise,0.0,1.0,0.5
OfficeHome,kNN,logistic,True,False,brightness,smear,0.8615384615384616,0.6814814814814815,0.7715099715099716
OfficeHome,kNN,logistic,True,False,multnoise,Art,0.48,0.95,0.715
OfficeHome,kNN,logistic,True,False,multnoise,Clipart,0.22935779816513763,0.945054945054945,0.5872063716100413
OfficeHome,kNN,logistic,True,False,multnoise,Product,0.7922077922077922,0.7073170731707317,0.749762432689262
OfficeHome,kNN,logistic,True,False,multnoise,brightness,0.0,0.9626865671641791,0.48134328358208955
OfficeHome,kNN,logistic,True,False,multnoise,multnoise,0.8807339449541285,0.945054945054945,0.9128944450045368
OfficeHome,kNN,logistic,True,False,multnoise,smear,0.0,0.962962962962963,0.4814814814814815
OfficeHome,kNN,logistic,True,False,smear,Art,0.0,0.99,0.495
OfficeHome,kNN,logistic,True,False,smear,Clipart,0.027522935779816515,1.0,0.5137614678899083
OfficeHome,kNN,logistic,True,False,smear,Product,0.012987012987012988,1.0,0.5064935064935064
OfficeHome,kNN,logistic,True,False,smear,brightness,0.8787878787878788,0.6791044776119404,0.7789461781999096
OfficeHome,kNN,logistic,True,False,smear,multnoise,0.009174311926605505,1.0,0.5045871559633027
OfficeHome,kNN,logistic,True,False,smear,smear,0.8769230769230769,0.674074074074074,0.7754985754985755
OfficeHome,kNN,val_optimal,False,False,Art,Art,0.81,0.61,0.71
OfficeHome,kNN,val_optimal,False,False,Art,Clipart,0.48,0.61,0.5449999999999999
OfficeHome,kNN,val_optimal,False,False,Art,Product,0.99,0.61,0.8
OfficeHome,kNN,val_optimal,False,False,Art,brightness,0.0,0.61,0.305
OfficeHome,kNN,val_optimal,False,False,Art,multnoise,1.0,0.61,0.8049999999999999
OfficeHome,kNN,val_optimal,False,False,Art,smear,0.0,0.61,0.305
OfficeHome,kNN,val_optimal,False,False,Clipart,Art,0.02,0.9299999999999999,0.475
OfficeHome,kNN,val_optimal,False,False,Clipart,Clipart,0.15,0.9299999999999999,0.5399999999999999
OfficeHome,kNN,val_optimal,False,False,Clipart,Product,0.0,0.9299999999999999,0.46499999999999997
OfficeHome,kNN,val_optimal,False,False,Clipart,brightness,1.0,0.9299999999999999,0.965
OfficeHome,kNN,val_optimal,False,False,Clipart,multnoise,0.0,0.9299999999999999,0.46499999999999997
OfficeHome,kNN,val_optimal,False,False,Clipart,smear,1.0,0.9299999999999999,0.965
OfficeHome,kNN,val_optimal,False,False,Product,Art,0.44,0.95,0.695
OfficeHome,kNN,val_optimal,False,False,Product,Clipart,0.21,0.95,0.58
OfficeHome,kNN,val_optimal,False,False,Product,Product,0.91,0.95,0.9299999999999999
OfficeHome,kNN,val_optimal,False,False,Product,brightness,0.0,0.95,0.475
OfficeHome,kNN,val_optimal,False,False,Product,multnoise,0.9,0.95,0.925
OfficeHome,kNN,val_optimal,False,False,Product,smear,0.0,0.95,0.475
OfficeHome,kNN,val_optimal,False,False,brightness,Art,0.0,1.0,0.5
OfficeHome,kNN,val_optimal,False,False,brightness,Clipart,0.01,1.0,0.505
OfficeHome,kNN,val_optimal,False,False,brightness,Product,0.0,1.0,0.5
OfficeHome,kNN,val_optimal,False,False,brightness,brightness,1.0,1.0,1.0
OfficeHome,kNN,val_optimal,False,False,brightness,multnoise,0.0,1.0,0.5
OfficeHome,kNN,val_optimal,False,False,brightness,smear,0.99,1.0,0.995
OfficeHome,kNN,val_optimal,False,False,multnoise,Art,0.5,0.9299999999999999,0.715
OfficeHome,kNN,val_optimal,False,False,multnoise,Clipart,0.28,0.9299999999999999,0.605
OfficeHome,kNN,val_optimal,False,False,multnoise,Product,0.92,0.9299999999999999,0.925
OfficeHome,kNN,val_optimal,False,False,multnoise,brightness,0.0,0.9299999999999999,0.46499999999999997
OfficeHome,kNN,val_optimal,False,False,multnoise,multnoise,0.98,0.9299999999999999,0.955
OfficeHome,kNN,val_optimal,False,False,multnoise,smear,0.0,0.9299999999999999,0.46499999999999997
OfficeHome,kNN,val_optimal,False,False,smear,Art,0.0,0.99,0.495
OfficeHome,kNN,val_optimal,False,False,smear,Clipart,0.04,0.99,0.515
OfficeHome,kNN,val_optimal,False,False,smear,Product,0.0,0.99,0.495
OfficeHome,kNN,val_optimal,False,False,smear,brightness,1.0,0.99,0.995
OfficeHome,kNN,val_optimal,False,False,smear,multnoise,0.0,0.99,0.495
OfficeHome,kNN,val_optimal,False,False,smear,smear,1.0,0.99,0.995
OfficeHome,kNN,ind_span,False,False,Art,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,False,False,Art,Clipart,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,False,False,Art,Product,0.72,0.92,0.8200000000000001
OfficeHome,kNN,ind_span,False,False,Art,brightness,1.0,0.92,0.96
OfficeHome,kNN,ind_span,False,False,Art,multnoise,0.36,0.92,0.64
OfficeHome,kNN,ind_span,False,False,Art,smear,1.0,0.92,0.96
OfficeHome,kNN,ind_span,False,False,Clipart,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,False,False,Clipart,Clipart,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,False,False,Clipart,Product,0.72,0.92,0.8200000000000001
OfficeHome,kNN,ind_span,False,False,Clipart,brightness,1.0,0.92,0.96
OfficeHome,kNN,ind_span,False,False,Clipart,multnoise,0.36,0.92,0.64
OfficeHome,kNN,ind_span,False,False,Clipart,smear,1.0,0.92,0.96
OfficeHome,kNN,ind_span,False,False,Product,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,False,False,Product,Clipart,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,False,False,Product,Product,0.72,0.92,0.8200000000000001
OfficeHome,kNN,ind_span,False,False,Product,brightness,1.0,0.92,0.96
OfficeHome,kNN,ind_span,False,False,Product,multnoise,0.36,0.92,0.64
OfficeHome,kNN,ind_span,False,False,Product,smear,1.0,0.92,0.96
OfficeHome,kNN,ind_span,False,False,brightness,Art,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,False,False,brightness,Clipart,0.21,0.92,0.5650000000000001
OfficeHome,kNN,ind_span,False,False,brightness,Product,0.72,0.92,0.8200000000000001
OfficeHome,kNN,ind_span,False,False,brightness,brightness,1.0,0.92,0.96
OfficeHome,kNN,ind_span,False,False,brightness,multnoise,0.36,0.92,0.64
OfficeHome,kNN,ind_span,False,False,brightness,smear,1.0,0.92,0.96
OfficeHome,kNN,ind_span,False,False,multnoise,Art,0.21,0.92,0.5650000000000001
