Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,tpr,tnr,ba
Polyp,kNN,val_optimal,True,False,EndoCV2020,CVC-ClinicDB,1.0,0.98,0.99
Polyp,kNN,val_optimal,True,False,EndoCV2020,EndoCV2020,0.9895833333333334,0.9326923076923077,0.9611378205128205
Polyp,kNN,val_optimal,True,False,EndoCV2020,EtisLaribDB,0.9900990099009901,0.9797979797979798,0.9849484948494849
Polyp,kNN,val_optimal,True,False,EtisLaribDB,CVC-ClinicDB,0.79,1.0,0.895
Polyp,kNN,val_optimal,True,False,EtisLaribDB,EndoCV2020,0.9479166666666666,0.9519230769230769,0.9499198717948718
Polyp,kNN,val_optimal,True,False,EtisLaribDB,EtisLaribDB,0.9900990099009901,1.0,0.995049504950495
Polyp,kNN,ind_span,True,False,CVC-ClinicDB,CVC-ClinicDB,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,True,False,CVC-ClinicDB,EndoCV2020,0.9895833333333334,0.33653846153846156,0.6630608974358975
Polyp,kNN,ind_span,True,False,CVC-ClinicDB,EtisLaribDB,0.9900990099009901,0.3535353535353535,0.6718171817181717
Polyp,kNN,ind_span,True,False,EndoCV2020,CVC-ClinicDB,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,True,False,EndoCV2020,EndoCV2020,0.9895833333333334,0.33653846153846156,0.6630608974358975
Polyp,kNN,ind_span,True,False,EndoCV2020,EtisLaribDB,0.9900990099009901,0.3535353535353535,0.6718171817181717
Polyp,kNN,ind_span,True,False,EtisLaribDB,CVC-ClinicDB,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,True,False,EtisLaribDB,EndoCV2020,0.9895833333333334,0.33653846153846156,0.6630608974358975
Polyp,kNN,ind_span,True,False,EtisLaribDB,EtisLaribDB,0.9900990099009901,0.3535353535353535,0.6718171817181717
Polyp,kNN,val_optimal,False,False,CVC-ClinicDB,CVC-ClinicDB,1.0,0.98,0.99
Polyp,kNN,val_optimal,False,False,CVC-ClinicDB,EndoCV2020,1.0,0.98,0.99
Polyp,kNN,val_optimal,False,False,CVC-ClinicDB,EtisLaribDB,1.0,0.98,0.99
Polyp,kNN,val_optimal,False,False,EndoCV2020,CVC-ClinicDB,1.0,0.98,0.99
Polyp,kNN,val_optimal,False,False,EndoCV2020,EndoCV2020,1.0,0.98,0.99
Polyp,kNN,val_optimal,False,False,EndoCV2020,EtisLaribDB,1.0,0.98,0.99
Polyp,kNN,val_optimal,False,False,EtisLaribDB,CVC-ClinicDB,0.79,1.0,0.895
Polyp,kNN,val_optimal,False,False,EtisLaribDB,EndoCV2020,0.96,1.0,0.98
Polyp,kNN,val_optimal,False,False,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,CVC-ClinicDB,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,EndoCV2020,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,EtisLaribDB,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,CVC-ClinicDB,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,EndoCV2020,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,EtisLaribDB,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,CVC-ClinicDB,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,EndoCV2020,1.0,0.36,0.6799999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,EtisLaribDB,1.0,0.36,0.6799999999999999
Polyp,GradNorm,val_optimal,True,True,CVC-ClinicDB,CVC-ClinicDB,0.865979381443299,0.9320388349514563,0.8990091081973777
Polyp,GradNorm,val_optimal,True,True,CVC-ClinicDB,EndoCV2020,0.8444444444444444,0.8818181818181818,0.8631313131313132
Polyp,GradNorm,val_optimal,True,True,CVC-ClinicDB,EtisLaribDB,0.47,0.96,0.715
Polyp,GradNorm,val_optimal,True,True,EndoCV2020,CVC-ClinicDB,0.865979381443299,0.9320388349514563,0.8990091081973777
Polyp,GradNorm,val_optimal,True,True,EndoCV2020,EndoCV2020,0.8555555555555555,0.8818181818181818,0.8686868686868687
Polyp,GradNorm,val_optimal,True,True,EndoCV2020,EtisLaribDB,0.48,0.96,0.72
Polyp,GradNorm,val_optimal,True,True,EtisLaribDB,CVC-ClinicDB,0.9587628865979382,0.854368932038835,0.9065659093183867
Polyp,GradNorm,val_optimal,True,True,EtisLaribDB,EndoCV2020,0.9555555555555556,0.8,0.8777777777777778
Polyp,GradNorm,val_optimal,True,True,EtisLaribDB,EtisLaribDB,0.67,0.88,0.775
Polyp,GradNorm,ind_span,True,True,CVC-ClinicDB,CVC-ClinicDB,0.21649484536082475,0.9320388349514563,0.5742668401561406
Polyp,GradNorm,ind_span,True,True,CVC-ClinicDB,EndoCV2020,0.03333333333333333,0.9545454545454546,0.49393939393939396
Polyp,GradNorm,ind_span,True,True,CVC-ClinicDB,EtisLaribDB,0.01,0.95,0.48
Polyp,GradNorm,ind_span,True,True,EndoCV2020,CVC-ClinicDB,0.21649484536082475,0.9320388349514563,0.5742668401561406
Polyp,GradNorm,ind_span,True,True,EndoCV2020,EndoCV2020,0.03333333333333333,0.9545454545454546,0.49393939393939396
Polyp,GradNorm,ind_span,True,True,EndoCV2020,EtisLaribDB,0.01,0.95,0.48
Polyp,GradNorm,ind_span,True,True,EtisLaribDB,CVC-ClinicDB,0.21649484536082475,0.9320388349514563,0.5742668401561406
Polyp,GradNorm,ind_span,True,True,EtisLaribDB,EndoCV2020,0.03333333333333333,0.9545454545454546,0.49393939393939396
Polyp,GradNorm,ind_span,True,True,EtisLaribDB,EtisLaribDB,0.01,0.95,0.48
Polyp,GradNorm,val_optimal,True,False,CVC-ClinicDB,CVC-ClinicDB,0.87,0.96,0.915
Polyp,GradNorm,val_optimal,True,False,CVC-ClinicDB,EndoCV2020,0.8444444444444444,0.8818181818181818,0.8631313131313132
Polyp,GradNorm,val_optimal,True,False,CVC-ClinicDB,EtisLaribDB,0.47,0.96,0.715
Polyp,GradNorm,val_optimal,True,False,EndoCV2020,CVC-ClinicDB,0.87,0.96,0.915
Polyp,GradNorm,val_optimal,True,False,EndoCV2020,EndoCV2020,0.8555555555555555,0.8818181818181818,0.8686868686868687
Polyp,GradNorm,val_optimal,True,False,EndoCV2020,EtisLaribDB,0.48,0.96,0.72
Polyp,GradNorm,val_optimal,True,False,EtisLaribDB,CVC-ClinicDB,0.96,0.88,0.9199999999999999
Polyp,GradNorm,val_optimal,True,False,EtisLaribDB,EndoCV2020,0.9555555555555556,0.8,0.8777777777777778
Polyp,GradNorm,val_optimal,True,False,EtisLaribDB,EtisLaribDB,0.67,0.88,0.775
Polyp,GradNorm,ind_span,True,False,CVC-ClinicDB,CVC-ClinicDB,0.23,0.95,0.59
Polyp,GradNorm,ind_span,True,False,CVC-ClinicDB,EndoCV2020,0.03333333333333333,0.9545454545454546,0.49393939393939396
Polyp,GradNorm,ind_span,True,False,CVC-ClinicDB,EtisLaribDB,0.01,0.95,0.48
Polyp,GradNorm,ind_span,True,False,EndoCV2020,CVC-ClinicDB,0.23,0.95,0.59
Polyp,GradNorm,ind_span,True,False,EndoCV2020,EndoCV2020,0.03333333333333333,0.9545454545454546,0.49393939393939396
Polyp,GradNorm,ind_span,True,False,EndoCV2020,EtisLaribDB,0.01,0.95,0.48
Polyp,GradNorm,ind_span,True,False,EtisLaribDB,CVC-ClinicDB,0.23,0.95,0.59
Polyp,GradNorm,ind_span,True,False,EtisLaribDB,EndoCV2020,0.03333333333333333,0.9545454545454546,0.49393939393939396
Polyp,GradNorm,ind_span,True,False,EtisLaribDB,EtisLaribDB,0.01,0.95,0.48
Polyp,GradNorm,val_optimal,False,False,CVC-ClinicDB,CVC-ClinicDB,0.87,0.96,0.915
Polyp,GradNorm,val_optimal,False,False,CVC-ClinicDB,EndoCV2020,0.85,0.96,0.905
Polyp,GradNorm,val_optimal,False,False,CVC-ClinicDB,EtisLaribDB,0.47,0.96,0.715
Polyp,GradNorm,val_optimal,False,False,EndoCV2020,CVC-ClinicDB,0.87,0.96,0.915
Polyp,GradNorm,val_optimal,False,False,EndoCV2020,EndoCV2020,0.86,0.96,0.9099999999999999
Polyp,GradNorm,val_optimal,False,False,EndoCV2020,EtisLaribDB,0.48,0.96,0.72
Polyp,GradNorm,val_optimal,False,False,EtisLaribDB,CVC-ClinicDB,0.96,0.88,0.9199999999999999
Polyp,GradNorm,val_optimal,False,False,EtisLaribDB,EndoCV2020,0.96,0.88,0.9199999999999999
Polyp,GradNorm,val_optimal,False,False,EtisLaribDB,EtisLaribDB,0.67,0.88,0.775
Polyp,GradNorm,ind_span,False,False,CVC-ClinicDB,CVC-ClinicDB,0.23,0.95,0.59
Polyp,GradNorm,ind_span,False,False,CVC-ClinicDB,EndoCV2020,0.03,0.95,0.49
Polyp,GradNorm,ind_span,False,False,CVC-ClinicDB,EtisLaribDB,0.01,0.95,0.48
Polyp,GradNorm,ind_span,False,False,EndoCV2020,CVC-ClinicDB,0.23,0.95,0.59
Polyp,GradNorm,ind_span,False,False,EndoCV2020,EndoCV2020,0.03,0.95,0.49
Polyp,GradNorm,ind_span,False,False,EndoCV2020,EtisLaribDB,0.01,0.95,0.48
Polyp,GradNorm,ind_span,False,False,EtisLaribDB,CVC-ClinicDB,0.23,0.95,0.59
Polyp,GradNorm,ind_span,False,False,EtisLaribDB,EndoCV2020,0.03,0.95,0.49
Polyp,GradNorm,ind_span,False,False,EtisLaribDB,EtisLaribDB,0.01,0.95,0.48
Polyp,Entropy,val_optimal,True,True,CVC-ClinicDB,CVC-ClinicDB,0.9279279279279279,0.8089887640449438,0.8684583459864359
Polyp,Entropy,val_optimal,True,True,CVC-ClinicDB,EndoCV2020,0.03636363636363636,0.8111111111111111,0.42373737373737375
Polyp,Entropy,val_optimal,True,True,CVC-ClinicDB,EtisLaribDB,0.9369369369369369,0.8089887640449438,0.8729628504909404
Polyp,Entropy,val_optimal,True,True,EndoCV2020,CVC-ClinicDB,0.018018018018018018,0.9325842696629214,0.47530114384046973
Polyp,Entropy,val_optimal,True,True,EndoCV2020,EndoCV2020,0.9,0.9222222222222223,0.9111111111111112
Polyp,Entropy,val_optimal,True,True,EndoCV2020,EtisLaribDB,0.018018018018018018,0.9325842696629214,0.47530114384046973
Polyp,Entropy,val_optimal,True,True,EtisLaribDB,CVC-ClinicDB,0.0990990990990991,1.0,0.5495495495495496
Polyp,Entropy,val_optimal,True,True,EtisLaribDB,EndoCV2020,0.0,1.0,0.5
Polyp,Entropy,val_optimal,True,True,EtisLaribDB,EtisLaribDB,0.9009009009009009,1.0,0.9504504504504505
Polyp,Entropy,ind_span,True,True,CVC-ClinicDB,CVC-ClinicDB,0.8108108108108109,0.898876404494382,0.8548436076525965
Polyp,Entropy,ind_span,True,True,CVC-ClinicDB,EndoCV2020,0.8545454545454545,0.8888888888888888,0.8717171717171717
Polyp,Entropy,ind_span,True,True,CVC-ClinicDB,EtisLaribDB,0.9009009009009009,0.898876404494382,0.8998886526976415
Polyp,Entropy,ind_span,True,True,EndoCV2020,CVC-ClinicDB,0.8108108108108109,0.898876404494382,0.8548436076525965
Polyp,Entropy,ind_span,True,True,EndoCV2020,EndoCV2020,0.8545454545454545,0.8888888888888888,0.8717171717171717
Polyp,Entropy,ind_span,True,True,EndoCV2020,EtisLaribDB,0.9009009009009009,0.898876404494382,0.8998886526976415
Polyp,Entropy,ind_span,True,True,EtisLaribDB,CVC-ClinicDB,0.8108108108108109,0.898876404494382,0.8548436076525965
Polyp,Entropy,ind_span,True,True,EtisLaribDB,EndoCV2020,0.8545454545454545,0.8888888888888888,0.8717171717171717
Polyp,Entropy,ind_span,True,True,EtisLaribDB,EtisLaribDB,0.9009009009009009,0.898876404494382,0.8998886526976415
Polyp,Entropy,val_optimal,True,False,CVC-ClinicDB,CVC-ClinicDB,0.99,0.79,0.89
Polyp,Entropy,val_optimal,True,False,CVC-ClinicDB,EndoCV2020,0.03636363636363636,0.8111111111111111,0.42373737373737375
Polyp,Entropy,val_optimal,True,False,CVC-ClinicDB,EtisLaribDB,0.9369369369369369,0.8089887640449438,0.8729628504909404
Polyp,Entropy,val_optimal,True,False,EndoCV2020,CVC-ClinicDB,0.0,0.92,0.46
Polyp,Entropy,val_optimal,True,False,EndoCV2020,EndoCV2020,0.9,0.9222222222222223,0.9111111111111112
Polyp,Entropy,val_optimal,True,False,EndoCV2020,EtisLaribDB,0.018018018018018018,0.9325842696629214,0.47530114384046973
Polyp,Entropy,val_optimal,True,False,EtisLaribDB,CVC-ClinicDB,0.11,1.0,0.555
Polyp,Entropy,val_optimal,True,False,EtisLaribDB,EndoCV2020,0.0,1.0,0.5
Polyp,Entropy,val_optimal,True,False,EtisLaribDB,EtisLaribDB,0.9009009009009009,1.0,0.9504504504504505
Polyp,Entropy,ind_span,True,False,CVC-ClinicDB,CVC-ClinicDB,0.9,0.91,0.905
Polyp,Entropy,ind_span,True,False,CVC-ClinicDB,EndoCV2020,0.8545454545454545,0.8888888888888888,0.8717171717171717
Polyp,Entropy,ind_span,True,False,CVC-ClinicDB,EtisLaribDB,0.9009009009009009,0.898876404494382,0.8998886526976415
Polyp,Entropy,ind_span,True,False,EndoCV2020,CVC-ClinicDB,0.9,0.91,0.905
Polyp,Entropy,ind_span,True,False,EndoCV2020,EndoCV2020,0.8545454545454545,0.8888888888888888,0.8717171717171717
Polyp,Entropy,ind_span,True,False,EndoCV2020,EtisLaribDB,0.9009009009009009,0.898876404494382,0.8998886526976415
Polyp,Entropy,ind_span,True,False,EtisLaribDB,CVC-ClinicDB,0.9,0.91,0.905
Polyp,Entropy,ind_span,True,False,EtisLaribDB,EndoCV2020,0.8545454545454545,0.8888888888888888,0.8717171717171717
Polyp,Entropy,ind_span,True,False,EtisLaribDB,EtisLaribDB,0.9009009009009009,0.898876404494382,0.8998886526976415
Polyp,Entropy,val_optimal,False,False,CVC-ClinicDB,CVC-ClinicDB,0.99,0.79,0.89
Polyp,Entropy,val_optimal,False,False,CVC-ClinicDB,EndoCV2020,0.0,0.79,0.395
Polyp,Entropy,val_optimal,False,False,CVC-ClinicDB,EtisLaribDB,1.0,0.79,0.895
Polyp,Entropy,val_optimal,False,False,EndoCV2020,CVC-ClinicDB,0.0,0.92,0.46
Polyp,Entropy,val_optimal,False,False,EndoCV2020,EndoCV2020,0.98,0.92,0.95
Polyp,Entropy,val_optimal,False,False,EndoCV2020,EtisLaribDB,0.0,0.92,0.46
Polyp,Entropy,val_optimal,False,False,EtisLaribDB,CVC-ClinicDB,0.11,1.0,0.555
Polyp,Entropy,val_optimal,False,False,EtisLaribDB,EndoCV2020,0.0,1.0,0.5
Polyp,Entropy,val_optimal,False,False,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0
Polyp,Entropy,ind_span,False,False,CVC-ClinicDB,CVC-ClinicDB,0.9,0.91,0.905
Polyp,Entropy,ind_span,False,False,CVC-ClinicDB,EndoCV2020,0.95,0.91,0.9299999999999999
Polyp,Entropy,ind_span,False,False,CVC-ClinicDB,EtisLaribDB,1.0,0.91,0.9550000000000001
Polyp,Entropy,ind_span,False,False,EndoCV2020,CVC-ClinicDB,0.9,0.91,0.905
Polyp,Entropy,ind_span,False,False,EndoCV2020,EndoCV2020,0.95,0.91,0.9299999999999999
Polyp,Entropy,ind_span,False,False,EndoCV2020,EtisLaribDB,1.0,0.91,0.9550000000000001
Polyp,Entropy,ind_span,False,False,EtisLaribDB,CVC-ClinicDB,0.9,0.91,0.905
Polyp,Entropy,ind_span,False,False,EtisLaribDB,EndoCV2020,0.95,0.91,0.9299999999999999
Polyp,Entropy,ind_span,False,False,EtisLaribDB,EtisLaribDB,1.0,0.91,0.9550000000000001
Polyp,Energy,val_optimal,True,True,CVC-ClinicDB,CVC-ClinicDB,0.970873786407767,0.9896907216494846,0.9802822540286258
Polyp,Energy,val_optimal,True,True,CVC-ClinicDB,EndoCV2020,0.9509803921568627,0.9795918367346939,0.9652861144457783
Polyp,Energy,val_optimal,True,True,CVC-ClinicDB,EtisLaribDB,0.970873786407767,0.9896907216494846,0.9802822540286258
Polyp,Energy,val_optimal,True,True,EndoCV2020,CVC-ClinicDB,0.970873786407767,0.9896907216494846,0.9802822540286258
Polyp,Energy,val_optimal,True,True,EndoCV2020,EndoCV2020,0.9705882352941176,0.9795918367346939,0.9750900360144057
Polyp,Energy,val_optimal,True,True,EndoCV2020,EtisLaribDB,0.970873786407767,0.9896907216494846,0.9802822540286258
Polyp,Energy,val_optimal,True,True,EtisLaribDB,CVC-ClinicDB,0.0,1.0,0.5
Polyp,Energy,val_optimal,True,True,EtisLaribDB,EndoCV2020,0.0,1.0,0.5
Polyp,Energy,val_optimal,True,True,EtisLaribDB,EtisLaribDB,0.970873786407767,1.0,0.9854368932038835
Polyp,Energy,ind_span,True,True,CVC-ClinicDB,CVC-ClinicDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,ind_span,True,True,CVC-ClinicDB,EndoCV2020,0.9705882352941176,0.8367346938775511,0.9036614645858343
Polyp,Energy,ind_span,True,True,CVC-ClinicDB,EtisLaribDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,ind_span,True,True,EndoCV2020,CVC-ClinicDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,ind_span,True,True,EndoCV2020,EndoCV2020,0.9705882352941176,0.8367346938775511,0.9036614645858343
Polyp,Energy,ind_span,True,True,EndoCV2020,EtisLaribDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,ind_span,True,True,EtisLaribDB,CVC-ClinicDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,ind_span,True,True,EtisLaribDB,EndoCV2020,0.9705882352941176,0.8367346938775511,0.9036614645858343
Polyp,Energy,ind_span,True,True,EtisLaribDB,EtisLaribDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,val_optimal,True,False,CVC-ClinicDB,CVC-ClinicDB,1.0,0.99,0.995
Polyp,Energy,val_optimal,True,False,CVC-ClinicDB,EndoCV2020,0.9509803921568627,0.9795918367346939,0.9652861144457783
Polyp,Energy,val_optimal,True,False,CVC-ClinicDB,EtisLaribDB,0.970873786407767,0.9896907216494846,0.9802822540286258
Polyp,Energy,val_optimal,True,False,EndoCV2020,CVC-ClinicDB,1.0,0.99,0.995
Polyp,Energy,val_optimal,True,False,EndoCV2020,EndoCV2020,0.9705882352941176,0.9795918367346939,0.9750900360144057
Polyp,Energy,val_optimal,True,False,EndoCV2020,EtisLaribDB,0.970873786407767,0.9896907216494846,0.9802822540286258
Polyp,Energy,val_optimal,True,False,EtisLaribDB,CVC-ClinicDB,0.0,1.0,0.5
Polyp,Energy,val_optimal,True,False,EtisLaribDB,EndoCV2020,0.0,1.0,0.5
Polyp,Energy,val_optimal,True,False,EtisLaribDB,EtisLaribDB,0.970873786407767,1.0,0.9854368932038835
Polyp,Energy,ind_span,True,False,CVC-ClinicDB,CVC-ClinicDB,1.0,0.85,0.925
Polyp,Energy,ind_span,True,False,CVC-ClinicDB,EndoCV2020,0.9705882352941176,0.8367346938775511,0.9036614645858343
Polyp,Energy,ind_span,True,False,CVC-ClinicDB,EtisLaribDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,ind_span,True,False,EndoCV2020,CVC-ClinicDB,1.0,0.85,0.925
Polyp,Energy,ind_span,True,False,EndoCV2020,EndoCV2020,0.9705882352941176,0.8367346938775511,0.9036614645858343
Polyp,Energy,ind_span,True,False,EndoCV2020,EtisLaribDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,ind_span,True,False,EtisLaribDB,CVC-ClinicDB,1.0,0.85,0.925
Polyp,Energy,ind_span,True,False,EtisLaribDB,EndoCV2020,0.9705882352941176,0.8367346938775511,0.9036614645858343
Polyp,Energy,ind_span,True,False,EtisLaribDB,EtisLaribDB,0.970873786407767,0.845360824742268,0.9081173055750176
Polyp,Energy,val_optimal,False,False,CVC-ClinicDB,CVC-ClinicDB,1.0,0.99,0.995
Polyp,Energy,val_optimal,False,False,CVC-ClinicDB,EndoCV2020,0.98,0.99,0.985
Polyp,Energy,val_optimal,False,False,CVC-ClinicDB,EtisLaribDB,1.0,0.99,0.995
Polyp,Energy,val_optimal,False,False,EndoCV2020,CVC-ClinicDB,1.0,0.99,0.995
Polyp,Energy,val_optimal,False,False,EndoCV2020,EndoCV2020,1.0,0.99,0.995
Polyp,Energy,val_optimal,False,False,EndoCV2020,EtisLaribDB,1.0,0.99,0.995
Polyp,Energy,val_optimal,False,False,EtisLaribDB,CVC-ClinicDB,0.0,1.0,0.5
Polyp,Energy,val_optimal,False,False,EtisLaribDB,EndoCV2020,0.0,1.0,0.5
Polyp,Energy,val_optimal,False,False,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0
Polyp,Energy,ind_span,False,False,CVC-ClinicDB,CVC-ClinicDB,1.0,0.85,0.925
Polyp,Energy,ind_span,False,False,CVC-ClinicDB,EndoCV2020,1.0,0.85,0.925
Polyp,Energy,ind_span,False,False,CVC-ClinicDB,EtisLaribDB,1.0,0.85,0.925
Polyp,Energy,ind_span,False,False,EndoCV2020,CVC-ClinicDB,1.0,0.85,0.925
Polyp,Energy,ind_span,False,False,EndoCV2020,EndoCV2020,1.0,0.85,0.925
Polyp,Energy,ind_span,False,False,EndoCV2020,EtisLaribDB,1.0,0.85,0.925
Polyp,Energy,ind_span,False,False,EtisLaribDB,CVC-ClinicDB,1.0,0.85,0.925
Polyp,Energy,ind_span,False,False,EtisLaribDB,EndoCV2020,1.0,0.85,0.925
Polyp,Energy,ind_span,False,False,EtisLaribDB,EtisLaribDB,1.0,0.85,0.925
Polyp,Typicality,val_optimal,True,True,CVC-ClinicDB,CVC-ClinicDB,0.9900990099009901,1.0,0.995049504950495
Polyp,Typicality,val_optimal,True,True,CVC-ClinicDB,EndoCV2020,0.0,1.0,0.5
Polyp,Typicality,val_optimal,True,True,CVC-ClinicDB,EtisLaribDB,0.0,1.0,0.5
Polyp,Typicality,val_optimal,True,True,EndoCV2020,CVC-ClinicDB,0.0,0.8888888888888888,0.4444444444444444
Polyp,Typicality,val_optimal,True,True,EndoCV2020,EndoCV2020,0.5376344086021505,0.8504672897196262,0.6940508491608883
Polyp,Typicality,val_optimal,True,True,EndoCV2020,EtisLaribDB,0.9900990099009901,0.8888888888888888,0.9394939493949395
Polyp,Typicality,val_optimal,True,True,EtisLaribDB,CVC-ClinicDB,0.0,0.98989898989899,0.494949494949495
Polyp,Typicality,val_optimal,True,True,EtisLaribDB,EndoCV2020,0.0967741935483871,0.9906542056074766,0.5437141995779319
Polyp,Typicality,val_optimal,True,True,EtisLaribDB,EtisLaribDB,0.9900990099009901,0.98989898989899,0.9899989998999901
Polyp,Typicality,ind_span,True,True,CVC-ClinicDB,CVC-ClinicDB,0.9900990099009901,0.9393939393939394,0.9647464746474648
Polyp,Typicality,ind_span,True,True,CVC-ClinicDB,EndoCV2020,0.23655913978494625,0.9252336448598131,0.5808963923223797
Polyp,Typicality,ind_span,True,True,CVC-ClinicDB,EtisLaribDB,0.9900990099009901,0.9393939393939394,0.9647464746474648
Polyp,Typicality,ind_span,True,True,EndoCV2020,CVC-ClinicDB,0.9900990099009901,0.9393939393939394,0.9647464746474648
Polyp,Typicality,ind_span,True,True,EndoCV2020,EndoCV2020,0.23655913978494625,0.9252336448598131,0.5808963923223797
Polyp,Typicality,ind_span,True,True,EndoCV2020,EtisLaribDB,0.9900990099009901,0.9393939393939394,0.9647464746474648
Polyp,Typicality,ind_span,True,True,EtisLaribDB,CVC-ClinicDB,0.9900990099009901,0.9393939393939394,0.9647464746474648
Polyp,Typicality,ind_span,True,True,EtisLaribDB,EndoCV2020,0.23655913978494625,0.9252336448598131,0.5808963923223797
Polyp,Typicality,ind_span,True,True,EtisLaribDB,EtisLaribDB,0.9900990099009901,0.9393939393939394,0.9647464746474648
Polyp,Typicality,val_optimal,True,False,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0
Polyp,Typicality,val_optimal,True,False,CVC-ClinicDB,EndoCV2020,0.0,1.0,0.5
Polyp,Typicality,val_optimal,True,False,CVC-ClinicDB,EtisLaribDB,0.0,1.0,0.5
Polyp,Typicality,val_optimal,True,False,EndoCV2020,CVC-ClinicDB,0.0,0.89,0.445
Polyp,Typicality,val_optimal,True,False,EndoCV2020,EndoCV2020,0.5376344086021505,0.8504672897196262,0.6940508491608883
Polyp,Typicality,val_optimal,True,False,EndoCV2020,EtisLaribDB,0.9900990099009901,0.8888888888888888,0.9394939493949395
Polyp,Typicality,val_optimal,True,False,EtisLaribDB,CVC-ClinicDB,0.0,0.99,0.495
