Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,multnoise_0.2,ind_test,multnoise,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,multnoise_0.225,ind_test,multnoise,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,multnoise_0.25,ind_test,multnoise,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.025,ind_test,noise,0.025,0.28,0.7,0.49
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.05,ind_test,noise,0.05,0.86,0.7,0.78
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.1,ind_test,noise,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.125,ind_test,noise,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.2,ind_test,noise,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.225,ind_test,noise,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,noise_0.25,ind_test,noise,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.05,ind_test,saltpepper,0.05,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.07500000000000001,ind_test,saltpepper,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.1,ind_test,saltpepper,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.125,ind_test,saltpepper,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.15000000000000002,ind_test,saltpepper,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.17500000000000002,ind_test,saltpepper,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.2,ind_test,saltpepper,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.225,ind_test,saltpepper,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,smear_0.05,ind_test,smear,0.05,0.27,0.7,0.485
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,smear_0.1,ind_test,smear,0.1,0.33,0.7,0.515
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.24,0.7,0.47
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,smear_0.2,ind_test,smear,0.2,0.28,0.7,0.49
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_val,smear_0.25,ind_test,smear,0.25,0.22,0.7,0.45999999999999996
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,CVC-ClinicDB,ind_test,CVC-ClinicDB,Organic,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,EndoCV2020,ind_test,EndoCV2020,Organic,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,EtisLaribDB,ind_test,EtisLaribDB,Organic,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,brightness_0.05,ind_test,brightness,0.05,0.23,0.7,0.46499999999999997
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,brightness_0.1,ind_test,brightness,0.1,0.22,0.7,0.45999999999999996
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,brightness_0.15000000000000002,ind_test,brightness,0.15000000000000002,0.11,0.7,0.40499999999999997
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,brightness_0.2,ind_test,brightness,0.2,0.17,0.7,0.435
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,brightness_0.25,ind_test,brightness,0.25,0.15,0.7,0.425
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.025,ind_test,contrast,0.025,0.47,0.7,0.585
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.05,ind_test,contrast,0.05,0.37,0.7,0.5349999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.07500000000000001,ind_test,contrast,0.07500000000000001,0.42,0.7,0.5599999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.1,ind_test,contrast,0.1,0.42,0.7,0.5599999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.125,ind_test,contrast,0.125,0.37,0.7,0.5349999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.15000000000000002,ind_test,contrast,0.15000000000000002,0.4,0.7,0.55
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.17500000000000002,ind_test,contrast,0.17500000000000002,0.37,0.7,0.5349999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.2,ind_test,contrast,0.2,0.42,0.7,0.5599999999999999
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.225,ind_test,contrast,0.225,0.54,0.7,0.62
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,contrast_0.25,ind_test,contrast,0.25,0.46,0.7,0.58
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.025,ind_test,hue,0.025,0.71,0.7,0.705
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.05,ind_test,hue,0.05,0.97,0.7,0.835
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.1,ind_test,hue,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.125,ind_test,hue,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.2,ind_test,hue,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.225,ind_test,hue,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,hue_0.25,ind_test,hue,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.025,ind_test,multnoise,0.025,0.25,0.7,0.475
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.05,ind_test,multnoise,0.05,0.73,0.7,0.715
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.07500000000000001,ind_test,multnoise,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.1,ind_test,multnoise,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.125,ind_test,multnoise,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.2,ind_test,multnoise,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.225,ind_test,multnoise,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,multnoise_0.25,ind_test,multnoise,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.025,ind_test,noise,0.025,0.28,0.7,0.49
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.05,ind_test,noise,0.05,0.86,0.7,0.78
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.1,ind_test,noise,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.125,ind_test,noise,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.2,ind_test,noise,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.225,ind_test,noise,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,noise_0.25,ind_test,noise,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.05,ind_test,saltpepper,0.05,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.07500000000000001,ind_test,saltpepper,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.1,ind_test,saltpepper,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.125,ind_test,saltpepper,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.15000000000000002,ind_test,saltpepper,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.17500000000000002,ind_test,saltpepper,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.2,ind_test,saltpepper,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.225,ind_test,saltpepper,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,smear_0.05,ind_test,smear,0.05,0.27,0.7,0.485
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,smear_0.1,ind_test,smear,0.1,0.33,0.7,0.515
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.24,0.7,0.47
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,smear_0.2,ind_test,smear,0.2,0.28,0.7,0.49
Polyp,kNN,ind_span,False,False,EndoCV2020,ind_val,smear_0.25,ind_test,smear,0.25,0.22,0.7,0.45999999999999996
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,CVC-ClinicDB,ind_test,CVC-ClinicDB,Organic,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,EndoCV2020,ind_test,EndoCV2020,Organic,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,EtisLaribDB,ind_test,EtisLaribDB,Organic,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,brightness_0.05,ind_test,brightness,0.05,0.23,0.7,0.46499999999999997
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,brightness_0.1,ind_test,brightness,0.1,0.22,0.7,0.45999999999999996
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,brightness_0.15000000000000002,ind_test,brightness,0.15000000000000002,0.11,0.7,0.40499999999999997
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,brightness_0.2,ind_test,brightness,0.2,0.17,0.7,0.435
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,brightness_0.25,ind_test,brightness,0.25,0.15,0.7,0.425
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.025,ind_test,contrast,0.025,0.47,0.7,0.585
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.05,ind_test,contrast,0.05,0.37,0.7,0.5349999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.07500000000000001,ind_test,contrast,0.07500000000000001,0.42,0.7,0.5599999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.1,ind_test,contrast,0.1,0.42,0.7,0.5599999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.125,ind_test,contrast,0.125,0.37,0.7,0.5349999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.15000000000000002,ind_test,contrast,0.15000000000000002,0.4,0.7,0.55
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.17500000000000002,ind_test,contrast,0.17500000000000002,0.37,0.7,0.5349999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.2,ind_test,contrast,0.2,0.42,0.7,0.5599999999999999
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.225,ind_test,contrast,0.225,0.54,0.7,0.62
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,contrast_0.25,ind_test,contrast,0.25,0.46,0.7,0.58
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.025,ind_test,hue,0.025,0.71,0.7,0.705
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.05,ind_test,hue,0.05,0.97,0.7,0.835
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.1,ind_test,hue,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.125,ind_test,hue,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.2,ind_test,hue,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.225,ind_test,hue,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,hue_0.25,ind_test,hue,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.025,ind_test,multnoise,0.025,0.25,0.7,0.475
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.05,ind_test,multnoise,0.05,0.73,0.7,0.715
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.07500000000000001,ind_test,multnoise,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.1,ind_test,multnoise,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.125,ind_test,multnoise,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.2,ind_test,multnoise,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.225,ind_test,multnoise,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,multnoise_0.25,ind_test,multnoise,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.025,ind_test,noise,0.025,0.28,0.7,0.49
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.05,ind_test,noise,0.05,0.86,0.7,0.78
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.1,ind_test,noise,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.125,ind_test,noise,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.2,ind_test,noise,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.225,ind_test,noise,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,noise_0.25,ind_test,noise,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.025,ind_test,saltpepper,0.025,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.05,ind_test,saltpepper,0.05,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.07500000000000001,ind_test,saltpepper,0.07500000000000001,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.1,ind_test,saltpepper,0.1,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.125,ind_test,saltpepper,0.125,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.15000000000000002,ind_test,saltpepper,0.15000000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.17500000000000002,ind_test,saltpepper,0.17500000000000002,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.2,ind_test,saltpepper,0.2,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.225,ind_test,saltpepper,0.225,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,0.7,0.85
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,smear_0.05,ind_test,smear,0.05,0.27,0.7,0.485
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,smear_0.1,ind_test,smear,0.1,0.33,0.7,0.515
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.24,0.7,0.47
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,smear_0.2,ind_test,smear,0.2,0.28,0.7,0.49
Polyp,kNN,ind_span,False,False,EtisLaribDB,ind_val,smear_0.25,ind_test,smear,0.25,0.22,0.7,0.45999999999999996
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,CVC-ClinicDB,ind_val,CVC-ClinicDB,Organic,1.0,0.91,0.9550000000000001
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,EndoCV2020,ind_val,EndoCV2020,Organic,1.0,0.91,0.9550000000000001
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,EtisLaribDB,ind_val,EtisLaribDB,Organic,1.0,0.91,0.9550000000000001
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,brightness_0.05,ind_val,brightness,0.05,0.01,0.91,0.46
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,brightness_0.1,ind_val,brightness,0.1,0.06,0.91,0.485
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,brightness_0.15000000000000002,ind_val,brightness,0.15000000000000002,0.06,0.91,0.485
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,brightness_0.2,ind_val,brightness,0.2,0.09,0.91,0.5
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,brightness_0.25,ind_val,brightness,0.25,0.07,0.91,0.49
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,ind_test,contrast_0.025,ind_val,contrast,0.025,0.07,0.91,0.49
