Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
CCT,kNN,ind_span,True,True,OoD Val,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.4193939393939394,0.9072411729503291,0.6633175561721343
CCT,kNN,ind_span,True,True,OoD Val,ind_test,contrast_0.25,ind_val,contrast,0.25,0.010416666666666666,0.9870923913043478,0.4987545289855072
CCT,kNN,ind_span,True,True,OoD Val,ind_test,smear_0.25,ind_val,smear,0.25,0.013293943870014771,0.9863267670915411,0.49981035548077796
CCT,kNN,ind_span,True,True,OoD Val,ind_test,OoD Val,ind_val,ind_val,InD,0.09828457290565151,0.9227123234668214,0.5104984481862365
CCT,kNN,ind_span,True,True,OoD Val,ind_test,OoD Test,ind_val,ind_val,InD,0.09883109292811222,0.9203902439024391,0.5096106684152757
CCT,kNN,ind_span,True,True,OoD Val,ind_test,hue_0.25,ind_val,ind_val,InD,0.1643426294820717,0.9114844533600802,0.537913541421076
CCT,kNN,ind_span,True,True,OoD Test,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,0.5012569130216189,0.9623709623709624,0.7318139376962907
CCT,kNN,ind_span,True,True,OoD Test,ind_test,noise_0.25,ind_val,noise,0.25,0.5619266055045872,0.9082512315270936,0.7350889185158405
CCT,kNN,ind_span,True,True,OoD Test,ind_test,brightness_0.25,ind_val,brightness,0.25,0.06616052060737528,0.9501228501228501,0.5081416853651127
CCT,kNN,ind_span,True,True,OoD Test,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.4193939393939394,0.9072411729503291,0.6633175561721343
CCT,kNN,ind_span,True,True,OoD Test,ind_test,contrast_0.25,ind_val,contrast,0.25,0.010416666666666666,0.9870923913043478,0.4987545289855072
CCT,kNN,ind_span,True,True,OoD Test,ind_test,smear_0.25,ind_val,smear,0.25,0.013293943870014771,0.9863267670915411,0.49981035548077796
CCT,kNN,ind_span,True,True,OoD Test,ind_test,OoD Val,ind_val,ind_val,InD,0.09828457290565151,0.9227123234668214,0.5104984481862365
CCT,kNN,ind_span,True,True,OoD Test,ind_test,OoD Test,ind_val,ind_val,InD,0.09883109292811222,0.9203902439024391,0.5096106684152757
CCT,kNN,ind_span,True,True,OoD Test,ind_test,hue_0.25,ind_val,ind_val,InD,0.1643426294820717,0.9114844533600802,0.537913541421076
CCT,kNN,logistic,True,True,OoD Val,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,0.8655826558265582,0.8703527168732126,0.8679676863498854
CCT,kNN,logistic,True,True,OoD Val,ind_val,noise_0.25,ind_test,noise,0.25,0.845,0.8074882075471699,0.8262441037735849
CCT,kNN,logistic,True,True,OoD Val,ind_val,brightness_0.25,ind_test,brightness,0.25,0.44087403598971725,0.7560512577123872,0.5984626468510522
CCT,kNN,logistic,True,True,OoD Val,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.8313413014608234,0.7860011474469306,0.808671224453877
CCT,kNN,logistic,True,True,OoD Val,ind_val,contrast_0.25,ind_test,contrast,0.25,0.13657407407407407,0.9,0.518287037037037
CCT,kNN,logistic,True,True,OoD Val,ind_val,smear_0.25,ind_test,smear,0.25,0.2551594746716698,0.8100470957613815,0.5326032852165257
CCT,kNN,logistic,True,True,OoD Val,ind_val,OoD Val,ind_test,ind_test,InD,0.856973575068136,0.34850219423774087,0.6027378846529384
CCT,kNN,logistic,True,True,OoD Val,ind_val,OoD Test,ind_test,ind_test,InD,0.8621949781916775,0.3498172022320569,0.6060060902118671
CCT,kNN,logistic,True,True,OoD Val,ind_val,hue_0.25,ind_test,ind_test,InD,0.30930232558139537,0.8177637947725073,0.5635330601769513
CCT,kNN,logistic,True,True,OoD Test,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,0.8644986449864499,0.8709882427708929,0.8677434438786714
CCT,kNN,logistic,True,True,OoD Test,ind_val,noise_0.25,ind_test,noise,0.25,0.84375,0.8080778301886793,0.8259139150943396
CCT,kNN,logistic,True,True,OoD Test,ind_val,brightness_0.25,ind_test,brightness,0.25,0.42930591259640105,0.7586616041765544,0.5939837583864778
CCT,kNN,logistic,True,True,OoD Test,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.8300132802124834,0.7868617326448651,0.8084375064286743
CCT,kNN,logistic,True,True,OoD Test,ind_val,contrast_0.25,ind_test,contrast,0.25,0.12731481481481483,0.9013157894736842,0.5143153021442495
CCT,kNN,logistic,True,True,OoD Test,ind_val,smear_0.25,ind_test,smear,0.25,0.25140712945590993,0.8163265306122449,0.5338668300340774
CCT,kNN,logistic,True,True,OoD Test,ind_val,OoD Val,ind_test,ind_test,InD,0.8496859817513923,0.3526998664377027,0.6011929240945475
CCT,kNN,logistic,True,True,OoD Test,ind_val,OoD Test,ind_test,ind_test,InD,0.8558882470824001,0.3554935539734462,0.6056909005279232
CCT,kNN,logistic,True,True,OoD Test,ind_val,hue_0.25,ind_test,ind_test,InD,0.30465116279069765,0.8182478218780251,0.5614494923343614
CCT,kNN,logistic,True,True,OoD Val,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,0.803921568627451,0.8664668664668664,0.8351942175471587
CCT,kNN,logistic,True,True,OoD Val,ind_test,noise_0.25,ind_val,noise,0.25,0.7763761467889908,0.8011083743842364,0.7887422605866137
CCT,kNN,logistic,True,True,OoD Val,ind_test,brightness_0.25,ind_val,brightness,0.25,0.37418655097613884,0.7491400491400491,0.561663300058094
CCT,kNN,logistic,True,True,OoD Val,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.76,0.7788749251944943,0.7694374625972471
CCT,kNN,logistic,True,True,OoD Val,ind_test,contrast_0.25,ind_val,contrast,0.25,0.10590277777777778,0.8983242753623188,0.5021135265700483
CCT,kNN,logistic,True,True,OoD Val,ind_test,smear_0.25,ind_val,smear,0.25,0.2038404726735598,0.8053302433371958,0.5045853580053778
CCT,kNN,logistic,True,True,OoD Val,ind_test,OoD Val,ind_val,ind_val,InD,0.849841381741276,0.34010446894950663,0.5949729253453913
CCT,kNN,logistic,True,True,OoD Val,ind_test,OoD Test,ind_val,ind_val,InD,0.8550555230859147,0.34136585365853656,0.5982106883722256
CCT,kNN,logistic,True,True,OoD Val,ind_test,hue_0.25,ind_val,ind_val,InD,0.26693227091633465,0.8129388164493481,0.5399355436828414
CCT,kNN,logistic,True,True,OoD Test,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,0.803921568627451,0.8697968697968698,0.8368592192121604
CCT,kNN,logistic,True,True,OoD Test,ind_test,noise_0.25,ind_val,noise,0.25,0.7763761467889908,0.8041871921182266,0.7902816694536088
CCT,kNN,logistic,True,True,OoD Test,ind_test,brightness_0.25,ind_val,brightness,0.25,0.3665943600867679,0.754054054054054,0.560324207070411
CCT,kNN,logistic,True,True,OoD Test,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.76,0.782166367444644,0.771083183722322
CCT,kNN,logistic,True,True,OoD Test,ind_test,contrast_0.25,ind_val,contrast,0.25,0.10243055555555555,0.9014945652173914,0.5019625603864735
CCT,kNN,logistic,True,True,OoD Test,ind_test,smear_0.25,ind_val,smear,0.25,0.2038404726735598,0.8136732329084588,0.5087568527910094
CCT,kNN,logistic,True,True,OoD Test,ind_test,OoD Val,ind_val,ind_val,InD,0.8426154388438492,0.3451344554072354,0.5938749471255422
CCT,kNN,logistic,True,True,OoD Test,ind_test,OoD Test,ind_val,ind_val,InD,0.8489187609585038,0.3479024390243902,0.5984105999914471
CCT,kNN,logistic,True,True,OoD Test,ind_test,hue_0.25,ind_val,ind_val,InD,0.2649402390438247,0.8154463390170512,0.540193289030438
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,0.8365384615384616,0.9182692307692308
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,noise_0.25,ind_test,noise,0.25,0.855,0.7523584905660378,0.8036792452830188
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,brightness_0.25,ind_test,brightness,0.25,0.5475578406169666,0.6701471286188894,0.608852484617928
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.8432934926958832,0.7323580034423408,0.787825748069112
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,contrast_0.25,ind_test,contrast,0.25,0.1875,0.8392543859649123,0.5133771929824562
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,smear_0.25,ind_test,smear,0.25,0.3902439024390244,0.6918591612469164,0.5410515318429704
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,OoD Val,ind_test,ind_test,InD,0.9309752340324683,0.28210265216561725,0.6065389430990428
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,OoD Test,ind_test,ind_test,InD,0.9312153719203112,0.2830479122570714,0.6071316420886913
CCT,kNN,val_optimal,True,False,OoD Val,ind_val,hue_0.25,ind_test,ind_test,InD,0.3558139534883721,0.760164569215876,0.557989261352124
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,0.8795072115384616,0.9397536057692308
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,noise_0.25,ind_test,noise,0.25,0.8475,0.7909787735849056,0.8192393867924528
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,brightness_0.25,ind_test,brightness,0.25,0.4781491002570694,0.7275747508305648,0.6028619255438171
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.8346613545816733,0.7699368904188182,0.8022991225002458
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,contrast_0.25,ind_test,contrast,0.25,0.15046296296296297,0.8820175438596491,0.5162402534113061
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,smear_0.25,ind_test,smear,0.25,0.29831144465290804,0.7737160798385289,0.5360137622457184
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,OoD Val,ind_test,ind_test,InD,0.8898566180827112,0.3225529479107041,0.6062047829967077
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,OoD Test,ind_test,ind_test,InD,0.8911352115996699,0.323552049259188,0.607343630429429
CCT,kNN,val_optimal,True,False,OoD Test,ind_val,hue_0.25,ind_test,ind_test,InD,0.32558139534883723,0.8015488867376573,0.5635651410432473
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,1.0,0.8434495192307692,0.9217247596153846
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,noise_0.25,ind_val,noise,0.25,0.7947247706422018,0.7540024630541872,0.7743636168481944
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,brightness_0.25,ind_val,brightness,0.25,0.48156182212581344,0.6685503685503685,0.575056095338091
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.7806060606060606,0.7330939557151406,0.7568500081606007
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,contrast_0.25,ind_val,contrast,0.25,0.171875,0.8432971014492754,0.5075860507246377
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,smear_0.25,ind_val,smear,0.25,0.33382570162481534,0.6910776361529548,0.512451668888885
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,OoD Val,ind_val,ind_val,InD,0.9241569733286336,0.2760688721222674,0.6001129227254505
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,OoD Test,ind_val,ind_val,InD,0.9244301578024547,0.2769756097560976,0.6007028837792762
CCT,kNN,val_optimal,True,False,OoD Val,ind_test,hue_0.25,ind_val,ind_val,InD,0.32270916334661354,0.7617853560682046,0.5422472597074091
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,1.0,0.8804086538461539,0.9402043269230769
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,noise_0.25,ind_val,noise,0.25,0.7838302752293578,0.7860221674876847,0.7849262213585213
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,brightness_0.25,ind_val,brightness,0.25,0.4154013015184382,0.7213759213759214,0.5683886114471798
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.7684848484848484,0.7642130460801915,0.76634894728252
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,contrast_0.25,ind_val,contrast,0.25,0.13194444444444445,0.8813405797101449,0.5066425120772947
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,smear_0.25,ind_val,smear,0.25,0.2511078286558346,0.7694090382387022,0.5102584334472684
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,OoD Val,ind_val,ind_val,InD,0.8829749735636235,0.3144708841168504,0.5987229288402369
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,OoD Test,ind_val,ind_val,InD,0.8842781998831093,0.3154146341463414,0.5998464170147253
CCT,kNN,val_optimal,True,False,OoD Test,ind_test,hue_0.25,ind_val,ind_val,InD,0.2898406374501992,0.7978936810431294,0.5438671592466643
CCT,kNN,ind_span,True,False,OoD Val,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,0.4609375,0.9921875,0.7265625
CCT,kNN,ind_span,True,False,OoD Val,ind_val,noise_0.25,ind_test,noise,0.25,0.57875,0.9212853773584906,0.7500176886792453
CCT,kNN,ind_span,True,False,OoD Val,ind_val,brightness_0.25,ind_test,brightness,0.25,0.060411311053984576,0.9639297579496915,0.512170534501838
CCT,kNN,ind_span,True,False,OoD Val,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.4156706507304117,0.9254159495123351,0.6705433001213734
CCT,kNN,ind_span,True,False,OoD Val,ind_val,contrast_0.25,ind_test,contrast,0.25,0.011574074074074073,0.9918859649122806,0.5017300194931774
CCT,kNN,ind_span,True,False,OoD Val,ind_val,smear_0.25,ind_test,smear,0.25,0.013133208255159476,0.9921507064364207,0.5026419573457901
CCT,kNN,ind_span,True,False,OoD Val,ind_val,OoD Val,ind_test,ind_test,InD,0.07186870482284631,0.944953253195955,0.5084109790094007
CCT,kNN,ind_span,True,False,OoD Val,ind_val,OoD Test,ind_test,ind_test,InD,0.07267476128728044,0.9435251106407543,0.5080999359640174
CCT,kNN,ind_span,True,False,OoD Val,ind_val,hue_0.25,ind_test,ind_test,InD,0.17093023255813952,0.9276379477250726,0.5492840901416061
CCT,kNN,ind_span,True,False,OoD Test,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,0.4609375,0.9921875,0.7265625
CCT,kNN,ind_span,True,False,OoD Test,ind_val,noise_0.25,ind_test,noise,0.25,0.57875,0.9212853773584906,0.7500176886792453
CCT,kNN,ind_span,True,False,OoD Test,ind_val,brightness_0.25,ind_test,brightness,0.25,0.060411311053984576,0.9639297579496915,0.512170534501838
CCT,kNN,ind_span,True,False,OoD Test,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.4156706507304117,0.9254159495123351,0.6705433001213734
CCT,kNN,ind_span,True,False,OoD Test,ind_val,contrast_0.25,ind_test,contrast,0.25,0.011574074074074073,0.9918859649122806,0.5017300194931774
CCT,kNN,ind_span,True,False,OoD Test,ind_val,smear_0.25,ind_test,smear,0.25,0.013133208255159476,0.9921507064364207,0.5026419573457901
CCT,kNN,ind_span,True,False,OoD Test,ind_val,OoD Val,ind_test,ind_test,InD,0.07186870482284631,0.944953253195955,0.5084109790094007
CCT,kNN,ind_span,True,False,OoD Test,ind_val,OoD Test,ind_test,ind_test,InD,0.07267476128728044,0.9435251106407543,0.5080999359640174
CCT,kNN,ind_span,True,False,OoD Test,ind_val,hue_0.25,ind_test,ind_test,InD,0.17093023255813952,0.9276379477250726,0.5492840901416061
CCT,kNN,ind_span,True,False,OoD Val,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,0.6394230769230769,0.9861778846153846,0.8128004807692307
CCT,kNN,ind_span,True,False,OoD Val,ind_test,noise_0.25,ind_val,noise,0.25,0.5619266055045872,0.9082512315270936,0.7350889185158405
CCT,kNN,ind_span,True,False,OoD Val,ind_test,brightness_0.25,ind_val,brightness,0.25,0.06616052060737528,0.9501228501228501,0.5081416853651127
CCT,kNN,ind_span,True,False,OoD Val,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.4193939393939394,0.9072411729503291,0.6633175561721343
CCT,kNN,ind_span,True,False,OoD Val,ind_test,contrast_0.25,ind_val,contrast,0.25,0.010416666666666666,0.9870923913043478,0.4987545289855072
CCT,kNN,ind_span,True,False,OoD Val,ind_test,smear_0.25,ind_val,smear,0.25,0.013293943870014771,0.9863267670915411,0.49981035548077796
CCT,kNN,ind_span,True,False,OoD Val,ind_test,OoD Val,ind_val,ind_val,InD,0.09828457290565151,0.9227123234668214,0.5104984481862365
CCT,kNN,ind_span,True,False,OoD Val,ind_test,OoD Test,ind_val,ind_val,InD,0.09883109292811222,0.9203902439024391,0.5096106684152757
CCT,kNN,ind_span,True,False,OoD Val,ind_test,hue_0.25,ind_val,ind_val,InD,0.1643426294820717,0.9114844533600802,0.537913541421076
CCT,kNN,ind_span,True,False,OoD Test,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,0.6394230769230769,0.9861778846153846,0.8128004807692307
CCT,kNN,ind_span,True,False,OoD Test,ind_test,noise_0.25,ind_val,noise,0.25,0.5619266055045872,0.9082512315270936,0.7350889185158405
CCT,kNN,ind_span,True,False,OoD Test,ind_test,brightness_0.25,ind_val,brightness,0.25,0.06616052060737528,0.9501228501228501,0.5081416853651127
CCT,kNN,ind_span,True,False,OoD Test,ind_test,multnoise_0.25,ind_val,multnoise,0.25,0.4193939393939394,0.9072411729503291,0.6633175561721343
CCT,kNN,ind_span,True,False,OoD Test,ind_test,contrast_0.25,ind_val,contrast,0.25,0.010416666666666666,0.9870923913043478,0.4987545289855072
CCT,kNN,ind_span,True,False,OoD Test,ind_test,smear_0.25,ind_val,smear,0.25,0.013293943870014771,0.9863267670915411,0.49981035548077796
CCT,kNN,ind_span,True,False,OoD Test,ind_test,OoD Val,ind_val,ind_val,InD,0.09828457290565151,0.9227123234668214,0.5104984481862365
CCT,kNN,ind_span,True,False,OoD Test,ind_test,OoD Test,ind_val,ind_val,InD,0.09883109292811222,0.9203902439024391,0.5096106684152757
CCT,kNN,ind_span,True,False,OoD Test,ind_test,hue_0.25,ind_val,ind_val,InD,0.1643426294820717,0.9114844533600802,0.537913541421076
CCT,kNN,logistic,True,False,OoD Val,ind_val,saltpepper_0.25,ind_test,saltpepper,0.25,1.0,0.8975360576923077,0.9487680288461539
CCT,kNN,logistic,True,False,OoD Val,ind_val,noise_0.25,ind_test,noise,0.25,0.845,0.8074882075471699,0.8262441037735849
CCT,kNN,logistic,True,False,OoD Val,ind_val,brightness_0.25,ind_test,brightness,0.25,0.44087403598971725,0.7560512577123872,0.5984626468510522
CCT,kNN,logistic,True,False,OoD Val,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.8313413014608234,0.7860011474469306,0.808671224453877
