,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,% Accuracy Error,ba,rate,test_set,val_set,Dataset
1,Detector Tree,350.5,4178.476380173965,4138.632080200501,0.35728931730134644,0.3742105263157895,0.12020050125313284,0.0,0.04009924812030077,0.3680555555555556,0.1125,0.09722222222222224,0.9,0.9,0.04009924812030077,0.063655520728661,0.1719650539587086,0.9,0.0,Clipart,Art,OfficeHome
0,Base Tree,350.5,4519.643008292335,4452.315789473684,0.3631732773291253,0.3742105263157895,0.060000000000000005,0.0,0.019104566972987996,0.3680555555555556,0.1125,0.09722222222222224,0.95,0.95,0.019104566972987996,0.062336101673937924,0.17096543754918955,0.95,0.0,Clipart,Art,OfficeHome
1,Detector Tree,350.5,4343.430686865291,4294.205012531328,0.3632760741943457,0.3742105263157895,0.060000000000000005,0.0,0.019104566972987996,0.3680555555555556,0.1125,0.09722222222222224,0.95,0.95,0.019104566972987996,0.06234170925213191,0.17103098241263853,0.95,0.0,Clipart,Art,OfficeHome
0,Base Tree,350.5,4489.86111111111,4452.315789473684,0.3680555555555556,0.3742105263157895,0.0,0.0,0.0,0.3680555555555556,0.1125,0.09722222222222224,1.0,1.0,0.0,0.0628104984683932,0.17468126491939906,1.0,0.0,Clipart,Art,OfficeHome
1,Detector Tree,350.5,4508.5,4452.315789473684,0.365,0.3742105263157895,0.0,0.0,0.0,0.3680555555555556,0.1125,0.09722222222222224,1.0,1.0,0.0,0.06289473684210527,0.17345995490524813,1.0,0.0,Clipart,Art,OfficeHome
0,Base Tree,350.5,5351.473065162907,4572.634085213032,0.226807694235589,0.3544862155388471,0.5411779448621554,0.12609022556390978,0.552709022556391,0.3680555555555556,0.1125,0.09722222222222224,0.5,0.5,0.45270902255639095,0.12767852130325813,0.34580155856080796,0.5,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3616.057461775683,3117.898746867168,0.23191215860262052,0.3544862155388471,0.5411779448621554,0.12609022556390978,0.552709022556391,0.3680555555555556,0.1125,0.09722222222222224,0.5,0.5,0.45270902255639095,0.12257405693622661,0.33107785953477464,0.5,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,5331.746674185463,4572.634085213032,0.23004152882205514,0.3544862155388471,0.4960401002506266,0.12609022556390978,0.5400548872180452,0.3680555555555556,0.1125,0.09722222222222224,0.55,0.55,0.44005488721804514,0.12444468671679199,0.34701752295498356,0.55,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3544.3995566455246,3197.8255639097742,0.23883335681776163,0.3544862155388471,0.4960401002506266,0.12609022556390978,0.5400548872180452,0.3680555555555556,0.1125,0.09722222222222224,0.55,0.55,0.44005488721804514,0.11565285872108548,0.3218580142487316,0.55,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,5025.441807574492,4572.634085213032,0.2802554413812309,0.3544862155388471,0.4637092731829574,0.12609022556390978,0.34356566416040096,0.3680555555555556,0.1125,0.09722222222222224,0.6,0.6,0.24356566416040096,0.07660685324422165,0.20411621745053238,0.6,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3468.410790983835,3313.098746867168,0.2930524925555239,0.3544862155388471,0.4637092731829574,0.12609022556390978,0.34356566416040096,0.3680555555555556,0.1125,0.09722222222222224,0.6,0.6,0.24356566416040096,0.06659811087234446,0.17782364530882466,0.6,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,4919.265325350413,4572.634085213032,0.2976614220737028,0.3544862155388471,0.4359398496240601,0.12609022556390978,0.2754553049289891,0.3680555555555556,0.1125,0.09722222222222224,0.65,0.65,0.17545530492898911,0.06694323772393947,0.1786945525029412,0.65,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3517.0188680072392,3362.8466165413533,0.30627108425631383,0.3544862155388471,0.4359398496240601,0.12609022556390978,0.2754553049289891,0.3680555555555556,0.1125,0.09722222222222224,0.65,0.65,0.17545530492898911,0.061379631639419174,0.16498731920877346,0.65,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,4862.955185185185,4572.634085213032,0.30689259259259266,0.3544862155388471,0.4036340852130326,0.12609022556390978,0.23933333333333326,0.3680555555555556,0.1125,0.09722222222222224,0.7,0.7,0.13933333333333325,0.06001136173767751,0.16212789341441303,0.7,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3566.095494308056,3379.5413533834585,0.3162849883589703,0.3544862155388471,0.4036340852130326,0.12609022556390978,0.23933333333333326,0.3680555555555556,0.1125,0.09722222222222224,0.7,0.7,0.13933333333333325,0.054995946767356196,0.1505793928688269,0.7,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,4805.228631022,4572.634085213032,0.3163559621275411,0.3544862155388471,0.3558646616541354,0.12609022556390978,0.20230275689223057,0.3680555555555556,0.1125,0.09722222222222224,0.75,0.75,0.10230275689223056,0.05210504594820383,0.14038386765724187,0.75,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3657.263519064546,3522.149874686717,0.32199330946585847,0.3544862155388471,0.3558646616541354,0.12609022556390978,0.20230275689223057,0.3680555555555556,0.1125,0.09722222222222224,0.75,0.75,0.10230275689223056,0.0492450567769142,0.13387976350161226,0.75,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,4783.865341594727,4572.634085213032,0.31985814072217583,0.3544862155388471,0.31488721804511277,0.12609022556390978,0.18859857978279035,0.3680555555555556,0.1125,0.09722222222222224,0.8,0.8,0.08859857978279034,0.051958864754478785,0.14005621590821293,0.8,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3729.055218719907,3617.089724310777,0.32091056548918195,0.3544862155388471,0.31488721804511277,0.12609022556390978,0.18859857978279035,0.3680555555555556,0.1125,0.09722222222222224,0.8,0.8,0.08859857978279034,0.05146660446884396,0.13898232994873244,0.8,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,4763.959322114811,4572.634085213032,0.32312142260412935,0.3544862155388471,0.2779448621553885,0.12609022556390978,0.17582921589688513,0.3680555555555556,0.1125,0.09722222222222224,0.8500000000000001,0.8500000000000001,0.07582921589688515,0.0495755261168795,0.13368994906308446,0.8500000000000001,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3810.433592035249,3706.7092731829575,0.32789901556239703,0.3544862155388471,0.2779448621553885,0.12609022556390978,0.17582921589688513,0.3680555555555556,0.1125,0.09722222222222224,0.8500000000000001,0.8500000000000001,0.07582921589688515,0.04793911992022347,0.13069821343468865,0.8500000000000001,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,4719.93201336675,4572.634085213032,0.33033901420217215,0.3544862155388471,0.22142857142857145,0.12609022556390978,0.14758646616541354,0.3680555555555556,0.1125,0.09722222222222224,0.9,0.9,0.04758646616541356,0.052032992202729035,0.14398692261290663,0.9,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3964.2387584254757,3902.8571428571427,0.33093387392389806,0.3544862155388471,0.22142857142857145,0.12609022556390978,0.14758646616541354,0.3680555555555556,0.1125,0.09722222222222224,0.9,0.9,0.04758646616541356,0.05175078561083206,0.1433961519207939,0.9,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,4706.2818595872395,4572.634085213032,0.33257674432996076,0.3544862155388471,0.17411027568922305,0.12609022556390978,0.13883013088276241,0.3680555555555556,0.1125,0.09722222222222224,0.95,0.95,0.03883013088276242,0.05150698350815309,0.14327066692002705,0.95,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,4066.4422916737967,4010.85313283208,0.3331036540181073,0.3544862155388471,0.17411027568922305,0.12609022556390978,0.13883013088276241,0.3680555555555556,0.1125,0.09722222222222224,0.95,0.95,0.03883013088276242,0.051340977752176706,0.14299231599758935,0.95,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,4687.875162907268,4572.634085213032,0.3355942355889725,0.3544862155388471,0.12609022556390978,0.12609022556390978,0.12702255639097745,0.3680555555555556,0.1125,0.09722222222222224,1.0,1.0,0.02715689223057644,0.05145987190197716,0.14451094856527646,1.0,0.1,Clipart,Art,OfficeHome
1,Detector Tree,350.5,4171.445646616541,4125.789974937344,0.33375245112781954,0.3544862155388471,0.12609022556390978,0.12609022556390978,0.12702255639097745,0.3680555555555556,0.1125,0.09722222222222224,1.0,1.0,0.02715689223057644,0.05177969423558897,0.14473311704073524,1.0,0.1,Clipart,Art,OfficeHome
0,Base Tree,350.5,5340.872230019493,4671.395989974937,0.22854553606237818,0.3382957393483709,0.5352130325814537,0.2281954887218045,0.5459087719298246,0.3680555555555556,0.1125,0.09722222222222224,0.5,0.5,0.34590877192982455,0.10975020328599275,0.307454396323256,0.5,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3610.988189608637,3203.4210526315787,0.23368853627334693,0.3382957393483709,0.5352130325814537,0.2281954887218045,0.5459087719298246,0.3680555555555556,0.1125,0.09722222222222224,0.5,0.5,0.34590877192982455,0.10460720307502398,0.29187017334496773,0.5,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,5337.283659983291,4671.395989974937,0.2291338262322473,0.3382957393483709,0.501453634085213,0.2281954887218045,0.5436067669172933,0.3680555555555556,0.1125,0.09722222222222224,0.55,0.55,0.3436067669172933,0.11441381509328877,0.3193782974799829,0.55,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3545.921316308136,3262.525313283208,0.23790622630710268,0.3382957393483709,0.501453634085213,0.2281954887218045,0.5436067669172933,0.3680555555555556,0.1125,0.09722222222222224,0.55,0.55,0.3436067669172933,0.10861220089503568,0.30345536218701863,0.55,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,5193.8264216095795,4671.395989974937,0.25265140629351157,0.3382957393483709,0.4841604010025063,0.2281954887218045,0.45158145363408525,0.3680555555555556,0.1125,0.09722222222222224,0.6,0.6,0.25158145363408524,0.08641615148983568,0.23850628137938995,0.6,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3479.8352060187904,3304.4150375939853,0.26439337290115017,0.3382957393483709,0.4841604010025063,0.2281954887218045,0.45158145363408525,0.3680555555555556,0.1125,0.09722222222222224,0.6,0.6,0.25158145363408524,0.07685795959685399,0.2111990375108642,0.6,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,5051.130134595749,4671.395989974937,0.2760442402302052,0.3382957393483709,0.4614035087719298,0.2281954887218045,0.36004427736006683,0.3680555555555556,0.1125,0.09722222222222224,0.65,0.65,0.16004427736006682,0.07039290819641696,0.19393628449571076,0.65,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3496.2553351725683,3329.7017543859647,0.28396902911336,0.3382957393483709,0.4614035087719298,0.2281954887218045,0.36004427736006683,0.3680555555555556,0.1125,0.09722222222222224,0.65,0.65,0.16004427736006682,0.06552369731825798,0.18107685489892486,0.65,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,5040.446796853244,4671.395989974937,0.2777956070732387,0.3382957393483709,0.44874686716791984,0.2281954887218045,0.3531911027568922,0.3680555555555556,0.1125,0.09722222222222224,0.7,0.7,0.15319110275689218,0.06617403926482872,0.18136095824702292,0.7,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3501.29672081978,3281.0852130325816,0.2860698952592305,0.3382957393483709,0.44874686716791984,0.2281954887218045,0.3531911027568922,0.3680555555555556,0.1125,0.09722222222222224,0.7,0.7,0.15319110275689218,0.06072795471149209,0.16674417378412854,0.7,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,4991.09741464773,4671.395989974937,0.2858856697298803,0.3382957393483709,0.41596491228070176,0.2281954887218045,0.321534335839599,0.3680555555555556,0.1125,0.09722222222222224,0.75,0.75,0.121534335839599,0.05875253689780004,0.15968393109896423,0.75,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3545.750171684658,3380.978446115288,0.2913778282621494,0.3382957393483709,0.41596491228070176,0.2281954887218045,0.321534335839599,0.3680555555555556,0.1125,0.09722222222222224,0.75,0.75,0.121534335839599,0.05531973075202539,0.15060761251403276,0.75,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,4952.388783997029,4671.395989974937,0.2922313468857329,0.3382957393483709,0.38,0.2281954887218045,0.296703425229741,0.3680555555555556,0.1125,0.09722222222222224,0.8,0.8,0.09670342522974103,0.05559580432562888,0.15036575596985075,0.8,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3593.675289434061,3451.4571428571426,0.2935343609258723,0.3382957393483709,0.38,0.2281954887218045,0.296703425229741,0.3680555555555556,0.1125,0.09722222222222224,0.8,0.8,0.09670342522974103,0.05491026960570876,0.1486783670714681,0.8,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,4952.304690694991,4671.395989974937,0.2922451326729522,0.3382957393483709,0.3624561403508772,0.2281954887218045,0.2966494808449696,0.3680555555555556,0.1125,0.09722222222222224,0.8500000000000001,0.8500000000000001,0.09664948084496962,0.052853272069061534,0.14160958222786832,0.8500000000000001,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3615.350997267184,3476.9884711779446,0.2980031777940591,0.3382957393483709,0.3624561403508772,0.2281954887218045,0.2966494808449696,0.3680555555555556,0.1125,0.09722222222222224,0.8500000000000001,0.8500000000000001,0.09664948084496962,0.05005791771206406,0.1349361374534112,0.8500000000000001,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,4916.820363756614,4671.395989974937,0.2980622354497355,0.3382957393483709,0.32097744360902253,0.2281954887218045,0.2738869047619048,0.3680555555555556,0.1125,0.09722222222222224,0.9,0.9,0.07388690476190478,0.054607188109161785,0.14896691433675507,0.9,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3712.503658356676,3615.041102756892,0.29996550281413825,0.3382957393483709,0.32097744360902253,0.2281954887218045,0.2738869047619048,0.3680555555555556,0.1125,0.09722222222222224,0.9,0.9,0.07388690476190478,0.0537253451284696,0.14696019709915975,0.9,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,4883.512896748042,4671.395989974937,0.3035224759429438,0.3382957393483709,0.27365914786967416,0.2281954887218045,0.25252074631022,0.3680555555555556,0.1125,0.09722222222222224,0.95,0.95,0.05252074631021996,0.05269535257897831,0.14494579205131544,0.95,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3803.415916293211,3723.0370927318295,0.30445212040447167,0.3382957393483709,0.27365914786967416,0.2281954887218045,0.25252074631022,0.3680555555555556,0.1125,0.09722222222222224,0.95,0.95,0.05252074631021996,0.05237280795486167,0.14431518033972893,0.95,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,4850.58760930103,4671.395989974937,0.30892006404901146,0.3382957393483709,0.2281954887218045,0.2281954887218045,0.2313997493734336,0.3680555555555556,0.1125,0.09722222222222224,1.0,1.0,0.031693483709273176,0.051125756056808684,0.14223029814931165,1.0,0.2,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3894.4807650375938,3841.092731829574,0.30807566165413536,0.3382957393483709,0.2281954887218045,0.2281954887218045,0.2313997493734336,0.3680555555555556,0.1125,0.09722222222222224,1.0,1.0,0.031693483709273176,0.05121254686716792,0.14219490049210676,1.0,0.2,Clipart,Art,OfficeHome
0,Base Tree,350.5,5352.952251461988,4796.606516290727,0.22656520467836258,0.31776942355889726,0.5481954887218045,0.3129072681704261,0.5536578947368421,0.3680555555555556,0.1125,0.09722222222222224,0.5,0.5,0.253657894736842,0.09120421888053466,0.26774846523406476,0.5,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3616.7648020780616,3220.3298245614037,0.23166429195089125,0.31776942355889726,0.5481954887218045,0.3129072681704261,0.5536578947368421,0.3680555555555556,0.1125,0.09722222222222224,0.5,0.5,0.253657894736842,0.08610556247927581,0.25126967975261233,0.5,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5499.7206636034525,4796.606516290727,0.20250480924533557,0.31776942355889726,0.5215037593984962,0.3129072681704261,0.6478072681704261,0.3680555555555556,0.1125,0.09722222222222224,0.55,0.55,0.34780726817042606,0.11526461431356168,0.35854740507694827,0.55,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3590.5647538841367,3244.943859649123,0.21070725784029778,0.31776942355889726,0.5215037593984962,0.3129072681704261,0.6478072681704261,0.3680555555555556,0.1125,0.09722222222222224,0.55,0.55,0.34780726817042606,0.10706216571859943,0.33228697223133813,0.55,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5324.1147605123915,4796.606516290727,0.23129266221108327,0.31776942355889726,0.5042105263157894,0.3129072681704261,0.5351591478696742,0.3680555555555556,0.1125,0.09722222222222224,0.6,0.6,0.2351591478696742,0.08647676134781399,0.26373238328397713,0.6,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3488.674897616328,3286.8335839599,0.2422182524747243,0.31776942355889726,0.5042105263157894,0.3129072681704261,0.5351591478696742,0.3680555555555556,0.1125,0.09722222222222224,0.6,0.6,0.2351591478696742,0.07555117108417295,0.22883586457036773,0.6,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5175.9128738512945,4796.606516290727,0.25558805346700086,0.31776942355889726,0.4864661654135338,0.3129072681704261,0.4400902255639098,0.3680555555555556,0.1125,0.09722222222222224,0.65,0.65,0.14009022556390974,0.06279585073795599,0.1841874477148812,0.65,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3476.6069504476322,3302.9473684210525,0.262864751575686,0.31776942355889726,0.4864661654135338,0.3129072681704261,0.4400902255639098,0.3680555555555556,0.1125,0.09722222222222224,0.65,0.65,0.14009022556390974,0.056383884397862176,0.1644887102381615,0.65,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5155.01633945976,4796.606516290727,0.2590137148426622,0.31776942355889726,0.47882205513784465,0.3129072681704261,0.4266854636591479,0.3680555555555556,0.1125,0.09722222222222224,0.7,0.7,0.12668546365914782,0.05957833472570313,0.17326927550127355,0.7,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3459.4695844822095,3229.8696741854637,0.2665662727290315,0.31776942355889726,0.47882205513784465,0.3129072681704261,0.4266854636591479,0.3680555555555556,0.1125,0.09722222222222224,0.7,0.7,0.12668546365914782,0.05314068297371462,0.1537207996606309,0.7,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5124.318730715678,4796.606516290727,0.2640461097187413,0.31776942355889726,0.461077694235589,0.3129072681704261,0.4069934837092732,0.3680555555555556,0.1125,0.09722222222222224,0.75,0.75,0.10747268170426061,0.055656591478696726,0.16055918260633484,0.75,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3465.8230607018636,3286.9558897243105,0.26943420427941295,0.31776942355889726,0.461077694235589,0.3129072681704261,0.4069934837092732,0.3680555555555556,0.1125,0.09722222222222224,0.75,0.75,0.10747268170426061,0.05129380211339178,0.14731420119995156,0.75,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5063.478175531421,4796.606516290727,0.2740199712243572,0.31776942355889726,0.4251127819548872,0.3129072681704261,0.36796532999164583,0.3680555555555556,0.1125,0.09722222222222224,0.8,0.8,0.07072472848788637,0.05035725888796064,0.14371236316968755,0.8,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3504.43385360799,3357.434586466165,0.2754881718372404,0.31776942355889726,0.4251127819548872,0.3129072681704261,0.36796532999164583,0.3680555555555556,0.1125,0.09722222222222224,0.8,0.8,0.07072472848788637,0.04947424448317698,0.14122146516491185,0.8,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5100.878020447945,4796.606516290727,0.2678888491068942,0.31776942355889726,0.4284210526315789,0.3129072681704261,0.39195667740780527,0.3680555555555556,0.1125,0.09722222222222224,0.8500000000000001,0.8500000000000001,0.0919566774078052,0.05305727811592473,0.15008790400408206,0.8500000000000001,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3461.4631108804333,3314.23007518797,0.27442030874620577,0.31776942355889726,0.4284210526315789,0.3129072681704261,0.39195667740780527,0.3680555555555556,0.1125,0.09722222222222224,0.8500000000000001,0.8500000000000001,0.0919566774078052,0.049018397735672216,0.1386306891175806,0.8500000000000001,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5067.601351991088,4796.606516290727,0.2733440406571986,0.31776942355889726,0.39827067669172933,0.3129072681704261,0.37061027568922306,0.3680555555555556,0.1125,0.09722222222222224,0.9,0.9,0.07144548872180448,0.05312337788916736,0.15113583175720108,0.9,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3519.7199457270626,3400.975438596491,0.2762493124418005,0.31776942355889726,0.39827067669172933,0.3129072681704261,0.37061027568922306,0.3680555555555556,0.1125,0.09722222222222224,0.9,0.9,0.07144548872180448,0.05161487119605084,0.14706861485453504,0.9,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,5026.566456264117,4796.606516290727,0.2800710727435874,0.31776942355889726,0.3557644110275689,0.3129072681704261,0.3442871066555277,0.3680555555555556,0.1125,0.09722222222222224,0.95,0.95,0.045879420774157575,0.05121499427581298,0.14607348081824667,0.95,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3591.111909909358,3485.4887218045114,0.28132578804934233,0.31776942355889726,0.3557644110275689,0.3129072681704261,0.3442871066555277,0.3680555555555556,0.1125,0.09722222222222224,0.95,0.95,0.045879420774157575,0.050804915810398386,0.14521193683185413,0.95,0.30000000000000004,Clipart,Art,OfficeHome
0,Base Tree,350.5,4980.412579225842,4796.606516290727,0.2876372820941242,0.31776942355889726,0.3129072681704261,0.3129072681704261,0.3146802005012531,0.3680555555555556,0.1125,0.09722222222222224,1.0,1.0,0.01938596491228068,0.04969787245892508,0.14374156890657588,1.0,0.30000000000000004,Clipart,Art,OfficeHome
1,Detector Tree,350.5,3673.4960879699242,3598.7744360902257,0.2875886706766917,0.31776942355889726,0.3129072681704261,0.3129072681704261,0.3146802005012531,0.3680555555555556,0.1125,0.09722222222222224,1.0,1.0,0.01938596491228068,0.049643139849624054,0.14353583612719034,1.0,0.30000000000000004,Clipart,Art,OfficeHome
