,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.8,outdoor,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.9,outdoor,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.9,outdoor,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.12281727099236639,cross_entropy,1.0,1.0,1.0,1.0,outdoor,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.10773318893835401,cross_entropy,1.0,1.0,1.0,1.0,outdoor,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.9974937343358395,0.0,0.12281727099236636,1.0,0.0,0.0,0.12281727099236636,0.12031100532820588,cross_entropy,1.0,1.0,1.0,0.0,water,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.9974937343358395,0.0,0.12281727099236636,1.0,0.0,0.0,0.12281727099236636,0.22804419426656003,cross_entropy,1.0,1.0,1.0,0.0,water,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.7711779448621554,0.0,0.12281727099236636,1.0,0.0,0.0,0.022817270992366353,0.10600478414547831,cross_entropy,1.0,1.0,1.0,0.1,water,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.7711779448621554,0.0,0.12281727099236636,1.0,0.0,0.0,0.022817270992366353,0.019348601137081624,cross_entropy,1.0,1.0,1.0,0.1,water,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.11543859649122808,0.0,0.12281727099236636,1.0,0.0,0.0,0.07718272900763365,0.7617441325164057,cross_entropy,1.0,1.0,1.0,0.2,water,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.11543859649122808,0.0,0.12281727099236636,1.0,0.0,0.0,0.07718272900763365,0.6540109435780516,cross_entropy,1.0,1.0,1.0,0.2,water,outdoor
0,Base Tree,350.5,1446.050164728376,0.8670409566019056,0.002506265664160401,0.014786967418546368,0.13295904339809442,1.0,0.0,0.0,0.16704095660190563,0.8645346909377453,cross_entropy,1.0,1.0,1.0,0.30000000000000004,water,outdoor
1,Detector Tree,350.5,1023.9936917892945,0.7605533524734488,0.002506265664160401,0.014786967418546368,0.13295904339809442,1.0,0.0,0.0,0.16704095660190563,0.7580470868092883,cross_entropy,1.0,1.0,1.0,0.30000000000000004,water,outdoor
0,Base Tree,350.5,1739.1958632698158,0.8189842847098663,0.0,0.0786967418546366,0.18101571529013374,1.0,0.0,0.0,0.21898428470986628,0.8189842847098663,cross_entropy,1.0,1.0,1.0,0.4,water,outdoor
1,Detector Tree,350.5,1107.0162709006836,0.7183988698761652,0.0,0.0786967418546366,0.18101571529013374,1.0,0.0,0.0,0.21898428470986628,0.7183988698761652,cross_entropy,1.0,1.0,1.0,0.4,water,outdoor
0,Base Tree,350.5,3745.758806037637,0.49003953999383,0.0,0.5067669172932331,0.50996046000617,1.0,0.0,0.0,0.018654380111777537,0.49003953999383,cross_entropy,1.0,1.0,1.0,0.5,water,outdoor
1,Detector Tree,350.5,1675.300340859067,0.42985422101343324,0.0,0.5067669172932331,0.50996046000617,1.0,0.0,0.0,0.018654380111777537,0.42985422101343324,cross_entropy,1.0,1.0,1.0,0.5,water,outdoor
0,Base Tree,350.5,5536.13051549317,0.19653598106669343,0.0,0.9077443609022556,0.8034640189333067,1.0,0.0,0.0,0.20346401893330648,0.19653598106669343,cross_entropy,1.0,1.0,1.0,0.6000000000000001,water,outdoor
1,Detector Tree,350.5,2182.3563120932904,0.17239796822027473,0.0,0.9077443609022556,0.8034640189333067,1.0,0.0,0.0,0.20346401893330648,0.17239796822027473,cross_entropy,1.0,1.0,1.0,0.6000000000000001,water,outdoor
0,Base Tree,350.5,5968.435711650907,0.12566627677853984,0.0,0.9949874686716792,0.8743337232214603,1.0,0.0,0.0,0.17433372322146015,0.12566627677853984,cross_entropy,1.0,1.0,1.0,0.7000000000000001,water,outdoor
1,Detector Tree,350.5,2304.7906255655603,0.1102322876088282,0.0,0.9949874686716792,0.8743337232214603,1.0,0.0,0.0,0.17433372322146015,0.1102322876088282,cross_entropy,1.0,1.0,1.0,0.7000000000000001,water,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.8,water,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.8,water,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.9,water,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.9,water,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.12281727099236639,cross_entropy,1.0,1.0,1.0,1.0,water,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.10773318893835401,cross_entropy,1.0,1.0,1.0,1.0,water,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.9962406015037594,0.0,0.12281727099236636,1.0,0.0,0.0,0.12281727099236636,0.11905787249612568,cross_entropy,1.0,1.0,1.0,0.0,rock,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.9962406015037594,0.0,0.12281727099236636,1.0,0.0,0.0,0.12281727099236636,0.22679106143447983,cross_entropy,1.0,1.0,1.0,0.0,rock,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.7857393483709273,0.0,0.12281727099236636,1.0,0.0,0.0,0.022817270992366353,0.09144338063670639,cross_entropy,1.0,1.0,1.0,0.1,rock,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.7857393483709273,0.0,0.12281727099236636,1.0,0.0,0.0,0.022817270992366353,0.0220339847705318,cross_entropy,1.0,1.0,1.0,0.1,rock,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.1255889724310777,0.0,0.12281727099236636,1.0,0.0,0.0,0.07718272900763365,0.751593756576556,cross_entropy,1.0,1.0,1.0,0.2,rock,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.1255889724310777,0.0,0.12281727099236636,1.0,0.0,0.0,0.07718272900763365,0.6438605676382019,cross_entropy,1.0,1.0,1.0,0.2,rock,outdoor
0,Base Tree,350.5,1401.753427999268,0.8743027167214314,0.0,0.002506265664160401,0.1256972832785685,1.0,0.0,0.0,0.17430271672143155,0.8743027167214314,cross_entropy,1.0,1.0,1.0,0.30000000000000004,rock,outdoor
1,Detector Tree,350.5,1011.4482942352217,0.7669232430324933,0.0,0.002506265664160401,0.1256972832785685,1.0,0.0,0.0,0.17430271672143155,0.7669232430324933,cross_entropy,1.0,1.0,1.0,0.30000000000000004,rock,outdoor
0,Base Tree,350.5,2063.7468167741636,0.7657792103648912,0.0,0.14656641604010026,0.23422078963510878,1.0,0.0,0.0,0.16577921036489124,0.7657792103648912,cross_entropy,1.0,1.0,1.0,0.4,rock,outdoor
1,Detector Tree,350.5,1198.9332164573054,0.671728297565186,0.0,0.14656641604010026,0.23422078963510878,1.0,0.0,0.0,0.16577921036489124,0.671728297565186,cross_entropy,1.0,1.0,1.0,0.4,rock,outdoor
0,Base Tree,350.5,4451.970507784251,0.3742671298714343,0.0,0.663483709273183,0.6257328701285657,1.0,0.0,0.0,0.1257328701285657,0.3742671298714343,cross_entropy,1.0,1.0,1.0,0.5,rock,outdoor
1,Detector Tree,350.5,1875.308450032665,0.32830066235847916,0.0,0.663483709273183,0.6257328701285657,1.0,0.0,0.0,0.1257328701285657,0.32830066235847916,cross_entropy,1.0,1.0,1.0,0.5,rock,outdoor
0,Base Tree,350.5,5797.4234823383595,0.15370106846912127,0.0,0.9602005012531328,0.8462989315308788,1.0,0.0,0.0,0.24629893153087865,0.15370106846912127,cross_entropy,1.0,1.0,1.0,0.6000000000000001,rock,outdoor
1,Detector Tree,350.5,2256.3577936742586,0.13482392269113294,0.0,0.9602005012531328,0.8462989315308788,1.0,0.0,0.0,0.24629893153087865,0.13482392269113294,cross_entropy,1.0,1.0,1.0,0.6000000000000001,rock,outdoor
0,Base Tree,350.5,5977.071551288169,0.1242505653625954,0.0,0.9998496240601503,0.8757494346374047,1.0,0.0,0.0,0.17574943463740464,0.1242505653625954,cross_entropy,1.0,1.0,1.0,0.7000000000000001,rock,outdoor
1,Detector Tree,350.5,2307.2364048590825,0.10899045000550278,0.0,0.9998496240601503,0.8757494346374047,1.0,0.0,0.0,0.17574943463740464,0.10899045000550278,cross_entropy,1.0,1.0,1.0,0.7000000000000001,rock,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.8,rock,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.8,rock,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.9,rock,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.9,rock,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.12281727099236639,cross_entropy,1.0,1.0,1.0,1.0,rock,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.10773318893835401,cross_entropy,1.0,1.0,1.0,1.0,rock,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.9943107769423559,0.0,0.12281727099236636,1.0,0.0,0.0,0.12281727099236636,0.11712804793472216,cross_entropy,1.0,1.0,1.0,0.0,grass,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.9943107769423559,0.0,0.12281727099236636,1.0,0.0,0.0,0.12281727099236636,0.2248612368730763,cross_entropy,1.0,1.0,1.0,0.0,grass,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.7699498746867167,0.0,0.12281727099236636,1.0,0.0,0.0,0.022817270992366353,0.10723285432091693,cross_entropy,1.0,1.0,1.0,0.1,grass,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.7699498746867167,0.0,0.12281727099236636,1.0,0.0,0.0,0.022817270992366353,0.041719895994315775,cross_entropy,1.0,1.0,1.0,0.1,grass,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.09298245614035087,0.0,0.12281727099236636,1.0,0.0,0.0,0.07718272900763365,0.7842002728672829,cross_entropy,1.0,1.0,1.0,0.2,grass,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.09298245614035087,0.0,0.12281727099236636,1.0,0.0,0.0,0.07718272900763365,0.6764670839289286,cross_entropy,1.0,1.0,1.0,0.2,grass,outdoor
0,Base Tree,350.5,1419.5844531904665,0.8713795978376285,0.001954887218045113,0.007368421052631579,0.12862040216237153,1.0,0.0,0.0,0.17137959783762852,0.8694247106195834,cross_entropy,1.0,1.0,1.0,0.30000000000000004,grass,outdoor
1,Detector Tree,350.5,1016.4982666787512,0.7643591336327853,0.001954887218045113,0.007368421052631579,0.12862040216237153,1.0,0.0,0.0,0.17137959783762852,0.76240424641474,cross_entropy,1.0,1.0,1.0,0.30000000000000004,grass,outdoor
0,Base Tree,350.5,2162.048690080999,0.7496641491670493,0.0,0.1692731829573935,0.25033585083295073,1.0,0.0,0.0,0.14966414916704932,0.7496641491670493,cross_entropy,1.0,1.0,1.0,0.4,grass,outdoor
1,Detector Tree,350.5,1226.7735535116144,0.657592444205538,0.0,0.1692731829573935,0.25033585083295073,1.0,0.0,0.0,0.14966414916704932,0.657592444205538,cross_entropy,1.0,1.0,1.0,0.4,grass,outdoor
0,Base Tree,350.5,4917.16293726145,0.29800607585877864,0.0,0.766842105263158,0.7019939241412213,1.0,0.0,0.0,0.20199392414122136,0.29800607585877864,cross_entropy,1.0,1.0,1.0,0.5,grass,outdoor
1,Detector Tree,350.5,2007.0568450132255,0.26140578288265937,0.0,0.766842105263158,0.7019939241412213,1.0,0.0,0.0,0.20199392414122136,0.26140578288265937,cross_entropy,1.0,1.0,1.0,0.5,grass,outdoor
0,Base Tree,350.5,5904.476524337442,0.13615138945287836,0.0,0.9829824561403508,0.8638486105471216,1.0,0.0,0.0,0.26384861054712155,0.13615138945287836,cross_entropy,1.0,1.0,1.0,0.6000000000000001,grass,outdoor
1,Detector Tree,350.5,2286.6765726729113,0.11942964735845699,0.0,0.9829824561403508,0.8638486105471216,1.0,0.0,0.0,0.26384861054712155,0.11942964735845699,cross_entropy,1.0,1.0,1.0,0.6000000000000001,grass,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.17718272900763365,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.7000000000000001,grass,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.17718272900763365,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.7000000000000001,grass,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.8,grass,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.8,grass,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.9,grass,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.9,grass,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.12281727099236639,cross_entropy,1.0,1.0,1.0,1.0,grass,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.10773318893835401,cross_entropy,1.0,1.0,1.0,1.0,grass,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.9906766917293233,0.0,0.12281727099236636,1.0,0.0,0.0,0.12281727099236636,0.11349396272168957,cross_entropy,1.0,1.0,1.0,0.0,autumn,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.9906766917293233,0.0,0.12281727099236636,1.0,0.0,0.0,0.12281727099236636,0.22122715166004372,cross_entropy,1.0,1.0,1.0,0.0,autumn,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.741077694235589,0.0,0.12281727099236636,1.0,0.0,0.0,0.022817270992366353,0.13610503477204475,cross_entropy,1.0,1.0,1.0,0.1,autumn,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.741077694235589,0.0,0.12281727099236636,1.0,0.0,0.0,0.022817270992366353,0.03292865112231794,cross_entropy,1.0,1.0,1.0,0.1,autumn,outdoor
0,Base Tree,350.5,1384.1853530534347,0.8771827290076338,0.09979949874686717,0.0,0.12281727099236636,1.0,0.0,0.0,0.07718272900763365,0.7773832302607666,cross_entropy,1.0,1.0,1.0,0.2,autumn,outdoor
1,Detector Tree,350.5,1006.4727926355656,0.7694495400692796,0.09979949874686717,0.0,0.12281727099236636,1.0,0.0,0.0,0.07718272900763365,0.6696500413224125,cross_entropy,1.0,1.0,1.0,0.2,autumn,outdoor
0,Base Tree,350.5,1452.3136857046,0.8660141498844918,0.0,0.015087719298245615,0.13398585011550818,1.0,0.0,0.0,0.16601414988449187,0.8660141498844918,cross_entropy,1.0,1.0,1.0,0.30000000000000004,autumn,outdoor
1,Detector Tree,350.5,1025.7676003554163,0.7596526553549043,0.0,0.015087719298245615,0.13398585011550818,1.0,0.0,0.0,0.16601414988449187,0.7596526553549043,cross_entropy,1.0,1.0,1.0,0.30000000000000004,autumn,outdoor
0,Base Tree,350.5,2478.528916317511,0.6977821448659818,0.0,0.24609022556390978,0.3022178551340183,1.0,0.0,0.0,0.09778214486598176,0.6977821448659818,cross_entropy,1.0,1.0,1.0,0.4,autumn,outdoor
1,Detector Tree,350.5,1316.4047667637399,0.6120824460863418,0.0,0.24609022556390978,0.3022178551340183,1.0,0.0,0.0,0.09778214486598176,0.6120824460863418,cross_entropy,1.0,1.0,1.0,0.4,autumn,outdoor
0,Base Tree,350.5,5022.678642957584,0.2807084191872812,0.0,0.7888471177944862,0.7192915808127188,1.0,0.0,0.0,0.21929158081271882,0.2807084191872812,cross_entropy,1.0,1.0,1.0,0.5,autumn,outdoor
1,Detector Tree,350.5,2036.940230876426,0.2462325771981181,0.0,0.7888471177944862,0.7192915808127188,1.0,0.0,0.0,0.21929158081271882,0.2462325771981181,cross_entropy,1.0,1.0,1.0,0.5,autumn,outdoor
0,Base Tree,350.5,5943.39662052316,0.12977104581587554,0.0,0.9889974937343359,0.8702289541841244,1.0,0.0,0.0,0.27022895418412435,0.12977104581587554,cross_entropy,1.0,1.0,1.0,0.6000000000000001,autumn,outdoor
1,Detector Tree,350.5,2297.6992374456804,0.11383292011494436,0.0,0.9889974937343359,0.8702289541841244,1.0,0.0,0.0,0.27022895418412435,0.11383292011494436,cross_entropy,1.0,1.0,1.0,0.6000000000000001,autumn,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.17718272900763365,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.7000000000000001,autumn,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.17718272900763365,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.7000000000000001,autumn,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.8,autumn,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.07718272900763368,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.8,autumn,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.12281727099236639,cross_entropy,1.0,1.0,1.0,0.9,autumn,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.0228172709923663,0.10773318893835401,cross_entropy,1.0,1.0,1.0,0.9,autumn,outdoor
0,Base Tree,350.5,5985.8146469465655,0.12281727099236639,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.12281727099236639,cross_entropy,1.0,1.0,1.0,1.0,autumn,outdoor
1,Detector Tree,350.5,2309.712560417869,0.10773318893835401,0.0,1.0,0.8771827290076338,1.0,0.0,0.0,0.12281727099236628,0.10773318893835401,cross_entropy,1.0,1.0,1.0,1.0,autumn,outdoor
0,Base Tree,350.5,1565.7156488549615,0.8474236641221374,0.9913533834586467,0.0,0.1525763358778626,1.0,0.0,0.0,0.1525763358778626,0.14392971933650917,cross_entropy,1.0,1.0,1.0,0.0,outdoor,water
1,Detector Tree,350.5,1112.4010764414952,0.7181268665141893,0.9913533834586467,0.0,0.1525763358778626,1.0,0.0,0.0,0.1525763358778626,0.27322651694445727,cross_entropy,1.0,1.0,1.0,0.0,outdoor,water
0,Base Tree,350.5,1565.7156488549615,0.8474236641221374,0.7695238095238096,0.0,0.1525763358778626,1.0,0.0,0.0,0.05257633587786259,0.07789985459832789,cross_entropy,1.0,1.0,1.0,0.1,outdoor,water
1,Detector Tree,350.5,1112.4010764414952,0.7181268665141893,0.7695238095238096,0.0,0.1525763358778626,1.0,0.0,0.0,0.05257633587786259,0.05147841535562712,cross_entropy,1.0,1.0,1.0,0.1,outdoor,water
0,Base Tree,350.5,1565.7156488549615,0.8474236641221374,0.11538847117794486,0.0,0.1525763358778626,1.0,0.0,0.0,0.047423664122137416,0.7320351929441925,cross_entropy,1.0,1.0,1.0,0.2,outdoor,water
1,Detector Tree,350.5,1112.4010764414952,0.7181268665141893,0.11538847117794486,0.0,0.1525763358778626,1.0,0.0,0.0,0.047423664122137416,0.6027383953362445,cross_entropy,1.0,1.0,1.0,0.2,outdoor,water
0,Base Tree,350.5,1565.7156488549615,0.8474236641221374,0.0,0.0,0.1525763358778626,1.0,0.0,0.0,0.14742366412213745,0.8474236641221374,cross_entropy,1.0,1.0,1.0,0.30000000000000004,outdoor,water
1,Detector Tree,350.5,1112.4010764414952,0.7181268665141893,0.0,0.0,0.1525763358778626,1.0,0.0,0.0,0.14742366412213745,0.7181268665141893,cross_entropy,1.0,1.0,1.0,0.30000000000000004,outdoor,water
0,Base Tree,350.5,1565.7156488549615,0.8474236641221374,0.0,0.0,0.1525763358778626,1.0,0.0,0.0,0.24742366412213745,0.8474236641221374,cross_entropy,1.0,1.0,1.0,0.4,outdoor,water
1,Detector Tree,350.5,1112.4010764414952,0.7181268665141893,0.0,0.0,0.1525763358778626,1.0,0.0,0.0,0.24742366412213745,0.7181268665141893,cross_entropy,1.0,1.0,1.0,0.4,outdoor,water
0,Base Tree,350.5,1898.269075125792,0.7929067089957719,0.0,0.07363408521303258,0.20709329100422819,1.0,0.0,0.0,0.2929067089957718,0.7929067089957719,cross_entropy,1.0,1.0,1.0,0.5,outdoor,water
