,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,% Accuracy Error,ba,rate,test_set,val_set,Dataset
0,Base Tree,350.5,3547.2248413268812,2973.1804511278197,0.5225860915857571,0.6166917293233083,0.20275689223057647,0.0,0.06634026733500423,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8,0.8,0.06634026733500423,0.09410563773755118,0.14974640390318672,0.8,0.0,dslr,webcam,Office31
1,Detector Tree,350.5,3059.1596786411583,2832.22305764411,0.5108064417468884,0.6166917293233083,0.20275689223057647,0.0,0.06634026733500423,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8,0.8,0.06634026733500423,0.10588528757641988,0.1689093317761221,0.8,0.0,dslr,webcam,Office31
0,Base Tree,350.5,3541.549369371809,2973.1804511278197,0.5235164968242936,0.6166917293233083,0.14977443609022556,0.0,0.06420336555674909,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8500000000000001,0.8500000000000001,0.06420336555674909,0.09317523249901466,0.14869577515296467,0.8500000000000001,0.0,dslr,webcam,Office31
1,Detector Tree,350.5,3137.442273111275,2855.033082706767,0.5117915899085573,0.6166917293233083,0.14977443609022556,0.0,0.06420336555674909,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8500000000000001,0.8500000000000001,0.06420336555674909,0.10490013941475096,0.1677646870867539,0.8500000000000001,0.0,dslr,webcam,Office31
0,Base Tree,350.5,3473.1031794954824,2973.1804511278197,0.5347371836892653,0.6166917293233083,0.10796992481203008,0.0,0.038432330827067686,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.9,0.9,0.038432330827067686,0.08236968524251803,0.13070126792913658,0.9,0.0,dslr,webcam,Office31
1,Detector Tree,350.5,3195.8381345284074,2937.650626566416,0.5303624581835207,0.6166917293233083,0.10796992481203008,0.0,0.038432330827067686,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.9,0.9,0.038432330827067686,0.08653302244720526,0.13741344792553906,0.9,0.0,dslr,webcam,Office31
0,Base Tree,350.5,3422.5078790097905,2973.1804511278197,0.5430314952442966,0.6166917293233083,0.04962406015037594,0.0,0.019382428292954598,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.95,0.95,0.019382428292954598,0.07424576255940969,0.11781132132982325,0.95,0.0,dslr,webcam,Office31
1,Detector Tree,350.5,3282.038871649039,2977.155388471178,0.5416045230396741,0.6166917293233083,0.04962406015037594,0.0,0.019382428292954598,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.95,0.95,0.019382428292954598,0.07557666917272898,0.11995109410696628,0.95,0.0,dslr,webcam,Office31
0,Base Tree,350.5,3371.029411764705,2973.1804511278197,0.5514705882352942,0.6166917293233083,0.0,0.0,0.0,0.5514705882352942,0.11607142857142858,0.09475806451612905,1.0,1.0,0.0,0.06638729175880875,0.10522443791268937,1.0,0.0,dslr,webcam,Office31
1,Detector Tree,350.5,3361.6999999999994,2973.1804511278197,0.553,0.6166917293233083,0.0,0.0,0.0,0.5514705882352942,0.11607142857142858,0.09475806451612905,1.0,1.0,0.0,0.0650802005012531,0.10314606820679965,1.0,0.0,dslr,webcam,Office31
0,Base Tree,350.5,4670.730778943156,3405.684210526316,0.33840479033718757,0.5457894736842106,0.49872180451127823,0.07834586466165414,0.48935739348370927,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.5,0.5,0.3893573934837093,0.20738468334702298,0.37787614146750087,0.5,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,3262.881028049626,2642.1598997493734,0.33247010051062215,0.5457894736842106,0.49872180451127823,0.07834586466165414,0.48935739348370927,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.5,0.5,0.3893573934837093,0.21331937317358843,0.38880420398093246,0.5,0.1,dslr,webcam,Office31
0,Base Tree,350.5,4395.19051590373,3405.684210526316,0.38357532526168364,0.5457894736842106,0.466140350877193,0.07834586466165414,0.3856122807017545,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.55,0.55,0.2856122807017545,0.16221414842252693,0.2991932818780557,0.55,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,3115.2817995640985,2697.3503759398495,0.371302780399547,0.5457894736842106,0.466140350877193,0.07834586466165414,0.3856122807017545,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.55,0.55,0.2856122807017545,0.17448669328466354,0.3216704912486461,0.55,0.1,dslr,webcam,Office31
0,Base Tree,350.5,4126.92112419968,3405.684210526316,0.42755391406562626,0.5457894736842106,0.42162907268170424,0.07834586466165414,0.28460476190476186,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.6,0.6,0.18460476190476185,0.11823555961858426,0.21647577266234241,0.6,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,2997.2240557087007,2735.5403508771933,0.4161593038673892,0.5457894736842106,0.42162907268170424,0.07834586466165414,0.28460476190476186,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.6,0.6,0.18460476190476185,0.12963016981682132,0.23733221468601362,0.6,0.1,dslr,webcam,Office31
0,Base Tree,350.5,3939.8587717981927,3405.684210526316,0.45821987347570603,0.5457894736842106,0.37839598997493734,0.07834586466165414,0.2141729323308271,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.65,0.65,0.11417293233082708,0.08756960020850446,0.15830411327521593,0.65,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,2930.2140268363214,2786.755889724311,0.4557455940434564,0.5457894736842106,0.37839598997493734,0.07834586466165414,0.2141729323308271,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.65,0.65,0.11417293233082708,0.09004387964075414,0.1628037789666018,0.65,0.1,dslr,webcam,Office31
0,Base Tree,350.5,3811.5052274199147,3405.684210526316,0.47926143812788274,0.5457894736842106,0.3393984962406015,0.07834586466165414,0.1658458646616541,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.7,0.7,0.07235137844611528,0.06653137439186198,0.11971035423683625,0.7,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,2959.7127171921397,2790.3944862155386,0.4707592501932671,0.5457894736842106,0.3393984962406015,0.07834586466165414,0.1658458646616541,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.7,0.7,0.07235137844611528,0.07503022349094349,0.13533055122908552,0.7,0.1,dslr,webcam,Office31
0,Base Tree,350.5,3681.4329803237083,3405.684210526316,0.5005847573239822,0.5457894736842106,0.2888220551378446,0.07834586466165414,0.116871679197995,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.75,0.75,0.04031979949874686,0.046624079895115904,0.08259350199090836,0.75,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,3019.046082838616,2821.6436090225566,0.48686685661640416,0.5457894736842106,0.2888220551378446,0.07834586466165414,0.116871679197995,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.75,0.75,0.04031979949874686,0.05917327517094824,0.10519872528915677,0.75,0.1,dslr,webcam,Office31
0,Base Tree,350.5,3621.65691693344,3405.684210526316,0.5103841119781246,0.5457894736842106,0.2548370927318296,0.07834586466165414,0.09436507936507943,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8,0.8,0.021857142857142835,0.04100215489704655,0.07290627814991554,0.8,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,3046.932063638851,2880.472681704261,0.4987632411785288,0.5457894736842106,0.2548370927318296,0.07834586466165414,0.09436507936507943,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8,0.8,0.021857142857142835,0.05001334230040916,0.08871280537480486,0.8,0.1,dslr,webcam,Office31
0,Base Tree,350.5,3559.069220470143,3405.684210526316,0.5206443900868618,0.5457894736842106,0.19709273182957393,0.07834586466165414,0.0707998567848193,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8500000000000001,0.8500000000000001,0.03335553168635868,0.03684116357069144,0.06637622699540044,0.8500000000000001,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,3132.6741408540506,2917.042105263158,0.5089401816766974,0.5457894736842106,0.19709273182957393,0.07834586466165414,0.0707998567848193,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8500000000000001,0.8500000000000001,0.03335553168635868,0.04442002219386296,0.07937733288984307,0.8500000000000001,0.1,dslr,webcam,Office31
0,Base Tree,350.5,3605.5795801708837,3405.684210526316,0.5130197409555928,0.5457894736842106,0.17170426065162908,0.07834586466165414,0.08831171679197998,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.9,0.9,0.021463972431077685,0.04350692661933193,0.07816630249699086,0.9,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,3147.1316946851675,2942.787468671679,0.5081379996562743,0.5457894736842106,0.17170426065162908,0.07834586466165414,0.08831171679197998,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.9,0.9,0.021463972431077685,0.0468710004225222,0.08397094873114416,0.9,0.1,dslr,webcam,Office31
0,Base Tree,350.5,3562.6760808270674,3405.684210526316,0.5200531015037594,0.5457894736842106,0.1137844611528822,0.07834586466165414,0.07215789473684207,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.95,0.95,0.033894458368142616,0.04004455744286017,0.07257793884584082,0.95,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,3216.2649285818,3027.6065162907266,0.517860064562142,0.5457894736842106,0.1137844611528822,0.07834586466165414,0.07215789473684207,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.95,0.95,0.033894458368142616,0.041427014249138375,0.07493542122473983,0.95,0.1,dslr,webcam,Office31
0,Base Tree,350.5,3588.8992774083313,3405.684210526316,0.5157542168183062,0.5457894736842106,0.07834586466165414,0.07834586466165414,0.082031328320802,0.5514705882352942,0.11607142857142858,0.09475806451612905,1.0,1.0,0.020684962406015042,0.042284358085339376,0.07658978665618842,1.0,0.1,dslr,webcam,Office31
1,Detector Tree,350.5,3238.1033976190474,3079.158395989975,0.5159218395989975,0.5457894736842106,0.07834586466165414,0.07834586466165414,0.082031328320802,0.5514705882352942,0.11607142857142858,0.09475806451612905,1.0,1.0,0.020684962406015042,0.04219051729323305,0.07643648942532698,1.0,0.1,dslr,webcam,Office31
0,Base Tree,350.5,4495.917012410227,3585.9323308270677,0.3670627848507824,0.5162406015037594,0.4179699248120301,0.1680701754385965,0.423537343358396,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.5,0.5,0.223537343358396,0.14917781665297694,0.28649100523248033,0.5,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3178.0963970771027,2870.0461152882203,0.3609559080219482,0.5162406015037594,0.4179699248120301,0.1680701754385965,0.423537343358396,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.5,0.5,0.223537343358396,0.1552846934818112,0.2983575586505113,0.5,0.2,dslr,webcam,Office31
0,Base Tree,350.5,4357.2911905946585,3585.9323308270677,0.3897883294107117,0.5162406015037594,0.3888471177944862,0.1680701754385965,0.37134260651629075,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.55,0.55,0.17134260651629074,0.12645227209304774,0.24263529740071738,0.55,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3101.1877947124917,2938.781954887218,0.37737280850111077,0.5162406015037594,0.3888471177944862,0.1680701754385965,0.37134260651629075,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.55,0.55,0.17134260651629074,0.1388677930026487,0.26675795590953233,0.55,0.2,dslr,webcam,Office31
0,Base Tree,350.5,4163.467853101766,3585.9323308270677,0.4215626470324972,0.5162406015037594,0.36025062656641604,0.1680701754385965,0.29836516290726817,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.6,0.6,0.09836516290726814,0.09467795447126216,0.18062204597235595,0.6,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3006.8243327370865,2940.585964912281,0.41036152724481545,0.5162406015037594,0.36025062656641604,0.1680701754385965,0.29836516290726817,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.6,0.6,0.09836516290726814,0.10587907425894393,0.2023955060417736,0.6,0.2,dslr,webcam,Office31
0,Base Tree,350.5,3925.3088194707707,3585.9323308270677,0.4606051115621687,0.5162406015037594,0.32511278195488724,0.1680701754385965,0.2086946532999165,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.65,0.65,0.04734160401002505,0.056204239195678275,0.10767510358849117,0.65,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,2927.8634911509544,2945.722807017544,0.45807905391162507,0.5162406015037594,0.32511278195488724,0.1680701754385965,0.2086946532999165,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.65,0.65,0.04734160401002505,0.05855309402365034,0.1121796338625535,0.65,0.2,dslr,webcam,Office31
0,Base Tree,350.5,3802.530963266885,3585.9323308270677,0.4807326289726417,0.5162406015037594,0.29526315789473684,0.1680701754385965,0.16246691729323304,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.7,0.7,0.05381027568922311,0.037212035866978355,0.0707292113601261,0.7,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,2959.2104182093885,2940.9528822055136,0.47220931954256695,0.5162406015037594,0.29526315789473684,0.1680701754385965,0.16246691729323304,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.7,0.7,0.05381027568922311,0.04446119241601338,0.08463548627652735,0.7,0.2,dslr,webcam,Office31
0,Base Tree,350.5,3701.889004035824,3585.9323308270677,0.4972313108137993,0.5162406015037594,0.2623558897243108,0.1680701754385965,0.12457368421052632,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.75,0.75,0.07542631578947369,0.026887353757292384,0.050342157829952223,0.75,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3017.8198572741376,2894.537844611529,0.4835842331991419,0.5162406015037594,0.2623558897243108,0.1680701754385965,0.12457368421052632,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.75,0.75,0.07542631578947369,0.03546944125218195,0.0663856216596885,0.75,0.2,dslr,webcam,Office31
0,Base Tree,350.5,3697.558299201259,3585.9323308270677,0.49794126242602305,0.5162406015037594,0.2573182957393484,0.1680701754385965,0.12294310776942362,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8,0.8,0.07705689223057638,0.025183629109538568,0.04721898050636311,0.8,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3034.463072643361,2813.0210526315786,0.4864823050012427,0.5162406015037594,0.2573182957393484,0.1680701754385965,0.12294310776942362,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8,0.8,0.07705689223057638,0.032464865818691874,0.060819827710537254,0.8,0.2,dslr,webcam,Office31
0,Base Tree,350.5,3711.13608870992,3585.9323308270677,0.49571539529345565,0.5162406015037594,0.23453634085213032,0.1680701754385965,0.12805535266738285,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8500000000000001,0.8500000000000001,0.07194464733261717,0.028548117630510874,0.05368502691156492,0.8500000000000001,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3091.2882331976684,2802.502756892231,0.4841908434855019,0.5162406015037594,0.23453634085213032,0.1680701754385965,0.12805535266738285,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8500000000000001,0.8500000000000001,0.07194464733261717,0.03580138294348855,0.06728971931951266,0.8500000000000001,0.2,dslr,webcam,Office31
0,Base Tree,350.5,3797.710508035451,3585.9323308270677,0.48152286753517204,0.5162406015037594,0.224937343358396,0.1680701754385965,0.16065194235588973,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.9,0.9,0.03934805764411026,0.03763020553616182,0.07077523562309262,0.9,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3076.492596458227,2769.3884711779447,0.4759057996843717,0.5162406015037594,0.224937343358396,0.1680701754385965,0.16065194235588973,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.9,0.9,0.03934805764411026,0.042617301263271457,0.08037307380538986,0.9,0.2,dslr,webcam,Office31
0,Base Tree,350.5,3788.3639803289734,3585.9323308270677,0.48305508519197154,0.5162406015037594,0.18711779448621554,0.1680701754385965,0.15713283208020049,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.95,0.95,0.04286716791979954,0.03631424967647876,0.06819880478663803,0.95,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3110.360858611963,2804.8877192982454,0.4796285905963829,0.5162406015037594,0.18711779448621554,0.1680701754385965,0.15713283208020049,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.95,0.95,0.04286716791979954,0.03913691742308904,0.07358804228604862,0.95,0.2,dslr,webcam,Office31
0,Base Tree,350.5,3823.4715786051256,3585.9323308270677,0.4772997412122744,0.5162406015037594,0.1680701754385965,0.1680701754385965,0.1703513784461153,0.5514705882352942,0.11607142857142858,0.09475806451612905,1.0,1.0,0.029648621553884716,0.040389261494071294,0.0756893156805947,1.0,0.2,dslr,webcam,Office31
1,Detector Tree,350.5,3105.031578095238,2815.4365914786968,0.4760011769423559,0.5162406015037594,0.1680701754385965,0.1680701754385965,0.1703513784461153,0.5514705882352942,0.11607142857142858,0.09475806451612905,1.0,1.0,0.029648621553884716,0.04155577343358393,0.07792478860799597,1.0,0.2,dslr,webcam,Office31
0,Base Tree,350.5,4764.223680393209,3883.441102756892,0.323078085181441,0.46746867167919803,0.5341604010025063,0.23794486215538846,0.5245588972431078,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.5,0.5,0.2245588972431077,0.14439058649775696,0.3050645867107593,0.5,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,3308.2250607605747,2848.52030075188,0.3172354834252454,0.46746867167919803,0.5341604010025063,0.23794486215538846,0.5245588972431078,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.5,0.5,0.2245588972431077,0.1502331882539526,0.3176405878413071,0.5,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4551.097886891598,3883.441102756892,0.3580167398538362,0.46746867167919803,0.5039849624060151,0.23794486215538846,0.444313784461153,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.55,0.55,0.18515739348370922,0.1102951556938565,0.23383384205076452,0.55,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,3173.2606481368553,2867.8140350877193,0.3463323590155341,0.46746867167919803,0.5039849624060151,0.23794486215538846,0.444313784461153,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.55,0.55,0.18515739348370922,0.12115157356251449,0.2570187382737541,0.55,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4527.961964983361,3883.441102756892,0.3618095139371538,0.46746867167919803,0.4798496240601504,0.23794486215538846,0.43560275689223055,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.6,0.6,0.20270501253132836,0.11128052207725193,0.23670666139648336,0.6,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,3102.57146399619,2862.9829573934835,0.3525381459349714,0.46746867167919803,0.4798496240601504,0.23794486215538846,0.43560275689223055,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.6,0.6,0.20270501253132836,0.11699635910288936,0.24851965158421596,0.6,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4289.377138618605,3883.441102756892,0.40092178055432703,0.46746867167919803,0.4509273182957394,0.23794486215538846,0.34577192982456145,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.65,0.65,0.1337234753550543,0.07633426195039418,0.16140903694072842,0.65,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,2986.6785000809714,2860.261654135338,0.3996913153894889,0.46746867167919803,0.4509273182957394,0.23794486215538846,0.34577192982456145,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.65,0.65,0.1337234753550543,0.07626062072323594,0.1611094017652521,0.65,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4116.320349554295,3883.441102756892,0.4292917459747057,0.46746867167919803,0.4067669172932331,0.23794486215538846,0.28061340852130323,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.7,0.7,0.07636152882205516,0.058247324521914015,0.12156637588002217,0.7,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,2976.7735394684187,2881.2982456140353,0.42150695961287926,0.46746867167919803,0.4067669172932331,0.23794486215538846,0.28061340852130323,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.7,0.7,0.07636152882205516,0.061107915192045635,0.12707883593617858,0.7,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4083.5641522661695,3883.441102756892,0.43466161438259515,0.46746867167919803,0.37533834586466164,0.23794486215538846,0.2682802005012531,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.75,0.75,0.06728370927318296,0.052995870190181336,0.11058334690326643,0.75,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,2994.940541593212,2853.504260651629,0.4223359770864028,0.46746867167919803,0.37533834586466164,0.23794486215538846,0.2682802005012531,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.75,0.75,0.06728370927318296,0.05771191827059491,0.11958873671802195,0.75,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4065.9047370044505,3883.441102756892,0.43755660049107364,0.46746867167919803,0.34952380952380957,0.23794486215538846,0.26163116123642444,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8,0.8,0.06315914786967418,0.05087303276573786,0.1060831724307784,0.8,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,2973.9515473066713,2900.133333333333,0.4268834023379161,0.46746867167919803,0.34952380952380957,0.23794486215538846,0.26163116123642444,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8,0.8,0.06315914786967418,0.054698962186174566,0.11330333412255435,0.8,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4038.737905368914,3883.441102756892,0.4420101794477189,0.46746867167919803,0.31784461152882204,0.23794486215538846,0.2514024346580738,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8500000000000001,0.8500000000000001,0.059111707841031126,0.04345392198232676,0.0905125216738672,0.8500000000000001,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,3002.1294395087375,2858.121303258145,0.43087266677551006,0.46746867167919803,0.31784461152882204,0.23794486215538846,0.2514024346580738,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.8500000000000001,0.8500000000000001,0.059111707841031126,0.04752961918989764,0.0982246009662967,0.8500000000000001,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4024.495894410396,3883.441102756892,0.4443449353425581,0.46746867167919803,0.28230576441102756,0.23794486215538846,0.24604010025062656,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.9,0.9,0.0592575187969925,0.04342351512973611,0.09081144528742416,0.9,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,2993.112396494446,2880.5032581453634,0.4378599108439499,0.46746867167919803,0.28230576441102756,0.23794486215538846,0.24604010025062656,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.9,0.9,0.0592575187969925,0.045619163706070685,0.0947233813208223,0.9,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4046.1923158883437,3883.441102756892,0.44078814493633717,0.46746867167919803,0.26358395989974936,0.23794486215538846,0.25420913394597605,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.95,0.95,0.05425257588415488,0.04635016389596772,0.09684886713766722,0.95,0.30000000000000004,dslr,webcam,Office31
1,Detector Tree,350.5,2989.3748857283995,2874.785463659148,0.4359525347673916,0.46746867167919803,0.26358395989974936,0.23794486215538846,0.25420913394597605,0.5514705882352942,0.11607142857142858,0.09475806451612905,0.95,0.95,0.05425257588415488,0.04820261488620585,0.10020749658643947,0.95,0.30000000000000004,dslr,webcam,Office31
0,Base Tree,350.5,4041.270885577915,3883.441102756892,0.4415949367905057,0.46746867167919803,0.23794486215538846,0.23794486215538846,0.2523561403508772,0.5514705882352942,0.11607142857142858,0.09475806451612905,1.0,1.0,0.053377694235589,0.04512901199953666,0.09420384106398849,1.0,0.30000000000000004,dslr,webcam,Office31
