,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
1,Detector Tree,350.5,2305.368301136746,0.10649409615993875,0.002506265664160401,1.0,0.8788217309501414,1.0,0.0,0.0,0.12117826904985872,0.10398783049577838,knn,0.9995,1.0,0.99975,1.0,OoD Val,noise
0,Base Tree,350.5,1374.1874412041388,0.8788217309501412,0.9839097744360902,0.0,0.12117826904985883,1.0,0.0,0.0,0.12117826904985883,0.10508804348594905,knn,0.9995,1.0,0.99975,0.0,OoD Test,noise
1,Detector Tree,350.5,1000.8191400673932,0.7723276347902022,0.9839097744360902,0.0,0.12117826904985883,1.0,0.0,0.0,0.12117826904985883,0.21158213964588804,knn,0.9995,1.0,0.99975,0.0,OoD Test,noise
0,Base Tree,350.5,1392.4052156025055,0.8758352105569662,0.9701754385964911,0.00518796992481203,0.12416478944303368,1.0,0.0,0.0,0.02416478944303367,0.09434022803952488,knn,0.9995,1.0,0.99975,0.1,OoD Test,noise
1,Detector Tree,350.5,1005.961483226616,0.7697030157687544,0.9701754385964911,0.00518796992481203,0.12416478944303368,1.0,0.0,0.0,0.02416478944303367,0.20047242282773675,knn,0.9995,1.0,0.99975,0.1,OoD Test,noise
0,Base Tree,350.5,1601.4196594231341,0.8415705476355517,0.8556140350877193,0.04802005012531328,0.15842945236444825,1.0,0.0,0.0,0.04157054763555178,0.029512359125707058,knn,0.9995,1.0,0.99975,0.2,OoD Test,noise
1,Detector Tree,350.5,1064.9601277293239,0.7395904853897338,0.8556140350877193,0.04802005012531328,0.15842945236444825,1.0,0.0,0.0,0.04157054763555178,0.11602354969798545,knn,0.9995,1.0,0.99975,0.2,OoD Test,noise
0,Base Tree,350.5,1910.1558002986062,0.7909580655248186,0.6696491228070175,0.11027568922305764,0.20904193447518135,1.0,0.0,0.0,0.09095806552481868,0.12149658350367923,knn,0.9995,1.0,0.99975,0.30000000000000004,OoD Test,noise
1,Detector Tree,350.5,1152.107281235526,0.6951111362534962,0.6696491228070175,0.11027568922305764,0.20904193447518135,1.0,0.0,0.0,0.09095806552481868,0.04498474862509279,knn,0.9995,1.0,0.99975,0.30000000000000004,OoD Test,noise
0,Base Tree,350.5,3008.1867467203992,0.6109529923409182,0.3570927318295739,0.35017543859649125,0.3890470076590818,1.0,0.0,0.0,0.02695250924229673,0.2538602605113443,knn,0.9995,1.0,0.99975,0.4,OoD Test,noise
1,Detector Tree,350.5,1462.0491985343406,0.536918766258214,0.3570927318295739,0.35017543859649125,0.3890470076590818,1.0,0.0,0.0,0.02695250924229673,0.17982603442864015,knn,0.9995,1.0,0.99975,0.4,OoD Test,noise
0,Base Tree,350.5,4627.256697314194,0.3455316889648863,0.142531328320802,0.7039097744360903,0.6544683110351138,1.0,0.0,0.0,0.15446831103511371,0.20300036064408428,knn,0.9995,1.0,0.99975,0.5,OoD Test,noise
1,Detector Tree,350.5,1919.0651381699538,0.30366075699424716,0.142531328320802,0.7039097744360903,0.6544683110351138,1.0,0.0,0.0,0.15446831103511371,0.16112942867344515,knn,0.9995,1.0,0.99975,0.5,OoD Test,noise
0,Base Tree,350.5,5323.744868951541,0.2313533001718784,0.07428571428571429,0.8521052631578948,0.7686466998281215,1.0,0.0,0.0,0.1686466998281215,0.15706758588616412,knn,0.9995,1.0,0.99975,0.6000000000000001,OoD Test,noise
1,Detector Tree,350.5,2115.663312380521,0.20331830771807777,0.07428571428571429,0.8521052631578948,0.7686466998281215,1.0,0.0,0.0,0.1686466998281215,0.12903259343236348,knn,0.9995,1.0,0.99975,0.6000000000000001,OoD Test,noise
0,Base Tree,350.5,5912.549175349003,0.13482800404114703,0.026090225563909775,0.9842857142857143,0.865171995958853,1.0,0.0,0.0,0.16517199595885293,0.10873777847723723,knn,0.9995,1.0,0.99975,0.7000000000000001,OoD Test,noise
1,Detector Tree,350.5,2281.865491138172,0.11848977989199344,0.026090225563909775,0.9842857142857143,0.865171995958853,1.0,0.0,0.0,0.16517199595885293,0.09239955432808368,knn,0.9995,1.0,0.99975,0.7000000000000001,OoD Test,noise
0,Base Tree,350.5,5990.307149225959,0.12208079520885926,0.01137844611528822,1.0,0.8779192047911407,1.0,0.0,0.0,0.0779192047911407,0.11070234909357105,knn,0.9995,1.0,0.99975,0.8,OoD Test,noise
1,Detector Tree,350.5,2303.8142855571564,0.10728725576121939,0.01137844611528822,1.0,0.8779192047911407,1.0,0.0,0.0,0.0779192047911407,0.09590880964593118,knn,0.9995,1.0,0.99975,0.8,OoD Test,noise
0,Base Tree,350.5,5995.812558795862,0.12117826904985872,0.006416040100250627,1.0,0.8788217309501414,1.0,0.0,0.0,0.021178269049858756,0.11476222894960811,knn,0.9995,1.0,0.99975,0.9,OoD Test,noise
1,Detector Tree,350.5,2305.368301136746,0.10649409615993875,0.006416040100250627,1.0,0.8788217309501414,1.0,0.0,0.0,0.021178269049858756,0.10007805605968814,knn,0.9995,1.0,0.99975,0.9,OoD Test,noise
0,Base Tree,350.5,5995.812558795862,0.12117826904985872,0.002506265664160401,1.0,0.8788217309501414,1.0,0.0,0.0,0.12117826904985872,0.11867200338569835,knn,0.9995,1.0,0.99975,1.0,OoD Test,noise
1,Detector Tree,350.5,2305.368301136746,0.10649409615993875,0.002506265664160401,1.0,0.8788217309501414,1.0,0.0,0.0,0.12117826904985872,0.10398783049577838,knn,0.9995,1.0,0.99975,1.0,OoD Test,noise
0,Base Tree,350.5,1118.2592551227551,0.9207771712913516,0.9839097744360902,0.03127819548872181,0.07922282870864836,1.0,0.0,0.0,0.07922282870864836,0.06313260314473856,knn,0.9995,1.0,0.99975,0.0,OoD Val,OoD Val
1,Detector Tree,350.5,818.8600514038144,0.873352382835847,0.9839097744360902,0.03127819548872181,0.07922282870864836,1.0,0.0,0.0,0.07922282870864836,0.11055739160024323,knn,0.9995,1.0,0.99975,0.0,OoD Val,OoD Val
0,Base Tree,350.5,1415.348567467587,0.8720740053331824,0.9745614035087719,0.08887218045112782,0.12792599466681753,1.0,0.0,0.0,0.027925994666817538,0.10248739817558947,knn,0.9995,1.0,0.99975,0.1,OoD Val,OoD Val
1,Detector Tree,350.5,890.8227360774783,0.8271576819164451,0.9745614035087719,0.08887218045112782,0.12792599466681753,1.0,0.0,0.0,0.027925994666817538,0.14740372159232673,knn,0.9995,1.0,0.99975,0.1,OoD Val,OoD Val
0,Base Tree,350.5,2806.7487991144367,0.6439756067025513,0.842406015037594,0.341077694235589,0.35602439329744867,1.0,0.0,0.0,0.15602439329744866,0.19843040833504266,knn,0.9995,1.0,0.99975,0.2,OoD Val,OoD Val
1,Detector Tree,350.5,1227.8557156033305,0.6108075310045601,0.842406015037594,0.341077694235589,0.35602439329744867,1.0,0.0,0.0,0.15602439329744866,0.23159848403303387,knn,0.9995,1.0,0.99975,0.2,OoD Val,OoD Val
0,Base Tree,350.5,3880.1715046553354,0.4680046713679778,0.6974937343358396,0.5287719298245613,0.5319953286320221,1.0,0.0,0.0,0.23199532863202216,0.22948906296786178,knn,0.9995,1.0,0.99975,0.30000000000000004,OoD Val,OoD Val
1,Detector Tree,350.5,1487.8663469879123,0.44390000931962714,0.6974937343358396,0.5287719298245613,0.5319953286320221,1.0,0.0,0.0,0.23199532863202216,0.25359372501621247,knn,0.9995,1.0,0.99975,0.30000000000000004,OoD Val,OoD Val
0,Base Tree,350.5,5789.890709676355,0.15493594923338447,0.33115288220551375,0.8844611528822055,0.8450640507666155,1.0,0.0,0.0,0.4450640507666155,0.1762169329721293,knn,0.9995,1.0,0.99975,0.4,OoD Val,OoD Val
1,Detector Tree,350.5,1950.4495341160118,0.1469559462037252,0.33115288220551375,0.8844611528822055,0.8450640507666155,1.0,0.0,0.0,0.4450640507666155,0.18419693600178857,knn,0.9995,1.0,0.99975,0.4,OoD Val,OoD Val
0,Base Tree,350.5,6379.42324270224,0.05829127168815734,0.09523809523809523,0.9924812030075187,0.9417087283118426,1.0,0.0,0.0,0.44170872831184266,0.03844863428562,knn,0.9995,1.0,0.99975,0.5,OoD Val,OoD Val
1,Detector Tree,350.5,2093.2495003758754,0.05528896959509374,0.09523809523809523,0.9924812030075187,0.9417087283118426,1.0,0.0,0.0,0.44170872831184266,0.04094507914267732,knn,0.9995,1.0,0.99975,0.5,OoD Val,OoD Val
0,Base Tree,350.5,6412.475220648045,0.05287291464786137,0.060300751879699244,0.9974937343358395,0.9471270853521386,1.0,0.0,0.0,0.34712708535213854,0.014938512791857358,knn,0.9995,1.0,0.99975,0.6000000000000001,OoD Val,OoD Val
1,Detector Tree,350.5,2101.2555408758926,0.05014968597714604,0.060300751879699244,0.9974937343358395,0.9471270853521386,1.0,0.0,0.0,0.34712708535213854,0.015754372719045777,knn,0.9995,1.0,0.99975,0.6000000000000001,OoD Val,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.018270676691729323,1.0,0.9484948259642522,1.0,0.0,0.0,0.2484948259642521,0.0332344973440185,knn,0.9995,1.0,0.99975,0.7000000000000001,OoD Val,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.018270676691729323,1.0,0.9484948259642522,1.0,0.0,0.0,0.2484948259642521,0.03058171439156584,knn,0.9995,1.0,0.99975,0.7000000000000001,OoD Val,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.01243107769423559,1.0,0.9484948259642522,1.0,0.0,0.0,0.14849482596425212,0.03907409634151224,knn,0.9995,1.0,0.99975,0.8,OoD Val,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.01243107769423559,1.0,0.9484948259642522,1.0,0.0,0.0,0.14849482596425212,0.03642131338905957,knn,0.9995,1.0,0.99975,0.8,OoD Val,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.007418546365914787,1.0,0.9484948259642522,1.0,0.0,0.0,0.04849482596425214,0.04408662766983304,knn,0.9995,1.0,0.99975,0.9,OoD Val,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.007418546365914787,1.0,0.9484948259642522,1.0,0.0,0.0,0.04849482596425214,0.041433844717380375,knn,0.9995,1.0,0.99975,0.9,OoD Val,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.002506265664160401,1.0,0.9484948259642522,1.0,0.0,0.0,0.051505174035747836,0.04899890837158743,knn,0.9995,1.0,0.99975,1.0,OoD Val,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.002506265664160401,1.0,0.9484948259642522,1.0,0.0,0.0,0.051505174035747836,0.046346125419134764,knn,0.9995,1.0,0.99975,1.0,OoD Val,OoD Val
0,Base Tree,350.5,1118.2592551227551,0.9207771712913516,0.9839097744360902,0.03127819548872181,0.07922282870864836,1.0,0.0,0.0,0.07922282870864836,0.06313260314473856,knn,0.9995,1.0,0.99975,0.0,OoD Test,OoD Val
1,Detector Tree,350.5,818.8600514038144,0.873352382835847,0.9839097744360902,0.03127819548872181,0.07922282870864836,1.0,0.0,0.0,0.07922282870864836,0.11055739160024323,knn,0.9995,1.0,0.99975,0.0,OoD Test,OoD Val
0,Base Tree,350.5,1379.592311847351,0.8779356865824014,0.9701754385964911,0.0756641604010025,0.12206431341759853,1.0,0.0,0.0,0.022064313417598538,0.09223975201408977,knn,0.9995,1.0,0.99975,0.1,OoD Test,OoD Val
1,Detector Tree,350.5,882.1616498606732,0.8327174562527812,0.9701754385964911,0.0756641604010025,0.12206431341759853,1.0,0.0,0.0,0.022064313417598538,0.13745798234371012,knn,0.9995,1.0,0.99975,0.1,OoD Test,OoD Val
0,Base Tree,350.5,2614.6806313643942,0.6754621915796075,0.8556140350877193,0.2956892230576441,0.3245378084203924,1.0,0.0,0.0,0.12453780842039244,0.18015184350811173,knn,0.9995,1.0,0.99975,0.2,OoD Test,OoD Val
1,Detector Tree,350.5,1181.331857566991,0.6406723938477322,0.8556140350877193,0.2956892230576441,0.3245378084203924,1.0,0.0,0.0,0.12453780842039244,0.21494164123998707,knn,0.9995,1.0,0.99975,0.2,OoD Test,OoD Val
0,Base Tree,350.5,3731.2894994423973,0.49241155746845944,0.6696491228070175,0.5142105263157895,0.5075884425315405,1.0,0.0,0.0,0.20758844253154046,0.17723756533855808,knn,0.9995,1.0,0.99975,0.30000000000000004,OoD Test,OoD Val
1,Detector Tree,350.5,1451.803290023124,0.46704981450383287,0.6696491228070175,0.5142105263157895,0.5075884425315405,1.0,0.0,0.0,0.20758844253154046,0.20259930830318473,knn,0.9995,1.0,0.99975,0.30000000000000004,OoD Test,OoD Val
0,Base Tree,350.5,5679.159315468823,0.17308863680838973,0.3570927318295739,0.8656641604010025,0.8269113631916103,1.0,0.0,0.0,0.42691136319161027,0.18400409502118423,knn,0.9995,1.0,0.99975,0.4,OoD Test,OoD Val
1,Detector Tree,350.5,1923.6275379225483,0.16417367644596323,0.3570927318295739,0.8656641604010025,0.8269113631916103,1.0,0.0,0.0,0.42691136319161027,0.1929190553836107,knn,0.9995,1.0,0.99975,0.4,OoD Test,OoD Val
0,Base Tree,350.5,6327.596282180051,0.06678749472458188,0.142531328320802,0.981578947368421,0.9332125052754182,1.0,0.0,0.0,0.4332125052754181,0.07574383359622013,knn,0.9995,1.0,0.99975,0.5,OoD Test,OoD Val
1,Detector Tree,350.5,2080.6956754394746,0.0633475931853807,0.142531328320802,0.981578947368421,0.9332125052754182,1.0,0.0,0.0,0.4332125052754181,0.0791837351354213,knn,0.9995,1.0,0.99975,0.5,OoD Test,OoD Val
0,Base Tree,350.5,6407.742734717792,0.053648732013476724,0.07428571428571429,0.9982456140350877,0.9463512679865232,1.0,0.0,0.0,0.3463512679865232,0.03186699615925989,knn,0.9995,1.0,0.99975,0.6000000000000001,OoD Test,OoD Val
1,Detector Tree,350.5,2100.109210871513,0.05088554473432542,0.07428571428571429,0.9982456140350877,0.9463512679865232,1.0,0.0,0.0,0.3463512679865232,0.0332061557592612,knn,0.9995,1.0,0.99975,0.6000000000000001,OoD Test,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.026090225563909775,1.0,0.9484948259642522,1.0,0.0,0.0,0.2484948259642521,0.02575559312203363,knn,0.9995,1.0,0.99975,0.7000000000000001,OoD Test,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.026090225563909775,1.0,0.9484948259642522,1.0,0.0,0.0,0.2484948259642521,0.023433532031090287,knn,0.9995,1.0,0.99975,0.7000000000000001,OoD Test,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.01137844611528822,1.0,0.9484948259642522,1.0,0.0,0.0,0.14849482596425212,0.040126727920459605,knn,0.9995,1.0,0.99975,0.8,OoD Test,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.01137844611528822,1.0,0.9484948259642522,1.0,0.0,0.0,0.14849482596425212,0.03747394496800694,knn,0.9995,1.0,0.99975,0.8,OoD Test,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.006416040100250627,1.0,0.9484948259642522,1.0,0.0,0.0,0.04849482596425214,0.045089133935497204,knn,0.9995,1.0,0.99975,0.9,OoD Test,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.006416040100250627,1.0,0.9484948259642522,1.0,0.0,0.0,0.04849482596425214,0.04243635098304453,knn,0.9995,1.0,0.99975,0.9,OoD Test,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.002506265664160401,1.0,0.9484948259642522,1.0,0.0,0.0,0.051505174035747836,0.04899890837158743,knn,0.9995,1.0,0.99975,1.0,OoD Test,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.002506265664160401,1.0,0.9484948259642522,1.0,0.0,0.0,0.051505174035747836,0.046346125419134764,knn,0.9995,1.0,0.99975,1.0,OoD Test,OoD Val
0,Base Tree,350.5,1189.4973063096354,0.9090988022443219,0.9839097744360902,0.005538847117794486,0.09090119775567793,1.0,0.0,0.0,0.09090119775567793,0.07481097219176817,knn,0.9995,1.0,0.99975,0.0,OoD Val,OoD Test
1,Detector Tree,350.5,890.7387005393183,0.8315410434216203,0.9839097744360902,0.005538847117794486,0.09090119775567793,1.0,0.0,0.0,0.09090119775567793,0.15236873101446988,knn,0.9995,1.0,0.99975,0.0,OoD Val,OoD Test
0,Base Tree,350.5,1238.1897325363027,0.9011164372891307,0.9745614035087719,0.0187468671679198,0.09888356271086927,1.0,0.0,0.0,0.003881650121305158,0.0734449662196412,knn,0.9995,1.0,0.99975,0.1,OoD Val,OoD Test
1,Detector Tree,350.5,903.4794063724572,0.8242396763233188,0.9745614035087719,0.0187468671679198,0.09888356271086927,1.0,0.0,0.0,0.003881650121305158,0.15032172718545303,knn,0.9995,1.0,0.99975,0.1,OoD Val,OoD Test
0,Base Tree,350.5,1733.8008291365759,0.8198687165349875,0.842406015037594,0.11406015037593985,0.18013128346501242,1.0,0.0,0.0,0.020952919988117116,0.036551522562285256,knn,0.9995,1.0,0.99975,0.2,OoD Val,OoD Test
1,Detector Tree,350.5,1033.1594342279045,0.749923425631162,0.842406015037594,0.11406015037593985,0.18013128346501242,1.0,0.0,0.0,0.020952919988117116,0.09248258940643206,knn,0.9995,1.0,0.99975,0.2,OoD Val,OoD Test
0,Base Tree,350.5,2364.9283164932554,0.7164051940174991,0.6974937343358396,0.239874686716792,0.28359480598250086,1.0,0.0,0.0,0.01668277496422155,0.024219357837208296,knn,0.9995,1.0,0.99975,0.30000000000000004,OoD Val,OoD Test
1,Detector Tree,350.5,1198.298251139349,0.6552866652945811,0.6974937343358396,0.239874686716792,0.28359480598250086,1.0,0.0,0.0,0.01668277496422155,0.04612048084482712,knn,0.9995,1.0,0.99975,0.30000000000000004,OoD Val,OoD Test
0,Base Tree,350.5,4169.518930967471,0.42057066705451307,0.33115288220551375,0.5912280701754387,0.5794293329454869,1.0,0.0,0.0,0.17942933294548694,0.08941778484899926,knn,0.9995,1.0,0.99975,0.4,OoD Val,OoD Test
1,Detector Tree,350.5,1670.4817086082996,0.38469060838235297,0.33115288220551375,0.5912280701754387,0.5794293329454869,1.0,0.0,0.0,0.17942933294548694,0.05461620097230075,knn,0.9995,1.0,0.99975,0.4,OoD Val,OoD Test
0,Base Tree,350.5,5889.891250822259,0.13854241789799043,0.09523809523809523,0.936967418546366,0.8614575821020096,1.0,0.0,0.0,0.36145758210200957,0.04581227026880459,knn,0.9995,1.0,0.99975,0.5,OoD Val,OoD Test
1,Detector Tree,350.5,2120.628874180029,0.12672297714246455,0.09523809523809523,0.936967418546366,0.8614575821020096,1.0,0.0,0.0,0.36145758210200957,0.037372501653402994,knn,0.9995,1.0,0.99975,0.5,OoD Val,OoD Test
0,Base Tree,350.5,6014.424521012668,0.11812712770284121,0.060300751879699244,0.9642857142857143,0.8818728722971588,1.0,0.0,0.0,0.28187287229715874,0.057826375823141964,knn,0.9995,1.0,0.99975,0.6000000000000001,OoD Val,OoD Test
1,Detector Tree,350.5,2153.213854738379,0.1080493723937618,0.060300751879699244,0.9642857142857143,0.8818728722971588,1.0,0.0,0.0,0.28187287229715874,0.04774862051406256,knn,0.9995,1.0,0.99975,0.6000000000000001,OoD Val,OoD Test
0,Base Tree,350.5,6194.979060291839,0.08852802290297704,0.018270676691729323,0.9949874686716792,0.9114719770970229,1.0,0.0,0.0,0.21147197709702287,0.07025734621124773,knn,0.9995,1.0,0.99975,0.7000000000000001,OoD Val,OoD Test
1,Detector Tree,350.5,2200.4571829119504,0.08097544992366028,0.018270676691729323,0.9949874686716792,0.9114719770970229,1.0,0.0,0.0,0.21147197709702287,0.06270477323193097,knn,0.9995,1.0,0.99975,0.7000000000000001,OoD Val,OoD Test
0,Base Tree,350.5,6214.591956726246,0.08531279397930379,0.01243107769423559,1.0,0.9146872060206963,1.0,0.0,0.0,0.11468720602069614,0.07288171628506822,knn,0.9995,1.0,0.99975,0.8,OoD Val,OoD Test
1,Detector Tree,350.5,2205.589031196597,0.07803452116274867,0.01243107769423559,1.0,0.9146872060206963,1.0,0.0,0.0,0.11468720602069614,0.06560344346851307,knn,0.9995,1.0,0.99975,0.8,OoD Val,OoD Test
0,Base Tree,350.5,6214.591956726246,0.08531279397930379,0.007418546365914787,1.0,0.9146872060206963,1.0,0.0,0.0,0.014687206020696175,0.07789424761338902,knn,0.9995,1.0,0.99975,0.9,OoD Val,OoD Test
1,Detector Tree,350.5,2205.589031196597,0.07803452116274867,0.007418546365914787,1.0,0.9146872060206963,1.0,0.0,0.0,0.014687206020696175,0.07061597479683389,knn,0.9995,1.0,0.99975,0.9,OoD Val,OoD Test
0,Base Tree,350.5,6214.591956726246,0.08531279397930379,0.002506265664160401,1.0,0.9146872060206963,1.0,0.0,0.0,0.08531279397930379,0.08280652831514342,knn,0.9995,1.0,0.99975,1.0,OoD Val,OoD Test
1,Detector Tree,350.5,2205.589031196597,0.07803452116274867,0.002506265664160401,1.0,0.9146872060206963,1.0,0.0,0.0,0.08531279397930379,0.07552825549858827,knn,0.9995,1.0,0.99975,1.0,OoD Val,OoD Test
0,Base Tree,350.5,1189.4973063096354,0.9090988022443219,0.9839097744360902,0.005538847117794486,0.09090119775567793,1.0,0.0,0.0,0.09090119775567793,0.07481097219176817,knn,0.9995,1.0,0.99975,0.0,OoD Test,OoD Test
1,Detector Tree,350.5,890.7387005393183,0.8315410434216203,0.9839097744360902,0.005538847117794486,0.09090119775567793,1.0,0.0,0.0,0.09090119775567793,0.15236873101446988,knn,0.9995,1.0,0.99975,0.0,OoD Test,OoD Test
0,Base Tree,350.5,1253.1555339725132,0.8986630272176207,0.9701754385964911,0.018596491228070174,0.1013369727823792,1.0,0.0,0.0,0.00524716913402981,0.07151241137887042,knn,0.9995,1.0,0.99975,0.1,OoD Test,OoD Test
1,Detector Tree,350.5,907.3953105167346,0.8219955735197865,0.9701754385964911,0.018596491228070174,0.1013369727823792,1.0,0.0,0.0,0.00524716913402981,0.1481798650767048,knn,0.9995,1.0,0.99975,0.1,OoD Test,OoD Test
0,Base Tree,350.5,1818.139580515847,0.8060426917187136,0.8556140350877193,0.12385964912280702,0.19395730828128643,1.0,0.0,0.0,0.0174782213942665,0.05204195769880952,knn,0.9995,1.0,0.99975,0.2,OoD Test,OoD Test
1,Detector Tree,350.5,1055.2272444589146,0.7372769376215915,0.8556140350877193,0.12385964912280702,0.19395730828128643,1.0,0.0,0.0,0.0174782213942665,0.11833709746612782,knn,0.9995,1.0,0.99975,0.2,OoD Test,OoD Test
