,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
1,Detector Tree,350.5,1949.0094610875867,0.02309248963250018,0.5160651629072681,0.986265664160401,0.9766739979005956,1.0,0.0,1.0,0.07667399790059558,0.492972673274768,energy,1.0,1.0,1.0,0.9,Art,noise
0,Base Tree,350.5,6673.933982683983,0.010010822510822526,0.3693233082706767,1.0,0.9899891774891775,1.0,0.0,1.0,0.010010822510822526,0.35931248575985414,energy,1.0,1.0,1.0,1.0,Art,noise
1,Detector Tree,350.5,1966.7465844378387,0.009910605943479334,0.3693233082706767,1.0,0.9899891774891775,1.0,0.0,1.0,0.010010822510822526,0.35941270232719735,energy,1.0,1.0,1.0,1.0,Art,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9916290726817043,0.0,0.010010822510822527,1.0,0.0,0.0,0.010010822510822527,0.006997499159153303,energy,1.0,1.0,1.0,0.0,Clipart,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9916290726817043,0.0,0.010010822510822527,1.0,0.0,0.0,0.010010822510822527,0.011592642265779074,energy,1.0,1.0,1.0,0.0,Clipart,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9892731829573934,0.0,0.010010822510822527,1.0,0.0,0.0,0.08998917748917747,0.0026888378956048194,energy,1.0,1.0,1.0,0.1,Clipart,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9892731829573934,0.0,0.010010822510822527,1.0,0.0,0.0,0.08998917748917747,0.009221392690429564,energy,1.0,1.0,1.0,0.1,Clipart,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9626817042606517,0.0,0.010010822510822527,1.0,0.0,0.0,0.18998917748917746,0.027308449695667758,energy,1.0,1.0,1.0,0.2,Clipart,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9626817042606517,0.0,0.010010822510822527,1.0,0.0,0.0,0.18998917748917746,0.01829203376212638,energy,1.0,1.0,1.0,0.2,Clipart,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.948295739348371,0.0,0.010010822510822527,1.0,0.0,0.0,0.2899891774891775,0.041693438140806574,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.948295739348371,0.0,0.010010822510822527,1.0,0.0,0.0,0.2899891774891775,0.031782832197327214,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,noise
0,Base Tree,350.5,716.627485976847,0.9866184449218284,0.9119298245614036,0.002531328320802005,0.013381555078171634,1.0,0.0,0.0,0.3866184449218284,0.07468862036042485,energy,1.0,1.0,1.0,0.4,Clipart,noise
1,Detector Tree,350.5,665.8095787999846,0.9767415827838122,0.9119298245614036,0.002531328320802005,0.013381555078171634,1.0,0.0,0.0,0.3866184449218284,0.06481175822240869,energy,1.0,1.0,1.0,0.4,Clipart,noise
0,Base Tree,350.5,820.2183944303399,0.9696363287819115,0.8595989974937344,0.018421052631578946,0.030363671218088518,1.0,0.0,0.0,0.46963632878191147,0.11003733128817716,energy,1.0,1.0,1.0,0.5,Clipart,noise
1,Detector Tree,350.5,688.4314207900321,0.9599294715944302,0.8595989974937344,0.018421052631578946,0.030363671218088518,1.0,0.0,0.0,0.46963632878191147,0.10033047410069589,energy,1.0,1.0,1.0,0.5,Clipart,noise
0,Base Tree,350.5,1195.736373957079,0.9080760042693313,0.8317794486215538,0.08030075187969925,0.09192399573066867,1.0,0.0,0.0,0.5080760042693314,0.07629655564777746,energy,1.0,1.0,1.0,0.6000000000000001,Clipart,noise
1,Detector Tree,350.5,770.4358024881573,0.8989854165642541,0.8317794486215538,0.08030075187969925,0.09192399573066867,1.0,0.0,0.0,0.5080760042693314,0.06720596794270027,energy,1.0,1.0,1.0,0.6000000000000001,Clipart,noise
0,Base Tree,350.5,4060.651320441255,0.4384178163211058,0.7411278195488721,0.5594736842105263,0.5615821836788942,1.0,0.0,0.0,0.13841781632110584,0.30271000322776637,energy,1.0,1.0,1.0,0.7000000000000001,Clipart,noise
1,Detector Tree,350.5,1396.0665089066324,0.4340288933763328,0.7411278195488721,0.5594736842105263,0.5615821836788942,1.0,0.0,0.0,0.13841781632110584,0.30709892617253937,energy,1.0,1.0,1.0,0.7000000000000001,Clipart,noise
0,Base Tree,350.5,5843.226078101096,0.14619244621293492,0.6836842105263159,0.857092731829574,0.8538075537870651,1.0,0.0,0.0,0.05380755378706502,0.5374917643133809,energy,1.0,1.0,1.0,0.8,Clipart,noise
1,Detector Tree,350.5,1785.339323531403,0.14472893958147426,0.6836842105263159,0.857092731829574,0.8538075537870651,1.0,0.0,0.0,0.05380755378706502,0.5389552709448415,energy,1.0,1.0,1.0,0.8,Clipart,noise
0,Base Tree,350.5,6673.933982683983,0.010010822510822526,0.47634085213032584,1.0,0.9899891774891775,1.0,0.0,0.0,0.08998917748917745,0.4663300296195033,energy,1.0,1.0,1.0,0.9,Clipart,noise
1,Detector Tree,350.5,1966.7465844378387,0.009910605943479334,0.47634085213032584,1.0,0.9899891774891775,1.0,0.0,0.0,0.08998917748917745,0.4664302461868465,energy,1.0,1.0,1.0,0.9,Clipart,noise
0,Base Tree,350.5,6673.933982683983,0.010010822510822526,0.2899749373433584,1.0,0.9899891774891775,1.0,0.0,0.0,0.010010822510822526,0.27996411483253586,energy,1.0,1.0,1.0,1.0,Clipart,noise
1,Detector Tree,350.5,1966.7465844378387,0.009910605943479334,0.2899749373433584,1.0,0.9899891774891775,1.0,0.0,0.0,0.010010822510822526,0.2800643313998791,energy,1.0,1.0,1.0,1.0,Clipart,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9916290726817043,0.0,0.010010822510822527,1.0,0.0,1.0,0.010010822510822527,0.006997499159153303,energy,1.0,1.0,1.0,0.0,Product,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9916290726817043,0.0,0.010010822510822527,1.0,0.0,1.0,0.010010822510822527,0.011592642265779074,energy,1.0,1.0,1.0,0.0,Product,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9895488721804511,0.0,0.010010822510822527,1.0,0.0,1.0,0.08998917748917747,0.0024137454024672133,energy,1.0,1.0,1.0,0.1,Product,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9895488721804511,0.0,0.010010822510822527,1.0,0.0,1.0,0.08998917748917747,0.009492749647809618,energy,1.0,1.0,1.0,0.1,Product,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9703759398496241,0.0,0.010010822510822527,1.0,0.0,1.0,0.18998917748917746,0.019617631741691906,energy,1.0,1.0,1.0,0.2,Product,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9703759398496241,0.0,0.010010822510822527,1.0,0.0,1.0,0.18998917748917746,0.013730880842933484,energy,1.0,1.0,1.0,0.2,Product,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9658395989974937,0.0,0.010010822510822527,1.0,0.0,1.0,0.2899891774891775,0.02415158567414208,energy,1.0,1.0,1.0,0.30000000000000004,Product,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9658395989974937,0.0,0.010010822510822527,1.0,0.0,1.0,0.2899891774891775,0.016079036973313025,energy,1.0,1.0,1.0,0.30000000000000004,Product,noise
0,Base Tree,350.5,696.0660173160175,0.9899891774891775,0.9544611528822055,0.0,0.010010822510822527,1.0,0.0,1.0,0.38998917748917744,0.035528024606972,energy,1.0,1.0,1.0,0.4,Product,noise
1,Detector Tree,350.5,661.3194328781788,0.9800785715456981,0.9544611528822055,0.0,0.010010822510822527,1.0,0.0,1.0,0.38998917748917744,0.02561741866349263,energy,1.0,1.0,1.0,0.4,Product,noise
0,Base Tree,350.5,785.69058863338,0.9752966248142,0.9513784461152881,0.011152882205513784,0.024703375185800007,1.0,0.0,1.0,0.47529662481420004,0.02995113988976774,energy,1.0,1.0,1.0,0.5,Product,noise
1,Detector Tree,350.5,680.8913520845574,0.9655331034077809,0.9513784461152881,0.011152882205513784,0.024703375185800007,1.0,0.0,1.0,0.47529662481420004,0.023223013856212307,energy,1.0,1.0,1.0,0.5,Product,noise
0,Base Tree,350.5,1051.3176760488884,0.9317512006477232,0.9476190476190476,0.05421052631578947,0.0682487993522768,1.0,0.0,1.0,0.5317512006477233,0.024365635273248035,energy,1.0,1.0,1.0,0.6000000000000001,Product,noise
1,Detector Tree,350.5,738.8981220752645,0.922423604753793,0.9476190476190476,0.05421052631578947,0.0682487993522768,1.0,0.0,1.0,0.5317512006477233,0.028597057718045413,energy,1.0,1.0,1.0,0.6000000000000001,Product,noise
0,Base Tree,350.5,3082.429410878386,0.5987820637904284,0.948095238095238,0.39170426065162905,0.4012179362095715,1.0,0.0,1.0,0.29878206379042854,0.34931317430480957,energy,1.0,1.0,1.0,0.7000000000000001,Product,noise
1,Detector Tree,350.5,1182.4456246060702,0.5927877628271585,0.948095238095238,0.39170426065162905,0.4012179362095715,1.0,0.0,1.0,0.29878206379042854,0.35530747526807954,energy,1.0,1.0,1.0,0.7000000000000001,Product,noise
0,Base Tree,350.5,5067.841169129533,0.27330472637220754,0.9340601503759398,0.7326817042606516,0.7266952736277925,1.0,0.0,1.0,0.0733047263722076,0.6607554240037323,energy,1.0,1.0,1.0,0.8,Product,noise
1,Detector Tree,350.5,1616.0133165093011,0.27056872126512643,0.9340601503759398,0.7326817042606516,0.7266952736277925,1.0,0.0,1.0,0.0733047263722076,0.6634914291108134,energy,1.0,1.0,1.0,0.8,Product,noise
0,Base Tree,350.5,6650.945409736461,0.013779441026809487,0.9373433583959899,0.9949874686716792,0.9862205589731905,1.0,0.0,1.0,0.08622055897319049,0.9235639173691804,energy,1.0,1.0,1.0,0.9,Product,noise
1,Detector Tree,350.5,1961.7264154620161,0.013641497488391751,0.9373433583959899,0.9949874686716792,0.9862205589731905,1.0,0.0,1.0,0.08622055897319049,0.9237018609075983,energy,1.0,1.0,1.0,0.9,Product,noise
0,Base Tree,350.5,6673.933982683983,0.010010822510822526,0.9032330827067668,1.0,0.9899891774891775,1.0,0.0,1.0,0.010010822510822526,0.8932222601959443,energy,1.0,1.0,1.0,1.0,Product,noise
1,Detector Tree,350.5,1966.7465844378387,0.009910605943479334,0.9032330827067668,1.0,0.9899891774891775,1.0,0.0,1.0,0.010010822510822526,0.8933224767632875,energy,1.0,1.0,1.0,1.0,Product,noise
0,Base Tree,350.5,635.0,1.0,0.98,0.0,0.0013528138528138276,1.0,1.0,1.0,0.0013528138528138276,0.020000000000000018,energy,1.0,1.0,1.0,0.0,Art,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.98,0.0,0.0013528138528138276,1.0,1.0,1.0,0.0013528138528138276,0.018877740889019123,energy,1.0,1.0,1.0,0.0,Art,Art
0,Base Tree,350.5,635.0,1.0,0.9738095238095238,0.0,0.0013528138528138276,1.0,1.0,1.0,0.09864718614718618,0.026190476190476215,energy,1.0,1.0,1.0,0.1,Art,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9738095238095238,0.0,0.0013528138528138276,1.0,1.0,1.0,0.09864718614718618,0.024837662337662388,energy,1.0,1.0,1.0,0.1,Art,Art
0,Base Tree,350.5,635.0,1.0,0.9452130325814536,0.0,0.0013528138528138276,1.0,1.0,1.0,0.19864718614718618,0.05478696741854639,energy,1.0,1.0,1.0,0.2,Art,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9452130325814536,0.0,0.0013528138528138276,1.0,1.0,1.0,0.19864718614718618,0.05343415356573257,energy,1.0,1.0,1.0,0.2,Art,Art
0,Base Tree,350.5,635.0,1.0,0.9447619047619047,0.0,0.0013528138528138276,1.0,1.0,1.0,0.2986471861471862,0.05523809523809526,energy,1.0,1.0,1.0,0.30000000000000004,Art,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9447619047619047,0.0,0.0013528138528138276,1.0,1.0,1.0,0.2986471861471862,0.05388528138528144,energy,1.0,1.0,1.0,0.30000000000000004,Art,Art
0,Base Tree,350.5,635.0,1.0,0.9249624060150377,0.007518796992481203,0.00859257111935681,1.0,1.0,1.0,0.3914074288806432,0.07503759398496239,energy,1.0,1.0,1.0,0.4,Art,Art
1,Detector Tree,350.5,648.368965924652,0.9986471861471863,0.9249624060150377,0.007518796992481203,0.00859257111935681,1.0,1.0,1.0,0.3914074288806432,0.07368478013214856,energy,1.0,1.0,1.0,0.4,Art,Art
0,Base Tree,350.5,635.0,1.0,0.8536340852130325,0.03363408521303258,0.03440249948464231,1.0,1.0,1.0,0.4655975005153577,0.14636591478696742,energy,1.0,1.0,1.0,0.5,Art,Art
1,Detector Tree,350.5,683.2556092276461,0.9986471861471863,0.8536340852130325,0.03363408521303258,0.03440249948464231,1.0,1.0,1.0,0.4655975005153577,0.1450131009341536,energy,1.0,1.0,1.0,0.5,Art,Art
0,Base Tree,350.5,635.0,1.0,0.8211528822055137,0.09904761904761905,0.11078200113378682,1.0,1.0,1.0,0.48921799886621326,0.17884711779448623,energy,1.0,1.0,1.0,0.6000000000000001,Art,Art
1,Detector Tree,350.5,786.4958969177931,0.9986471861471863,0.8211528822055137,0.09904761904761905,0.11078200113378682,1.0,1.0,1.0,0.48921799886621326,0.17749430394167243,energy,1.0,1.0,1.0,0.6000000000000001,Art,Art
0,Base Tree,350.5,635.0,1.0,0.7221804511278195,0.5622055137844612,0.5670896670789528,1.0,1.0,1.0,0.13291033292104723,0.27781954887218047,energy,1.0,1.0,1.0,0.7000000000000001,Art,Art
1,Detector Tree,350.5,1403.2757094360647,0.9986471861471863,0.7221804511278195,0.5622055137844612,0.5670896670789528,1.0,1.0,1.0,0.13291033292104723,0.27646673501936664,energy,1.0,1.0,1.0,0.7000000000000001,Art,Art
0,Base Tree,350.5,635.0,1.0,0.6570175438596491,0.883734335839599,0.8847859126984128,1.0,1.0,1.0,0.08478591269841271,0.3429824561403509,energy,1.0,1.0,1.0,0.8,Art,Art
1,Detector Tree,350.5,1832.69788538188,0.9986471861471863,0.6570175438596491,0.883734335839599,0.8847859126984128,1.0,1.0,1.0,0.08478591269841271,0.341629642287537,energy,1.0,1.0,1.0,0.8,Art,Art
0,Base Tree,350.5,635.0,1.0,0.5160651629072681,1.0,0.9986471861471863,1.0,1.0,1.0,0.09864718614718615,0.48393483709273183,energy,1.0,1.0,1.0,0.9,Art,Art
1,Detector Tree,350.5,1986.6013591386968,0.9986471861471863,0.5160651629072681,1.0,0.9986471861471863,1.0,1.0,1.0,0.09864718614718615,0.482582023239918,energy,1.0,1.0,1.0,0.9,Art,Art
0,Base Tree,350.5,635.0,1.0,0.3693233082706767,1.0,0.9986471861471863,1.0,1.0,1.0,0.0013528138528138278,0.6306766917293234,energy,1.0,1.0,1.0,1.0,Art,Art
1,Detector Tree,350.5,1986.6013591386968,0.9986471861471863,0.3693233082706767,1.0,0.9986471861471863,1.0,1.0,1.0,0.0013528138528138278,0.6293238778765096,energy,1.0,1.0,1.0,1.0,Art,Art
0,Base Tree,350.5,635.0,1.0,0.9916290726817043,0.0,0.0013528138528138276,1.0,1.0,0.0,0.0013528138528138276,0.008370927318295748,energy,1.0,1.0,1.0,0.0,Clipart,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9916290726817043,0.0,0.0013528138528138276,1.0,1.0,0.0,0.0013528138528138276,0.008184449218283816,energy,1.0,1.0,1.0,0.0,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.9892731829573934,0.0,0.0013528138528138276,1.0,1.0,0.0,0.09864718614718618,0.010726817042606526,energy,1.0,1.0,1.0,0.1,Clipart,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9892731829573934,0.0,0.0013528138528138276,1.0,1.0,0.0,0.09864718614718618,0.00963846304071871,energy,1.0,1.0,1.0,0.1,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.9626817042606517,0.0,0.0013528138528138276,1.0,1.0,0.0,0.19864718614718618,0.0373182957393484,energy,1.0,1.0,1.0,0.2,Clipart,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9626817042606517,0.0,0.0013528138528138276,1.0,1.0,0.0,0.19864718614718618,0.035965481886534575,energy,1.0,1.0,1.0,0.2,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.948295739348371,0.0,0.0013528138528138276,1.0,1.0,0.0,0.2986471861471862,0.05170426065162911,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.948295739348371,0.0,0.0013528138528138276,1.0,1.0,0.0,0.2986471861471862,0.05035144679881527,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.9119298245614036,0.005614035087719299,0.009031480622552025,1.0,1.0,0.0,0.39096851937744803,0.08807017543859648,energy,1.0,1.0,1.0,0.4,Clipart,Art
1,Detector Tree,350.5,648.9622290698865,0.9986471861471863,0.9119298245614036,0.005614035087719299,0.009031480622552025,1.0,1.0,0.0,0.39096851937744803,0.08671736158578264,energy,1.0,1.0,1.0,0.4,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.8595989974937344,0.13844611528822057,0.1397347814883529,1.0,1.0,0.0,0.3602652185116471,0.14040100250626567,energy,1.0,1.0,1.0,0.5,Clipart,Art
1,Detector Tree,350.5,825.6306557038045,0.9986471861471863,0.8595989974937344,0.13844611528822057,0.1397347814883529,1.0,1.0,0.0,0.3602652185116471,0.13904818865345184,energy,1.0,1.0,1.0,0.5,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.8317794486215538,0.338546365914787,0.34468627344877345,1.0,1.0,0.0,0.2553137265512267,0.16822055137844613,energy,1.0,1.0,1.0,0.6000000000000001,Clipart,Art
1,Detector Tree,350.5,1102.658530142098,0.9986471861471863,0.8317794486215538,0.338546365914787,0.34468627344877345,1.0,1.0,0.0,0.2553137265512267,0.1668677375256323,energy,1.0,1.0,1.0,0.6000000000000001,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.7411278195488721,0.909047619047619,0.907870652958153,1.0,1.0,0.0,0.20787065295815293,0.2588721804511278,energy,1.0,1.0,1.0,0.7000000000000001,Clipart,Art
1,Detector Tree,350.5,1863.9009591675099,0.9986471861471863,0.7411278195488721,0.909047619047619,0.907870652958153,1.0,1.0,0.0,0.20787065295815293,0.257519366598314,energy,1.0,1.0,1.0,0.7000000000000001,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.6836842105263159,0.9933834586466166,0.9942920841063698,1.0,1.0,0.0,0.19429208410636983,0.3163157894736842,energy,1.0,1.0,1.0,0.8,Clipart,Art
1,Detector Tree,350.5,1980.7146751736823,0.9986471861471863,0.6836842105263159,0.9933834586466166,0.9942920841063698,1.0,1.0,0.0,0.19429208410636983,0.3149629756208704,energy,1.0,1.0,1.0,0.8,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.47634085213032584,1.0,0.9986471861471863,1.0,1.0,0.0,0.09864718614718615,0.5236591478696742,energy,1.0,1.0,1.0,0.9,Clipart,Art
1,Detector Tree,350.5,1986.6013591386968,0.9986471861471863,0.47634085213032584,1.0,0.9986471861471863,1.0,1.0,0.0,0.09864718614718615,0.5223063340168604,energy,1.0,1.0,1.0,0.9,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.2899749373433584,1.0,0.9986471861471863,1.0,1.0,0.0,0.0013528138528138278,0.7100250626566417,energy,1.0,1.0,1.0,1.0,Clipart,Art
1,Detector Tree,350.5,1986.6013591386968,0.9986471861471863,0.2899749373433584,1.0,0.9986471861471863,1.0,1.0,0.0,0.0013528138528138278,0.7086722488038277,energy,1.0,1.0,1.0,1.0,Clipart,Art
0,Base Tree,350.5,635.0,1.0,0.9916290726817043,0.0,0.0013528138528138276,1.0,1.0,1.0,0.0013528138528138276,0.008370927318295748,energy,1.0,1.0,1.0,0.0,Product,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9916290726817043,0.0,0.0013528138528138276,1.0,1.0,1.0,0.0013528138528138276,0.008184449218283816,energy,1.0,1.0,1.0,0.0,Product,Art
0,Base Tree,350.5,635.0,1.0,0.9895488721804511,0.0,0.0013528138528138276,1.0,1.0,1.0,0.09864718614718618,0.010451127819548881,energy,1.0,1.0,1.0,0.1,Product,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9895488721804511,0.0,0.0013528138528138276,1.0,1.0,1.0,0.09864718614718618,0.009362773817661065,energy,1.0,1.0,1.0,0.1,Product,Art
0,Base Tree,350.5,635.0,1.0,0.9703759398496241,0.0,0.0013528138528138276,1.0,1.0,1.0,0.19864718614718618,0.029624060150375966,energy,1.0,1.0,1.0,0.2,Product,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9703759398496241,0.0,0.0013528138528138276,1.0,1.0,1.0,0.19864718614718618,0.028271246297562138,energy,1.0,1.0,1.0,0.2,Product,Art
0,Base Tree,350.5,635.0,1.0,0.9658395989974937,0.0,0.0013528138528138276,1.0,1.0,1.0,0.2986471861471862,0.034160401002506294,energy,1.0,1.0,1.0,0.30000000000000004,Product,Art
1,Detector Tree,350.5,638.5831646708269,0.9986471861471863,0.9658395989974937,0.0,0.0013528138528138276,1.0,1.0,1.0,0.2986471861471862,0.03280758714969247,energy,1.0,1.0,1.0,0.30000000000000004,Product,Art
0,Base Tree,350.5,635.0,1.0,0.9544611528822055,0.002531328320802005,0.004783106575963694,1.0,1.0,1.0,0.3952168934240363,0.045538847117794524,energy,1.0,1.0,1.0,0.4,Product,Art
1,Detector Tree,350.5,643.2198067011219,0.9986471861471863,0.9544611528822055,0.002531328320802005,0.004783106575963694,1.0,1.0,1.0,0.3952168934240363,0.04418603326498069,energy,1.0,1.0,1.0,0.4,Product,Art
0,Base Tree,350.5,635.0,1.0,0.9513784461152881,0.09857142857142857,0.10314232632446915,1.0,1.0,1.0,0.3968576736755308,0.0486215538847118,energy,1.0,1.0,1.0,0.5,Product,Art
1,Detector Tree,350.5,776.1695369894945,0.9986471861471863,0.9513784461152881,0.09857142857142857,0.10314232632446915,1.0,1.0,1.0,0.3968576736755308,0.04728908309735386,energy,1.0,1.0,1.0,0.5,Product,Art
0,Base Tree,350.5,635.0,1.0,0.9476190476190476,0.2546365914786967,0.2522490826633684,1.0,1.0,1.0,0.3477509173366317,0.0523809523809524,energy,1.0,1.0,1.0,0.6000000000000001,Product,Art
1,Detector Tree,350.5,977.7134602751607,0.9986471861471863,0.9476190476190476,0.2546365914786967,0.2522490826633684,1.0,1.0,1.0,0.3477509173366317,0.05102813852813857,energy,1.0,1.0,1.0,0.6000000000000001,Product,Art
0,Base Tree,350.5,635.0,1.0,0.948095238095238,0.8335588972431077,0.8238309807256236,1.0,1.0,1.0,0.12383098072562351,0.05190476190476193,energy,1.0,1.0,1.0,0.7000000000000001,Product,Art
1,Detector Tree,350.5,1750.3066079169978,0.9986471861471863,0.948095238095238,0.8335588972431077,0.8238309807256236,1.0,1.0,1.0,0.12383098072562351,0.0505519480519481,energy,1.0,1.0,1.0,0.7000000000000001,Product,Art
