,Tree,t,Risk Estimate,E[f(x)=y],Accuracy,ood_pred,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,5842.647964171954,0.1462872189882042,0.06343358395989974,0.960952380952381,0.8537127810117957,1.0,0.0,0.0,0.05371278101179574,0.08285363502830446,knn,0.9975,0.9855,0.9915,0.8,OoD Val,noise
1,Detector Tree,350.5,2262.1344302930056,0.128560387007096,0.06343358395989974,0.960952380952381,0.8537127810117957,1.0,0.0,0.0,0.05371278101179574,0.06581580538460345,knn,0.9975,0.9855,0.9915,0.8,OoD Val,noise
0,Base Tree,350.5,5995.812558795862,0.12117826904985872,0.028145363408521303,1.0,0.8788217309501414,1.0,0.0,0.0,0.021178269049858756,0.09303290564133743,knn,0.9975,0.9855,0.9915,0.9,OoD Val,noise
1,Detector Tree,350.5,2305.368301136746,0.10649409615993875,0.028145363408521303,1.0,0.8788217309501414,1.0,0.0,0.0,0.021178269049858756,0.07834873275141746,knn,0.9975,0.9855,0.9915,0.9,OoD Val,noise
0,Base Tree,350.5,5995.812558795862,0.12117826904985872,0.007543859649122808,1.0,0.8788217309501414,1.0,0.0,0.0,0.12117826904985872,0.11363440940073592,knn,0.9975,0.9855,0.9915,1.0,OoD Val,noise
1,Detector Tree,350.5,2305.368301136746,0.10649409615993875,0.007543859649122808,1.0,0.8788217309501414,1.0,0.0,0.0,0.12117826904985872,0.09895023651081596,knn,0.9975,0.9855,0.9915,1.0,OoD Val,noise
0,Base Tree,350.5,1432.955053225726,0.8691876961925039,0.978471177944862,0.012155388471177943,0.1308123038074961,1.0,0.0,0.0,0.1308123038074961,0.10928348175235825,knn,0.9975,0.9855,0.9915,0.0,OoD Test,noise
1,Detector Tree,350.5,1017.4075125576223,0.7638610356884616,0.978471177944862,0.012155388471177943,0.1308123038074961,1.0,0.0,0.0,0.1308123038074961,0.21461014225640046,knn,0.9975,0.9855,0.9915,0.0,OoD Test,noise
0,Base Tree,350.5,1432.955053225726,0.8691876961925039,0.978471177944862,0.012155388471177943,0.1308123038074961,1.0,0.0,0.0,0.030812303807496087,0.10928348175235825,knn,0.9975,0.9855,0.9915,0.1,OoD Test,noise
1,Detector Tree,350.5,1017.4075125576223,0.7638610356884616,0.978471177944862,0.012155388471177943,0.1308123038074961,1.0,0.0,0.0,0.030812303807496087,0.21461014225640046,knn,0.9975,0.9855,0.9915,0.1,OoD Test,noise
0,Base Tree,350.5,1572.8165489835828,0.8462595821338389,0.8991979949874688,0.04067669172932331,0.1537404178661611,1.0,0.0,0.0,0.0462595821338389,0.0529384128536298,knn,0.9975,0.9855,0.9915,0.2,OoD Test,noise
1,Detector Tree,350.5,1056.88630893648,0.7437113108040034,0.8991979949874688,0.04067669172932331,0.1537404178661611,1.0,0.0,0.0,0.0462595821338389,0.15548668418346526,knn,0.9975,0.9855,0.9915,0.2,OoD Test,noise
0,Base Tree,350.5,2060.9620919803037,0.7662357226261798,0.7393734335839599,0.1442606516290727,0.23376427737382022,1.0,0.0,0.0,0.0662357226261798,0.05507593858234487,knn,0.9975,0.9855,0.9915,0.30000000000000004,OoD Test,noise
1,Detector Tree,350.5,1194.675472356976,0.6733846040741714,0.7393734335839599,0.1442606516290727,0.23376427737382022,1.0,0.0,0.0,0.0662357226261798,0.06963890425232667,knn,0.9975,0.9855,0.9915,0.30000000000000004,OoD Test,noise
0,Base Tree,350.5,3146.2771986675293,0.5883152133331919,0.45804511278195487,0.37406015037593987,0.4116847866668081,1.0,0.0,0.0,0.026136663183122428,0.13030652722469396,knn,0.9975,0.9855,0.9915,0.4,OoD Test,noise
1,Detector Tree,350.5,1501.0280812121262,0.5170241941257773,0.45804511278195487,0.37406015037593987,0.4116847866668081,1.0,0.0,0.0,0.026136663183122428,0.06846884835765829,knn,0.9975,0.9855,0.9915,0.4,OoD Test,noise
0,Base Tree,350.5,4513.541553380747,0.3641735158392217,0.2618045112781955,0.6690726817042606,0.6358264841607782,1.0,0.0,0.0,0.1358264841607783,0.10236900456102621,knn,0.9975,0.9855,0.9915,0.5,OoD Test,noise
1,Detector Tree,350.5,1886.9666897141083,0.32004359955602346,0.2618045112781955,0.6690726817042606,0.6358264841607782,1.0,0.0,0.0,0.1358264841607783,0.059342200201326176,knn,0.9975,0.9855,0.9915,0.5,OoD Test,noise
0,Base Tree,350.5,4513.541553380747,0.3641735158392217,0.2618045112781955,0.6690726817042606,0.6358264841607782,1.0,0.0,0.0,0.046871177561731224,0.10236900456102621,knn,0.9975,0.9855,0.9915,0.6000000000000001,OoD Test,noise
1,Detector Tree,350.5,1886.9666897141083,0.32004359955602346,0.2618045112781955,0.6690726817042606,0.6358264841607782,1.0,0.0,0.0,0.046871177561731224,0.059342200201326176,knn,0.9975,0.9855,0.9915,0.6000000000000001,OoD Test,noise
0,Base Tree,350.5,5418.057295505344,0.21589224663846818,0.1329824561403509,0.8646616541353384,0.7841077533615318,1.0,0.0,0.0,0.08410775336153173,0.08409447451530988,knn,0.9975,0.9855,0.9915,0.7000000000000001,OoD Test,noise
1,Detector Tree,350.5,2142.284943042613,0.1897307978895334,0.1329824561403509,0.8646616541353384,0.7841077533615318,1.0,0.0,0.0,0.08410775336153173,0.06689628248798184,knn,0.9975,0.9855,0.9915,0.7000000000000001,OoD Test,noise
0,Base Tree,350.5,5789.82244158727,0.15494714072339827,0.06794486215538847,0.9512280701754386,0.8450528592766018,1.0,0.0,0.0,0.0450528592766017,0.0876842555589349,knn,0.9975,0.9855,0.9915,0.8,OoD Test,noise
1,Detector Tree,350.5,2247.22333529558,0.13617091441631196,0.06794486215538847,0.9512280701754386,0.8450528592766018,1.0,0.0,0.0,0.0450528592766017,0.07349340503701943,knn,0.9975,0.9855,0.9915,0.8,OoD Test,noise
0,Base Tree,350.5,5974.628372887181,0.12465108641193753,0.02942355889724311,0.9949874686716792,0.8753489135880624,1.0,0.0,0.0,0.024651086411937567,0.09522752751469443,knn,0.9975,0.9855,0.9915,0.9,OoD Test,noise
1,Detector Tree,350.5,2299.388627049829,0.10954608352535455,0.02942355889724311,0.9949874686716792,0.8753489135880624,1.0,0.0,0.0,0.024651086411937567,0.08012252462811145,knn,0.9975,0.9855,0.9915,0.9,OoD Test,noise
0,Base Tree,350.5,5995.812558795862,0.12117826904985872,0.015187969924812032,1.0,0.8788217309501414,1.0,0.0,0.0,0.12117826904985872,0.1059902991250467,knn,0.9975,0.9855,0.9915,1.0,OoD Test,noise
1,Detector Tree,350.5,2305.368301136746,0.10649409615993875,0.015187969924812032,1.0,0.8788217309501414,1.0,0.0,0.0,0.12117826904985872,0.09130612623512674,knn,0.9975,0.9855,0.9915,1.0,OoD Test,noise
0,Base Tree,350.5,1239.5924600306032,0.9008864819621961,0.978471177944862,0.05182957393483709,0.09911351803780381,1.0,0.0,0.0,0.09911351803780381,0.07758469598266596,knn,0.9975,0.9855,0.9915,0.0,OoD Val,OoD Val
1,Detector Tree,350.5,848.2500792587846,0.8544861669222806,0.978471177944862,0.05182957393483709,0.09911351803780381,1.0,0.0,0.0,0.09911351803780381,0.1239850110225815,knn,0.9975,0.9855,0.9915,0.0,OoD Val,OoD Val
0,Base Tree,350.5,1239.5924600306032,0.9008864819621961,0.978471177944862,0.05182957393483709,0.09911351803780381,1.0,0.0,0.0,0.01546148956587141,0.07758469598266596,knn,0.9975,0.9855,0.9915,0.1,OoD Val,OoD Val
1,Detector Tree,350.5,848.2500792587846,0.8544861669222806,0.978471177944862,0.05182957393483709,0.09911351803780381,1.0,0.0,0.0,0.01546148956587141,0.1239850110225815,knn,0.9975,0.9855,0.9915,0.1,OoD Val,OoD Val
0,Base Tree,350.5,2111.8111469760947,0.7578998119711321,0.9116290726817042,0.21914786967418545,0.24210018802886799,1.0,0.0,0.0,0.04210018802886799,0.15372926071057227,knn,0.9975,0.9855,0.9915,0.2,OoD Val,OoD Val
1,Detector Tree,350.5,1059.5239141865172,0.7188640502538983,0.9116290726817042,0.21914786967418545,0.24210018802886799,1.0,0.0,0.0,0.04210018802886799,0.19276502242780602,knn,0.9975,0.9855,0.9915,0.2,OoD Val,OoD Val
0,Base Tree,350.5,3419.6105267637577,0.5435064710223348,0.7793483709273182,0.45268170426065163,0.4564935289776652,1.0,0.0,0.0,0.1564935289776652,0.23584189990498353,knn,0.9975,0.9855,0.9915,0.30000000000000004,OoD Val,OoD Val
1,Detector Tree,350.5,1376.3066137769895,0.5155130756427743,0.7793483709273182,0.45268170426065163,0.4564935289776652,1.0,0.0,0.0,0.1564935289776652,0.263835295284544,knn,0.9975,0.9855,0.9915,0.30000000000000004,OoD Val,OoD Val
0,Base Tree,350.5,5072.010580107371,0.2726212163758408,0.5149874686716792,0.7425814536340852,0.7273787836241592,1.0,0.0,0.0,0.3273787836241592,0.2423662522958384,knn,0.9975,0.9855,0.9915,0.4,OoD Val,OoD Val
1,Detector Tree,350.5,1776.5604736515975,0.25857981318056583,0.5149874686716792,0.7425814536340852,0.7273787836241592,1.0,0.0,0.0,0.3273787836241592,0.25640765549111333,knn,0.9975,0.9855,0.9915,0.4,OoD Val,OoD Val
0,Base Tree,350.5,5918.677134239645,0.13382342061645175,0.2962907268170426,0.9085213032581454,0.8661765793835483,1.0,0.0,0.0,0.3661765793835483,0.16246730620059088,knn,0.9975,0.9855,0.9915,0.5,OoD Val,OoD Val
1,Detector Tree,350.5,1981.6449237715624,0.1269308220475423,0.2962907268170426,0.9085213032581454,0.8661765793835483,1.0,0.0,0.0,0.3661765793835483,0.1693599047695003,knn,0.9975,0.9855,0.9915,0.5,OoD Val,OoD Val
0,Base Tree,350.5,5918.677134239645,0.13382342061645175,0.2962907268170426,0.9085213032581454,0.8661765793835483,1.0,0.0,0.0,0.26617657938354816,0.16246730620059088,knn,0.9975,0.9855,0.9915,0.6000000000000001,OoD Val,OoD Val
1,Detector Tree,350.5,1981.6449237715624,0.1269308220475423,0.2962907268170426,0.9085213032581454,0.8661765793835483,1.0,0.0,0.0,0.26617657938354816,0.1693599047695003,knn,0.9975,0.9855,0.9915,0.6000000000000001,OoD Val,OoD Val
0,Base Tree,350.5,6370.874324333883,0.05969273371575692,0.14771929824561403,0.9890726817042607,0.9403072662842431,1.0,0.0,0.0,0.24030726628424298,0.08802656452985712,knn,0.9975,0.9855,0.9915,0.7000000000000001,OoD Val,OoD Val
1,Detector Tree,350.5,2091.178732121079,0.0566182490770573,0.14771929824561403,0.9890726817042607,0.9403072662842431,1.0,0.0,0.0,0.24030726628424298,0.09110104916855674,knn,0.9975,0.9855,0.9915,0.7000000000000001,OoD Val,OoD Val
0,Base Tree,350.5,6416.700311679952,0.052180276773778234,0.06343358395989974,0.9980701754385966,0.9478197232262218,1.0,0.0,0.0,0.14781972322622172,0.030840874646635413,knn,0.9975,0.9855,0.9915,0.8,OoD Val,OoD Val
1,Detector Tree,350.5,2102.278966765053,0.049492722537311296,0.06343358395989974,0.9980701754385966,0.9478197232262218,1.0,0.0,0.0,0.14781972322622172,0.031351141686481745,knn,0.9975,0.9855,0.9915,0.8,OoD Val,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.028145363408521303,1.0,0.9484948259642522,1.0,0.0,0.0,0.04849482596425214,0.024850130971832172,knn,0.9975,0.9855,0.9915,0.9,OoD Val,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.028145363408521303,1.0,0.9484948259642522,1.0,0.0,0.0,0.04849482596425214,0.022829568881135312,knn,0.9975,0.9855,0.9915,0.9,OoD Val,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.007543859649122808,1.0,0.9484948259642522,1.0,0.0,0.0,0.051505174035747836,0.043961314386625025,knn,0.9975,0.9855,0.9915,1.0,OoD Val,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.007543859649122808,1.0,0.9484948259642522,1.0,0.0,0.0,0.051505174035747836,0.04130853143417235,knn,0.9975,0.9855,0.9915,1.0,OoD Val,OoD Val
0,Base Tree,350.5,1239.5924600306032,0.9008864819621961,0.978471177944862,0.05182957393483709,0.09911351803780381,1.0,0.0,0.0,0.09911351803780381,0.07758469598266596,knn,0.9975,0.9855,0.9915,0.0,OoD Test,OoD Val
1,Detector Tree,350.5,848.2500792587846,0.8544861669222806,0.978471177944862,0.05182957393483709,0.09911351803780381,1.0,0.0,0.0,0.09911351803780381,0.1239850110225815,knn,0.9975,0.9855,0.9915,0.0,OoD Test,OoD Val
0,Base Tree,350.5,1239.5924600306032,0.9008864819621961,0.978471177944862,0.05182957393483709,0.09911351803780381,1.0,0.0,0.0,0.01546148956587141,0.07758469598266596,knn,0.9975,0.9855,0.9915,0.1,OoD Test,OoD Val
1,Detector Tree,350.5,848.2500792587846,0.8544861669222806,0.978471177944862,0.05182957393483709,0.09911351803780381,1.0,0.0,0.0,0.01546148956587141,0.1239850110225815,knn,0.9975,0.9855,0.9915,0.1,OoD Test,OoD Val
0,Base Tree,350.5,2233.4446748102614,0.7379598893753669,0.8991979949874688,0.23902255639097744,0.26204011062463306,1.0,0.0,0.0,0.06204011062463304,0.16123810561210172,knn,0.9975,0.9855,0.9915,0.2,OoD Test,OoD Val
1,Detector Tree,350.5,1088.9866879907656,0.6999511368416875,0.8991979949874688,0.23902255639097744,0.26204011062463306,1.0,0.0,0.0,0.06204011062463304,0.19924685814578125,knn,0.9975,0.9855,0.9915,0.2,OoD Test,OoD Val
0,Base Tree,350.5,3528.873218441211,0.5255945543538998,0.7393734335839599,0.46566416040100256,0.4744054456461002,1.0,0.0,0.0,0.17440544564610014,0.2137788792300601,knn,0.9975,0.9855,0.9915,0.30000000000000004,OoD Test,OoD Val
1,Detector Tree,350.5,1402.772852382887,0.4985237153596609,0.7393734335839599,0.46566416040100256,0.4744054456461002,1.0,0.0,0.0,0.17440544564610014,0.24084971822429904,knn,0.9975,0.9855,0.9915,0.30000000000000004,OoD Test,OoD Val
0,Base Tree,350.5,5306.49970403431,0.23418037638781805,0.45804511278195487,0.783734335839599,0.7658196236121819,1.0,0.0,0.0,0.3658196236121819,0.22386473639413684,knn,0.9975,0.9855,0.9915,0.4,OoD Test,OoD Val
1,Detector Tree,350.5,1833.3597800668067,0.22211887534620653,0.45804511278195487,0.783734335839599,0.7658196236121819,1.0,0.0,0.0,0.3658196236121819,0.23592623743574834,knn,0.9975,0.9855,0.9915,0.4,OoD Test,OoD Val
0,Base Tree,350.5,6081.0887558501145,0.1071985646147353,0.2618045112781955,0.9383959899749373,0.8928014353852646,1.0,0.0,0.0,0.3928014353852647,0.1546059466634602,knn,0.9975,0.9855,0.9915,0.5,OoD Test,OoD Val
1,Detector Tree,350.5,2020.985202359999,0.101677283887871,0.2618045112781955,0.9383959899749373,0.8928014353852646,1.0,0.0,0.0,0.3928014353852647,0.16012722739032448,knn,0.9975,0.9855,0.9915,0.5,OoD Test,OoD Val
0,Base Tree,350.5,6081.0887558501145,0.1071985646147353,0.2618045112781955,0.9383959899749373,0.8928014353852646,1.0,0.0,0.0,0.2928014353852646,0.1546059466634602,knn,0.9975,0.9855,0.9915,0.6000000000000001,OoD Test,OoD Val
1,Detector Tree,350.5,2020.985202359999,0.101677283887871,0.2618045112781955,0.9383959899749373,0.8928014353852646,1.0,0.0,0.0,0.2928014353852646,0.16012722739032448,knn,0.9975,0.9855,0.9915,0.6000000000000001,OoD Test,OoD Val
0,Base Tree,350.5,6345.127461586704,0.06391353088742549,0.1329824561403509,0.9830576441102757,0.9360864691125745,1.0,0.0,0.0,0.23608646911257444,0.07322797339067333,knn,0.9975,0.9855,0.9915,0.7000000000000001,OoD Test,OoD Val
1,Detector Tree,350.5,2084.9421787069305,0.060621653355829495,0.1329824561403509,0.9830576441102757,0.9360864691125745,1.0,0.0,0.0,0.23608646911257444,0.07531943479739509,knn,0.9975,0.9855,0.9915,0.7000000000000001,OoD Test,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.06794486215538847,1.0,0.9484948259642522,1.0,0.0,0.0,0.14849482596425212,0.03213089166943701,knn,0.9975,0.9855,0.9915,0.8,OoD Test,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.06794486215538847,1.0,0.9484948259642522,1.0,0.0,0.0,0.14849482596425212,0.03285717401442853,knn,0.9975,0.9855,0.9915,0.8,OoD Test,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.02942355889724311,1.0,0.9484948259642522,1.0,0.0,0.0,0.04849482596425214,0.027598700419911453,knn,0.9975,0.9855,0.9915,0.9,OoD Test,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.02942355889724311,1.0,0.9484948259642522,1.0,0.0,0.0,0.04849482596425214,0.025835034724076764,knn,0.9975,0.9855,0.9915,0.9,OoD Test,OoD Val
0,Base Tree,350.5,6420.818438381938,0.05150517403574783,0.015187969924812032,1.0,0.9484948259642522,1.0,0.0,0.0,0.051505174035747836,0.03644494585475914,knn,0.9975,0.9855,0.9915,1.0,OoD Test,OoD Val
1,Detector Tree,350.5,2103.2764831380327,0.048852391083295164,0.015187969924812032,1.0,0.9484948259642522,1.0,0.0,0.0,0.051505174035747836,0.03391258833434269,knn,0.9975,0.9855,0.9915,1.0,OoD Test,OoD Val
0,Base Tree,350.5,1294.2667921243603,0.8919234767009246,0.978471177944862,0.026090225563909775,0.10807652329907545,1.0,0.0,0.0,0.10807652329907545,0.0865477012439376,knn,0.9975,0.9855,0.9915,0.0,OoD Val,OoD Test
1,Detector Tree,350.5,918.1523519528023,0.8158309928878342,0.978471177944862,0.026090225563909775,0.10807652329907545,1.0,0.0,0.0,0.10807652329907545,0.16264018505702793,knn,0.9975,0.9855,0.9915,0.0,OoD Val,OoD Test
0,Base Tree,350.5,1294.2667921243603,0.8919234767009246,0.978471177944862,0.026090225563909775,0.10807652329907545,1.0,0.0,0.0,0.01410085494191731,0.0865477012439376,knn,0.9975,0.9855,0.9915,0.1,OoD Val,OoD Test
1,Detector Tree,350.5,918.1523519528023,0.8158309928878342,0.978471177944862,0.026090225563909775,0.10807652329907545,1.0,0.0,0.0,0.01410085494191731,0.16264018505702793,knn,0.9975,0.9855,0.9915,0.1,OoD Val,OoD Test
0,Base Tree,350.5,1615.873661249195,0.8392010391394763,0.9116290726817042,0.08834586466165413,0.16079896086052378,1.0,0.0,0.0,0.03920103913947625,0.07242803354222804,knn,0.9975,0.9855,0.9915,0.2,OoD Val,OoD Test
1,Detector Tree,350.5,1002.3029854489063,0.7676064537801524,0.9116290726817042,0.08834586466165413,0.16079896086052378,1.0,0.0,0.0,0.03920103913947625,0.14402261890155188,knn,0.9975,0.9855,0.9915,0.2,OoD Val,OoD Test
0,Base Tree,350.5,2438.149542921862,0.7044017142751046,0.7793483709273182,0.25591478696741854,0.29559828572489544,1.0,0.0,0.0,0.01766890983927365,0.07519395422351734,knn,0.9975,0.9855,0.9915,0.30000000000000004,OoD Val,OoD Test
1,Detector Tree,350.5,1217.4570850476423,0.6443072359464841,0.7793483709273182,0.25591478696741854,0.29559828572489544,1.0,0.0,0.0,0.01766890983927365,0.13504113498083412,knn,0.9975,0.9855,0.9915,0.30000000000000004,OoD Val,OoD Test
0,Base Tree,350.5,3745.119334855247,0.49014437133520533,0.5149874686716792,0.5080451127819549,0.5098556286647946,1.0,0.0,0.0,0.1098556286647946,0.04082798694761364,knn,0.9975,0.9855,0.9915,0.4,OoD Val,OoD Test
1,Detector Tree,350.5,1559.4346561447785,0.44832878556336964,0.5149874686716792,0.5080451127819549,0.5098556286647946,1.0,0.0,0.0,0.1098556286647946,0.0712350513963991,knn,0.9975,0.9855,0.9915,0.4,OoD Val,OoD Test
0,Base Tree,350.5,5186.616504148424,0.2538333599756682,0.2962907268170426,0.7908771929824562,0.7461666400243318,1.0,0.0,0.0,0.2461666400243318,0.05050047089737518,knn,0.9975,0.9855,0.9915,0.5,OoD Val,OoD Test
1,Detector Tree,350.5,1936.6122341889113,0.23217812683098957,0.2962907268170426,0.7908771929824562,0.7461666400243318,1.0,0.0,0.0,0.2461666400243318,0.06598054250332812,knn,0.9975,0.9855,0.9915,0.5,OoD Val,OoD Test
0,Base Tree,350.5,5186.616504148424,0.2538333599756682,0.2962907268170426,0.7908771929824562,0.7461666400243318,1.0,0.0,0.0,0.14616664002433175,0.05050047089737518,knn,0.9975,0.9855,0.9915,0.6000000000000001,OoD Val,OoD Test
1,Detector Tree,350.5,1936.6122341889113,0.23217812683098957,0.2962907268170426,0.7908771929824562,0.7461666400243318,1.0,0.0,0.0,0.14616664002433175,0.06598054250332812,knn,0.9975,0.9855,0.9915,0.6000000000000001,OoD Val,OoD Test
0,Base Tree,350.5,5884.8624980902405,0.13936680359176387,0.14771929824561403,0.9276942355889723,0.8606331964082361,1.0,0.0,0.0,0.16063319640823606,0.03320084383112063,knn,0.9975,0.9855,0.9915,0.7000000000000001,OoD Val,OoD Test
1,Detector Tree,350.5,2119.31306668734,0.12747703218938564,0.14771929824561403,0.9276942355889723,0.8606331964082361,1.0,0.0,0.0,0.16063319640823606,0.0359706214525415,knn,0.9975,0.9855,0.9915,0.7000000000000001,OoD Val,OoD Test
0,Base Tree,350.5,6178.249518298333,0.09127057077076506,0.06343358395989974,0.9909523809523809,0.9087294292292349,1.0,0.0,0.0,0.10872942922923491,0.037241326151691526,knn,0.9975,0.9855,0.9915,0.8,OoD Val,OoD Test
1,Detector Tree,350.5,2196.0797840066216,0.08348402337022531,0.06343358395989974,0.9909523809523809,0.9087294292292349,1.0,0.0,0.0,0.10872942922923491,0.033415108659853324,knn,0.9975,0.9855,0.9915,0.8,OoD Val,OoD Test
0,Base Tree,350.5,6214.591956726246,0.08531279397930379,0.028145363408521303,1.0,0.9146872060206963,1.0,0.0,0.0,0.014687206020696175,0.057167430570782496,knn,0.9975,0.9855,0.9915,0.9,OoD Val,OoD Test
1,Detector Tree,350.5,2205.589031196597,0.07803452116274867,0.028145363408521303,1.0,0.9146872060206963,1.0,0.0,0.0,0.014687206020696175,0.049889157754227365,knn,0.9975,0.9855,0.9915,0.9,OoD Val,OoD Test
0,Base Tree,350.5,6214.591956726246,0.08531279397930379,0.007543859649122808,1.0,0.9146872060206963,1.0,0.0,0.0,0.08531279397930379,0.07776893433018099,knn,0.9975,0.9855,0.9915,1.0,OoD Val,OoD Test
1,Detector Tree,350.5,2205.589031196597,0.07803452116274867,0.007543859649122808,1.0,0.9146872060206963,1.0,0.0,0.0,0.08531279397930379,0.07049066151362587,knn,0.9975,0.9855,0.9915,1.0,OoD Val,OoD Test
0,Base Tree,350.5,1294.2667921243603,0.8919234767009246,0.978471177944862,0.026090225563909775,0.10807652329907545,1.0,0.0,0.0,0.10807652329907545,0.0865477012439376,knn,0.9975,0.9855,0.9915,0.0,OoD Test,OoD Test
1,Detector Tree,350.5,918.1523519528023,0.8158309928878342,0.978471177944862,0.026090225563909775,0.10807652329907545,1.0,0.0,0.0,0.10807652329907545,0.16264018505702793,knn,0.9975,0.9855,0.9915,0.0,OoD Test,OoD Test
0,Base Tree,350.5,1294.2667921243603,0.8919234767009246,0.978471177944862,0.026090225563909775,0.10807652329907545,1.0,0.0,0.0,0.01410085494191731,0.0865477012439376,knn,0.9975,0.9855,0.9915,0.1,OoD Test,OoD Test
1,Detector Tree,350.5,918.1523519528023,0.8158309928878342,0.978471177944862,0.026090225563909775,0.10807652329907545,1.0,0.0,0.0,0.01410085494191731,0.16264018505702793,knn,0.9975,0.9855,0.9915,0.1,OoD Test,OoD Test
