,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set
1,Detector Tree,350.5,1587.6037734513745,1715.5714285714287,0.6592159460910353,0.6364160401002507,0.36265664160401,0.24809523809523812,0.2859582584780535,0.9330000000000002,0.002,0.0,0.839,0.839,0.0859582584780535,0.054068790280789904,GradNorm,0.2,Clipart,Art
0,Base Tree,350.5,3364.560462143559,3324.0451127819547,0.5525310717797444,0.5591729323308271,0.4458145363408521,0.3375689223057644,0.4086669476050007,0.9330000000000002,0.002,0.0,0.839,0.839,0.10866694760500065,0.05752631505016227,GradNorm,0.30000000000000004,Clipart,Art
1,Detector Tree,350.5,1767.374587596046,1743.0290726817043,0.5461260423826276,0.5591729323308271,0.4458145363408521,0.3375689223057644,0.4086669476050007,0.9330000000000002,0.002,0.0,0.839,0.839,0.10866694760500065,0.05652861901483376,GradNorm,0.30000000000000004,Clipart,Art
0,Base Tree,350.5,4069.6289921337266,3909.278195488722,0.4369460668633235,0.46323308270676694,0.5336842105263158,0.4443107769423559,0.5328184029395021,0.9330000000000002,0.002,0.0,0.839,0.839,0.13281840293950214,0.05238508845860966,GradNorm,0.4,Clipart,Art
1,Detector Tree,350.5,1949.2590846233052,1798.8616541353385,0.4317064668095221,0.46323308270676694,0.5336842105263158,0.4443107769423559,0.5328184029395021,0.9330000000000002,0.002,0.0,0.839,0.839,0.13281840293950214,0.052472078863489584,GradNorm,0.4,Clipart,Art
0,Base Tree,350.5,4617.480068829892,4327.258145363408,0.34713441494591935,0.39471177944862157,0.6035839598997494,0.523859649122807,0.6292863427004088,0.9330000000000002,0.002,0.0,0.839,0.839,0.12928634270040887,0.05433641626189365,GradNorm,0.5,Clipart,Art
1,Detector Tree,350.5,2090.5866482462543,1827.7258145363407,0.3428003746971451,0.39471177944862157,0.6035839598997494,0.523859649122807,0.6292863427004088,0.9330000000000002,0.002,0.0,0.839,0.839,0.12928634270040887,0.05697043091633472,GradNorm,0.5,Clipart,Art
0,Base Tree,350.5,4834.357861356932,4307.994987468672,0.31158067846607673,0.39786967418546365,0.6058145363408521,0.5556892230576441,0.6674751036884247,0.9330000000000002,0.002,0.0,0.839,0.839,0.0674751036884245,0.08651312314710076,GradNorm,0.6000000000000001,Clipart,Art
1,Detector Tree,350.5,2146.5339874513,1701.7203007518797,0.3076051221554921,0.39786967418546365,0.6058145363408521,0.5556892230576441,0.6674751036884247,0.9330000000000002,0.002,0.0,0.839,0.839,0.0674751036884245,0.09034730410506885,GradNorm,0.6000000000000001,Clipart,Art
0,Base Tree,350.5,5539.426391347099,4893.228070175439,0.19599567354965586,0.3019298245614035,0.6936842105263157,0.6624310776942356,0.791626559022926,0.9330000000000002,0.002,0.0,0.839,0.839,0.09162655902292599,0.10593415101174765,GradNorm,0.7000000000000001,Clipart,Art
1,Detector Tree,350.5,2328.41848447856,1757.5528822055137,0.19318554658238662,0.3019298245614035,0.6936842105263157,0.6624310776942356,0.791626559022926,0.9330000000000002,0.002,0.0,0.839,0.839,0.09162655902292599,0.10874427797901691,GradNorm,0.7000000000000001,Clipart,Art
0,Base Tree,350.5,6235.3320555555565,5364.411027568923,0.08191277777777771,0.22468671679197996,0.776842105263158,0.7519047619047619,0.9141645781119466,0.9330000000000002,0.002,0.0,0.839,0.839,0.11416457811194655,0.14277393901420224,GradNorm,0.8,Clipart,Art
1,Detector Tree,350.5,2507.9392634229007,1785.0105263157893,0.08025293457265455,0.22468671679197996,0.776842105263158,0.7519047619047619,0.9141645781119466,0.9330000000000002,0.002,0.0,0.839,0.839,0.11416457811194655,0.1444337822193254,GradNorm,0.8,Clipart,Art
0,Base Tree,350.5,6694.063571779745,5940.318295739348,0.006710889872173057,0.13027568922305766,0.8606766917293233,0.851203007518797,0.9949399679138851,0.9330000000000002,0.002,0.0,0.839,0.839,0.09493996791388498,0.12356479935088459,GradNorm,0.9,Clipart,Art
1,Detector Tree,350.5,2626.276910828823,1857.4766917293232,0.005809298024146584,0.13027568922305766,0.8606766917293233,0.851203007518797,0.9949399679138851,0.9330000000000002,0.002,0.0,0.839,0.839,0.09493996791388498,0.12446639119891105,GradNorm,0.9,Clipart,Art
0,Base Tree,350.5,6722.8,6735.0,0.002,0.0,0.9774436090225563,1.0,1.0,0.9330000000000002,0.002,0.0,0.839,0.839,0.0,0.002,GradNorm,1.0,Clipart,Art
1,Detector Tree,350.5,2633.689964412811,1965.0751879699249,0.0011459074733096088,0.0,0.9774436090225563,1.0,1.0,0.9330000000000002,0.002,0.0,0.839,0.839,0.0,0.0011459074733096088,GradNorm,1.0,Clipart,Art
0,Base Tree,350.5,1123.9961533923301,1482.2731829573934,0.9198366961651918,0.8611027568922306,0.1620551378446115,0.0,0.014138887040610362,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.014138887040610362,0.05881454277286144,GradNorm,0.0,Product,Art
1,Detector Tree,350.5,1189.3826690514334,1535.5067669172931,0.9097281694767689,0.8611027568922306,0.1620551378446115,0.0,0.014138887040610362,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.014138887040610362,0.04901744369501672,GradNorm,0.0,Product,Art
0,Base Tree,350.5,1737.7912291052107,1776.5714285714287,0.8192145526057031,0.8128571428571428,0.25418546365914785,0.148796992481203,0.12221852566519541,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.03946370350655398,0.04698729123694192,GradNorm,0.1,Product,Art
1,Detector Tree,350.5,1347.7216160831535,1616.8706766917294,0.8101205865757005,0.8128571428571428,0.25418546365914785,0.148796992481203,0.12221852566519541,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.03946370350655398,0.04492352814072644,GradNorm,0.1,Product,Art
0,Base Tree,350.5,2302.617340216322,2019.1954887218046,0.7266201081612587,0.7730827067669173,0.3192481203007519,0.24809523809523812,0.22167550143796064,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.0491941505681608,0.05849647459356352,GradNorm,0.2,Product,Art
1,Detector Tree,350.5,1493.4281804205807,1733.244611528822,0.7184597604899833,0.7730827067669173,0.3192481203007519,0.24809523809523812,0.22167550143796064,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.0491941505681608,0.06376634764162291,GradNorm,0.2,Product,Art
0,Base Tree,350.5,2869.803077679449,2268.3934837092734,0.6336388397246805,0.7322305764411027,0.38781954887218045,0.3375689223057644,0.32154797022053655,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.05728258699846962,0.1017634203502857,GradNorm,0.30000000000000004,Product,Art
1,Detector Tree,350.5,1639.743450768776,1759.418045112782,0.6264160107107173,0.7322305764411027,0.38781954887218045,0.3375689223057644,0.32154797022053655,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.05728258699846962,0.10761423597005618,GradNorm,0.30000000000000004,Product,Art
0,Base Tree,350.5,3439.046140609636,2503.0676691729323,0.5403203048180925,0.6937593984962406,0.459874686716792,0.4443107769423559,0.4217827015917375,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.06370609414391434,0.15343909367814815,GradNorm,0.4,Product,Art
1,Detector Tree,350.5,1786.5894434395275,1814.9142857142858,0.5340383950776456,0.6937593984962406,0.459874686716792,0.4443107769423559,0.4217827015917375,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.06370609414391434,0.159721003418595,GradNorm,0.4,Product,Art
0,Base Tree,350.5,3871.2314405113075,2733.9197994987467,0.46947025565388395,0.6559147869674185,0.5113283208020051,0.523859649122807,0.4978837211021655,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.057857401616134764,0.18644453131353456,GradNorm,0.5,Product,Art
1,Detector Tree,350.5,1898.0790399136279,1881.051127819549,0.46390271821744844,0.6559147869674185,0.5113283208020051,0.523859649122807,0.4978837211021655,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.057857401616134764,0.19201206874997012,GradNorm,0.5,Product,Art
0,Base Tree,350.5,3850.656086529007,2648.152882205514,0.47284326450344144,0.6699749373433583,0.4942857142857143,0.5556892230576441,0.4942607255602132,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.10573927443978687,0.19713167283991692,GradNorm,0.6000000000000001,Product,Art
1,Detector Tree,350.5,1892.7712751346767,1864.8456140350877,0.4672417174349488,0.6699749373433583,0.4942857142857143,0.5556892230576441,0.4942607255602132,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.10573927443978687,0.20273321990840962,GradNorm,0.6000000000000001,Product,Art
0,Base Tree,350.5,4419.899149459194,2882.8270676691727,0.3795247295968535,0.6315037593984962,0.5663408521303258,0.6624310776942356,0.5944954569314141,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.10739496233208393,0.2519790298016428,GradNorm,0.7000000000000001,Product,Art
1,Detector Tree,350.5,2039.6172678054281,1920.3418546365915,0.37486410180187707,0.6315037593984962,0.5663408521303258,0.6624310776942356,0.5944954569314141,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.10739496233208393,0.2566396575966192,GradNorm,0.7000000000000001,Product,Art
0,Base Tree,350.5,4987.084886922321,3132.0250626566417,0.28654346116027535,0.5906516290726816,0.6349122807017543,0.7519047619047619,0.6943679257139901,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.10563207428601004,0.3041081679124064,GradNorm,0.8,Product,Art
1,Detector Tree,350.5,2185.9325381536237,1946.5152882205514,0.28282035202261113,0.5906516290726816,0.6349122807017543,0.7519047619047619,0.6943679257139901,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.10563207428601004,0.3078312770500705,GradNorm,0.8,Product,Art
0,Base Tree,350.5,5551.910998033432,3374.6491228070176,0.19394901671583087,0.5508771929824562,0.6999749373433585,0.851203007518797,0.7938249014867552,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.10617509851324479,0.35692817626662526,GradNorm,0.9,Product,Art
1,Detector Tree,350.5,2331.639102491051,2062.8892230576444,0.19115952593689384,0.5508771929824562,0.6999749373433585,0.851203007518797,0.7938249014867552,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.10617509851324479,0.3597176670455623,GradNorm,0.9,Product,Art
0,Base Tree,350.5,6254.732424778761,3668.9473684210525,0.07873238938053093,0.5026315789473684,0.7921052631578948,1.0,0.9175806773571096,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.08241932264289037,0.4238991895668375,GradNorm,1.0,Product,Art
1,Detector Tree,350.5,2512.943920769265,2144.25313283208,0.07710461363921045,0.5026315789473684,0.7921052631578948,1.0,0.9175806773571096,0.9330000000000002,0.002,0.48100000000000004,0.839,0.839,0.08241932264289037,0.425526965308158,GradNorm,1.0,Product,Art
0,Base Tree,350.5,1124.1686478142256,1482.2731829573934,0.9198084183911106,0.8611027568922306,0.1620551378446115,0.0,0.014138887040610362,0.9330000000000002,0.0,0.002,0.839,0.839,0.014138887040610362,0.05878693348415294,GradNorm,0.0,Art,Clipart
1,Detector Tree,350.5,1189.4815003750105,1535.5067669172931,0.9097119676204448,0.8611027568922306,0.1620551378446115,0.0,0.014138887040610362,0.9330000000000002,0.0,0.002,0.839,0.839,0.014138887040610362,0.049004213670059825,GradNorm,0.0,Art,Clipart
0,Base Tree,350.5,1623.8708552354335,2276.9548872180453,0.8378900237318961,0.7308270676691729,0.23353383458646618,0.148796992481203,0.10193995312765687,0.9330000000000002,0.0,0.002,0.839,0.839,0.04057104412949779,0.10951761261560987,GradNorm,0.1,Art,Clipart
1,Detector Tree,350.5,1318.7256440947203,1864.1117794486215,0.8286927656869671,0.7308270676691729,0.23353383458646618,0.148796992481203,0.10193995312765687,0.9330000000000002,0.0,0.002,0.839,0.839,0.04057104412949779,0.1035854994771732,GradNorm,0.1,Art,Clipart
0,Base Tree,350.5,2004.3806347727723,2852.8621553884714,0.7755113713487259,0.6364160401002507,0.2751127819548872,0.24809523809523812,0.16879810144831103,0.9330000000000002,0.0,0.002,0.839,0.839,0.04689600106460844,0.13909533124847523,GradNorm,0.2,Art,Clipart
1,Detector Tree,350.5,1417.1415804322307,2142.785463659148,0.7669988243592021,0.6364160401002507,0.2751127819548872,0.24809523809523812,0.16879810144831103,0.9330000000000002,0.0,0.002,0.839,0.839,0.04689600106460844,0.13058278425895142,GradNorm,0.2,Art,Clipart
0,Base Tree,350.5,2548.5635194180136,3320.6817042606517,0.6863010623904895,0.5597243107769424,0.3417543859649123,0.3375689223057644,0.2644147241259491,0.9330000000000002,0.0,0.002,0.839,0.839,0.06176651067196017,0.12671059728968442,GradNorm,0.30000000000000004,Art,Clipart
1,Detector Tree,350.5,1557.8903101924166,2250.8426065162907,0.6787677492007697,0.5597243107769424,0.3417543859649123,0.3375689223057644,0.2644147241259491,0.9330000000000002,0.0,0.002,0.839,0.839,0.06176651067196017,0.11964429667544171,GradNorm,0.30000000000000004,Art,Clipart
0,Base Tree,350.5,3055.1405947390595,3890.62656641604,0.6032556402067115,0.46629072681704264,0.4063408521303258,0.4443107769423559,0.3534237511182085,0.9330000000000002,0.0,0.002,0.839,0.839,0.06778561447867458,0.13749291702708102,GradNorm,0.4,Art,Clipart
1,Detector Tree,350.5,1688.912585770871,2420.297243107769,0.5966338907731423,0.46629072681704264,0.4063408521303258,0.4443107769423559,0.3534237511182085,0.9330000000000002,0.0,0.002,0.839,0.839,0.06778561447867458,0.13138784582583712,GradNorm,0.4,Art,Clipart
0,Base Tree,350.5,3455.8786180051898,4308.606516290727,0.5375608822942312,0.3977694235588973,0.4579197994987469,0.523859649122807,0.42383613902011663,0.9330000000000002,0.0,0.002,0.839,0.839,0.08034910284560962,0.1398616563532726,GradNorm,0.5,Art,Clipart
1,Detector Tree,350.5,1792.560402217883,2538.566917293233,0.5316602437745134,0.3977694235588973,0.4579197994987469,0.523859649122807,0.42383613902011663,0.9330000000000002,0.0,0.002,0.839,0.839,0.08034910284560962,0.13419388684684705,GradNorm,0.5,Art,Clipart
0,Base Tree,350.5,3430.7148090358637,4302.491228070176,0.5416860968793665,0.39877192982456144,0.4467919799498747,0.5556892230576441,0.41941468716037883,0.9330000000000002,0.0,0.002,0.839,0.839,0.1805853128396213,0.1429141670548052,GradNorm,0.6000000000000001,Art,Clipart
1,Detector Tree,350.5,1786.0519760099005,2477.7503759398496,0.5357401771628859,0.39877192982456144,0.4467919799498747,0.5556892230576441,0.41941468716037883,0.9330000000000002,0.0,0.002,0.839,0.839,0.1805853128396213,0.1369682473383245,GradNorm,0.6000000000000001,Art,Clipart
0,Base Tree,350.5,3937.2918843569096,4872.436090225564,0.4586406746955885,0.30533834586466163,0.5113784461152882,0.6624310776942356,0.5084237141526382,0.9330000000000002,0.0,0.002,0.839,0.839,0.19157628584736183,0.1533023288309269,GradNorm,0.7000000000000001,Art,Clipart
1,Detector Tree,350.5,1917.0742515883553,2647.2050125313285,0.4536063187352586,0.30533834586466163,0.5113784461152882,0.6624310776942356,0.5084237141526382,0.9330000000000002,0.0,0.002,0.839,0.839,0.19157628584736183,0.14826797287059695,GradNorm,0.7000000000000001,Art,Clipart
0,Base Tree,350.5,4481.474769002151,5340.255639097744,0.3694303657373522,0.2286466165413534,0.5780200501253133,0.7519047619047619,0.6040403368302762,0.9330000000000002,0.0,0.002,0.839,0.839,0.19595966316972374,0.14078374919599884,GradNorm,0.8,Art,Clipart
1,Detector Tree,350.5,2057.822981348541,2755.2621553884715,0.36537524357682616,0.2286466165413534,0.5780200501253133,0.7519047619047619,0.6040403368302762,0.9330000000000002,0.0,0.002,0.839,0.839,0.19595966316972374,0.13672862703547278,GradNorm,0.8,Art,Clipart
0,Base Tree,350.5,4864.698478275334,5916.162907268171,0.30660680684010916,0.1342355889724311,0.6195989974937344,0.851203007518797,0.6713753410073858,0.9330000000000002,0.0,0.002,0.839,0.839,0.2286246589926143,0.17237121786767806,GradNorm,0.9,Art,Clipart
1,Detector Tree,350.5,2156.9408547990265,3033.935839598997,0.3032412793353414,0.1342355889724311,0.6195989974937344,0.851203007518797,0.6713753410073858,0.9330000000000002,0.0,0.002,0.839,0.839,0.2286246589926143,0.16900569036291033,GradNorm,0.9,Art,Clipart
0,Base Tree,350.5,5472.4125645973345,6710.8446115288225,0.20698154678732228,0.003959899749373433,0.691077694235589,1.0,0.77815482659451,0.9330000000000002,0.0,0.002,0.839,0.839,0.22184517340549012,0.20302164703794884,GradNorm,1.0,Art,Clipart
1,Detector Tree,350.5,2314.1214426503966,3362.540852130326,0.2047095747594626,0.003959899749373433,0.691077694235589,1.0,0.77815482659451,0.9330000000000002,0.0,0.002,0.839,0.839,0.22184517340549012,0.20074967501008917,GradNorm,1.0,Art,Clipart
0,Base Tree,350.5,1124.1686478142256,1482.2731829573934,0.9198084183911106,0.8611027568922306,0.1620551378446115,0.0,0.014138887040610362,0.9330000000000002,0.0,0.0,0.839,0.839,0.014138887040610362,0.05878693348415294,GradNorm,0.0,Clipart,Clipart
1,Detector Tree,350.5,1189.4815003750105,1535.5067669172931,0.9097119676204448,0.8611027568922306,0.1620551378446115,0.0,0.014138887040610362,0.9330000000000002,0.0,0.0,0.839,0.839,0.014138887040610362,0.049004213670059825,GradNorm,0.0,Clipart,Clipart
0,Base Tree,350.5,1945.9554078781018,2276.9548872180453,0.7850892773970325,0.7308270676691729,0.27882205513784464,0.148796992481203,0.1585323929292257,0.9330000000000002,0.0,0.0,0.839,0.839,0.05853239292922568,0.07650628008073283,GradNorm,0.1,Clipart,Clipart
1,Detector Tree,350.5,1402.0303435605742,1643.1052631578948,0.7764715967133945,0.7308270676691729,0.27882205513784464,0.148796992481203,0.1585323929292257,0.9330000000000002,0.0,0.0,0.839,0.839,0.05853239292922568,0.073306756396519,GradNorm,0.1,Clipart,Clipart
0,Base Tree,350.5,2671.174236476146,2852.8621553884714,0.6662009448399762,0.6364160401002507,0.36265664160401,0.24809523809523812,0.2859582584780535,0.9330000000000002,0.0,0.0,0.839,0.839,0.0859582584780535,0.056791873489032356,GradNorm,0.2,Clipart,Clipart
1,Detector Tree,350.5,1589.6026318545867,1715.5714285714287,0.6588882643855906,0.6364160401002507,0.36265664160401,0.24809523809523812,0.2859582584780535,0.9330000000000002,0.0,0.0,0.839,0.839,0.0859582584780535,0.053989360994465614,GradNorm,0.2,Clipart,Clipart
0,Base Tree,350.5,3369.5461989043406,3324.0451127819547,0.5517137378845344,0.5591729323308271,0.4458145363408521,0.3375689223057644,0.4086669476050007,0.9330000000000002,0.0,0.0,0.839,0.839,0.10866694760500065,0.057504839532459454,GradNorm,0.30000000000000004,Clipart,Clipart
1,Detector Tree,350.5,1770.2311841031124,1743.0290726817043,0.5456577478732725,0.5591729323308271,0.4458145363408521,0.3375689223057644,0.4086669476050007,0.9330000000000002,0.0,0.0,0.839,0.839,0.10866694760500065,0.05655167031137862,GradNorm,0.30000000000000004,Clipart,Clipart
0,Base Tree,350.5,4076.1293766495887,3909.278195488722,0.4358804300574445,0.46323308270676694,0.5336842105263158,0.4443107769423559,0.5328184029395021,0.9330000000000002,0.0,0.0,0.839,0.839,0.13281840293950214,0.05243643955020295,GradNorm,0.4,Clipart,Clipart
1,Detector Tree,350.5,1952.9835042213615,1798.8616541353385,0.43109590621967686,0.46323308270676694,0.5336842105263158,0.4443107769423559,0.5328184029395021,0.9330000000000002,0.0,0.0,0.839,0.839,0.13281840293950214,0.0525617419908828,GradNorm,0.4,Clipart,Clipart
0,Base Tree,350.5,4625.157362210837,4327.258145363408,0.34587584226051854,0.39471177944862157,0.6035839598997494,0.523859649122807,0.6292863427004088,0.9330000000000002,0.0,0.0,0.839,0.839,0.12928634270040887,0.05513545811431231,GradNorm,0.5,Clipart,Clipart
1,Detector Tree,350.5,2094.985382176262,1827.7258145363407,0.34207927077419303,0.39471177944862157,0.6035839598997494,0.523859649122807,0.6292863427004088,0.9330000000000002,0.0,0.0,0.839,0.839,0.12928634270040887,0.05746569886817718,GradNorm,0.5,Clipart,Clipart
0,Base Tree,350.5,4842.501057621931,4307.994987468672,0.3102457282586999,0.39786967418546365,0.6058145363408521,0.5556892230576441,0.6674751036884247,0.9330000000000002,0.0,0.0,0.839,0.839,0.0674751036884245,0.08778659369663093,GradNorm,0.6000000000000001,Clipart,Clipart
