,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set
0,Base Tree,350.5,1821.7710572180451,1782.8395989974938,0.805447367669173,0.8118295739348371,0.814812030075188,0.814812030075188,0.8182233082706767,0.9469999999999998,0.774,0.774,1.0,1.0,0.018799248120300708,0.02724390651629071,kNN,0.8,OoD Test,OoD Test
1,Detector Tree,350.5,1694.4634401817796,1629.0706766917292,0.8009525462662681,0.8118295739348371,0.814812030075188,0.814812030075188,0.8182233082706767,0.9469999999999998,0.774,0.774,1.0,1.0,0.018799248120300708,0.028694803087034818,kNN,0.8,OoD Test,OoD Test
0,Base Tree,350.5,1900.29516320802,1888.4812030075188,0.7925745634085214,0.7945112781954887,0.8873182957393484,0.8873182957393484,0.892632581453634,0.9469999999999998,0.774,0.774,1.0,1.0,0.014980952380952397,0.032305923308270666,kNN,0.9,OoD Test,OoD Test
1,Detector Tree,350.5,1760.178184034383,1717.528320802005,0.7878729499693007,0.7945112781954887,0.8873182957393484,0.8873182957393484,0.892632581453634,0.9469999999999998,0.774,0.774,1.0,1.0,0.014980952380952397,0.03358671247194291,kNN,0.9,OoD Test,OoD Test
0,Base Tree,350.5,2013.5999999999997,2037.0827067669172,0.774,0.7701503759398497,1.0,1.0,1.0,0.9469999999999998,0.774,0.774,1.0,1.0,0.0,0.03396491228070176,kNN,1.0,OoD Test,OoD Test
1,Detector Tree,350.5,1855.0,1855.0,0.769,0.7701503759398497,1.0,1.0,1.0,0.9469999999999998,0.774,0.774,1.0,1.0,0.0,0.034543859649122814,kNN,1.0,OoD Test,OoD Test
0,Base Tree,350.5,958.3000000000002,635.0,0.9469999999999998,1.0,0.0,0.0,0.0,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.0,0.05300000000000016,kNN,0.0,OoD Val,OoD Test
1,Detector Tree,350.5,971.847389558233,635.0,0.9447791164658635,1.0,0.0,0.0,0.0,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.0,0.05522088353413646,kNN,0.0,OoD Val,OoD Test
0,Base Tree,350.5,1071.6048367919802,770.9122807017544,0.9284254365914787,0.9777192982456141,0.11268170426065163,0.11268170426065163,0.10736741854636593,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.01498095238095238,0.049293861654135365,kNN,0.1,OoD Val,OoD Test
1,Detector Tree,350.5,1066.66920552385,772.4716791979951,0.9259061664965627,0.9777192982456141,0.11268170426065163,0.11268170426065163,0.10736741854636593,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.01498095238095238,0.051813131749051326,kNN,0.1,OoD Val,OoD Test
0,Base Tree,350.5,1150.1289427819552,887.7142857142857,0.9155526323308271,0.9585714285714285,0.18518796992481204,0.18518796992481204,0.18177669172932331,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.018799248120300757,0.0430187962406015,kNN,0.2,OoD Val,OoD Test
1,Detector Tree,350.5,1132.3839493764533,860.9293233082707,0.9128265701995953,0.9585714285714285,0.18518796992481204,0.18518796992481204,0.18177669172932331,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.018799248120300757,0.045744858371833175,kNN,0.2,OoD Val,OoD Test
0,Base Tree,350.5,1255.398688345865,999.624060150376,0.8982952969924812,0.9402255639097744,0.2867919799498747,0.2867919799498747,0.2815300751879699,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.023078947368421074,0.041930266917293256,kNN,0.30000000000000004,OoD Val,OoD Test
1,Detector Tree,350.5,1220.4814103783556,984.8862155388471,0.895292008590754,0.9402255639097744,0.2867919799498747,0.2867919799498747,0.2815300751879699,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.023078947368421074,0.044933555319020484,kNN,0.30000000000000004,OoD Val,OoD Test
0,Base Tree,350.5,1378.5254852380954,1176.3558897243108,0.8781105761904762,0.9112531328320801,0.4041604010025062,0.4041604010025062,0.3982047619047619,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.027902005012531327,0.03440740977443609,kNN,0.4,OoD Val,OoD Test
1,Detector Tree,350.5,1323.5229645247657,1128.0756892230577,0.8747830352457449,0.9112531328320801,0.4041604010025062,0.4041604010025062,0.3982047619047619,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.027902005012531327,0.03722773200370405,kNN,0.4,OoD Val,OoD Test
0,Base Tree,350.5,1485.7632727318296,1249.4335839598998,0.860530611027569,0.8992731829573934,0.5042105263157894,0.5042105263157894,0.49982305764411034,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.021369924812030077,0.040925769423558876,kNN,0.5,OoD Val,OoD Test
1,Detector Tree,350.5,1413.2674276756147,1250.1368421052632,0.8569206610039154,0.8992731829573934,0.5042105263157894,0.5042105263157894,0.49982305764411034,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.021369924812030077,0.04381807861219314,kNN,0.5,OoD Val,OoD Test
0,Base Tree,350.5,1593.374514761905,1366.8471177944862,0.8428894238095237,0.8800250626566416,0.5958395989974937,0.5958395989974937,0.601795238095238,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.027902005012531324,0.03749365488721808,kNN,0.6000000000000001,OoD Val,OoD Test
1,Detector Tree,350.5,1503.3244250334674,1361.9243107769425,0.8389960812201186,0.8800250626566416,0.5958395989974937,0.5958395989974937,0.601795238095238,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.027902005012531324,0.04110072385481777,kNN,0.6000000000000001,OoD Val,OoD Test
0,Base Tree,350.5,1716.5013116541354,1543.578947368421,0.8227047030075189,0.8510526315789474,0.7132080200501253,0.7132080200501253,0.71846992481203,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.023078947368421015,0.03312762731829571,kNN,0.7000000000000001,OoD Val,OoD Test
1,Detector Tree,350.5,1606.3659791798773,1505.113784461153,0.8184871078751095,0.8510526315789474,0.7132080200501253,0.7132080200501253,0.71846992481203,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.023078947368421015,0.036114890715745154,kNN,0.7000000000000001,OoD Val,OoD Test
0,Base Tree,350.5,1821.7710572180451,1655.4887218045112,0.805447367669173,0.8327067669172933,0.814812030075188,0.814812030075188,0.8182233082706767,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.018799248120300708,0.031769384210526296,kNN,0.8,OoD Val,OoD Test
1,Detector Tree,350.5,1694.4634401817796,1629.0706766917292,0.8009525462662681,0.8327067669172933,0.814812030075188,0.814812030075188,0.8182233082706767,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.018799248120300708,0.03465847467765797,kNN,0.8,OoD Val,OoD Test
0,Base Tree,350.5,1900.29516320802,1772.2907268170427,0.7925745634085214,0.8135588972431078,0.8873182957393484,0.8873182957393484,0.892632581453634,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.014980952380952397,0.027157395989974915,kNN,0.9,OoD Val,OoD Test
1,Detector Tree,350.5,1760.178184034383,1717.528320802005,0.7878729499693007,0.8135588972431078,0.8873182957393484,0.8873182957393484,0.892632581453634,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.014980952380952397,0.029665426397318593,kNN,0.9,OoD Val,OoD Test
0,Base Tree,350.5,2013.5999999999997,1908.203007518797,0.774,0.7912781954887219,1.0,1.0,1.0,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.0,0.032345864661654136,kNN,1.0,OoD Val,OoD Test
1,Detector Tree,350.5,1855.0,1855.0,0.769,0.7912781954887219,1.0,1.0,1.0,0.9469999999999998,0.774,0.8160000000000001,1.0,1.0,0.0,0.03399248120300752,kNN,1.0,OoD Val,OoD Test
0,Base Tree,350.5,958.3000000000002,635.0,0.9469999999999998,1.0,0.0,0.0,0.0,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.0,0.05300000000000016,kNN,0.0,OoD Test,OoD Val
1,Detector Tree,350.5,971.847389558233,635.0,0.9447791164658635,1.0,0.0,0.0,0.0,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.0,0.05522088353413646,kNN,0.0,OoD Test,OoD Val
0,Base Tree,350.5,1044.0973041604013,783.6015037593985,0.932934868170426,0.9756390977443609,0.11268170426065163,0.11268170426065163,0.10736741854636593,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.01498095238095238,0.04270422957393487,kNN,0.1,OoD Test,OoD Val
1,Detector Tree,350.5,1066.66920552385,772.4716791979951,0.9310598025867882,0.9756390977443609,0.11268170426065163,0.11268170426065163,0.10736741854636593,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.01498095238095238,0.044579295157572627,kNN,0.1,OoD Test,OoD Val
0,Base Tree,350.5,1103.5577543609027,889.2431077694235,0.9231872533834586,0.9583208020050126,0.18518796992481204,0.18518796992481204,0.18177669172932331,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.018799248120300757,0.035861808771929835,kNN,0.2,OoD Test,OoD Val
1,Detector Tree,350.5,1132.3839493764533,860.9293233082707,0.921551851402603,0.9583208020050126,0.18518796992481204,0.18518796992481204,0.18177669172932331,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.018799248120300757,0.0371749218618836,kNN,0.2,OoD Test,OoD Val
0,Base Tree,350.5,1183.270683082707,1062.611528822055,0.9101195601503759,0.9298997493734336,0.2867919799498747,0.2867919799498747,0.2815300751879699,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.023078947368421074,0.02908925789473687,kNN,0.30000000000000004,OoD Test,OoD Val
1,Detector Tree,350.5,1220.4814103783556,984.8862155388471,0.9088054521997765,0.9298997493734336,0.2867919799498747,0.2867919799498747,0.2815300751879699,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.023078947368421074,0.029708862663687337,kNN,0.30000000000000004,OoD Test,OoD Val
0,Base Tree,350.5,1276.5054252380955,1225.2781954887218,0.8948351761904761,0.9032330827067668,0.4041604010025062,0.4041604010025062,0.3982047619047619,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.027902005012531327,0.030126163157894757,kNN,0.4,OoD Test,OoD Val
1,Detector Tree,350.5,1323.5229645247657,1128.0756892230577,0.8938968638171735,0.9032330827067668,0.4041604010025062,0.4041604010025062,0.3982047619047619,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.027902005012531327,0.030480617846825916,kNN,0.4,OoD Test,OoD Val
0,Base Tree,350.5,1357.7086053634089,1396.812030075188,0.8815231794486215,0.8751127819548873,0.5042105263157894,0.5042105263157894,0.49982305764411034,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.021369924812030077,0.033197985964912295,kNN,0.5,OoD Test,OoD Val
1,Detector Tree,350.5,1413.2674276756147,1250.1368421052632,0.8809121677708327,0.8751127819548873,0.5042105263157894,0.5042105263157894,0.49982305764411034,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.021369924812030077,0.03329489577155742,kNN,0.5,OoD Test,OoD Val
0,Base Tree,350.5,1439.194574761905,1446.8045112781954,0.8681648238095238,0.8669172932330826,0.5958395989974937,0.5958395989974937,0.601795238095238,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.027902005012531324,0.02736992807017545,kNN,0.6000000000000001,OoD Test,OoD Val
1,Detector Tree,350.5,1503.3244250334674,1361.9243107769425,0.8678822526486899,0.8669172932330826,0.5958395989974937,0.5958395989974937,0.601795238095238,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.027902005012531324,0.02731041856549004,kNN,0.6000000000000001,OoD Test,OoD Val
0,Base Tree,350.5,1532.4293169172934,1609.4711779448621,0.852880439849624,0.840250626566416,0.7132080200501253,0.7132080200501253,0.71846992481203,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.023078947368421015,0.027306032330827058,kNN,0.7000000000000001,OoD Test,OoD Val
1,Detector Tree,350.5,1606.3659791798773,1505.113784461153,0.8529736642660868,0.840250626566416,0.7132080200501253,0.7132080200501253,0.71846992481203,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.023078947368421015,0.027316440280419917,kNN,0.7000000000000001,OoD Test,OoD Val
0,Base Tree,350.5,1612.142245639098,1782.8395989974938,0.8398127466165413,0.8118295739348371,0.814812030075188,0.814812030075188,0.8182233082706767,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.018799248120300708,0.03397894060150372,kNN,0.8,OoD Test,OoD Val
1,Detector Tree,350.5,1694.4634401817796,1629.0706766917292,0.8402272650632605,0.8118295739348371,0.814812030075188,0.814812030075188,0.8182233082706767,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.018799248120300708,0.03421209342935647,kNN,0.8,OoD Test,OoD Val
0,Base Tree,350.5,1671.6026958395994,1888.4812030075188,0.8300651318295739,0.7945112781954887,0.8873182957393484,0.8873182957393484,0.892632581453634,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.014980952380952397,0.040588373934837045,kNN,0.9,OoD Test,OoD Val
1,Detector Tree,350.5,1760.178184034383,1717.528320802005,0.8307193138790752,0.7945112781954887,0.8873182957393484,0.8873182957393484,0.892632581453634,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.014980952380952397,0.04097781611055746,kNN,0.9,OoD Test,OoD Val
0,Base Tree,350.5,1757.4000000000005,2037.0827067669172,0.8160000000000001,0.7701503759398497,1.0,1.0,1.0,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.0,0.04916791979949869,kNN,1.0,OoD Test,OoD Val
1,Detector Tree,350.5,1855.0,1855.0,0.8169999999999998,0.7701503759398497,1.0,1.0,1.0,0.9469999999999998,0.8160000000000001,0.774,1.0,1.0,0.0,0.049877192982456006,kNN,1.0,OoD Test,OoD Val
0,Base Tree,350.5,958.3000000000002,635.0,0.9469999999999998,1.0,0.0,0.0,0.0,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.0,0.05300000000000016,kNN,0.0,OoD Val,OoD Val
1,Detector Tree,350.5,971.847389558233,635.0,0.9447791164658635,1.0,0.0,0.0,0.0,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.0,0.05522088353413646,kNN,0.0,OoD Val,OoD Val
0,Base Tree,350.5,1044.0973041604013,770.9122807017544,0.932934868170426,0.9777192982456141,0.11268170426065163,0.11268170426065163,0.10736741854636593,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.01498095238095238,0.044784430075187995,kNN,0.1,OoD Val,OoD Val
1,Detector Tree,350.5,1066.66920552385,772.4716791979951,0.9310598025867882,0.9777192982456141,0.11268170426065163,0.11268170426065163,0.10736741854636593,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.01498095238095238,0.04665949565882577,kNN,0.1,OoD Val,OoD Val
0,Base Tree,350.5,1103.5577543609027,887.7142857142857,0.9231872533834586,0.9585714285714285,0.18518796992481204,0.18518796992481204,0.18177669172932331,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.018799248120300757,0.03538417518796994,kNN,0.2,OoD Val,OoD Val
1,Detector Tree,350.5,1132.3839493764533,860.9293233082707,0.921551851402603,0.9585714285714285,0.18518796992481204,0.18518796992481204,0.18177669172932331,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.018799248120300757,0.03701957716882565,kNN,0.2,OoD Val,OoD Val
0,Base Tree,350.5,1183.270683082707,999.624060150376,0.9101195601503759,0.9402255639097744,0.2867919799498747,0.2867919799498747,0.2815300751879699,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.023078947368421074,0.03010600375939855,kNN,0.30000000000000004,OoD Val,OoD Val
1,Detector Tree,350.5,1220.4814103783556,984.8862155388471,0.9088054521997765,0.9402255639097744,0.2867919799498747,0.2867919799498747,0.2815300751879699,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.023078947368421074,0.03142011170999789,kNN,0.30000000000000004,OoD Val,OoD Val
0,Base Tree,350.5,1276.5054252380955,1176.3558897243108,0.8948351761904761,0.9112531328320801,0.4041604010025062,0.4041604010025062,0.3982047619047619,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.027902005012531327,0.022590882957393504,kNN,0.4,OoD Val,OoD Val
1,Detector Tree,350.5,1323.5229645247657,1128.0756892230577,0.8938968638171735,0.9112531328320801,0.4041604010025062,0.4041604010025062,0.3982047619047619,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.027902005012531327,0.023036889914545396,kNN,0.4,OoD Val,OoD Val
0,Base Tree,350.5,1357.7086053634089,1249.4335839598998,0.8815231794486215,0.8992731829573934,0.5042105263157894,0.5042105263157894,0.49982305764411034,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.021369924812030077,0.028094109774436122,kNN,0.5,OoD Val,OoD Val
1,Detector Tree,350.5,1413.2674276756147,1250.1368421052632,0.8809121677708327,0.8992731829573934,0.5042105263157894,0.5042105263157894,0.49982305764411034,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.021369924812030077,0.028280803098106738,kNN,0.5,OoD Val,OoD Val
0,Base Tree,350.5,1439.194574761905,1366.8471177944862,0.8681648238095238,0.8800250626566416,0.5958395989974937,0.5958395989974937,0.601795238095238,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.027902005012531324,0.01944840726817046,kNN,0.6000000000000001,OoD Val,OoD Val
1,Detector Tree,350.5,1503.3244250334674,1361.9243107769425,0.8678822526486899,0.8800250626566416,0.5958395989974937,0.5958395989974937,0.601795238095238,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.027902005012531324,0.019573253995430372,kNN,0.6000000000000001,OoD Val,OoD Val
0,Base Tree,350.5,1532.4293169172934,1543.578947368421,0.852880439849624,0.8510526315789474,0.7132080200501253,0.7132080200501253,0.71846992481203,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.023078947368421015,0.023129154636591494,kNN,0.7000000000000001,OoD Val,OoD Val
1,Detector Tree,350.5,1606.3659791798773,1505.113784461153,0.8529736642660868,0.8510526315789474,0.7132080200501253,0.7132080200501253,0.71846992481203,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.023078947368421015,0.023119588719791452,kNN,0.7000000000000001,OoD Val,OoD Val
0,Base Tree,350.5,1612.142245639098,1655.4887218045112,0.8398127466165413,0.8327067669172933,0.814812030075188,0.814812030075188,0.8182233082706767,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.018799248120300708,0.02564674611528819,kNN,0.8,OoD Val,OoD Val
1,Detector Tree,350.5,1694.4634401817796,1629.0706766917292,0.8402272650632605,0.8327067669172933,0.814812030075188,0.814812030075188,0.8182233082706767,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.018799248120300708,0.02573393760203721,kNN,0.8,OoD Val,OoD Val
0,Base Tree,350.5,1671.6026958395994,1772.2907268170427,0.8300651318295739,0.8135588972431078,0.8873182957393484,0.8873182957393484,0.892632581453634,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.014980952380952397,0.024656523308270627,kNN,0.9,OoD Val,OoD Val
1,Detector Tree,350.5,1760.178184034383,1717.528320802005,0.8307193138790752,0.8135588972431078,0.8873182957393484,0.8873182957393484,0.892632581453634,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.014980952380952397,0.02496083728799907,kNN,0.9,OoD Val,OoD Val
0,Base Tree,350.5,1757.4000000000005,1908.203007518797,0.8160000000000001,0.7912781954887219,1.0,1.0,1.0,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.0,0.03231077694235583,kNN,1.0,OoD Val,OoD Val
1,Detector Tree,350.5,1855.0,1855.0,0.8169999999999998,0.7912781954887219,1.0,1.0,1.0,0.9469999999999998,0.8160000000000001,0.8160000000000001,1.0,1.0,0.0,0.03280451127819538,kNN,1.0,OoD Val,OoD Val
